full_name,ranking,points,date
Gustavo Kuerten,1,4465,2001-03-19
Marat Safin,2,4270,2001-03-19
Andre Agassi,3,3365,2001-03-19
Pete Sampras,4,3305,2001-03-19
Yevgeny Kafelnikov,5,2675,2001-03-19
Magnus Norman,6,2635,2001-03-19
Lleyton Hewitt,7,2575,2001-03-19
Patrick Rafter,8,2075,2001-03-19
Tim Henman,9,2050,2001-03-19
Alex Corretja,10,2000,2001-03-19
Arnaud Clement,11,1990,2001-03-19
Juan Carlos Ferrero,12,1870,2001-03-19
Dominik Hrbaty,13,1800,2001-03-19
Thomas Enqvist,14,1775,2001-03-19
Sebastien Grosjean,15,1760,2001-03-19
Mark Philippoussis,16,1565,2001-03-19
Wayne Ferreira,17,1540,2001-03-19
Franco Squillari,18,1498,2001-03-19
Jan-Michael Gambill,19,1430,2001-03-19
Cedric Pioline,20,1320,2001-03-19
Andrei Pavel,21,1220,2001-03-19
Carlos Moya,22,1220,2001-03-19
Tommy Haas,23,1205,2001-03-19
Roger Federer,24,1180,2001-03-19
Thomas Johansson,25,1140,2001-03-19
Marcelo Rios,26,1135,2001-03-19
Vladimir Voltchkov,27,1078,2001-03-19
Nicolas Lapentti,28,1030,2001-03-19
Francisco Clavet,29,1020,2001-03-19
David Prinosil,30,1010,2001-03-19
Gaston Gaudio,31,1000,2001-03-19
Nicolas Escude,32,995,2001-03-19
Sjeng Schalken,33,993,2001-03-19
Fernando Vicente,34,970,2001-03-19
Michael Chang,35,965,2001-03-19
Todd Martin,36,945,2001-03-19
Richard Krajicek,37,915,2001-03-19
Albert Costa,38,885,2001-03-19
Nicolas Kiefer,39,880,2001-03-19
Andrew Ilie,40,860,2001-03-19
Max Mirnyi,41,835,2001-03-19
Gianluca Pozzi,42,825,2001-03-19
Greg Rusedski,43,825,2001-03-19
Jonas Bjorkman,44,820,2001-03-19
Bohdan Ulihrach,45,811,2001-03-19
Andrei Medvedev,46,800,2001-03-19
Guillermo Coria,47,791,2001-03-19
Mariano Puerta,48,790,2001-03-19
Andreas Vinciguerra,49,780,2001-03-19
Rainer Schuettler,50,760,2001-03-19
Harel Levy,51,757,2001-03-19
Fabrice Santoro,52,750,2001-03-19
Hicham Arazi,53,730,2001-03-19
Alex Calatrava,54,728,2001-03-19
Davide Sanguinetti,55,721,2001-03-19
Byron Black,56,710,2001-03-19
Albert Portas,57,705,2001-03-19
Younes El Aynaoui,58,695,2001-03-19
Jiri Novak,59,695,2001-03-19
Arnaud Di Pasquale,60,675,2001-03-19
Julien Boutter,61,667,2001-03-19
Nicolas Massu,62,666,2001-03-19
Marc Rosset,63,660,2001-03-19
Wayne Arthurs,64,660,2001-03-19
Michal Tabara,65,649,2001-03-19
Jerome Golmard,66,628,2001-03-19
Agustin Calleri,67,607,2001-03-19
Juan Balcells,68,605,2001-03-19
Jason Stoltenberg,69,601,2001-03-19
Olivier Rochus,70,586,2001-03-19
Alberto Martin,71,583,2001-03-19
Karim Alami,72,580,2001-03-19
Mariano Zabaleta,73,580,2001-03-19
Sergi Bruguera,74,579,2001-03-19
Karol Kucera,75,570,2001-03-19
Juan Ignacio Chela,76,567,2001-03-19
Magnus Gustafsson,77,545,2001-03-19
Michel Kratochvil,78,543,2001-03-19
Xavier Malisse,79,522,2001-03-19
Galo Blanco,80,507,2001-03-19
Hyung-Taik Lee,81,489,2001-03-19
Christophe Rochus,82,472,2001-03-19
Stefan Koubek,83,470,2001-03-19
Mikhail Youzhny,84,467,2001-03-19
Jan Siemerink,85,461,2001-03-19
Fernando Meligeni,86,454,2001-03-19
Chris Woodruff,87,450,2001-03-19
Ivan Ljubicic,88,448,2001-03-19
Antony Dupuis,89,440,2001-03-19
Jiri Vanek,90,438,2001-03-19
Slava Dosedel,91,437,2001-03-19
Paul Goldstein,92,434,2001-03-19
Andrea Gaudenzi,93,429,2001-03-19
Alexander Popp,94,428,2001-03-19
Andrei Stoliarov,95,421,2001-03-19
Sargis Sargsian,96,419,2001-03-19
Daniel Elsner,97,418,2001-03-19
David Sanchez,98,414,2001-03-19
Lars Burgsmuller,99,412,2001-03-19
Jens Knippschild,100,408,2001-03-19
Raemon Sluiter,101,408,2001-03-19
German Puentes,102,398,2001-03-19
Fernando Gonzalez,103,386,2001-03-19
Tommy Robredo,104,384,2001-03-19
Jose Acasuso,105,384,2001-03-19
George Bastl,106,381,2001-03-19
Edwin Kempes,107,381,2001-03-19
Paradorn Srichaphan,108,377,2001-03-19
Nikolay Davydenko,109,374,2001-03-19
Peter Wessels,110,374,2001-03-19
Christian Vinck,111,369,2001-03-19
Sebastien Lareau,112,363,2001-03-19
Markus Hantschk,113,363,2001-03-19
Jeff Tarango,114,360,2001-03-19
Goran Ivanisevic,115,359,2001-03-19
Markus Hipfl,116,358,2001-03-19
Alexandre Simoni,117,348,2001-03-19
Justin Gimelstob,118,343,2001-03-19
Andy Roddick,119,340,2001-03-19
Christian Ruud,120,339,2001-03-19
Jacobo Diaz,121,337,2001-03-19
Cecil Mamiit,122,335,2001-03-19
Richard Fromberg,123,330,2001-03-19
Martin Damm,124,329,2001-03-19
Michael Llodra,125,327,2001-03-19
Felix Mantilla,126,315,2001-03-19
Kristian Pless,127,314,2001-03-19
Juan Antonio Marin,128,309,2001-03-19
Cyril Saulnier,129,301,2001-03-19
Guillermo Canas,130,299,2001-03-19
Kevin Kim,131,298,2001-03-19
Neville Godwin,132,294,2001-03-19
Tomas Zib,133,292,2001-03-19
Luis Horna,134,290,2001-03-19
Bob Bryan,135,285,2001-03-19
Julian Knowle,136,284,2001-03-19
Nicolas Thomann,137,283,2001-03-19
Adrian Voinea,138,281,2001-03-19
Emilio Benfele Alvarez,139,281,2001-03-19
Wayne Black,140,278,2001-03-19
Juan Albert Viloca-Puig,141,278,2001-03-19
Oscar Serrano,142,277,2001-03-19
Attila Savolt,143,276,2001-03-19
Hernan Gumy,144,273,2001-03-19
Mikael Tillstrom,145,273,2001-03-19
David Nalbandian,146,273,2001-03-19
Andre Sa,147,272,2001-03-19
Stephane Huet,148,271,2001-03-19
Clemens Trimmel,149,267,2001-03-19
Ronald Agenor,150,265,2001-03-19
Daniel Nestor,151,263,2001-03-19
Yong-Il Yoon,152,263,2001-03-19
Petr Kralert,153,256,2001-03-19
Takao Suzuki,154,256,2001-03-19
Martin Rodriguez,155,251,2001-03-19
Tomas Behrend,156,247,2001-03-19
Axel Pretzsch,157,247,2001-03-19
Filippo Volandri,158,247,2001-03-19
Diego Nargiso,159,244,2001-03-19
Diego Moyano,160,243,2001-03-19
Marcelo Charpentier,161,241,2001-03-19
Jan Vacek,162,241,2001-03-19
Orlin Stanoytchev,163,240,2001-03-19
Martin Lee,164,238,2001-03-19
Alberto Berasategui,165,234,2001-03-19
Marc-Kevin Goellner,166,234,2001-03-19
Federico Luzzi,167,234,2001-03-19
Albert Montanes,168,234,2001-03-19
Nicolas Coutelot,169,232,2001-03-19
Francisco Costa,170,231,2001-03-19
Dmitry Tursunov,171,230,2001-03-19
Hugo Armando,172,229,2001-03-19
Vincenzo Santopadre,173,229,2001-03-19
Michael Russell,174,228,2001-03-19
Oliver Gross,175,227,2001-03-19
Michael Kohlmann,176,226,2001-03-19
Irakli Labadze,177,226,2001-03-19
Taylor Dent,178,225,2001-03-19
Laurence Tieleman,179,225,2001-03-19
Werner Eschauer,180,222,2001-03-19
Stefano Tarallo,181,221,2001-03-19
Mardy Fish,182,220,2001-03-19
Dennis van Scheppingen,183,218,2001-03-19
Olivier Mutis,184,216,2001-03-19
Johan Settergren,185,216,2001-03-19
Ivo Heuberger,186,215,2001-03-19
James Blake,187,214,2001-03-19
Eric Taino,188,213,2001-03-19
Vincent Spadea,189,209,2001-03-19
John van Lottum,190,208,2001-03-19
Jan Frode Andersen,191,207,2001-03-19
Vasilis Mazarakis,192,207,2001-03-19
Julian Alonso,193,206,2001-03-19
Jeff Salzenstein,194,205,2001-03-19
Cristiano Caratti,195,203,2001-03-19
Yuri Schukin,196,199,2001-03-19
Justin Bower,197,196,2001-03-19
Gaston Etlis,198,196,2001-03-19
Dick Norman,199,194,2001-03-19
Jan Hernych,200,194,2001-03-19
Bjorn Phau,201,192,2001-03-19
Ota Fukarek,202,191,2001-03-19
Marcello Craca,203,189,2001-03-19
Tuomas Ketola,204,186,2001-03-19
Salvador Navarro,205,186,2001-03-19
Lorenzo Manta,206,186,2001-03-19
Jean-Rene Lisnard,207,185,2001-03-19
Jamie Delgado,208,182,2001-03-19
Alejandro Hernandez,209,181,2001-03-19
Solon Peppas,210,180,2001-03-19
Nenad Zimonjic,211,179,2001-03-19
Oleg Ogorodov,212,179,2001-03-19
Feliciano Lopez,213,178,2001-03-19
Todd Woodbridge,214,173,2001-03-19
Mose Navarra,215,169,2001-03-19
Marcos Ondruska,216,167,2001-03-19
Scott Draper,217,166,2001-03-19
Ramon Delgado,218,166,2001-03-19
Petr Luxa,219,166,2001-03-19
Renzo Furlan,220,165,2001-03-19
Arvind Parmar,221,164,2001-03-19
Thierry Guardiola,222,164,2001-03-19
Filip Dewulf,223,164,2001-03-19
Michael Joyce,224,164,2001-03-19
Noam Behr,225,163,2001-03-19
Vadim Kutsenko,226,162,2001-03-19
Razvan Sabau,227,162,2001-03-19
Jean-Francois Bachelot,228,161,2001-03-19
Filippo Messori,229,160,2001-03-19
Andy Ram,230,160,2001-03-19
Glenn Weiner,231,160,2001-03-19
Federico Browne,232,159,2001-03-19
Denis Golovanov,233,156,2001-03-19
Stefano Galvani,234,156,2001-03-19
Ivaylo Traykov,235,155,2001-03-19
Andrei Cherkasov,236,155,2001-03-19
Johan Van Herck,237,153,2001-03-19
Robin Vik,238,153,2001-03-19
Diego Hipperdinger,239,153,2001-03-19
Barry Cowan,240,152,2001-03-19
Frantisek Cermak,241,151,2001-03-19
Gouichi Motomura,242,151,2001-03-19
Fredrik Jonsson,243,150,2001-03-19
Reginald Willems,244,150,2001-03-19
Alex O'Brien,245,149,2001-03-19
Ladislav Svarc,246,146,2001-03-19
Flavio Saretta,247,146,2001-03-19
Cristian Kordasz,248,146,2001-03-19
Jan Kroslak,249,145,2001-03-19
Zbynek Mlynarik,250,144,2001-03-19
Jimy Szymanski,251,143,2001-03-19
Martin Verkerk,252,143,2001-03-19
Lionel Roux,253,142,2001-03-19
Sebastian Prieto,254,141,2001-03-19
Lior Mor,255,140,2001-03-19
Kris Goossens,256,140,2001-03-19
Elia Grossi,257,139,2001-03-19
Patricio Arquez,258,139,2001-03-19
Mauricio Hadad,259,138,2001-03-19
Jarkko Nieminen,260,136,2001-03-19
Sergio Roitman,261,133,2001-03-19
Jurgen Melzer,262,131,2001-03-19
Scott Barron,263,131,2001-03-19
Marc Lopez,264,130,2001-03-19
Igor Kunitsyn,265,130,2001-03-19
Paul-Henri Mathieu,266,130,2001-03-19
Gorka Fraile,267,130,2001-03-19
Cedric Kauffmann,268,129,2001-03-19
Alexander Shvec,269,126,2001-03-19
Mariano Delfino,270,125,2001-03-19
Adrian Garcia,271,125,2001-03-19
Ignacio Hirigoyen,272,124,2001-03-19
Oscar Burrieza-Lopez,273,122,2001-03-19
Leander Paes,274,119,2001-03-19
Leonardo Azzaro,275,119,2001-03-19
Damian Furmanski,276,118,2001-03-19
Artem Derepasko,277,116,2001-03-19
Daniel Melo,278,116,2001-03-19
Matthew Breen,279,115,2001-03-19
Radek Stepanek,280,115,2001-03-19
Lior Dahan,281,115,2001-03-19
Rogier Wassen,282,114,2001-03-19
Mark Nielsen,283,114,2001-03-19
Frederic Niemeyer,284,113,2001-03-19
Ivo Karlovic,285,112,2001-03-19
Emin Agaev,286,112,2001-03-19
Eric Prodon,287,111,2001-03-19
Danai Udomchoke,288,111,2001-03-19
Ruben Ramirez Hidalgo,289,111,2001-03-19
Oscar Hernandez,290,110,2001-03-19
Suwandi Suwandi,291,110,2001-03-19
Marzio Martelli,292,109,2001-03-19
Kevin Ullyett,293,108,2001-03-19
Dmitry Vlasov,294,107,2001-03-19
Melle Van Gemerden,295,107,2001-03-19
Jan Weinzierl,296,107,2001-03-19
Alex Lopez Moron,297,106,2001-03-19
Ivan Vajda,298,106,2001-03-19
Mike Bryan,299,105,2001-03-19
Kalle Flygt,300,104,2001-03-19
Andy Fahlke,301,104,2001-03-19
Brandon Hawk,302,103,2001-03-19
Amro Ghoneim,303,102,2001-03-19
Robert Kendrick,304,102,2001-03-19
Oliver Marach,305,102,2001-03-19
Marcus Sarstrand,306,101,2001-03-19
Alessio Di Mauro,307,100,2001-03-19
Jean-Baptiste Perlant,308,100,2001-03-19
Nicolas Mahut,309,99,2001-03-19
Alexander Waske,310,98,2001-03-19
David Wheaton,311,96,2001-03-19
Ion Moldovan,312,96,2001-03-19
Giorgio Galimberti,313,96,2001-03-19
Simon Larose,314,95,2001-03-19
Dejan Petrovic,315,95,2001-03-19
Olivier Patience,316,95,2001-03-19
Lovro Zovko,317,94,2001-03-19
James Sekulov,318,93,2001-03-19
Jakub Herm-Zahlava,319,93,2001-03-19
Aisam-Ul-Haq Qureshi,320,93,2001-03-19
Ivan Beros,321,92,2001-03-19
Nir Welgreen,322,92,2001-03-19
Takahiro Terachi,323,92,2001-03-19
Kim Tiilikainen,324,92,2001-03-19
Wesley Moodie,325,91,2001-03-19
Sebastien De Chaunac,326,91,2001-03-19
Miles MacLagan,327,90,2001-03-19
Johan Ortegren,328,90,2001-03-19
Tapio Nurminen,329,90,2001-03-19
Arnaud Fontaine,330,89,2001-03-19
Jean-Michel Pequery,331,89,2001-03-19
Yaoki Ishii,332,89,2001-03-19
Daniele Bracciali,333,88,2001-03-19
Maxime Boye,334,87,2001-03-19
Pablo Bianchi,335,87,2001-03-19
Noam Okun,336,86,2001-03-19
Didac Perez,337,86,2001-03-19
David Caballero,338,86,2001-03-19
Ricardo Mello,339,86,2001-03-19
Edgardo Massa,340,85,2001-03-19
Gilles Elseneer,341,85,2001-03-19
Pavel Snobel,342,85,2001-03-19
Jack Brasington,343,84,2001-03-19
Yves Allegro,344,84,2001-03-19
Relja Fiser-Dulic,345,83,2001-03-19
Stefano Cobolli,346,82,2001-03-19
Mounir El Aarej,347,82,2001-03-19
Zack Fleishman,348,82,2001-03-19
Mariano Sanchez,349,81,2001-03-19
Dmitri Tomashevich,350,81,2001-03-19
Herbert Wiltschnig,351,81,2001-03-19
Martin Spottl,352,80,2001-03-19
Javier Perez-Vazquez,353,80,2001-03-19
Jared Palmer,354,79,2001-03-19
Jaymon Crabb,355,79,2001-03-19
Mariano Hood,356,78,2001-03-19
Marco Chiudinelli,357,77,2001-03-19
Daniel Caracciolo,358,76,2001-03-19
Lee Childs,359,76,2001-03-19
Massimo Dell'Acqua,360,76,2001-03-19
Mark Hilton,361,76,2001-03-19
Joseph Sirianni,362,75,2001-03-19
Helge Koll,363,75,2001-03-19
Mario Munoz-Bejarano,364,74,2001-03-19
Roberto Menendez,365,74,2001-03-19
Jerome Haehnel,366,74,2001-03-19
Thomas Dupre,367,73,2001-03-19
Lee Pearson,368,73,2001-03-19
Marko Tkalec,369,73,2001-03-19
Jose De Armas,370,73,2001-03-19
Tomas Cakl,371,72,2001-03-19
Alex Kim,372,71,2001-03-19
Phillip King,373,71,2001-03-19
Michael Jessup,374,71,2001-03-19
Alun Jones,375,70,2001-03-19
Christian Dillschneider,376,70,2001-03-19
Uros Vico,377,70,2001-03-19
Peter Clarke,378,69,2001-03-19
Julio Silva,379,69,2001-03-19
Santiago Ventura,380,69,2001-03-19
Mark Knowles,381,68,2001-03-19
Paul Baccanello,382,68,2001-03-19
David Ferrer,383,68,2001-03-19
Marc Fornell-Mestres,384,68,2001-03-19
Patricio Rudi,385,68,2001-03-19
Diego Alvarez,386,67,2001-03-19
Karim Maamoun,387,67,2001-03-19
Kristian Capalik,388,67,2001-03-19
Levar Harper-Griffith,389,67,2001-03-19
Radomir Vasek,390,66,2001-03-19
Bernardo Mota,391,66,2001-03-19
Jaroslav Levinsky,392,66,2001-03-19
Rodolfo Rake,393,65,2001-03-19
Jeff Morrison,394,63,2001-03-19
Jun Kato,395,63,2001-03-19
Matteo Colla,396,62,2001-03-19
Xavier Pujo,397,62,2001-03-19
David Miketa,398,62,2001-03-19
Juraj Hasko,399,62,2001-03-19
Bernard Parun,400,61,2001-03-19
Hector Moretti,401,61,2001-03-19
Konstantinos Economidis,402,60,2001-03-19
Wolfgang Schranz,403,60,2001-03-19
Per Thornadtsson,404,60,2001-03-19
Ben-Qiang Zhu,405,59,2001-03-19
Rik De Voest,406,59,2001-03-19
Orest Tereshchuk,407,59,2001-03-19
Nicolas Todero,408,59,2001-03-19
Mashiska Washington,409,59,2001-03-19
Melvyn Op der Heijde,410,58,2001-03-19
Rodolphe Cadart,411,58,2001-03-19
Gergely Kisgyorgy,412,58,2001-03-19
Tommi Lenho,413,58,2001-03-19
Vitali Chvets,414,57,2001-03-19
Francisco Fogues,415,56,2001-03-19
Louis Vosloo,416,56,2001-03-19
Dimitri Mazur,417,56,2001-03-19
Ivan Navarro,418,56,2001-03-19
Martin Hromec,419,55,2001-03-19
Roberto Carretero,420,54,2001-03-19
Frank Pokorny,421,54,2001-03-19
Luis Adrian Morejon,422,54,2001-03-19
Bjorn Rehnquist,423,54,2001-03-19
Mehdi Tahiri,424,54,2001-03-19
Emanuel Couto,425,53,2001-03-19
Marcos Daniel,426,53,2001-03-19
Juan-Pablo Guzman,427,53,2001-03-19
Fredrik Giers,428,53,2001-03-19
Leigh Holland,429,53,2001-03-19
Donavan September,430,53,2001-03-19
Karsten Braasch,431,52,2001-03-19
Stefan Wauters,432,52,2001-03-19
Federico Dondo,433,52,2001-03-19
Slimane Saoudi,434,52,2001-03-19
Jean-Claude Scherrer,435,52,2001-03-19
Dirk Stegmann,436,51,2001-03-19
Radim Zitko,437,51,2001-03-19
Nicklas Timfjord,438,51,2001-03-19
Alexander Peya,439,51,2001-03-19
Juan Pablo Brzezicki,440,51,2001-03-19
Magnus Larsson,441,50,2001-03-19
Marc Merry,442,50,2001-03-19
Josh Tuckfield,443,50,2001-03-19
Dusan Vemic,444,50,2001-03-19
Todd Perry,445,49,2001-03-19
Victor Hanescu,446,49,2001-03-19
Daniel Andersson,447,49,2001-03-19
Jeff Coetzee,448,49,2001-03-19
Boris Borgula,449,49,2001-03-19
Benjamin Cassaigne,450,49,2001-03-19
Juan Giner,451,49,2001-03-19
Michal Mertinak,452,49,2001-03-19
Julien Benneteau,453,49,2001-03-19
Remus Farcas,454,48,2001-03-19
Christopher Kas,455,48,2001-03-19
Pedro Canovas,456,48,2001-03-19
Gustavo Marcaccio,457,48,2001-03-19
Timothy Aerts,458,48,2001-03-19
Franz Stauder,459,47,2001-03-19
Robert Lindstedt,460,47,2001-03-19
Mark Merklein,461,47,2001-03-19
Krystian Pfeiffer,462,47,2001-03-19
Diego Veronelli,463,47,2001-03-19
Peter Luczak,464,47,2001-03-19
Charles-Edouard Maria,465,47,2001-03-19
Branislav Sekac,466,46,2001-03-19
Leonardo Olguin,467,46,2001-03-19
Diego Ayala,468,46,2001-03-19
Todd Larkham,469,45,2001-03-19
Michel Deville,470,45,2001-03-19
Olivier Malcor,471,45,2001-03-19
Philipp Hammer,472,45,2001-03-19
Satoshi Iwabuchi,473,45,2001-03-19
Rafael Serpa-Guinazu,474,45,2001-03-19
Martin Vassallo Arguello,475,45,2001-03-19
Igor Gaudi,476,44,2001-03-19
Ashley Ford,477,44,2001-03-19
Simon Dickson,478,44,2001-03-19
Thomas Schiessling,479,43,2001-03-19
Jonas Froberg,480,43,2001-03-19
Potito Starace,481,42,2001-03-19
Simon Greul,482,42,2001-03-19
Sebastian Jaeger,483,42,2001-03-19
Henrik Andersson,484,42,2001-03-19
Ivan Cinkus,485,42,2001-03-19
Paul Hanley,486,41,2001-03-19
Julien Couly,487,41,2001-03-19
Jordan Kerr,488,41,2001-03-19
Oren Motevassel,489,41,2001-03-19
Gregory Carraz,490,40,2001-03-19
Nicklas Kulti,491,40,2001-03-19
Carlos Cuadrado,492,40,2001-03-19
Sergei Pozdnev,493,40,2001-03-19
Gianluca Luddi,494,40,2001-03-19
Luke Smith,495,39,2001-03-19
Francisco Cabello,496,39,2001-03-19
Florent Serra,497,39,2001-03-19
Alberto Banus-Sado,498,39,2001-03-19
Thierry Ascione,499,39,2001-03-19
Gabriel Trujillo-Soler,500,39,2001-03-19
Matias O'Neille,501,39,2001-03-19
Seung-Kyu Park,502,38,2001-03-19
Lukasz Kubot,503,38,2001-03-19
Leslie Demiliani,504,38,2001-03-19
Ivan Miranda,505,38,2001-03-19
Vladimir Pavicevic,506,37,2001-03-19
Eduardo Frick,507,37,2001-03-19
Manuel Sala,508,37,2001-03-19
Kornel Bardoczky,509,37,2001-03-19
Karol Beck,510,37,2001-03-19
Paul Kilderry,511,36,2001-03-19
Tomas Tenconi,512,36,2001-03-19
Denis Gremelmayr,513,36,2001-03-19
Michael Hill,514,36,2001-03-19
Miguel Miranda,515,36,2001-03-19
Geoff Abrams,516,36,2001-03-19
Michael Berrer,517,36,2001-03-19
Leos Friedl,518,35,2001-03-19
Miguel Pastura,519,35,2001-03-19
Marc Canovas,520,35,2001-03-19
Joaquin Munoz-Hernandez,521,35,2001-03-19
Jan Boruszewski,522,35,2001-03-19
Tomas Jecminek,523,35,2001-03-19
Jeff Williams,524,35,2001-03-19
Ruben Fernandez,525,35,2001-03-19
Dimitri Lorin,526,35,2001-03-19
Sebastian Fitz,527,35,2001-03-19
Gunther Darkey,528,34,2001-03-19
Michael Lammer,529,34,2001-03-19
Andrea Stoppini,530,34,2001-03-19
Vincent Allegre,531,34,2001-03-19
Ricardo Schlachter,532,34,2001-03-19
Daniele Musa,533,33,2001-03-19
