full_name,ranking,points,date
Novak Djokovic,1,12310,2013-05-27
Andy Murray,2,8670,2013-05-27
Roger Federer,3,8000,2013-05-27
Rafael Nadal,4,6895,2013-05-27
David Ferrer,5,6740,2013-05-27
Tomas Berdych,6,4685,2013-05-27
Juan Martin del Potro,7,4320,2013-05-27
Jo-Wilfried Tsonga,8,3795,2013-05-27
Richard Gasquet,9,3090,2013-05-27
Stan Wawrinka,10,2630,2013-05-27
Marin Cilic,11,2570,2013-05-27
Janko Tipsarevic,12,2480,2013-05-27
Nicolas Almagro,13,2375,2013-05-27
Tommy Haas,14,2340,2013-05-27
Kei Nishikori,15,2315,2013-05-27
Milos Raonic,16,2225,2013-05-27
Juan Monaco,17,1910,2013-05-27
Gilles Simon,18,1895,2013-05-27
Philipp Kohlschreiber,19,1750,2013-05-27
Sam Querrey,20,1730,2013-05-27
John Isner,21,1690,2013-05-27
Andreas Seppi,22,1530,2013-05-27
Jerzy Janowicz,23,1524,2013-05-27
Alexandr Dolgopolov,24,1500,2013-05-27
Kevin Anderson,25,1420,2013-05-27
Benoit Paire,26,1405,2013-05-27
Jeremy Chardy,27,1371,2013-05-27
Grigor Dimitrov,28,1355,2013-05-27
Fabio Fognini,29,1345,2013-05-27
Florian Mayer,30,1290,2013-05-27
Mikhail Youzhny,31,1265,2013-05-27
Julien Benneteau,32,1200,2013-05-27
Marcel Granollers,33,1145,2013-05-27
Tommy Robredo,34,1095,2013-05-27
Martin Klizan,35,1090,2013-05-27
Lukas Rosol,36,1086,2013-05-27
Jurgen Melzer,37,1085,2013-05-27
Jarkko Nieminen,38,1075,2013-05-27
Marcos Baghdatis,39,1030,2013-05-27
Ernests Gulbis,40,991,2013-05-27
Mardy Fish,41,945,2013-05-27
Denis Istomin,42,935,2013-05-27
Feliciano Lopez,43,930,2013-05-27
Thomaz Bellucci,44,930,2013-05-27
Pablo Andujar,45,905,2013-05-27
Horacio Zeballos,46,884,2013-05-27
Albert Montanes,47,880,2013-05-27
Nikolay Davydenko,48,870,2013-05-27
Daniel Gimeno-Traver,49,857,2013-05-27
Grega Zemlja,50,857,2013-05-27
Ivan Dodig,51,843,2013-05-27
Radek Stepanek,52,840,2013-05-27
Fernando Verdasco,53,830,2013-05-27
Victor Hanescu,54,815,2013-05-27
Michael Llodra,55,814,2013-05-27
Xavier Malisse,56,805,2013-05-27
Viktor Troicki,57,800,2013-05-27
David Goffin,58,797,2013-05-27
Daniel Brands,59,795,2013-05-27
Dmitry Tursunov,60,794,2013-05-27
Bernard Tomic,61,775,2013-05-27
Igor Sijsling,62,762,2013-05-27
Marinko Matosevic,63,761,2013-05-27
Albert Ramos-Vinolas,64,750,2013-05-27
Edouard Roger-Vasselin,65,736,2013-05-27
Robin Haase,66,727,2013-05-27
Ricardas Berankis,67,718,2013-05-27
Roberto Bautista Agut,68,714,2013-05-27
Paul-Henri Mathieu,69,708,2013-05-27
Paolo Lorenzi,70,701,2013-05-27
Carlos Berlocq,71,690,2013-05-27
Tobias Kamke,72,686,2013-05-27
Leonardo Mayer,73,682,2013-05-27
Alejandro Falla,74,676,2013-05-27
Andrey Kuznetsov,75,676,2013-05-27
Yen-Hsun Lu,76,675,2013-05-27
Lukas Lacko,77,667,2013-05-27
Santiago Giraldo,78,650,2013-05-27
Guillermo Garcia-Lopez,79,646,2013-05-27
Aljaz Bedene,80,643,2013-05-27
Gael Monfils,81,640,2013-05-27
Evgeny Donskoy,82,639,2013-05-27
Guido Pella,83,635,2013-05-27
Gilles Muller,84,623,2013-05-27
Alex Bogomolov Jr.,85,617,2013-05-27
Lleyton Hewitt,86,610,2013-05-27
Jan Hajek,87,605,2013-05-27
Simone Bolelli,88,603,2013-05-27
Dudi Sela,89,589,2013-05-27
Jesse Levine,90,588,2013-05-27
Kenny De Schepper,91,584,2013-05-27
Ryan Harrison,92,579,2013-05-27
Rajeev Ram,93,578,2013-05-27
Rogerio Dutra Silva,94,575,2013-05-27
Thiemo de Bakker,95,572,2013-05-27
James Blake,96,571,2013-05-27
Benjamin Becker,97,568,2013-05-27
Guillaume Rufin,98,567,2013-05-27
Michael Russell,99,563,2013-05-27
Martin Alund,100,556,2013-05-27
Sergiy Stakhovsky,101,555,2013-05-27
Philipp Petzschner,102,550,2013-05-27
Vasek Pospisil,103,533,2013-05-27
Blaz Kavcic,104,529,2013-05-27
Andreas Haider-Maurer,105,518,2013-05-27
Adrian Ungur,106,517,2013-05-27
Lukasz Kubot,107,514,2013-05-27
Gastao Elias,108,513,2013-05-27
Brian Baker,109,505,2013-05-27
Adrian Mannarino,110,502,2013-05-27
Filippo Volandri,111,493,2013-05-27
Steve Darcis,112,492,2013-05-27
Wayne Odesnik,113,488,2013-05-27
Joao Souza,114,488,2013-05-27
Tim Smyczek,115,469,2013-05-27
Denis Kudla,116,466,2013-05-27
Jan-Lennard Struff,117,461,2013-05-27
Jack Sock,118,460,2013-05-27
Joao Sousa,119,447,2013-05-27
Illya Marchenko,120,447,2013-05-27
Rhyne Williams,121,443,2013-05-27
Matthew Ebden,122,442,2013-05-27
Ruben Ramirez Hidalgo,123,437,2013-05-27
Go Soeda,124,435,2013-05-27
Federico Delbonis,125,435,2013-05-27
Marc Gicquel,126,431,2013-05-27
Jiri Vesely,127,429,2013-05-27
Matthias Bachinger,128,428,2013-05-27
Diego Schwartzman,129,424,2013-05-27
Steve Johnson,130,423,2013-05-27
Florent Serra,131,419,2013-05-27
Matteo Viola,132,416,2013-05-27
Michal Przysiezny,133,410,2013-05-27
Marius Copil,134,402,2013-05-27
Yuichi Sugita,135,399,2013-05-27
Olivier Rochus,136,393,2013-05-27
Michael Berrer,137,387,2013-05-27
Flavio Cipolla,138,380,2013-05-27
Simon Greul,139,377,2013-05-27
Ivo Karlovic,140,375,2013-05-27
John Millman,141,375,2013-05-27
Mischa Zverev,142,372,2013-05-27
Bjorn Phau,143,368,2013-05-27
Teymuraz Gabashvili,144,368,2013-05-27
Daniel Munoz de la Nava,145,367,2013-05-27
Ruben Bemelmans,146,361,2013-05-27
Alejandro Gonzalez,147,356,2013-05-27
Ze Zhang,148,348,2013-05-27
Jimmy Wang,149,346,2013-05-27
Julian Reister,150,346,2013-05-27
Marco Chiudinelli,151,343,2013-05-27
Tatsuma Ito,152,340,2013-05-27
Donald Young,153,338,2013-05-27
Uladzimir Ignatik,154,336,2013-05-27
Dusan Lajovic,155,336,2013-05-27
Paul Capdeville,156,330,2013-05-27
Josselin Ouanna,157,330,2013-05-27
Malek Jaziri,158,329,2013-05-27
Bobby Reynolds,159,326,2013-05-27
Aleksandr Nedovyesov,160,325,2013-05-27
Cedrik-Marcel Stebe,161,320,2013-05-27
Rik De Voest,162,319,2013-05-27
Di Wu,163,317,2013-05-27
Pablo Carreno Busta,164,316,2013-05-27
Facundo Bagnis,165,316,2013-05-27
Jurgen Zopp,166,315,2013-05-27
Guido Andreozzi,167,314,2013-05-27
Andrej Martin,168,314,2013-05-27
Jesse Huta Galung,169,303,2013-05-27
Facundo Arguello,170,303,2013-05-27
Alex Kuznetsov,171,300,2013-05-27
Karol Beck,172,299,2013-05-27
Nicolas Mahut,173,298,2013-05-27
Stephane Robert,174,298,2013-05-27
Evgeny Korolev,175,296,2013-05-27
Ivan Sergeyev,176,293,2013-05-27
Maxime Authom,177,282,2013-05-27
Andrey Golubev,178,282,2013-05-27
Peter Gojowczyk,179,278,2013-05-27
Jorge Aguilar,180,278,2013-05-27
Konstantin Kravchuk,181,277,2013-05-27
David Guez,182,277,2013-05-27
Inigo Cervantes,183,274,2013-05-27
Bradley Klahn,184,273,2013-05-27
James Duckworth,185,273,2013-05-27
Arnau Brugues-Davi,186,271,2013-05-27
David Nalbandian,187,270,2013-05-27
Somdev Devvarman,188,269,2013-05-27
Boris Pashanski,189,269,2013-05-27
Antonio Veic,190,264,2013-05-27
Dustin Brown,191,261,2013-05-27
Marsel Ilhan,192,253,2013-05-27
Jan Mertl,193,253,2013-05-27
Igor Kunitsyn,194,251,2013-05-27
Thiago Alves,195,249,2013-05-27
Hiroki Moriya,196,247,2013-05-27
Jonathan Dasnieres de Veigy,197,244,2013-05-27
Renzo Olivo,198,243,2013-05-27
Dominik Meffert,199,240,2013-05-27
Ti Chen,200,237,2013-05-27
Niels Desein,201,236,2013-05-27
Farrukh Dustov,202,232,2013-05-27
Gianluca Naso,203,232,2013-05-27
Adrian Menendez-Maceiras,204,231,2013-05-27
Radu Albot,205,231,2013-05-27
Marco Trungelliti,206,228,2013-05-27
James Ward,207,226,2013-05-27
Javier Marti,208,223,2013-05-27
Matthew Barton,209,222,2013-05-27
Peter Polansky,210,222,2013-05-27
Bastian Knittel,211,220,2013-05-27
Fabiano De Paula,212,217,2013-05-27
Frank Dancevic,213,215,2013-05-27
Victor Crivoi,214,215,2013-05-27
Guilherme Clezar,215,215,2013-05-27
Agustin Velotti,216,214,2013-05-27
Nikola Mektic,217,214,2013-05-27
Matt Reid,218,213,2013-05-27
Andre Ghem,219,210,2013-05-27
Sam Groth,220,210,2013-05-27
Arthur De Greef,221,210,2013-05-27
Tsung-Hua Yang,222,209,2013-05-27
Julio Cesar Campozano,223,208,2013-05-27
Amir Weintraub,224,207,2013-05-27
John-Patrick Smith,225,204,2013-05-27
Robby Ginepri,226,202,2013-05-27
Pedro Sousa,227,202,2013-05-27
Aldin Setkic,228,201,2013-05-27
Mirza Basic,229,198,2013-05-27
Boy Westerhof,230,198,2013-05-27
Jozef Kovalik,231,196,2013-05-27
Pierre-Hugues Herbert,232,196,2013-05-27
Potito Starace,233,195,2013-05-27
Denys Molchanov,234,195,2013-05-27
Pavol Cervenak,235,195,2013-05-27
Jonathan Eysseric,236,194,2013-05-27
Daniel Kosakowski,237,193,2013-05-27
Vincent Millot,238,192,2013-05-27
Dzmitry Zhyrmont,239,192,2013-05-27
Nicolas Renavand,240,191,2013-05-27
James McGee,241,191,2013-05-27
Steven Diez,242,190,2013-05-27
Danai Udomchoke,243,189,2013-05-27
Taro Daniel,244,189,2013-05-27
Leonardo Kirche,245,188,2013-05-27
Alessio Di Mauro,246,187,2013-05-27
Sergio Gutierrez-Ferrol,247,186,2013-05-27
Carlos Salamanca,248,186,2013-05-27
Gerald Melzer,249,186,2013-05-27
Henri Laaksonen,250,183,2013-05-27
Marek Semjan,251,183,2013-05-27
Marcelo Demoliner,252,183,2013-05-27
Michael Yani,253,182,2013-05-27
Marton Fucsovics,254,181,2013-05-27
Marc Giner,255,181,2013-05-27
Jordi Samper-Montana,256,181,2013-05-27
Dusan Lojda,257,179,2013-05-27
Matwe Middelkoop,258,178,2013-05-27
Martin Fischer,259,177,2013-05-27
Maximiliano Estevez,260,177,2013-05-27
Nikoloz Basilashvili,261,176,2013-05-27
Nick Kyrgios,262,175,2013-05-27
Alessandro Giannessi,263,173,2013-05-27
Fabrice Martin,264,172,2013-05-27
Yannick Mertens,265,172,2013-05-27
Hans Podlipnik-Castillo,266,172,2013-05-27
Ryan Sweeting,267,170,2013-05-27
Guillermo Olaso,268,170,2013-05-27
Jan Hernych,269,169,2013-05-27
Izak Van der Merwe,270,169,2013-05-27
Dominic Thiem,271,169,2013-05-27
Alex Bogdanovic,272,169,2013-05-27
Christopher Rungkat,273,169,2013-05-27
Simone Vagnozzi,274,169,2013-05-27
Brydan Klein,275,169,2013-05-27
Jose Checa-Calvo,276,167,2013-05-27
Sergei Bubka,277,165,2013-05-27
