full_name,ranking,points,date
Rafael Nadal,1,10745,2010-07-05
Novak Djokovic,2,6905,2010-07-05
Roger Federer,3,6885,2010-07-05
Andy Murray,4,5155,2010-07-05
Robin Soderling,5,4935,2010-07-05
Nikolay Davydenko,6,4740,2010-07-05
Juan Martin del Potro,7,4350,2010-07-05
Tomas Berdych,8,3845,2010-07-05
Andy Roddick,9,3490,2010-07-05
Fernando Verdasco,10,3475,2010-07-05
Jo-Wilfried Tsonga,11,3455,2010-07-05
David Ferrer,12,3100,2010-07-05
Marin Cilic,13,2865,2010-07-05
Mikhail Youzhny,14,2700,2010-07-05
Jurgen Melzer,15,2215,2010-07-05
Ivan Ljubicic,16,2200,2010-07-05
Gael Monfils,17,1995,2010-07-05
John Isner,18,1925,2010-07-05
Sam Querrey,19,1910,2010-07-05
Nicolas Almagro,20,1880,2010-07-05
Juan Carlos Ferrero,21,1745,2010-07-05
Thomaz Bellucci,22,1722,2010-07-05
Fernando Gonzalez,23,1620,2010-07-05
Marcos Baghdatis,24,1555,2010-07-05
Feliciano Lopez,25,1535,2010-07-05
Stan Wawrinka,26,1520,2010-07-05
Radek Stepanek,27,1465,2010-07-05
Juan Monaco,28,1465,2010-07-05
Ernests Gulbis,29,1414,2010-07-05
Albert Montanes,30,1405,2010-07-05
Lleyton Hewitt,31,1385,2010-07-05
Philipp Kohlschreiber,32,1230,2010-07-05
Julien Benneteau,33,1229,2010-07-05
Gilles Simon,34,1215,2010-07-05
Michael Llodra,35,1119,2010-07-05
Tommy Robredo,36,1075,2010-07-05
Victor Hanescu,37,1070,2010-07-05
Philipp Petzschner,38,1055,2010-07-05
Guillermo Garcia-Lopez,39,1025,2010-07-05
Alexandr Dolgopolov,40,1025,2010-07-05
Thiemo de Bakker,41,1010,2010-07-05
Yen-Hsun Lu,42,976,2010-07-05
Horacio Zeballos,43,972,2010-07-05
Viktor Troicki,44,955,2010-07-05
Michael Berrer,45,932,2010-07-05
Sergiy Stakhovsky,46,932,2010-07-05
Janko Tipsarevic,47,930,2010-07-05
Richard Gasquet,48,930,2010-07-05
Ivo Karlovic,49,925,2010-07-05
Jeremy Chardy,50,900,2010-07-05
Paul-Henri Mathieu,51,875,2010-07-05
Eduardo Schwank,52,875,2010-07-05
Lukasz Kubot,53,862,2010-07-05
Juan Ignacio Chela,54,862,2010-07-05
Florian Mayer,55,827,2010-07-05
Santiago Giraldo,56,813,2010-07-05
Xavier Malisse,57,806,2010-07-05
Leonardo Mayer,58,802,2010-07-05
Denis Istomin,59,795,2010-07-05
Florent Serra,60,785,2010-07-05
Jarkko Nieminen,61,781,2010-07-05
Pablo Cuevas,62,758,2010-07-05
Marco Chiudinelli,63,752,2010-07-05
Alejandro Falla,64,742,2010-07-05
Olivier Rochus,65,730,2010-07-05
Daniel Brands,66,713,2010-07-05
Benjamin Becker,67,712,2010-07-05
Illya Marchenko,68,712,2010-07-05
Potito Starace,69,712,2010-07-05
Arnaud Clement,70,700,2010-07-05
Robby Ginepri,71,698,2010-07-05
Evgeny Korolev,72,690,2010-07-05
Lukas Lacko,73,681,2010-07-05
Fabio Fognini,74,680,2010-07-05
Simon Greul,75,678,2010-07-05
Andreas Seppi,76,675,2010-07-05
Stephane Robert,77,663,2010-07-05
Peter Luczak,78,654,2010-07-05
Mardy Fish,79,651,2010-07-05
Andreas Beck,80,650,2010-07-05
Pere Riba,81,648,2010-07-05
Igor Andreev,82,635,2010-07-05
Andrey Golubev,83,633,2010-07-05
Rainer Schuettler,84,622,2010-07-05
Fred Gil,85,616,2010-07-05
Marcel Granollers,86,613,2010-07-05
Michal Przysiezny,87,609,2010-07-05
Teymuraz Gabashvili,88,603,2010-07-05
Karol Beck,89,597,2010-07-05
Ricardo Mello,90,590,2010-07-05
Michael Russell,91,587,2010-07-05
Taylor Dent,92,586,2010-07-05
Daniel Gimeno-Traver,93,582,2010-07-05
Jan Hajek,94,577,2010-07-05
Dudi Sela,95,575,2010-07-05
Mikhail Kukushkin,96,559,2010-07-05
Kevin Anderson,97,558,2010-07-05
Rajeev Ram,98,557,2010-07-05
Bjorn Phau,99,539,2010-07-05
Marcos Daniel,100,526,2010-07-05
Nicolas Massu,101,526,2010-07-05
Tobias Kamke,102,525,2010-07-05
Marsel Ilhan,103,512,2010-07-05
Tommy Haas,104,510,2010-07-05
Brian Dabul,105,508,2010-07-05
Filippo Volandri,106,505,2010-07-05
Somdev Devvarman,107,502,2010-07-05
Dustin Brown,108,500,2010-07-05
Simone Bolelli,109,473,2010-07-05
Ruben Ramirez Hidalgo,110,471,2010-07-05
Donald Young,111,459,2010-07-05
Daniel Koellerer,112,457,2010-07-05
