full_name,ranking,points,date
Roger Federer,1,7290,2007-07-16
Rafael Nadal,2,5225,2007-07-16
Novak Djokovic,3,3310,2007-07-16
Andy Roddick,4,3230,2007-07-16
Nikolay Davydenko,5,3175,2007-07-16
Fernando Gonzalez,6,2780,2007-07-16
Tommy Robredo,7,2085,2007-07-16
Richard Gasquet,8,2085,2007-07-16
James Blake,9,2075,2007-07-16
Tomas Berdych,10,2045,2007-07-16
Tommy Haas,11,2035,2007-07-16
Ivan Ljubicic,12,1940,2007-07-16
Mikhail Youzhny,13,1875,2007-07-16
Andy Murray,14,1865,2007-07-16
David Ferrer,15,1725,2007-07-16
Guillermo Canas,16,1607,2007-07-16
Juan Carlos Ferrero,17,1470,2007-07-16
Marcos Baghdatis,18,1370,2007-07-16
Juan Ignacio Chela,19,1335,2007-07-16
Carlos Moya,20,1295,2007-07-16
Lleyton Hewitt,21,1230,2007-07-16
Marat Safin,22,1165,2007-07-16
Paul-Henri Mathieu,23,1125,2007-07-16
David Nalbandian,24,1115,2007-07-16
Jarkko Nieminen,25,1090,2007-07-16
Filippo Volandri,26,1085,2007-07-16
Dmitry Tursunov,27,1080,2007-07-16
Robin Soderling,28,1035,2007-07-16
Juan Monaco,29,945,2007-07-16
Agustin Calleri,30,935,2007-07-16
Dominik Hrbaty,31,930,2007-07-16
Jurgen Melzer,32,910,2007-07-16
Arnaud Clement,33,895,2007-07-16
Nicolas Almagro,34,890,2007-07-16
Florian Mayer,35,853,2007-07-16
Xavier Malisse,36,850,2007-07-16
Philipp Kohlschreiber,37,820,2007-07-16
Mario Ancic,38,765,2007-07-16
Marc Gicquel,39,755,2007-07-16
Mardy Fish,40,745,2007-07-16
Ivo Karlovic,41,742,2007-07-16
Hyung-Taik Lee,42,726,2007-07-16
Fabrice Santoro,43,721,2007-07-16
Potito Starace,44,721,2007-07-16
Robby Ginepri,45,720,2007-07-16
Benjamin Becker,46,719,2007-07-16
Janko Tipsarevic,47,711,2007-07-16
Fernando Verdasco,48,709,2007-07-16
Jose Acasuso,49,705,2007-07-16
Stan Wawrinka,50,690,2007-07-16
Gilles Simon,51,680,2007-07-16
Oscar Hernandez,52,680,2007-07-16
Nicolas Massu,53,671,2007-07-16
Igor Andreev,54,670,2007-07-16
Albert Montanes,55,668,2007-07-16
Gael Monfils,56,637,2007-07-16
Juan Martin del Potro,57,635,2007-07-16
Nicolas Lapentti,58,616,2007-07-16
Jonas Bjorkman,59,615,2007-07-16
Julien Benneteau,60,610,2007-07-16
Nicolas Mahut,61,605,2007-07-16
Vincent Spadea,62,590,2007-07-16
Amer Delic,63,587,2007-07-16
Olivier Rochus,64,585,2007-07-16
Michael Llodra,65,584,2007-07-16
Werner Eschauer,66,569,2007-07-16
Stefan Koubek,67,568,2007-07-16
Michael Russell,68,549,2007-07-16
Tim Henman,69,535,2007-07-16
Thomas Johansson,70,534,2007-07-16
Sebastien Grosjean,71,533,2007-07-16
Kristof Vliegen,72,529,2007-07-16
Carlos Berlocq,73,527,2007-07-16
Jo-Wilfried Tsonga,74,523,2007-07-16
Luis Horna,75,518,2007-07-16
Sergio Roitman,76,518,2007-07-16
Simone Bolelli,77,513,2007-07-16
Paradorn Srichaphan,78,500,2007-07-16
Mariano Zabaleta,79,500,2007-07-16
Guillermo Garcia-Lopez,80,498,2007-07-16
Florent Serra,81,490,2007-07-16
Edouard Roger-Vasselin,82,485,2007-07-16
Andreas Seppi,83,484,2007-07-16
Feliciano Lopez,84,481,2007-07-16
Martin Vassallo Arguello,85,479,2007-07-16
Ernests Gulbis,86,477,2007-07-16
Diego Hartfield,87,477,2007-07-16
Chris Guccione,88,476,2007-07-16
Evgeny Korolev,89,475,2007-07-16
Max Mirnyi,90,473,2007-07-16
Sam Querrey,91,462,2007-07-16
Michael Berrer,92,459,2007-07-16
Ruben Ramirez Hidalgo,93,455,2007-07-16
Ivan Navarro,94,454,2007-07-16
Kristian Pless,95,453,2007-07-16
Teymuraz Gabashvili,96,452,2007-07-16
Paul Goldstein,97,446,2007-07-16
Peter Luczak,98,437,2007-07-16
Igor Kunitsyn,99,423,2007-07-16
Juan-Pablo Guzman,100,414,2007-07-16
Radek Stepanek,101,410,2007-07-16
Nicolas Devilder,102,409,2007-07-16
Robert Kendrick,103,408,2007-07-16
Danai Udomchoke,104,406,2007-07-16
Juan Pablo Brzezicki,105,400,2007-07-16
Federico Luzzi,106,399,2007-07-16
Alessio Di Mauro,107,397,2007-07-16
Frank Dancevic,108,393,2007-07-16
Alexander Peya,109,391,2007-07-16
Wesley Moodie,110,382,2007-07-16
Yen-Hsun Lu,111,381,2007-07-16
Olivier Patience,112,379,2007-07-16
Dick Norman,113,368,2007-07-16
Gaston Gaudio,114,365,2007-07-16
Jan Hernych,115,364,2007-07-16
Pablo Cuevas,116,363,2007-07-16
Jiri Vanek,117,359,2007-07-16
Paul Capdeville,118,352,2007-07-16
Lukas Dlouhy,119,350,2007-07-16
Davide Sanguinetti,120,347,2007-07-16
Marin Cilic,121,347,2007-07-16
Oliver Marach,122,345,2007-07-16
Thierry Ascione,123,344,2007-07-16
Rik De Voest,124,343,2007-07-16
Tomas Zib,125,340,2007-07-16
Alejandro Falla,126,339,2007-07-16
Alex Bogdanovic,127,338,2007-07-16
Mathieu Montcourt,128,334,2007-07-16
Santiago Giraldo,129,331,2007-07-16
Robin Haase,130,330,2007-07-16
Andrei Pavel,131,324,2007-07-16
Boris Pashanski,132,322,2007-07-16
Bobby Reynolds,133,320,2007-07-16
Gilles Muller,134,317,2007-07-16
Alexander Waske,135,317,2007-07-16
Mischa Zverev,136,312,2007-07-16
Bohdan Ulihrach,137,311,2007-07-16
Denis Gremelmayr,138,310,2007-07-16
Flavio Saretta,139,308,2007-07-16
Simon Greul,140,302,2007-07-16
Adrian Garcia,141,302,2007-07-16
Daniele Bracciali,142,295,2007-07-16
Kevin Kim,143,295,2007-07-16
Thiago Alves,144,295,2007-07-16
Fabio Fognini,145,294,2007-07-16
Fernando Vicente,146,293,2007-07-16
Konstantinos Economidis,147,292,2007-07-16
Bjorn Phau,148,290,2007-07-16
Lukasz Kubot,149,289,2007-07-16
Raemon Sluiter,150,289,2007-07-16
Dudi Sela,151,283,2007-07-16
Rainer Schuettler,152,281,2007-07-16
Noam Okun,153,280,2007-07-16
Ricardo Mello,154,279,2007-07-16
Joachim Johansson,155,277,2007-07-16
Jimmy Wang,156,272,2007-07-16
Jerome Haehnel,157,272,2007-07-16
Pablo Andujar,158,272,2007-07-16
Younes El Aynaoui,159,271,2007-07-16
Santiago Ventura,160,271,2007-07-16
Wayne Arthurs,161,269,2007-07-16
Zack Fleishman,162,266,2007-07-16
Ramon Delgado,163,266,2007-07-16
Alex Kuznetsov,164,261,2007-07-16
Roko Karanusic,165,260,2007-07-16
Nathan Healey,166,257,2007-07-16
Bruno Echagaray,167,256,2007-07-16
Yuri Schukin,168,255,2007-07-16
David Guez,169,251,2007-07-16
Hugo Armando,170,246,2007-07-16
Ilija Bozoljac,171,243,2007-07-16
Jan Mertl,172,236,2007-07-16
Jiri Novak,173,235,2007-07-16
Christophe Rochus,174,235,2007-07-16
Albert Portas,175,235,2007-07-16
Viktor Troicki,176,235,2007-07-16
Stefano Galvani,177,234,2007-07-16
Gorka Fraile,178,232,2007-07-16
Fred Gil,179,232,2007-07-16
Marco Chiudinelli,180,229,2007-07-16
Michal Mertinak,181,229,2007-07-16
Aisam-Ul-Haq Qureshi,182,228,2007-07-16
Marcos Daniel,183,227,2007-07-16
Andreas Vinciguerra,184,226,2007-07-16
Rajeev Ram,185,225,2007-07-16
Farrukh Dustov,186,224,2007-07-16
Alexandr Dolgopolov,187,222,2007-07-16
Lukas Lacko,188,221,2007-07-16
Julio Silva,189,220,2007-07-16
Wayne Odesnik,190,216,2007-07-16
Marcel Granollers,191,216,2007-07-16
Alun Jones,192,214,2007-07-16
Jan Hajek,193,213,2007-07-16
Sam Warburg,194,211,2007-07-16
Paolo Lorenzi,195,211,2007-07-16
Ivo Klec,196,205,2007-07-16
Victor Crivoi,197,204,2007-07-16
Kenneth Carlsen,198,200,2007-07-16
Simone Vagnozzi,199,200,2007-07-16
Matthias Bachinger,200,199,2007-07-16
Daniel Koellerer,201,199,2007-07-16
Simon Stadler,202,199,2007-07-16
Alberto Martin,203,197,2007-07-16
Antony Dupuis,204,197,2007-07-16
Peter Wessels,205,194,2007-07-16
Sergiy Stakhovsky,206,194,2007-07-16
Daniel Gimeno-Traver,207,193,2007-07-16
Michal Przysiezny,208,192,2007-07-16
Go Soeda,209,191,2007-07-16
Gabriel Trujillo-Soler,210,191,2007-07-16
Hector Ruiz-Cadenas,211,190,2007-07-16
Horacio Zeballos,212,189,2007-07-16
Andre Sa,213,188,2007-07-16
Tobias Clemens,214,186,2007-07-16
Marc Lopez,215,186,2007-07-16
Andre Ghem,216,183,2007-07-16
Rogerio Dutra Silva,217,182,2007-07-16
Mikhail Ledovskikh,218,181,2007-07-16
Robert Smeets,219,180,2007-07-16
Julien Jeanpierre,220,180,2007-07-16
Brian Dabul,221,180,2007-07-16
Leonardo Mayer,222,179,2007-07-16
Andrey Golubev,223,177,2007-07-16
Paul Baccanello,224,170,2007-07-16
Michael Lammer,225,170,2007-07-16
Laurent Recouderc,226,169,2007-07-16
Bastian Knittel,227,169,2007-07-16
Gary Lugassy,228,167,2007-07-16
Adrian Menendez-Maceiras,229,167,2007-07-16
Ryan Sweeting,230,166,2007-07-16
Ivan Miranda,231,166,2007-07-16
Dusan Vemic,232,165,2007-07-16
Rohan Bopanna,233,164,2007-07-16
Richard Bloomfield,234,164,2007-07-16
Lukas Rosol,235,164,2007-07-16
Dennis van Scheppingen,236,163,2007-07-16
Jan Minar,237,163,2007-07-16
Tomas Cakl,238,162,2007-07-16
Marc Fornell-Mestres,239,161,2007-07-16
Eduardo Schwank,240,159,2007-07-16
Dominik Meffert,241,159,2007-07-16
Flavio Cipolla,242,158,2007-07-16
Jan Vacek,243,158,2007-07-16
Jesse Witten,244,157,2007-07-16
Pavel Snobel,245,157,2007-07-16
Jamie Baker,246,157,2007-07-16
Daniel Brands,247,156,2007-07-16
Josh Goodall,248,155,2007-07-16
Franco Ferreiro,249,155,2007-07-16
Nicolas Tourte,250,155,2007-07-16
Jean-Christophe Faurel,251,154,2007-07-16
Gouichi Motomura,252,151,2007-07-16
Michael Ryderstedt,253,150,2007-07-16
Joseph Sirianni,254,149,2007-07-16
George Bastl,255,148,2007-07-16
Jeremy Chardy,256,146,2007-07-16
Denis Istomin,257,146,2007-07-16
Maximo Gonzalez,258,146,2007-07-16
Alex Bogomolov Jr.,259,146,2007-07-16
Benedikt Dorsch,260,145,2007-07-16
Predrag Rusevski,261,145,2007-07-16
Tobias Summerer,262,144,2007-07-16
Teodor-Dacian Craciun,263,144,2007-07-16
Harel Levy,264,144,2007-07-16
Julian Reister,265,143,2007-07-16
Sebastian Decoud,266,142,2007-07-16
Scott Oudsema,267,141,2007-07-16
Jonathan Marray,268,139,2007-07-16
Andis Juska,269,139,2007-07-16
Ti Chen,270,139,2007-07-16
Ivo Minar,271,137,2007-07-16
Victor Hanescu,272,134,2007-07-16
Lars Burgsmuller,273,134,2007-07-16
Marco Crugnola,274,134,2007-07-16
Diego Junqueira,275,133,2007-07-16
Javier Genaro-Martinez,276,133,2007-07-16
Frederic Niemeyer,277,131,2007-07-16
Edgardo Massa,278,130,2007-07-16
Takao Suzuki,279,129,2007-07-16
Brendan Evans,280,129,2007-07-16
Pavol Cervenak,281,129,2007-07-16
Dieter Kindlmann,282,129,2007-07-16
Alan Mackin,283,127,2007-07-16
Uros Vico,284,127,2007-07-16
Kyu Tae Im,285,127,2007-07-16
Nick Lindahl,286,127,2007-07-16
Justin Gimelstob,287,125,2007-07-16
Martin Fischer,288,125,2007-07-16
Grega Zemlja,289,125,2007-07-16
Donald Young,290,124,2007-07-16
Carlos Salamanca,291,124,2007-07-16
Adam Vejmelka,292,123,2007-07-16
Leonardo Azzaro,293,123,2007-07-16
Miguel Gallardo-Valles,294,123,2007-07-16
Thomas Oger,295,122,2007-07-16
Robin Vik,296,121,2007-07-16
Steve Darcis,297,121,2007-07-16
Juan-Pablo Villar,298,121,2007-07-16
Benjamin Balleret,299,121,2007-07-16
Andre Agassi,300,120,2007-07-16
Stefan Wauters,301,120,2007-07-16
Kamil Capkovic,302,120,2007-07-16
Caio Zampieri,303,120,2007-07-16
Andrea Stoppini,304,120,2007-07-16
Stephane Bohli,305,119,2007-07-16
Louk Sorensen,306,119,2007-07-16
Daniel Munoz de la Nava,307,119,2007-07-16
David Marrero,308,119,2007-07-16
Michael Quintero,309,117,2007-07-16
Kevin Anderson,310,115,2007-07-16
John Paul Fruttero,311,114,2007-07-16
Todd Widom,312,113,2007-07-16
Gabriel Moraru,313,113,2007-07-16
Konstantin Kravchuk,314,112,2007-07-16
Jean-Rene Lisnard,315,112,2007-07-16
Marko Tkalec,316,112,2007-07-16
Brian Wilson,317,110,2007-07-16
Igor Sijsling,318,110,2007-07-16
Lamine Ouahab,319,110,2007-07-16
Victor Ionita,320,110,2007-07-16
Tobias Kamke,321,110,2007-07-16
Phillip Simmonds,322,109,2007-07-16
Juan Antonio Marin,323,109,2007-07-16
Bartolome Salva-Vidal,324,109,2007-07-16
Catalin-Ionut Gard,325,109,2007-07-16
Francesco Aldi,326,108,2007-07-16
Stefano Ianni,327,108,2007-07-16
Giancarlo Petrazzuolo,328,108,2007-07-16
Adrian Ungur,329,108,2007-07-16
Thomaz Bellucci,330,108,2007-07-16
Wesley Whitehouse,331,107,2007-07-16
Alexander Satschko,332,107,2007-07-16
Nicholas Monroe,333,107,2007-07-16
Scoville Jenkins,334,106,2007-07-16
Prakash Amritraj,335,106,2007-07-16
Dusan Lojda,336,106,2007-07-16
Diego Cristin,337,106,2007-07-16
Marcel Felder,338,106,2007-07-16
Conor Niland,339,106,2007-07-16
Adam Feeney,340,106,2007-07-16
Vasilis Mazarakis,341,105,2007-07-16
Woong-Sun Jun,342,105,2007-07-16
Ivan Dodig,343,104,2007-07-16
Cyril Saulnier,344,103,2007-07-16
Jesse Huta Galung,345,103,2007-07-16
Philipp Petzschner,346,102,2007-07-16
Mohamed Mamoun,347,101,2007-07-16
Alberto Brizzi,348,101,2007-07-16
Jeff Morrison,349,100,2007-07-16
Satoshi Iwabuchi,350,100,2007-07-16
Alexandre Sidorenko,351,100,2007-07-16
Bjorn Rehnquist,352,100,2007-07-16
Adam Chadaj,353,100,2007-07-16
Rameez Junaid,354,99,2007-07-16
Stephane Robert,355,98,2007-07-16
Francesco Piccari,356,98,2007-07-16
Lester Cook,357,97,2007-07-16
Filip Prpic,358,96,2007-07-16
Peter Polansky,359,95,2007-07-16
Vjekoslav Skenderovic,360,94,2007-07-16
Komlavi Loglo,361,94,2007-07-16
Sergei Bubka,362,94,2007-07-16
Karan Rastogi,363,93,2007-07-16
Fred Hemmes,364,93,2007-07-16
Lars Uebel,365,92,2007-07-16
Guillermo Coria,366,91,2007-07-16
Eric Prodon,367,89,2007-07-16
Frederik Nielsen,368,89,2007-07-16
Juan-Martin Aranguren,369,89,2007-07-16
Mark Philippoussis,370,88,2007-07-16
Alberto Francis,371,88,2007-07-16
Lee Childs,372,87,2007-07-16
Razvan Sabau,373,87,2007-07-16
Sebastian Rieschick,374,87,2007-07-16
Dawid Olejniczak,375,87,2007-07-16
Karim Maamoun,376,86,2007-07-16
Jean-Claude Scherrer,377,86,2007-07-16
Evgeny Kirillov,378,86,2007-07-16
Eric Nunez,379,86,2007-07-16
Colin Ebelthite,380,86,2007-07-16
Cecil Mamiit,381,85,2007-07-16
Timo Nieminen,382,85,2007-07-16
Takahiro Terachi,383,85,2007-07-16
Adrian Cruciat,384,85,2007-07-16
Ricardo Hocevar,385,83,2007-07-16
Rabie Chaki,386,83,2007-07-16
Matwe Middelkoop,387,83,2007-07-16
Miguel Angel Lopez Jaen,388,83,2007-07-16
Lucas Engel,389,82,2007-07-16
Nicolas Todero,390,82,2007-07-16
Florin Mergea,391,82,2007-07-16
Daniel King-Turner,392,82,2007-07-16
Todor Enev,393,82,2007-07-16
Kei Nishikori,394,81,2007-07-16
Jorge Aguilar,395,81,2007-07-16
Thiemo de Bakker,396,81,2007-07-16
Blaz Kavcic,397,81,2007-07-16
Alex Calatrava,398,80,2007-07-16
Harsh Mankad,399,80,2007-07-16
Jae-Sung An,400,80,2007-07-16
Martin Pedersen,401,80,2007-07-16
Andrew Coelho,402,80,2007-07-16
Rainer Eitzinger,403,79,2007-07-16
Guillem Burniol,404,79,2007-07-16
Andreas Beck,405,78,2007-07-16
Andreas Haider-Maurer,406,78,2007-07-16
Gustavo Marcaccio,407,76,2007-07-16
Marcel Zimmermann,408,76,2007-07-16
