full_name,ranking,points,date
Rafael Nadal,1,14260,2009-02-09
Roger Federer,2,11000,2009-02-09
Novak Djokovic,3,9010,2009-02-09
Andy Murray,4,7360,2009-02-09
Nikolay Davydenko,5,5030,2009-02-09
Andy Roddick,6,4510,2009-02-09
Juan Martin del Potro,7,4350,2009-02-09
Gilles Simon,8,4170,2009-02-09
Fernando Verdasco,9,3480,2009-02-09
David Nalbandian,10,3395,2009-02-09
James Blake,11,3230,2009-02-09
Gael Monfils,12,3190,2009-02-09
Jo-Wilfried Tsonga,13,3160,2009-02-09
David Ferrer,14,2980,2009-02-09
Fernando Gonzalez,15,2770,2009-02-09
Robin Soderling,16,2695,2009-02-09
Stan Wawrinka,17,2690,2009-02-09
Nicolas Almagro,18,2620,2009-02-09
Tommy Robredo,19,2510,2009-02-09
Marin Cilic,20,2500,2009-02-09
Radek Stepanek,21,2440,2009-02-09
Igor Andreev,22,2430,2009-02-09
Tomas Berdych,23,2280,2009-02-09
Mardy Fish,24,2270,2009-02-09
Ivo Karlovic,25,2190,2009-02-09
Richard Gasquet,26,2120,2009-02-09
Marat Safin,27,2070,2009-02-09
Mario Ancic,28,2000,2009-02-09
Feliciano Lopez,29,1950,2009-02-09
Dmitry Tursunov,30,1892,2009-02-09
Rainer Schuettler,31,1814,2009-02-09
Jurgen Melzer,32,1772,2009-02-09
Paul-Henri Mathieu,33,1745,2009-02-09
Sam Querrey,34,1720,2009-02-09
Nicolas Kiefer,35,1710,2009-02-09
Andreas Seppi,36,1630,2009-02-09
Simone Bolelli,37,1611,2009-02-09
Philipp Kohlschreiber,38,1600,2009-02-09
Victor Hanescu,39,1586,2009-02-09
Carlos Moya,40,1580,2009-02-09
Jose Acasuso,41,1580,2009-02-09
Albert Montanes,42,1574,2009-02-09
Igor Kunitsyn,43,1530,2009-02-09
Robby Ginepri,44,1490,2009-02-09
Ernests Gulbis,45,1473,2009-02-09
Viktor Troicki,46,1460,2009-02-09
Marcel Granollers,47,1439,2009-02-09
Ivan Ljubicic,48,1415,2009-02-09
Janko Tipsarevic,49,1395,2009-02-09
Julien Benneteau,50,1368,2009-02-09
Michael Llodra,51,1350,2009-02-09
Eduardo Schwank,52,1342,2009-02-09
Steve Darcis,53,1338,2009-02-09
Jeremy Chardy,54,1310,2009-02-09
Marc Gicquel,55,1308,2009-02-09
Kei Nishikori,56,1281,2009-02-09
Florent Serra,57,1279,2009-02-09
Yen-Hsun Lu,58,1244,2009-02-09
Teymuraz Gabashvili,59,1216,2009-02-09
Jarkko Nieminen,60,1210,2009-02-09
Fabrice Santoro,61,1208,2009-02-09
Mikhail Youzhny,62,1180,2009-02-09
Bobby Reynolds,63,1146,2009-02-09
Nicolas Devilder,64,1144,2009-02-09
Tommy Haas,65,1140,2009-02-09
Potito Starace,66,1138,2009-02-09
Philipp Petzschner,67,1138,2009-02-09
Juan Monaco,68,1135,2009-02-09
Martin Vassallo Arguello,69,1134,2009-02-09
Jan Hernych,70,1132,2009-02-09
Guillermo Canas,71,1131,2009-02-09
Guillermo Garcia-Lopez,72,1130,2009-02-09
Agustin Calleri,73,1130,2009-02-09
Oscar Hernandez,74,1108,2009-02-09
Ivan Navarro,75,1108,2009-02-09
Christophe Rochus,76,1096,2009-02-09
Diego Junqueira,77,1086,2009-02-09
Mischa Zverev,78,1085,2009-02-09
Gilles Muller,79,1062,2009-02-09
Sergiy Stakhovsky,80,1036,2009-02-09
Arnaud Clement,81,1033,2009-02-09
Marcos Baghdatis,82,1025,2009-02-09
Nicolas Massu,83,1010,2009-02-09
Thomaz Bellucci,84,1008,2009-02-09
Nicolas Lapentti,85,988,2009-02-09
Fred Gil,86,982,2009-02-09
Brian Dabul,87,973,2009-02-09
Dudi Sela,88,953,2009-02-09
Roko Karanusic,89,953,2009-02-09
Daniel Gimeno-Traver,90,948,2009-02-09
Marcos Daniel,91,942,2009-02-09
Fabio Fognini,92,941,2009-02-09
Alberto Martin,93,936,2009-02-09
Paul Capdeville,94,935,2009-02-09
Ivo Minar,95,930,2009-02-09
Pablo Andujar,96,924,2009-02-09
Denis Gremelmayr,97,922,2009-02-09
Robert Kendrick,98,918,2009-02-09
Wayne Odesnik,99,914,2009-02-09
Bjorn Phau,100,906,2009-02-09
Juan Carlos Ferrero,101,900,2009-02-09
Andreas Beck,102,900,2009-02-09
Denis Istomin,103,893,2009-02-09
Sergio Roitman,104,880,2009-02-09
Kevin Anderson,105,874,2009-02-09
Luis Horna,106,872,2009-02-09
Lleyton Hewitt,107,855,2009-02-09
Vincent Spadea,108,849,2009-02-09
Kevin Kim,109,848,2009-02-09
Go Soeda,110,844,2009-02-09
Maximo Gonzalez,111,841,2009-02-09
Evgeny Korolev,112,828,2009-02-09
Nicolas Mahut,113,826,2009-02-09
Leonardo Mayer,114,825,2009-02-09
Kristof Vliegen,115,813,2009-02-09
Michael Berrer,116,813,2009-02-09
Olivier Rochus,117,808,2009-02-09
Hyung-Taik Lee,118,800,2009-02-09
Jiri Vanek,119,796,2009-02-09
Andrey Golubev,120,784,2009-02-09
Daniel Koellerer,121,782,2009-02-09
Filippo Volandri,122,780,2009-02-09
Benjamin Becker,123,771,2009-02-09
Simon Greul,124,760,2009-02-09
Thiago Alves,125,736,2009-02-09
Flavio Cipolla,126,726,2009-02-09
Ruben Ramirez Hidalgo,127,726,2009-02-09
Victor Crivoi,128,726,2009-02-09
Frank Dancevic,129,724,2009-02-09
Adrian Mannarino,130,696,2009-02-09
Santiago Ventura,131,694,2009-02-09
Chris Guccione,132,693,2009-02-09
Donald Young,133,689,2009-02-09
Robin Haase,134,668,2009-02-09
Jesse Levine,135,663,2009-02-09
Ilija Bozoljac,136,656,2009-02-09
Karol Beck,137,650,2009-02-09
Juan Ignacio Chela,138,635,2009-02-09
John Isner,139,635,2009-02-09
Amer Delic,140,635,2009-02-09
Olivier Patience,141,632,2009-02-09
Mikhail Elgin,142,607,2009-02-09
Mathieu Montcourt,143,604,2009-02-09
Simon Stadler,144,600,2009-02-09
Daniel Brands,145,600,2009-02-09
Santiago Giraldo,146,599,2009-02-09
Alexander Peya,147,598,2009-02-09
Thomas Johansson,148,586,2009-02-09
Pablo Cuevas,149,577,2009-02-09
Mikhail Kukushkin,150,570,2009-02-09
Rui Machado,151,562,2009-02-09
Pere Riba,152,554,2009-02-09
Brendan Evans,153,553,2009-02-09
Stephane Bohli,154,548,2009-02-09
Somdev Devvarman,155,546,2009-02-09
Horacio Zeballos,156,545,2009-02-09
Kristian Pless,157,545,2009-02-09
Tomas Tenconi,158,536,2009-02-09
Pavel Snobel,159,531,2009-02-09
