full_name,ranking,points,date
Novak Djokovic,1,11540,2021-12-20
Daniil Medvedev,2,8640,2021-12-20
Alexander Zverev,3,7840,2021-12-20
Stefanos Tsitsipas,4,6540,2021-12-20
Andrey Rublev,5,5150,2021-12-20
Rafael Nadal,6,4875,2021-12-20
Matteo Berrettini,7,4568,2021-12-20
Casper Ruud,8,4160,2021-12-20
Hubert Hurkacz,9,3706,2021-12-20
Jannik Sinner,10,3350,2021-12-20
Felix Auger-Aliassime,11,3308,2021-12-20
Cameron Norrie,12,2945,2021-12-20
Diego Schwartzman,13,2625,2021-12-20
Denis Shapovalov,14,2475,2021-12-20
Dominic Thiem,15,2425,2021-12-20
Roger Federer,16,2385,2021-12-20
Cristian Garin,17,2353,2021-12-20
Aslan Karatsev,18,2351,2021-12-20
Roberto Bautista Agut,19,2260,2021-12-20
Pablo Carreno Busta,20,2230,2021-12-20
Gael Monfils,21,2158,2021-12-20
Nikoloz Basilashvili,22,2101,2021-12-20
Taylor Fritz,23,2050,2021-12-20
John Isner,24,1991,2021-12-20
Daniel Evans,25,1942,2021-12-20
Reilly Opelka,26,1936,2021-12-20
Lorenzo Sonego,27,1825,2021-12-20
Grigor Dimitrov,28,1801,2021-12-20
Karen Khachanov,29,1731,2021-12-20
Marin Cilic,30,1710,2021-12-20
Lloyd Harris,31,1644,2021-12-20
Carlos Alcaraz,32,1612,2021-12-20
Dusan Lajovic,33,1591,2021-12-20
Alex de Minaur,34,1561,2021-12-20
Ugo Humbert,35,1558,2021-12-20
Alexander Bublik,36,1538,2021-12-20
Fabio Fognini,37,1494,2021-12-20
Frances Tiafoe,38,1492,2021-12-20
David Goffin,39,1476,2021-12-20
Marton Fucsovics,40,1459,2021-12-20
Sebastian Korda,41,1426,2021-12-20
Filip Krajinovic,42,1402,2021-12-20
Tommy Paul,43,1349,2021-12-20
Federico Delbonis,44,1327,2021-12-20
Albert Ramos-Vinolas,45,1294,2021-12-20
Benoit Paire,46,1245,2021-12-20
Kei Nishikori,47,1210,2021-12-20
Ilya Ivashka,48,1194,2021-12-20
James Duckworth,49,1176,2021-12-20
Alejandro Davidovich Fokina,50,1160,2021-12-20
Jan-Lennard Struff,51,1134,2021-12-20
Laslo Djere,52,1131,2021-12-20
Soonwoo Kwon,53,1115,2021-12-20
Dominik Koepfer,54,1101,2021-12-20
Mackenzie McDonald,55,1084,2021-12-20
Jenson Brooksby,56,1063,2021-12-20
Botic van de Zandschulp,57,1034,2021-12-20
Arthur Rinderknech,58,1029,2021-12-20
Lorenzo Musetti,59,1004,2021-12-20
Pedro Martinez,60,1001,2021-12-20
Alexei Popyrin,61,1000,2021-12-20
Gianluca Mager,62,978,2021-12-20
Federico Coria,63,976,2021-12-20
Benjamin Bonzi,64,969,2021-12-20
Tallon Griekspoor,65,966,2021-12-20
Marcos Giron,66,929,2021-12-20
Hugo Gaston,67,919,2021-12-20
Brandon Nakashima,68,917,2021-12-20
Miomir Kecmanovic,69,916,2021-12-20
Milos Raonic,70,884,2021-12-20
Adrian Mannarino,71,879,2021-12-20
John Millman,72,875,2021-12-20
Borna Coric,73,874,2021-12-20
Guido Pella,74,866,2021-12-20
Jordan Thompson,75,860,2021-12-20
Facundo Bagnis,76,860,2021-12-20
Jaume Munar,77,848,2021-12-20
Stefano Travaglia,78,846,2021-12-20
Roberto Carballes Baena,79,837,2021-12-20
Kevin Anderson,80,829,2021-12-20
Yoshihito Nishioka,81,823,2021-12-20
Stan Wawrinka,82,822,2021-12-20
Jiri Vesely,83,822,2021-12-20
Daniel Altmaier,84,813,2021-12-20
Steve Johnson,85,812,2021-12-20
Peter Gojowczyk,86,808,2021-12-20
Richard Gasquet,87,807,2021-12-20
Alex Molcan,88,806,2021-12-20
Thiago Monteiro,89,805,2021-12-20
Juan Manuel Cerundolo,90,803,2021-12-20
Pablo Andujar,91,800,2021-12-20
Corentin Moutet,92,797,2021-12-20
Nick Kyrgios,93,793,2021-12-20
Mikael Ymer,94,782,2021-12-20
Emil Ruusuvuori,95,778,2021-12-20
Tennys Sandgren,96,773,2021-12-20
Pablo Cuevas,97,770,2021-12-20
Henri Laaksonen,98,765,2021-12-20
Sebastian Baez,99,762,2021-12-20
Marco Cecchinato,100,759,2021-12-20
Oscar Otte,101,747,2021-12-20
Andreas Seppi,102,744,2021-12-20
Holger Rune,103,740,2021-12-20
Ricardas Berankis,104,739,2021-12-20
Denis Kudla,105,733,2021-12-20
Feliciano Lopez,106,731,2021-12-20
Jeremy Chardy,107,718,2021-12-20
Sam Querrey,108,715,2021-12-20
Aljaz Bedene,109,715,2021-12-20
Pierre-Hugues Herbert,110,713,2021-12-20
Carlos Taberner,111,707,2021-12-20
Maxime Cressy,112,683,2021-12-20
Egor Gerasimov,113,665,2021-12-20
Philipp Kohlschreiber,114,658,2021-12-20
Hugo Dellien,115,654,2021-12-20
Andrej Martin,116,643,2021-12-20
Kamil Majchrzak,117,633,2021-12-20
Norbert Gombos,118,624,2021-12-20
Dennis Novak,119,621,2021-12-20
Daniel Elahi Galan,120,618,2021-12-20
Kyle Edmund,121,601,2021-12-20
Gilles Simon,122,597,2021-12-20
Radu Albot,123,587,2021-12-20
Bernabe Zapata Miralles,124,586,2021-12-20
Taro Daniel,125,584,2021-12-20
Yannick Hanfmann,126,583,2021-12-20
Francisco Cerundolo,127,582,2021-12-20
Liam Broady,128,569,2021-12-20
Juan Pablo Varillas,129,567,2021-12-20
Tomas Martin Etcheverry,130,556,2021-12-20
Thiago Seyboth Wild,131,550,2021-12-20
Attila Balazs,132,530,2021-12-20
Vasek Pospisil,133,524,2021-12-20
Andy Murray,134,521,2021-12-20
Juan Ignacio Londero,135,512,2021-12-20
Jurij Rodionov,136,510,2021-12-20
Alex Bolt,137,506,2021-12-20
Nikola Milojevic,138,506,2021-12-20
Alejandro Tabilo,139,505,2021-12-20
Joao Sousa,140,500,2021-12-20
Jiri Lehecka,141,484,2021-12-20
Zdenek Kolar,142,481,2021-12-20
Tomas Machac,143,477,2021-12-20
