full_name,ranking,points,date
Andre Agassi,1,5074,2000-04-17
Pete Sampras,2,3334,2000-04-17
Yevgeny Kafelnikov,3,2831,2000-04-17
Gustavo Kuerten,4,2455,2000-04-17
Magnus Norman,5,2275,2000-04-17
Nicolas Lapentti,6,1995,2000-04-17
Nicolas Kiefer,7,1986,2000-04-17
Marcelo Rios,8,1769,2000-04-17
Thomas Enqvist,9,1740,2000-04-17
Tim Henman,10,1720,2000-04-17
Lleyton Hewitt,11,1670,2000-04-17
Cedric Pioline,12,1581,2000-04-17
Alex Corretja,13,1506,2000-04-17
Patrick Rafter,14,1436,2000-04-17
Greg Rusedski,15,1339,2000-04-17
Younes El Aynaoui,16,1291,2000-04-17
Tommy Haas,17,1196,2000-04-17
Mark Philippoussis,18,1179,2000-04-17
Albert Costa,19,1160,2000-04-17
Nicolas Escude,20,1145,2000-04-17
Todd Martin,21,1141,2000-04-17
Stefan Koubek,22,1139,2000-04-17
Mariano Zabaleta,23,1121,2000-04-17
Dominik Hrbaty,24,1080,2000-04-17
Sebastien Grosjean,25,1075,2000-04-17
Hicham Arazi,26,1048,2000-04-17
Andrei Medvedev,27,1013,2000-04-17
Fernando Meligeni,28,977,2000-04-17
Juan Carlos Ferrero,29,964,2000-04-17
Fabrice Santoro,30,963,2000-04-17
Fernando Vicente,31,957,2000-04-17
Michael Chang,32,944,2000-04-17
Marat Safin,33,921,2000-04-17
Vincent Spadea,34,916,2000-04-17
Carlos Moya,35,914,2000-04-17
Magnus Larsson,36,905,2000-04-17
Jiri Novak,37,862,2000-04-17
Chris Woodruff,38,835,2000-04-17
Arnaud Di Pasquale,39,830,2000-04-17
Mariano Puerta,40,824,2000-04-17
Franco Squillari,41,822,2000-04-17
Karol Kucera,42,819,2000-04-17
Richard Krajicek,43,808,2000-04-17
Karim Alami,44,805,2000-04-17
Marc Rosset,45,804,2000-04-17
Daniel Vacek,46,794,2000-04-17
Felix Mantilla,47,793,2000-04-17
Wayne Ferreira,48,769,2000-04-17
Roger Federer,49,767,2000-04-17
Sjeng Schalken,50,763,2000-04-17
Slava Dosedel,51,762,2000-04-17
Francisco Clavet,52,736,2000-04-17
Andreas Vinciguerra,53,724,2000-04-17
Max Mirnyi,54,716,2000-04-17
Jim Courier,55,702,2000-04-17
Sargis Sargsian,56,699,2000-04-17
Andrew Ilie,57,698,2000-04-17
Richard Fromberg,58,690,2000-04-17
