full_name,ranking,points,date
Pete Sampras,1,5118,1997-05-12
Michael Chang,2,3704,1997-05-12
Thomas Muster,3,3261,1997-05-12
Yevgeny Kafelnikov,4,3008,1997-05-12
Richard Krajicek,5,2881,1997-05-12
Goran Ivanisevic,6,2710,1997-05-12
Thomas Enqvist,7,2176,1997-05-12
Carlos Moya,8,2143,1997-05-12
Marcelo Rios,9,2072,1997-05-12
Albert Costa,10,1930,1997-05-12
Wayne Ferreira,11,1866,1997-05-12
Felix Mantilla,12,1841,1997-05-12
Boris Becker,13,1765,1997-05-12
Todd Martin,14,1673,1997-05-12
Alex Corretja,15,1650,1997-05-12
Alberto Berasategui,16,1619,1997-05-12
Andrei Medvedev,17,1608,1997-05-12
Tim Henman,18,1546,1997-05-12
Mark Philippoussis,19,1536,1997-05-12
Marc Rosset,20,1533,1997-05-12
Stefan Edberg,21,1510,1997-05-12
Sergi Bruguera,22,1488,1997-05-12
Jonas Bjorkman,23,1399,1997-05-12
Jim Courier,24,1316,1997-05-12
Bohdan Ulihrach,25,1313,1997-05-12
Jan Siemerink,26,1295,1997-05-12
Michael Stich,27,1293,1997-05-12
Jason Stoltenberg,28,1279,1997-05-12
Francisco Clavet,29,1224,1997-05-12
Andre Agassi,30,1222,1997-05-12
Petr Korda,31,1217,1997-05-12
Todd Woodbridge,32,1194,1997-05-12
Cedric Pioline,33,1185,1997-05-12
MaliVai Washington,34,1147,1997-05-12
Patrick Rafter,35,1146,1997-05-12
Thomas Johansson,36,1144,1997-05-12
Magnus Gustafsson,37,1135,1997-05-12
Alex O'Brien,38,1128,1997-05-12
Greg Rusedski,39,1034,1997-05-12
Richey Reneberg,40,1025,1997-05-12
Magnus Larsson,41,1015,1997-05-12
Javier Sanchez,42,1010,1997-05-12
Chris Woodruff,43,953,1997-05-12
Arnaud Boetsch,44,949,1997-05-12
Christian Ruud,45,933,1997-05-12
Mikael Tillstrom,46,928,1997-05-12
Marc-Kevin Goellner,47,916,1997-05-12
David Prinosil,48,911,1997-05-12
Daniel Vacek,49,892,1997-05-12
Martin Damm,50,873,1997-05-12
Paul Haarhuis,51,853,1997-05-12
Alex Radulescu,52,836,1997-05-12
Hicham Arazi,53,826,1997-05-12
Hernan Gumy,54,815,1997-05-12
Jonathan Stark,55,788,1997-05-12
Fabrice Santoro,56,788,1997-05-12
Jiri Novak,57,783,1997-05-12
Lionel Roux,58,781,1997-05-12
Dominik Hrbaty,59,773,1997-05-12
Karol Kucera,60,770,1997-05-12
Renzo Furlan,61,746,1997-05-12
Sandon Stolle,62,731,1997-05-12
Slava Dosedel,63,724,1997-05-12
Byron Black,64,719,1997-05-12
Johan Van Herck,65,695,1997-05-12
Magnus Norman,66,685,1997-05-12
Albert Portas,67,677,1997-05-12
Karim Alami,68,675,1997-05-12
Gustavo Kuerten,69,674,1997-05-12
Bernd Karbacher,70,670,1997-05-12
Hendrik Dreekmann,71,652,1997-05-12
Marcelo Filippini,72,647,1997-05-12
