full_name,ranking,points,date
Jimmy Connors,1,0,1978-12-18
Bjorn Borg,2,0,1978-12-18
Guillermo Vilas,3,0,1978-12-18
Vitas Gerulaitis,4,0,1978-12-18
John McEnroe,5,0,1978-12-18
Eddie Dibbs,6,0,1978-12-18
Brian Gottfried,7,0,1978-12-18
Raul Ramirez,8,0,1978-12-18
Harold Solomon,9,0,1978-12-18
Corrado Barazzutti,10,0,1978-12-18
Roscoe Tanner,11,0,1978-12-18
Jose-Luis Clerc,12,0,1978-12-18
Manuel Orantes,13,0,1978-12-18
Jose Higueras,14,0,1978-12-18
Ilie Nastase,15,0,1978-12-18
Sandy Mayer,16,0,1978-12-18
Arthur Ashe,17,0,1978-12-18
Tim Gullikson,18,0,1978-12-18
Dick Stockton,19,0,1978-12-18
Balazs Taroczy,20,0,1978-12-18
Wojtek Fibak,21,0,1978-12-18
John Alexander,22,0,1978-12-18
John Newcombe,23,0,1978-12-18
Adriano Panatta,24,0,1978-12-18
Brian Teacher,25,0,1978-12-18
Stan Smith,26,0,1978-12-18
Peter Fleming,27,0,1978-12-18
Johan Kriek,28,0,1978-12-18
Robert Lutz,29,0,1978-12-18
Buster C. Mottram,30,0,1978-12-18
Chris Lewis,31,0,1978-12-18
Ken Rosewall,32,0,1978-12-18
Ulrich Pinner,33,0,1978-12-18
Victor Amaya,34,0,1978-12-18
Pat Dupre,35,0,1978-12-18
Henry Pfister,36T,0,1978-12-18
Tomas Smid,36T,0,1978-12-18
Yannick Noah,38,0,1978-12-18
Tom Gorman,39,0,1978-12-18
Hans Gildemeister,40,0,1978-12-18
Zeljko Franulovic,41,0,1978-12-18
John Lloyd,42,0,1978-12-18
Angel Gimenez,43,0,1978-12-18
Paolo Bertolucci,44,0,1978-12-18
Victor Pecci,45,0,1978-12-18
Cliff Drysdale,46,0,1978-12-18
Tom Okker,47,0,1978-12-18
Kjell Johansson,48,0,1978-12-18
Eliot Teltscher,49,0,1978-12-18
Rolf Gehring,50,0,1978-12-18
Tom Gullikson,51,0,1978-12-18
Tony Roche,52,0,1978-12-18
Heinz Gunthardt,53,0,1978-12-18
Deon Joubert,54,0,1978-12-18
Cliff Richey,55,0,1978-12-18
Vijay Amritraj,56,0,1978-12-18
Peter Feigl,57,0,1978-12-18
Kim Warwick,58,0,1978-12-18
Francisco Gonzalez,59,0,1978-12-18
Geoff Masters,60,0,1978-12-18
Gene Mayer,61,0,1978-12-18
Bernard Mitton,62,0,1978-12-18
Mark Cox,63,0,1978-12-18
Vladimir Zednik,64,0,1978-12-18
Tom Leonard,65,0,1978-12-18
Mike Cahill,66T,0,1978-12-18
Allan Stone,66T,0,1978-12-18
Terry Moor,68,0,1978-12-18
Phil Dent,69,0,1978-12-18
Nick Saviano,70,0,1978-12-18
Ivan Lendl,71,0,1978-12-18
Colin Dowdeswell,72,0,1978-12-18
Bill Scanlon,73,0,1978-12-18
Jaime Fillol Sr.,74,0,1978-12-18
Carlos Kirmayr,75,0,1978-12-18
Bob Giltinan,76,0,1978-12-18
Jorge Andrew,77,0,1978-12-18
Mark Edmondson,78,0,1978-12-18
Andrew Pattison,79,0,1978-12-18
Ricardo Cano,80,0,1978-12-18
Peter McNamara,81,0,1978-12-18
Alvin Gardiner,82,0,1978-12-18
David Schneider,83,0,1978-12-18
Marty Riessen,84,0,1978-12-18
Sherwood Stewart,85,0,1978-12-18
Ove Nils Bengtson,86,0,1978-12-18
Javier Soler,87,0,1978-12-18
Ross Case,88,0,1978-12-18
Kevin Curren,89,0,1978-12-18
John Sadri,90,0,1978-12-18
Byron Bertram,91T,0,1978-12-18
Colin Dibley,91T,0,1978-12-18
Erick Iskersky,91T,0,1978-12-18
Anand Amritraj,94,0,1978-12-18
Pascal Portes,95,0,1978-12-18
Karl Meiler,96,0,1978-12-18
Patrick Proisy,97,0,1978-12-18
Butch Walts,98,0,1978-12-18
John Austin,99,0,1978-12-18
Jeff Borowiak,100,0,1978-12-18
