full_name,ranking,points,date
Andy Murray,1,12040,2017-03-13
Novak Djokovic,2,9825,2017-03-13
Stan Wawrinka,3,5195,2017-03-13
Milos Raonic,4,5080,2017-03-13
Kei Nishikori,5,4730,2017-03-13
Rafael Nadal,6,4415,2017-03-13
Marin Cilic,7,3590,2017-03-13
Jo-Wilfried Tsonga,8,3480,2017-03-13
Dominic Thiem,9,3375,2017-03-13
Roger Federer,10,3305,2017-03-13
Gael Monfils,11,3280,2017-03-13
David Goffin,12,3245,2017-03-13
Grigor Dimitrov,13,2925,2017-03-13
Tomas Berdych,14,2835,2017-03-13
Lucas Pouille,15,2421,2017-03-13
Nick Kyrgios,16,2255,2017-03-13
Roberto Bautista Agut,17,2190,2017-03-13
Jack Sock,18,2060,2017-03-13
Richard Gasquet,19,1920,2017-03-13
Alexander Zverev,20,1895,2017-03-13
Ivo Karlovic,21,1875,2017-03-13
John Isner,22,1760,2017-03-13
Pablo Carreno Busta,23,1690,2017-03-13
Albert Ramos-Vinolas,24,1640,2017-03-13
Gilles Simon,25,1495,2017-03-13
Sam Querrey,26,1480,2017-03-13
Steve Johnson,27,1415,2017-03-13
Gilles Muller,28,1370,2017-03-13
Fernando Verdasco,29,1325,2017-03-13
Pablo Cuevas,30,1290,2017-03-13
Philipp Kohlschreiber,31,1270,2017-03-13
David Ferrer,32,1265,2017-03-13
Mischa Zverev,33,1216,2017-03-13
Feliciano Lopez,34,1170,2017-03-13
Juan Martin del Potro,35,1155,2017-03-13
Marcel Granollers,36,1113,2017-03-13
Joao Sousa,37,1100,2017-03-13
Paolo Lorenzi,38,1077,2017-03-13
Viktor Troicki,39,1075,2017-03-13
Benoit Paire,40,1040,2017-03-13
Daniel Evans,41,1016,2017-03-13
Bernard Tomic,42,985,2017-03-13
Fabio Fognini,43,980,2017-03-13
Diego Schwartzman,44,972,2017-03-13
Ryan Harrison,45,941,2017-03-13
Kyle Edmund,46,933,2017-03-13
Robin Haase,47,923,2017-03-13
Florian Mayer,48,913,2017-03-13
Federico Delbonis,49,905,2017-03-13
Steve Darcis,50,899,2017-03-13
Marcos Baghdatis,51,895,2017-03-13
Karen Khachanov,52,895,2017-03-13
Malek Jaziri,53,883,2017-03-13
Nicolas Mahut,54,870,2017-03-13
Nikoloz Basilashvili,55,868,2017-03-13
Jiri Vesely,56,848,2017-03-13
Nicolas Almagro,57,845,2017-03-13
Daniil Medvedev,58,826,2017-03-13
Borna Coric,59,815,2017-03-13
Donald Young,60,801,2017-03-13
Adrian Mannarino,61,791,2017-03-13
Andrey Kuznetsov,62,790,2017-03-13
Jan-Lennard Struff,63,786,2017-03-13
Alexandr Dolgopolov,64,785,2017-03-13
Yen-Hsun Lu,65,783,2017-03-13
Martin Klizan,66,775,2017-03-13
Damir Dzumhur,67,754,2017-03-13
Carlos Berlocq,68,754,2017-03-13
Denis Istomin,69,737,2017-03-13
Yoshihito Nishioka,70,726,2017-03-13
Thomaz Bellucci,71,721,2017-03-13
Juan Monaco,72,720,2017-03-13
Horacio Zeballos,73,714,2017-03-13
Pierre-Hugues Herbert,74,713,2017-03-13
Andreas Seppi,75,710,2017-03-13
Jordan Thompson,76,709,2017-03-13
Thiago Monteiro,77,690,2017-03-13
Dudi Sela,78,686,2017-03-13
Kevin Anderson,79,680,2017-03-13
Jeremy Chardy,80,670,2017-03-13
Stephane Robert,81,660,2017-03-13
Dustin Brown,82,651,2017-03-13
Facundo Bagnis,83,645,2017-03-13
Mikhail Youzhny,84,631,2017-03-13
Rogerio Dutra Silva,85,628,2017-03-13
Frances Tiafoe,86,626,2017-03-13
Radu Albot,87,623,2017-03-13
Renzo Olivo,88,621,2017-03-13
Guillermo Garcia-Lopez,89,620,2017-03-13
Mikhail Kukushkin,90,618,2017-03-13
Victor Estrella Burgos,91,614,2017-03-13
Hyeon Chung,92,614,2017-03-13
Jared Donaldson,93,609,2017-03-13
Adam Pavlasek,94,604,2017-03-13
Gastao Elias,95,604,2017-03-13
Konstantin Kravchuk,96,604,2017-03-13
Janko Tipsarevic,97,603,2017-03-13
Radek Stepanek,98,595,2017-03-13
Evgeny Donskoy,99,593,2017-03-13
Nicolas Kicker,100,574,2017-03-13
Lukas Lacko,101,558,2017-03-13
Paul-Henri Mathieu,102,558,2017-03-13
Santiago Giraldo,103,557,2017-03-13
Ernesto Escobedo,104,556,2017-03-13
Aljaz Bedene,105,552,2017-03-13
Dusan Lajovic,106,552,2017-03-13
Gerald Melzer,107,548,2017-03-13
James Duckworth,108,538,2017-03-13
Illya Marchenko,109,534,2017-03-13
Sergiy Stakhovsky,110,534,2017-03-13
Marius Copil,111,532,2017-03-13
Bjorn Fratangelo,112,527,2017-03-13
John Millman,113,526,2017-03-13
Norbert Gombos,114,512,2017-03-13
Yuichi Sugita,115,511,2017-03-13
Stefan Kozlov,116,509,2017-03-13
Julien Benneteau,117,502,2017-03-13
Jozef Kovalik,118,496,2017-03-13
Taro Daniel,119,492,2017-03-13
Ricardas Berankis,120,490,2017-03-13
Alessandro Giannessi,121,487,2017-03-13
Arthur De Greef,122,478,2017-03-13
Henri Laaksonen,123,474,2017-03-13
Peter Polansky,124,471,2017-03-13
Joao Souza,125,469,2017-03-13
Inigo Cervantes,126,465,2017-03-13
Roberto Carballes Baena,127,460,2017-03-13
Casper Ruud,128,457,2017-03-13
Vasek Pospisil,129,454,2017-03-13
Denis Kudla,130,454,2017-03-13
Darian King,131,453,2017-03-13
Tobias Kamke,132,452,2017-03-13
Guido Andreozzi,133,444,2017-03-13
Andrey Rublev,134,435,2017-03-13
Duckhee Lee,135,431,2017-03-13
Taylor Fritz,136,426,2017-03-13
Quentin Halys,137,423,2017-03-13
Alexander Bublik,138,417,2017-03-13
Luca Vanni,139,415,2017-03-13
Go Soeda,140,413,2017-03-13
Leonardo Mayer,141,409,2017-03-13
Kenny De Schepper,142,408,2017-03-13
Grega Zemlja,143,408,2017-03-13
Marton Fucsovics,144,405,2017-03-13
Guido Pella,145,395,2017-03-13
Maximo Gonzalez,146,395,2017-03-13
Blaz Kavcic,147,395,2017-03-13
Peter Gojowczyk,148,394,2017-03-13
Daniel Gimeno-Traver,149,394,2017-03-13
Benjamin Becker,150,390,2017-03-13
Ruben Ramirez Hidalgo,151,389,2017-03-13
Maximilian Marterer,152,387,2017-03-13
Andrej Martin,153,386,2017-03-13
Ruben Bemelmans,154,386,2017-03-13
Lukas Rosol,155,384,2017-03-13
Vincent Millot,156,383,2017-03-13
Jurgen Melzer,157,379,2017-03-13
Elias Ymer,158,378,2017-03-13
Federico Gaio,159,377,2017-03-13
Marco Trungelliti,160,376,2017-03-13
Thomas Fabbiano,161,375,2017-03-13
Mathias Bourgue,162,375,2017-03-13
Uladzimir Ignatik,163,375,2017-03-13
Jan Satral,164,370,2017-03-13
Teymuraz Gabashvili,165,367,2017-03-13
Tennys Sandgren,166,362,2017-03-13
Andrew Whittington,167,361,2017-03-13
Tim Smyczek,168,357,2017-03-13
Ernests Gulbis,169,340,2017-03-13
Jason Jung,170,340,2017-03-13
Ze Zhang,171,340,2017-03-13
Enrique Lopez Perez,172,340,2017-03-13
Dennis Novikov,173,337,2017-03-13
Reilly Opelka,174,337,2017-03-13
Stefano Napolitano,175,335,2017-03-13
Tatsuma Ito,176,332,2017-03-13
Noah Rubin,177,327,2017-03-13
Ilya Ivashka,178,326,2017-03-13
Rajeev Ram,179,325,2017-03-13
Constant Lestienne,180,325,2017-03-13
Steven Diez,181,323,2017-03-13
Albert Montanes,182,323,2017-03-13
Marco Cecchinato,183,320,2017-03-13
Marcelo Arevalo,184,316,2017-03-13
Michael Mmoh,185,315,2017-03-13
Aleksandr Nedovyesov,186,312,2017-03-13
Sam Groth,187,310,2017-03-13
Jerzy Janowicz,188,310,2017-03-13
Yasutaka Uchiyama,189,307,2017-03-13
Agustin Velotti,190,299,2017-03-13
Akira Santillan,191,294,2017-03-13
Laslo Djere,192,293,2017-03-13
Mitchell Krueger,193,293,2017-03-13
Nikola Milojevic,194,292,2017-03-13
Di Wu,195,291,2017-03-13
Pedro Sousa,196,290,2017-03-13
Marco Chiudinelli,197,287,2017-03-13
Ivan Dodig,198,286,2017-03-13
Mohamed Safwat,199,286,2017-03-13
Kimmer Coppejans,200,281,2017-03-13
Hiroki Moriya,201,281,2017-03-13
Cristian Garin,202,277,2017-03-13
Joris De Loore,203,276,2017-03-13
Igor Sijsling,204,274,2017-03-13
Tristan Lamasine,205,270,2017-03-13
Stefanos Tsitsipas,206,268,2017-03-13
Marko Tepavac,207,259,2017-03-13
James McGee,208,257,2017-03-13
Pedja Krstin,209,257,2017-03-13
Daniel Masur,210,257,2017-03-13
Dmitry Popko,211,257,2017-03-13
Daniel Brands,212,256,2017-03-13
Andre Ghem,213,253,2017-03-13
Yannik Reuter,214,251,2017-03-13
Riccardo Bellotti,215,249,2017-03-13
Lorenzo Giustino,216,249,2017-03-13
Mirza Basic,217,248,2017-03-13
Matteo Donati,218,248,2017-03-13
Jeremy Jahn,219,246,2017-03-13
Jordi Samper-Montana,220,244,2017-03-13
Michael Berrer,221,242,2017-03-13
Alexander Kudryavtsev,222,242,2017-03-13
Filip Krajinovic,223,242,2017-03-13
Matthew Barton,224,238,2017-03-13
Marc Polmans,225,238,2017-03-13
Miljan Zekic,226,233,2017-03-13
Jonathan Eysseric,227,233,2017-03-13
Alexander Sarkissian,228,229,2017-03-13
Kristijan Mesaros,229,227,2017-03-13
Vaclav Safranek,230,227,2017-03-13
Soonwoo Kwon,231,221,2017-03-13
Ricardo Ojeda Lara,232,221,2017-03-13
Cameron Norrie,233,220,2017-03-13
Marsel Ilhan,234,219,2017-03-13
Aslan Karatsev,235,219,2017-03-13
Christopher O'Connell,236,219,2017-03-13
Salvatore Caruso,237,218,2017-03-13
Zdenek Kolar,238,218,2017-03-13
Marc Sieber,239,217,2017-03-13
Frank Dancevic,240,214,2017-03-13
Ti Chen,241,214,2017-03-13
Yannick Mertens,242,213,2017-03-13
John-Patrick Smith,243,210,2017-03-13
Edward Corrie,244,210,2017-03-13
Federico Coria,245,210,2017-03-13
Brian Baker,246,209,2017-03-13
Jaume Munar,247,209,2017-03-13
Gonzalo Lama,248,208,2017-03-13
Nicolas Jarry,249,208,2017-03-13
Jose Hernandez-Fernandez,250,208,2017-03-13
Zhe Li,251,207,2017-03-13
Omar Jasika,252,206,2017-03-13
Denis Shapovalov,253,205,2017-03-13
Brydan Klein,254,205,2017-03-13
Marinko Matosevic,255,202,2017-03-13
Amir Weintraub,256,202,2017-03-13
Mackenzie McDonald,257,201,2017-03-13
Aldin Setkic,258,201,2017-03-13
Yannick Maden,259,200,2017-03-13
Caio Zampieri,260,200,2017-03-13
Adrian Menendez-Maceiras,261,200,2017-03-13
Alex de Minaur,262,199,2017-03-13
Guilherme Clezar,263,199,2017-03-13
Yuya Kibi,264,199,2017-03-13
Laurynas Grigelis,265,196,2017-03-13
Maxime Janvier,266,196,2017-03-13
Andrea Arnaboldi,267,194,2017-03-13
Kamil Majchrzak,268,192,2017-03-13
Sekou Bangoura,269,192,2017-03-13
Andrey Golubev,270,191,2017-03-13
Sadio Doumbia,271,191,2017-03-13
Stefano Travaglia,272,190,2017-03-13
Sebastian Ofner,273,190,2017-03-13
Petr Michnev,274,189,2017-03-13
Eduardo Struvay,275,188,2017-03-13
Gleb Sakharov,276,188,2017-03-13
Ramkumar Ramanathan,277,188,2017-03-13
Alejandro Falla,278,187,2017-03-13
Emilio Gomez,279,186,2017-03-13
Lloyd Harris,280,186,2017-03-13
Germain Gigounon,281,186,2017-03-13
Dennis Novak,282,185,2017-03-13
Saketh Myneni,283,184,2017-03-13
Filippo Volandri,284,184,2017-03-13
Maxime Authom,285,184,2017-03-13
Blake Mott,286,183,2017-03-13
Pere Riba,287,181,2017-03-13
Attila Balazs,288,179,2017-03-13
Alexandre Sidorenko,289,179,2017-03-13
Franko Skugor,290,178,2017-03-13
Gregoire Barrere,291,178,2017-03-13
Laurent Lokoli,292,176,2017-03-13
Luke Saville,293,175,2017-03-13
Daniel Nguyen,294,175,2017-03-13
Alexey Vatutin,295,174,2017-03-13
Daniel Altmaier,296,174,2017-03-13
Pedro Martinez,297,173,2017-03-13
Gianluigi Quinzi,298,172,2017-03-13
Alejandro Gonzalez,299,171,2017-03-13
Blaz Rola,300,171,2017-03-13
Michael Linzer,301,171,2017-03-13
Clement Geens,302,171,2017-03-13
Michal Przysiezny,303,168,2017-03-13
Dragos Dima,304,168,2017-03-13
Sam Barry,305,167,2017-03-13
Austin Krajicek,306,167,2017-03-13
Yannick Hanfmann,307,166,2017-03-13
Marek Jaloviec,308,166,2017-03-13
Calvin Hemery,309,164,2017-03-13
Roberto Quiroz,310,164,2017-03-13
Lorenzo Sonego,311,162,2017-03-13
Maxime Hamou,312,160,2017-03-13
Joao Domingues,313,160,2017-03-13
Alessandro Bega,314,160,2017-03-13
Kevin Krawietz,315,159,2017-03-13
Carlos Taberner,316,159,2017-03-13
Karim-Mohamed Maamoun,317,158,2017-03-13
Tallon Griekspoor,318,158,2017-03-13
Danilo Petrovic,319,156,2017-03-13
Adrian Ungur,320,155,2017-03-13
Adam El Mihdawy,321,153,2017-03-13
Cem Ilkel,322,153,2017-03-13
Alexandre Muller,323,153,2017-03-13
Shuichi Sekiguchi,324,153,2017-03-13
Axel Michon,325,152,2017-03-13
Tomas Lipovsek Puches,326,151,2017-03-13
Tommy Paul,327,150,2017-03-13
Antal Van Der Duim,328,150,2017-03-13
Benjamin Bonzi,329,150,2017-03-13
Liam Broady,330,150,2017-03-13
Nils Langer,331,147,2017-03-13
David Perez Sanz,332,147,2017-03-13
Vladyslav Manafov,333,146,2017-03-13
Oriol Roca Batalla,334,146,2017-03-13
Cedrik-Marcel Stebe,335,143,2017-03-13
Raymond Sarmiento,336,143,2017-03-13
Edoardo Eremin,337,142,2017-03-13
Gianluca Mager,338,141,2017-03-13
Evan King,339,141,2017-03-13
Matteo Berrettini,340,139,2017-03-13
Yuki Bhambri,341,139,2017-03-13
Prajnesh Gunneswaran,342,139,2017-03-13
Gianni Mina,343,139,2017-03-13
Roberto Ortega-Olmedo,344,139,2017-03-13
Max Purcell,345,138,2017-03-13
Remi Boutillier,346,138,2017-03-13
Marc Giner,347,138,2017-03-13
Mikael Torpegaard,348,137,2017-03-13
Joao Pedro Sorgi,349,137,2017-03-13
Gregoire Jacq,350,136,2017-03-13
Juan Ignacio Londero,351,136,2017-03-13
Dzmitry Zhyrmont,352,135,2017-03-13
Matthew Ebden,353,134,2017-03-13
Philip Bester,354,134,2017-03-13
Marvin Netuschil,355,134,2017-03-13
Yann Marti,356,134,2017-03-13
Jurgen Zopp,357,133,2017-03-13
Alejandro Gomez,358,133,2017-03-13
Alexandar Lazov,359,132,2017-03-13
Alvaro Lopez San Martin,360,131,2017-03-13
Juan Pablo Paz,361,129,2017-03-13
Michal Konecny,362,128,2017-03-13
N.Sriram Balaji,363,127,2017-03-13
Daniel Elahi Galan,364,126,2017-03-13
Marek Michalicka,365,125,2017-03-13
Tomislav Brkic,366,125,2017-03-13
Jan Mertl,367,125,2017-03-13
Filip Horansky,368,124,2017-03-13
Dayne Kelly,369,123,2017-03-13
Yannick Jankovits,370,123,2017-03-13
Albano Olivetti,371,122,2017-03-13
Mario Vilella Martinez,372,122,2017-03-13
Takuto Niki,373,122,2017-03-13
Botic van de Zandschulp,374,121,2017-03-13
Thiemo de Bakker,375,119,2017-03-13
Lamine Ouahab,376,119,2017-03-13
Sumit Nagal,377,119,2017-03-13
Lloyd Glasspool,378,119,2017-03-13
Nikola Mektic,379,118,2017-03-13
Sanjar Fayziev,380,118,2017-03-13
Hugo Nys,381,118,2017-03-13
Ivan Nedelko,382,118,2017-03-13
Christopher Heyman,383,117,2017-03-13
Andrea Collarini,384,117,2017-03-13
Pablo Vivero Gonzalez,385,117,2017-03-13
Maxime Chazal,386,117,2017-03-13
Eric Quigley,387,116,2017-03-13
Oscar Otte,388,116,2017-03-13
