full_name,ranking,points,date
Roger Federer,1,7180,2007-12-03
Rafael Nadal,2,5735,2007-12-03
Novak Djokovic,3,4470,2007-12-03
Nikolay Davydenko,4,2825,2007-12-03
David Ferrer,5,2750,2007-12-03
Andy Roddick,6,2530,2007-12-03
Fernando Gonzalez,7,2005,2007-12-03
Richard Gasquet,8,1930,2007-12-03
David Nalbandian,9,1775,2007-12-03
Tommy Robredo,10,1765,2007-12-03
Andy Murray,11,1755,2007-12-03
Tommy Haas,12,1720,2007-12-03
James Blake,13,1710,2007-12-03
Tomas Berdych,14,1685,2007-12-03
Guillermo Canas,15,1653,2007-12-03
Marcos Baghdatis,16,1600,2007-12-03
Carlos Moya,17,1585,2007-12-03
Ivan Ljubicic,18,1580,2007-12-03
Mikhail Youzhny,19,1570,2007-12-03
Juan Ignacio Chela,20,1425,2007-12-03
Lleyton Hewitt,21,1365,2007-12-03
Ivo Karlovic,22,1360,2007-12-03
Juan Monaco,23,1350,2007-12-03
Juan Carlos Ferrero,24,1340,2007-12-03
Paul-Henri Mathieu,25,1320,2007-12-03
Fernando Verdasco,26,1050,2007-12-03
Jarkko Nieminen,27,995,2007-12-03
Nicolas Almagro,28,965,2007-12-03
Gilles Simon,29,955,2007-12-03
Radek Stepanek,30,930,2007-12-03
Potito Starace,31,921,2007-12-03
Philipp Kohlschreiber,32,905,2007-12-03
Igor Andreev,33,890,2007-12-03
Dmitry Tursunov,34,853,2007-12-03
Feliciano Lopez,35,840,2007-12-03
Stan Wawrinka,36,820,2007-12-03
Fabrice Santoro,37,807,2007-12-03
Gael Monfils,38,742,2007-12-03
Mardy Fish,39,740,2007-12-03
Filippo Volandri,40,731,2007-12-03
Robin Soderling,41,715,2007-12-03
Agustin Calleri,42,715,2007-12-03
Jo-Wilfried Tsonga,43,714,2007-12-03
Juan Martin del Potro,44,690,2007-12-03
Nicolas Mahut,45,683,2007-12-03
Albert Montanes,46,681,2007-12-03
Stefan Koubek,47,661,2007-12-03
Olivier Rochus,48,661,2007-12-03
Nicolas Kiefer,49,660,2007-12-03
Andreas Seppi,50,659,2007-12-03
Hyung-Taik Lee,51,642,2007-12-03
Janko Tipsarevic,52,632,2007-12-03
Sebastien Grosjean,53,621,2007-12-03
Arnaud Clement,54,620,2007-12-03
Florian Mayer,55,611,2007-12-03
Marat Safin,56,610,2007-12-03
Michael Berrer,57,608,2007-12-03
Oscar Hernandez,58,602,2007-12-03
Jonas Bjorkman,59,595,2007-12-03
Jurgen Melzer,60,590,2007-12-03
Ernests Gulbis,61,585,2007-12-03
Thomas Johansson,62,583,2007-12-03
Sam Querrey,63,573,2007-12-03
Dudi Sela,64,573,2007-12-03
