full_name,ranking,points,date
Pete Sampras,1,0,1996-07-29
Thomas Muster,2,0,1996-07-29
Michael Chang,3,0,1996-07-29
Yevgeny Kafelnikov,4,0,1996-07-29
Boris Becker,5,0,1996-07-29
Goran Ivanisevic,6,0,1996-07-29
Andre Agassi,7,0,1996-07-29
Richard Krajicek,8,0,1996-07-29
Jim Courier,9,0,1996-07-29
Wayne Ferreira,10,0,1996-07-29
Thomas Enqvist,11,0,1996-07-29
Marcelo Rios,12,0,1996-07-29
MaliVai Washington,13,0,1996-07-29
Michael Stich,14,0,1996-07-29
Albert Costa,15,0,1996-07-29
Todd Martin,16,0,1996-07-29
Marc Rosset,17,0,1996-07-29
Cedric Pioline,18,0,1996-07-29
Alberto Berasategui,19,0,1996-07-29
Arnaud Boetsch,20,0,1996-07-29
Richey Reneberg,21,0,1996-07-29
Paul Haarhuis,22,0,1996-07-29
Felix Mantilla,23,0,1996-07-29
Jason Stoltenberg,24,0,1996-07-29
Renzo Furlan,25,0,1996-07-29
Magnus Gustafsson,26,0,1996-07-29
Stefan Edberg,27,0,1996-07-29
Jan Siemerink,28,0,1996-07-29
Carlos Moya,29,0,1996-07-29
Francisco Clavet,30,0,1996-07-29
Mark Woodforde,31,0,1996-07-29
Alex Corretja,32,0,1996-07-29
Bohdan Ulihrach,33,0,1996-07-29
Byron Black,34,0,1996-07-29
Daniel Vacek,35,0,1996-07-29
Mark Philippoussis,36,0,1996-07-29
Tim Henman,37,0,1996-07-29
Andrea Gaudenzi,38,0,1996-07-29
Andrei Medvedev,39,0,1996-07-29
Carlos Costa,40,0,1996-07-29
Bernd Karbacher,41,0,1996-07-29
Todd Woodbridge,42,0,1996-07-29
Hernan Gumy,43,0,1996-07-29
Jiri Novak,44,0,1996-07-29
Filip Dewulf,45,0,1996-07-29
Gilbert Schaller,46,0,1996-07-29
Petr Korda,47,0,1996-07-29
Jakob Hlasek,48,0,1996-07-29
Mikael Tillstrom,49,0,1996-07-29
Karim Alami,50,0,1996-07-29
Sjeng Schalken,51,0,1996-07-29
Slava Dosedel,52,0,1996-07-29
Nicklas Kulti,53,0,1996-07-29
Chris Woodruff,54,0,1996-07-29
Guy Forget,55,0,1996-07-29
Javier Sanchez,56,0,1996-07-29
Kenneth Carlsen,57,0,1996-07-29
Jordi Burillo,58,0,1996-07-29
Hendrik Dreekmann,59,0,1996-07-29
Jonas Bjorkman,60,0,1996-07-29
Tomas Carbonell,61,0,1996-07-29
Magnus Larsson,62,0,1996-07-29
Alex Radulescu,63,0,1996-07-29
Brett Steven,64,0,1996-07-29
Patrick Rafter,65,0,1996-07-29
David Prinosil,66,0,1996-07-29
Vincent Spadea,67,0,1996-07-29
Younes El Aynaoui,68,0,1996-07-29
Sergi Bruguera,69,0,1996-07-29
Roberto Carretero,70,0,1996-07-29
Sandon Stolle,71,0,1996-07-29
Greg Rusedski,72,0,1996-07-29
Christian Ruud,73,0,1996-07-29
Nicolas Pereira,74,0,1996-07-29
Adrian Voinea,75,0,1996-07-29
Alexander Volkov,76,0,1996-07-29
Guillaume Raoux,77,0,1996-07-29
Nicolas Lapentti,78,0,1996-07-29
Hicham Arazi,79,0,1996-07-29
Stefano Pescosolido,80,0,1996-07-29
Martin Damm,81,0,1996-07-29
Michael Joyce,82,0,1996-07-29
Carl-Uwe Steeb,83,0,1996-07-29
Shuzo Matsuoka,84,0,1996-07-29
Karol Kucera,85,0,1996-07-29
Jan Kroslak,86,0,1996-07-29
Andrei Chesnokov,87,0,1996-07-29
Thomas Johansson,88,0,1996-07-29
Stephane Simian,89,0,1996-07-29
Javier Frana,90,0,1996-07-29
Patrick McEnroe,91,0,1996-07-29
Jeff Tarango,92,0,1996-07-29
Scott Draper,93,0,1996-07-29
David Rikl,94,0,1996-07-29
Andrei Olhovskiy,95,0,1996-07-29
Fernando Meligeni,96,0,1996-07-29
Marc-Kevin Goellner,97,0,1996-07-29
Grant Stafford,98,0,1996-07-29
Marcos Ondruska,99,0,1996-07-29
Galo Blanco,100,0,1996-07-29
Michael Tebbutt,101,0,1996-07-29
Kris Goossens,102,0,1996-07-29
Marcelo Filippini,103,0,1996-07-29
Johan Van Herck,104,0,1996-07-29
Richard Fromberg,105,0,1996-07-29
Mark Knowles,106,0,1996-07-29
Jonathan Stark,107,0,1996-07-29
Jean-Philippe Fleurian,108,0,1996-07-29
Lionel Roux,109,0,1996-07-29
Neville Godwin,110,0,1996-07-29
Sandor Noszaly,111,0,1996-07-29
Emilio Benfele Alvarez,112,0,1996-07-29
Mariano Zabaleta,113,0,1996-07-29
Gustavo Kuerten,114,0,1996-07-29
Mats Wilander,115,0,1996-07-29
Sebastien Lareau,116,0,1996-07-29
Frederik Fetterlein,117,0,1996-07-29
Marcos Aurelio Gorriz,118,0,1996-07-29
Oleg Ogorodov,119,0,1996-07-29
Nuno Marques,120,0,1996-07-29
Mauricio Hadad,121,0,1996-07-29
Omar Camporese,122,0,1996-07-29
Emilio Sanchez,123,0,1996-07-29
Gianluca Pozzi,124,0,1996-07-29
Joao Cunha-Silva,125,0,1996-07-29
Luis Adrian Morejon,126,0,1996-07-29
Leander Paes,127,0,1996-07-29
David Wheaton,128,0,1996-07-29
Patrik Fredriksson,129,0,1996-07-29
Roberto Jabali,130,0,1996-07-29
Juan Albert Viloca-Puig,131,0,1996-07-29
Magnus Norman,132,0,1996-07-29
Nicolas Kiefer,133,0,1996-07-29
Dominik Hrbaty,134,0,1996-07-29
Alejandro Hernandez,135,0,1996-07-29
Cristiano Caratti,136,0,1996-07-29
Andrei Cherkasov,137,0,1996-07-29
Daniel Nestor,138,0,1996-07-29
Ignacio Truyol,139,0,1996-07-29
Tomas Nydahl,140,0,1996-07-29
Henrik Holm,141,0,1996-07-29
Dennis van Scheppingen,142,0,1996-07-29
Jerome Golmard,143,0,1996-07-29
Yahiya Doumbia,144,0,1996-07-29
Franco Squillari,145,0,1996-07-29
Fabrice Santoro,146,0,1996-07-29
Sargis Sargsian,147,0,1996-07-29
Marco Meneschincheri,148,0,1996-07-29
Filippo Messori,149,0,1996-07-29
Thierry Champion,150,0,1996-07-29
David Skoch,151,0,1996-07-29
Jozsef Krocsko,152,0,1996-07-29
Gaston Etlis,153,0,1996-07-29
Martin Sinner,154,0,1996-07-29
Jordi Arrese,155,0,1996-07-29
Doug Flach,156,0,1996-07-29
Ben Ellwood,157,0,1996-07-29
Frederic Vitoux,158,0,1996-07-29
Lars Burgsmuller,159,0,1996-07-29
Orlin Stanoytchev,160,0,1996-07-29
Jared Palmer,161,0,1996-07-29
Albert Chang,162,0,1996-07-29
Jens Knippschild,163,0,1996-07-29
Derrick Rostagno,164,0,1996-07-29
Joost Winnink,165,0,1996-07-29
Oliver Gross,166,0,1996-07-29
Gerard Solves,167,0,1996-07-29
Eyal Ran,168,0,1996-07-29
Chris Wilkinson,169,0,1996-07-29
Wayne Black,170,0,1996-07-29
Marcello Craca,171,0,1996-07-29
Olivier Delaitre,172,0,1996-07-29
Jacobo Diaz,173,0,1996-07-29
Dirk Dier,174,0,1996-07-29
Joern Renzenbrink,175,0,1996-07-29
Hendrik Jan Davids,176,0,1996-07-29
Danny Sapsford,177,0,1996-07-29
Jimy Szymanski,178,0,1996-07-29
Pablo Campana,179,0,1996-07-29
Lucas Arnold Ker,180,0,1996-07-29
Tamer El Sawy,181,0,1996-07-29
Jacco Eltingh,182,0,1996-07-29
Patricio Arnold,183,0,1996-07-29
Tuomas Ketola,184,0,1996-07-29
Francisco Roig,185,0,1996-07-29
Patrick Baur,186,0,1996-07-29
Laurence Tieleman,187,0,1996-07-29
Steve Bryan,188,0,1996-07-29
Fernon Wibier,189,0,1996-07-29
David Nainkin,190,0,1996-07-29
Daniel Courcol,191,0,1996-07-29
Albert Portas,192,0,1996-07-29
Andrew Ilie,193,0,1996-07-29
Marcelo Charpentier,194,0,1996-07-29
Mark Petchey,195,0,1996-07-29
Bryan Shelton,196,0,1996-07-29
Daniele Musa,197,0,1996-07-29
Dick Norman,198,0,1996-07-29
Mose Navarra,199,0,1996-07-29
Jim Grabb,200,0,1996-07-29
Juan Pino,201,0,1996-07-29
Alberto Martin,202,0,1996-07-29
Daniele Balducci,203,0,1996-07-29
Steve Campbell,204,0,1996-07-29
Miguel Pastura,205,0,1996-07-29
Petr Luxa,206,0,1996-07-29
Lars Jonsson,207,0,1996-07-29
Rodolphe Gilbert,208,0,1996-07-29
