full_name,ranking,points,date
Jim Courier,1,0,1992-11-16
Stefan Edberg,2,0,1992-11-16
Pete Sampras,3,0,1992-11-16
Goran Ivanisevic,4,0,1992-11-16
Michael Chang,5,0,1992-11-16
Petr Korda,6,0,1992-11-16
Boris Becker,7,0,1992-11-16
Ivan Lendl,8,0,1992-11-16
Andre Agassi,9,0,1992-11-16
Richard Krajicek,10,0,1992-11-16
Wayne Ferreira,11,0,1992-11-16
Guy Forget,12,0,1992-11-16
MaliVai Washington,13,0,1992-11-16
Carlos Costa,14,0,1992-11-16
Michael Stich,15,0,1992-11-16
Sergi Bruguera,16,0,1992-11-16
Alexander Volkov,17,0,1992-11-16
Thomas Muster,18,0,1992-11-16
Henrik Holm,19,0,1992-11-16
John McEnroe,20,0,1992-11-16
Emilio Sanchez,21,0,1992-11-16
Francisco Clavet,22,0,1992-11-16
Karel Novacek,23,0,1992-11-16
Andrei Medvedev,24,0,1992-11-16
Amos Mansdorf,25,0,1992-11-16
Brad Gilbert,26,0,1992-11-16
Arnaud Boetsch,27,0,1992-11-16
Aaron Krickstein,28,0,1992-11-16
Carl-Uwe Steeb,29,0,1992-11-16
Andrei Chesnokov,30,0,1992-11-16
Alberto Mancini,31,0,1992-11-16
Andrei Cherkasov,32,0,1992-11-16
Cedric Pioline,33,0,1992-11-16
Jakob Hlasek,34,0,1992-11-16
Magnus Larsson,35,0,1992-11-16
Marc Rosset,36,0,1992-11-16
Jordi Arrese,37,0,1992-11-16
Wally Masur,38,0,1992-11-16
Mark Woodforde,39,0,1992-11-16
Paul Haarhuis,40,0,1992-11-16
Javier Sanchez,41,0,1992-11-16
Omar Camporese,42,0,1992-11-16
Fabrice Santoro,43,0,1992-11-16
David Wheaton,44,0,1992-11-16
Jeff Tarango,45,0,1992-11-16
Franco Davin,46,0,1992-11-16
Magnus Gustafsson,47,0,1992-11-16
Jaime Yzaga,48,0,1992-11-16
Guillermo Perez-Roldan,49,0,1992-11-16
Bernd Karbacher,50,0,1992-11-16
Jaime Oncins,51,0,1992-11-16
Luis Herrera,52,0,1992-11-16
Renzo Furlan,53,0,1992-11-16
Todd Woodbridge,54,0,1992-11-16
Jim Grabb,55,0,1992-11-16
Gabriel Markus,56,0,1992-11-16
Jan Siemerink,57,0,1992-11-16
Christian Bergstrom,58,0,1992-11-16
Luiz Mattar,59,0,1992-11-16
Marcelo Filippini,60,0,1992-11-16
Thomas Enqvist,61,0,1992-11-16
Henri Leconte,62,0,1992-11-16
Stefano Pescosolido,63,0,1992-11-16
Shuzo Matsuoka,64,0,1992-11-16
Tomas Carbonell,65,0,1992-11-16
Goran Prpic,66,0,1992-11-16
Marcos Ondruska,67,0,1992-11-16
Gianluca Pozzi,68,0,1992-11-16
Kenneth Carlsen,69,0,1992-11-16
Rodolphe Gilbert,70,0,1992-11-16
Sandon Stolle,71,0,1992-11-16
Markus Naewie,72,0,1992-11-16
Francisco Roig,73,0,1992-11-16
Brett Steven,74,0,1992-11-16
Bart Wuyts,75,0,1992-11-16
Derrick Rostagno,76,0,1992-11-16
Olivier Delaitre,77,0,1992-11-16
Jacco Eltingh,78,0,1992-11-16
Nicklas Kulti,79,0,1992-11-16
Andrei Olhovskiy,80,0,1992-11-16
Jonas Svensson,81,0,1992-11-16
Todd Witsken,82,0,1992-11-16
Jimmy Connors,83,0,1992-11-16
Gilbert Schaller,84,0,1992-11-16
Simon Youl,85,0,1992-11-16
Patrik Kuhnen,86,0,1992-11-16
Jonathan Stark,87,0,1992-11-16
Alex Corretja,88,0,1992-11-16
Diego Nargiso,89,0,1992-11-16
Todd Martin,90,0,1992-11-16
Michiel Schapers,91,0,1992-11-16
Richard Fromberg,92,0,1992-11-16
Martin Damm,93,0,1992-11-16
Horst Skoff,94,0,1992-11-16
Jamie Morgan,95,0,1992-11-16
Guillaume Raoux,96,0,1992-11-16
Richey Reneberg,97,0,1992-11-16
Roberto Azar,98,0,1992-11-16
Claudio Mezzadri,99,0,1992-11-16
Thierry Champion,100,0,1992-11-16
Christo Van Rensburg,101,0,1992-11-16
Bryan Shelton,102,0,1992-11-16
Alex Antonitsch,103,0,1992-11-16
Arne Thoms,104,0,1992-11-16
Marcos Aurelio Gorriz,105,0,1992-11-16
Markus Zoecke,106,0,1992-11-16
Jeremy Bates,107,0,1992-11-16
Stephane Simian,108,0,1992-11-16
Marc-Kevin Goellner,109,0,1992-11-16
Karsten Braasch,110,0,1992-11-16
German Lopez,111,0,1992-11-16
Patrick McEnroe,112,0,1992-11-16
Patrick Baur,113,0,1992-11-16
Chuck Adams,114,0,1992-11-16
Daniel Vacek,115,0,1992-11-16
Alberto Berasategui,116,0,1992-11-16
Lars Koslowski,117,0,1992-11-16
Francisco Montana,118,0,1992-11-16
Lars Jonsson,119,0,1992-11-16
Martin Jaite,120,0,1992-11-16
David Prinosil,121,0,1992-11-16
Chris Pridham,122,0,1992-11-16
Andrew Sznajder,123,0,1992-11-16
Martin Strelba,124,0,1992-11-16
Christian Miniussi,125,0,1992-11-16
Ronald Agenor,126,0,1992-11-16
Horacio de la Pena,127,0,1992-11-16
Diego Perez,128,0,1992-11-16
Leonardo Lavalle,129,0,1992-11-16
Claudio Pistolesi,130,0,1992-11-16
Gilad Bloom,131,0,1992-11-16
Carsten Arriens,132,0,1992-11-16
Joao Cunha-Silva,133,0,1992-11-16
Christian Saceanu,134,0,1992-11-16
Jose Francisco Altur,135,0,1992-11-16
Alex O'Brien,136,0,1992-11-16
Mikael Tillstrom,137,0,1992-11-16
Anders Jarryd,138,0,1992-11-16
Gary Muller,139,0,1992-11-16
Robbie Weiss,140,0,1992-11-16
Fernando Roese,141,0,1992-11-16
Byron Black,142,0,1992-11-16
Kevin Curren,143,0,1992-11-16
Richard Matuszewski,144,0,1992-11-16
Javier Frana,145,0,1992-11-16
David Rikl,146,0,1992-11-16
Jan Apell,147,0,1992-11-16
Martin Stringari,148,0,1992-11-16
Sergio Cortes,149,0,1992-11-16
Nicolas Pereira,150,0,1992-11-16
Thierry Guardiola,151,0,1992-11-16
Frederic Fontang,152,0,1992-11-16
Greg Rusedski,153,0,1992-11-16
Jordi Burillo,154,0,1992-11-16
Jared Palmer,155,0,1992-11-16
Mark Koevermans,156,0,1992-11-16
Cristiano Caratti,157,0,1992-11-16
John Fitzgerald,158,0,1992-11-16
Vladimir Gabrichidze,159,0,1992-11-16
Mauricio Hadad,160,0,1992-11-16
