full_name,ranking,points,date
Andre Agassi,1,4984,2000-03-20
Pete Sampras,2,2932,2000-03-20
Yevgeny Kafelnikov,3,2792,2000-03-20
Nicolas Kiefer,4,2352,2000-03-20
Magnus Norman,5,2257,2000-03-20
Gustavo Kuerten,6,2147,2000-03-20
Thomas Enqvist,7,1888,2000-03-20
Marcelo Rios,8,1868,2000-03-20
Nicolas Lapentti,9,1858,2000-03-20
Tim Henman,10,1595,2000-03-20
Cedric Pioline,11,1547,2000-03-20
Alex Corretja,12,1540,2000-03-20
Albert Costa,13,1485,2000-03-20
Lleyton Hewitt,14,1463,2000-03-20
Todd Martin,15,1390,2000-03-20
Patrick Rafter,16,1388,2000-03-20
Younes El Aynaoui,17,1334,2000-03-20
Greg Rusedski,18,1300,2000-03-20
Richard Krajicek,19,1283,2000-03-20
Sebastien Grosjean,20,1238,2000-03-20
Tommy Haas,21,1176,2000-03-20
Dominik Hrbaty,22,1139,2000-03-20
Stefan Koubek,23,1134,2000-03-20
Mark Philippoussis,24,1126,2000-03-20
Mariano Zabaleta,25,1103,2000-03-20
Felix Mantilla,26,1091,2000-03-20
Juan Carlos Ferrero,27,1085,2000-03-20
Nicolas Escude,28,1080,2000-03-20
Karim Alami,29,1058,2000-03-20
Vincent Spadea,30,1041,2000-03-20
Hicham Arazi,31,1040,2000-03-20
Fernando Meligeni,32,1019,2000-03-20
Fabrice Santoro,33,984,2000-03-20
Marat Safin,34,977,2000-03-20
Andrei Medvedev,35,941,2000-03-20
Magnus Larsson,36,887,2000-03-20
Michael Chang,37,882,2000-03-20
Francisco Clavet,38,876,2000-03-20
Karol Kucera,39,875,2000-03-20
Franco Squillari,40,873,2000-03-20
Fernando Vicente,41,870,2000-03-20
Jiri Novak,42,847,2000-03-20
Carlos Moya,43,827,2000-03-20
Wayne Ferreira,44,811,2000-03-20
Daniel Vacek,45,802,2000-03-20
Marc Rosset,46,796,2000-03-20
Chris Woodruff,47,792,2000-03-20
Jerome Golmard,48,785,2000-03-20
Sjeng Schalken,49,781,2000-03-20
Slava Dosedel,50,776,2000-03-20
Mariano Puerta,51,763,2000-03-20
Arnaud Di Pasquale,52,760,2000-03-20
Roger Federer,53,753,2000-03-20
Byron Black,54,752,2000-03-20
Thomas Johansson,55,740,2000-03-20
Sargis Sargsian,56,728,2000-03-20
Gaston Gaudio,57,717,2000-03-20
Max Mirnyi,58,714,2000-03-20
Rainer Schuettler,59,699,2000-03-20
Jim Courier,60,697,2000-03-20
Arnaud Clement,61,693,2000-03-20
Andreas Vinciguerra,62,678,2000-03-20
Richard Fromberg,63,675,2000-03-20
Alberto Martin,64,671,2000-03-20
Alberto Berasategui,65,662,2000-03-20
Jonas Bjorkman,66,659,2000-03-20
Andrei Pavel,67,651,2000-03-20
Mikael Tillstrom,68,633,2000-03-20
Goran Ivanisevic,69,618,2000-03-20
Guillermo Canas,70,606,2000-03-20
Hernan Gumy,71,584,2000-03-20
Albert Portas,72,572,2000-03-20
Juan Antonio Marin,73,558,2000-03-20
Ivan Ljubicic,74,555,2000-03-20
Jeff Tarango,75,551,2000-03-20
Galo Blanco,76,549,2000-03-20
Andrew Ilie,77,546,2000-03-20
Magnus Gustafsson,78,523,2000-03-20
Adrian Voinea,79,521,2000-03-20
Juan Ignacio Chela,80,514,2000-03-20
George Bastl,81,513,2000-03-20
Paul Goldstein,82,505,2000-03-20
Gianluca Pozzi,83,503,2000-03-20
Markus Hipfl,84,487,2000-03-20
Martin Damm,85,483,2000-03-20
Jan-Michael Gambill,86,473,2000-03-20
Christophe Rochus,87,461,2000-03-20
Jason Stoltenberg,88,455,2000-03-20
Ronald Agenor,89,455,2000-03-20
Andre Sa,90,450,2000-03-20
Jacobo Diaz,91,449,2000-03-20
Andrea Gaudenzi,92,448,2000-03-20
John van Lottum,93,444,2000-03-20
David Prinosil,94,438,2000-03-20
Jens Knippschild,95,430,2000-03-20
Markus Hantschk,96,430,2000-03-20
Nicolas Massu,97,430,2000-03-20
Christian Ruud,98,428,2000-03-20
Justin Gimelstob,99,422,2000-03-20
Paradorn Srichaphan,100,422,2000-03-20
Orlin Stanoytchev,101,413,2000-03-20
Laurence Tieleman,102,408,2000-03-20
Kenneth Carlsen,103,403,2000-03-20
Davide Sanguinetti,104,392,2000-03-20
Alexander Popp,105,389,2000-03-20
Tomas Zib,106,386,2000-03-20
Jiri Vanek,107,385,2000-03-20
Tomas Behrend,108,385,2000-03-20
Peter Wessels,109,381,2000-03-20
Jan Siemerink,110,380,2000-03-20
Wayne Arthurs,111,379,2000-03-20
Lorenzo Manta,112,359,2000-03-20
Antony Dupuis,113,356,2000-03-20
German Puentes,114,356,2000-03-20
Jan Kroslak,115,349,2000-03-20
Marcelo Filippini,116,345,2000-03-20
Leander Paes,117,343,2000-03-20
