full_name,ranking,points,date
Jimmy Connors,1,0,1978-12-11
Bjorn Borg,2,0,1978-12-11
Guillermo Vilas,3,0,1978-12-11
Vitas Gerulaitis,4,0,1978-12-11
John McEnroe,5,0,1978-12-11
Eddie Dibbs,6,0,1978-12-11
Brian Gottfried,7,0,1978-12-11
Raul Ramirez,8,0,1978-12-11
Harold Solomon,9,0,1978-12-11
Corrado Barazzutti,10,0,1978-12-11
Roscoe Tanner,11,0,1978-12-11
Jose-Luis Clerc,12,0,1978-12-11
Manuel Orantes,13,0,1978-12-11
Jose Higueras,14,0,1978-12-11
Ilie Nastase,15,0,1978-12-11
Sandy Mayer,16,0,1978-12-11
Arthur Ashe,17,0,1978-12-11
Tim Gullikson,18,0,1978-12-11
Dick Stockton,19,0,1978-12-11
Balazs Taroczy,20,0,1978-12-11
Wojtek Fibak,21,0,1978-12-11
John Alexander,22,0,1978-12-11
John Newcombe,23,0,1978-12-11
Adriano Panatta,24,0,1978-12-11
Brian Teacher,25,0,1978-12-11
Stan Smith,26,0,1978-12-11
Peter Fleming,27,0,1978-12-11
Johan Kriek,28,0,1978-12-11
Robert Lutz,29,0,1978-12-11
Buster C. Mottram,30,0,1978-12-11
Chris Lewis,31,0,1978-12-11
Ken Rosewall,32,0,1978-12-11
Ulrich Pinner,33,0,1978-12-11
Victor Amaya,34,0,1978-12-11
Pat Dupre,35,0,1978-12-11
Henry Pfister,36T,0,1978-12-11
Tomas Smid,36T,0,1978-12-11
Yannick Noah,38,0,1978-12-11
Tom Gorman,39,0,1978-12-11
Hans Gildemeister,40,0,1978-12-11
Zeljko Franulovic,41,0,1978-12-11
John Lloyd,42,0,1978-12-11
Angel Gimenez,43,0,1978-12-11
Paolo Bertolucci,44,0,1978-12-11
Victor Pecci,45,0,1978-12-11
Cliff Drysdale,46,0,1978-12-11
Tom Okker,47,0,1978-12-11
Kjell Johansson,48,0,1978-12-11
Eliot Teltscher,49,0,1978-12-11
Rolf Gehring,50,0,1978-12-11
Tom Gullikson,51,0,1978-12-11
Tony Roche,52,0,1978-12-11
Heinz Gunthardt,53,0,1978-12-11
Deon Joubert,54,0,1978-12-11
Cliff Richey,55,0,1978-12-11
Vijay Amritraj,56,0,1978-12-11
Peter Feigl,57,0,1978-12-11
Kim Warwick,58,0,1978-12-11
Francisco Gonzalez,59,0,1978-12-11
Geoff Masters,60,0,1978-12-11
Gene Mayer,61,0,1978-12-11
Bernard Mitton,62,0,1978-12-11
Mark Cox,63,0,1978-12-11
Vladimir Zednik,64,0,1978-12-11
Tom Leonard,65,0,1978-12-11
Mike Cahill,66T,0,1978-12-11
Allan Stone,66T,0,1978-12-11
Terry Moor,68,0,1978-12-11
Phil Dent,69,0,1978-12-11
Nick Saviano,70,0,1978-12-11
Ivan Lendl,71,0,1978-12-11
Colin Dowdeswell,72,0,1978-12-11
Bill Scanlon,73,0,1978-12-11
Jaime Fillol Sr.,74,0,1978-12-11
Carlos Kirmayr,75,0,1978-12-11
Bob Giltinan,76,0,1978-12-11
Jorge Andrew,77,0,1978-12-11
Mark Edmondson,78,0,1978-12-11
Andrew Pattison,79,0,1978-12-11
Ricardo Cano,80,0,1978-12-11
Peter McNamara,81,0,1978-12-11
Alvin Gardiner,82,0,1978-12-11
David Schneider,83,0,1978-12-11
Marty Riessen,84,0,1978-12-11
Sherwood Stewart,85,0,1978-12-11
Ove Nils Bengtson,86,0,1978-12-11
Javier Soler,87,0,1978-12-11
Ross Case,88,0,1978-12-11
Kevin Curren,89,0,1978-12-11
John Sadri,90,0,1978-12-11
Byron Bertram,91T,0,1978-12-11
Colin Dibley,91T,0,1978-12-11
Erick Iskersky,91T,0,1978-12-11
Anand Amritraj,94,0,1978-12-11
Pascal Portes,95,0,1978-12-11
Karl Meiler,96,0,1978-12-11
Patrick Proisy,97,0,1978-12-11
Butch Walts,98,0,1978-12-11
John Austin,99,0,1978-12-11
Jeff Borowiak,100,0,1978-12-11
