full_name,ranking,points,date
Novak Djokovic,1,12670,2012-04-16
Rafael Nadal,2,9215,2012-04-16
Roger Federer,3,8880,2012-04-16
Andy Murray,4,7680,2012-04-16
Jo-Wilfried Tsonga,5,4795,2012-04-16
David Ferrer,6,4280,2012-04-16
Tomas Berdych,7,3810,2012-04-16
Janko Tipsarevic,8,2820,2012-04-16
John Isner,9,2770,2012-04-16
Mardy Fish,10,2725,2012-04-16
Juan Martin del Potro,11,2700,2012-04-16
Nicolas Almagro,12,2265,2012-04-16
Gael Monfils,13,2075,2012-04-16
Juan Monaco,14,2015,2012-04-16
Gilles Simon,15,1980,2012-04-16
Feliciano Lopez,16,1900,2012-04-16
Kei Nishikori,17,1625,2012-04-16
Richard Gasquet,18,1595,2012-04-16
Fernando Verdasco,19,1565,2012-04-16
Florian Mayer,20,1540,2012-04-16
Alexandr Dolgopolov,21,1495,2012-04-16
Marin Cilic,22,1400,2012-04-16
Radek Stepanek,23,1385,2012-04-16
Milos Raonic,24,1335,2012-04-16
Marcel Granollers,25,1305,2012-04-16
Stan Wawrinka,26,1290,2012-04-16
Andy Roddick,27,1245,2012-04-16
Robin Soderling,28,1210,2012-04-16
Jurgen Melzer,29,1192,2012-04-16
Viktor Troicki,30,1185,2012-04-16
Julien Benneteau,31,1180,2012-04-16
Kevin Anderson,32,1170,2012-04-16
Juan Ignacio Chela,33,1165,2012-04-16
Philipp Kohlschreiber,34,1155,2012-04-16
Mikhail Youzhny,35,1140,2012-04-16
Bernard Tomic,36,1100,2012-04-16
Carlos Berlocq,37,1076,2012-04-16
Nikolay Davydenko,38,1045,2012-04-16
Pablo Andujar,39,1045,2012-04-16
Marcos Baghdatis,40,1025,2012-04-16
Alex Bogomolov Jr.,41,1021,2012-04-16
Albert Ramos-Vinolas,42,987,2012-04-16
Denis Istomin,43,982,2012-04-16
Andreas Seppi,44,980,2012-04-16
Thomaz Bellucci,45,975,2012-04-16
Juan Carlos Ferrero,46,960,2012-04-16
Michael Llodra,47,955,2012-04-16
Jarkko Nieminen,48,943,2012-04-16
David Nalbandian,49,905,2012-04-16
Donald Young,50,892,2012-04-16
Lukasz Kubot,51,872,2012-04-16
Santiago Giraldo,52,853,2012-04-16
Ivan Ljubicic,53,840,2012-04-16
Alejandro Falla,54,830,2012-04-16
Robin Haase,55,821,2012-04-16
Yen-Hsun Lu,56,805,2012-04-16
Ivan Dodig,57,790,2012-04-16
Ryan Harrison,58,786,2012-04-16
Jeremy Chardy,59,779,2012-04-16
Fabio Fognini,60,775,2012-04-16
Ivo Karlovic,61,770,2012-04-16
Gilles Muller,62,765,2012-04-16
Filippo Volandri,63,748,2012-04-16
Dudi Sela,64,742,2012-04-16
Lukas Lacko,65,741,2012-04-16
Olivier Rochus,66,731,2012-04-16
Steve Darcis,67,730,2012-04-16
Mikhail Kukushkin,68,707,2012-04-16
Xavier Malisse,69,705,2012-04-16
Sergiy Stakhovsky,70,700,2012-04-16
Albert Montanes,71,690,2012-04-16
Leonardo Mayer,72,690,2012-04-16
Flavio Cipolla,73,686,2012-04-16
Matthew Ebden,74,677,2012-04-16
Go Soeda,75,668,2012-04-16
Philipp Petzschner,76,666,2012-04-16
James Blake,77,659,2012-04-16
Edouard Roger-Vasselin,78,647,2012-04-16
Guillermo Garcia-Lopez,79,646,2012-04-16
Lukas Rosol,80,640,2012-04-16
Potito Starace,81,638,2012-04-16
Igor Andreev,82,633,2012-04-16
Tobias Kamke,83,628,2012-04-16
Ernests Gulbis,84,615,2012-04-16
Malek Jaziri,85,611,2012-04-16
Grigor Dimitrov,86,608,2012-04-16
Dmitry Tursunov,87,608,2012-04-16
Bjorn Phau,88,608,2012-04-16
Igor Kunitsyn,89,606,2012-04-16
Nicolas Mahut,90,604,2012-04-16
Cedrik-Marcel Stebe,91,586,2012-04-16
Adrian Ungur,92,584,2012-04-16
Paolo Lorenzi,93,575,2012-04-16
Benoit Paire,94,574,2012-04-16
Tatsuma Ito,95,573,2012-04-16
Rui Machado,96,561,2012-04-16
Vasek Pospisil,97,559,2012-04-16
Sam Querrey,98,555,2012-04-16
Joao Souza,99,554,2012-04-16
Martin Klizan,100,554,2012-04-16
Ruben Ramirez Hidalgo,101,548,2012-04-16
Pere Riba,102,542,2012-04-16
Victor Hanescu,103,539,2012-04-16
Blaz Kavcic,104,523,2012-04-16
Simone Bolelli,105,514,2012-04-16
Daniel Gimeno-Traver,106,512,2012-04-16
Frank Dancevic,107,499,2012-04-16
Karol Beck,108,499,2012-04-16
David Goffin,109,494,2012-04-16
Andreas Beck,110,493,2012-04-16
Michael Berrer,111,491,2012-04-16
Michael Russell,112,491,2012-04-16
Paul Capdeville,113,485,2012-04-16
Eric Prodon,114,481,2012-04-16
Bobby Reynolds,115,477,2012-04-16
Horacio Zeballos,116,477,2012-04-16
Rajeev Ram,117,461,2012-04-16
Wayne Odesnik,118,457,2012-04-16
Daniel Brands,119,456,2012-04-16
Igor Sijsling,120,449,2012-04-16
Marinko Matosevic,121,447,2012-04-16
Matthias Bachinger,122,442,2012-04-16
Ricardo Mello,123,436,2012-04-16
Antonio Veic,124,434,2012-04-16
Rogerio Dutra Silva,125,434,2012-04-16
Jurgen Zopp,126,433,2012-04-16
Grega Zemlja,127,432,2012-04-16
Adrian Mannarino,128,431,2012-04-16
Marsel Ilhan,129,423,2012-04-16
Ryan Sweeting,130,422,2012-04-16
Jesse Levine,131,419,2012-04-16
Fred Gil,132,413,2012-04-16
Diego Junqueira,133,409,2012-04-16
Tommy Haas,134,403,2012-04-16
Stephane Robert,135,403,2012-04-16
Alessandro Giannessi,136,395,2012-04-16
Arnaud Clement,137,391,2012-04-16
Rik De Voest,138,389,2012-04-16
Daniel Munoz de la Nava,139,382,2012-04-16
Jan Hajek,140,379,2012-04-16
Andreas Haider-Maurer,141,377,2012-04-16
Ruben Bemelmans,142,375,2012-04-16
Evgeny Donskoy,143,375,2012-04-16
Federico Delbonis,144,373,2012-04-16
Thomas Schoorel,145,371,2012-04-16
Joao Sousa,146,369,2012-04-16
Andrey Golubev,147,368,2012-04-16
Marco Chiudinelli,148,358,2012-04-16
Roberto Bautista Agut,149,350,2012-04-16
James Ward,150,346,2012-04-16
Dustin Brown,151,345,2012-04-16
Thiago Alves,152,345,2012-04-16
Florent Serra,153,340,2012-04-16
Aljaz Bedene,154,339,2012-04-16
Benjamin Becker,155,335,2012-04-16
Augustin Gensse,156,333,2012-04-16
Marc Gicquel,157,331,2012-04-16
Martin Alund,158,331,2012-04-16
Kenny De Schepper,159,330,2012-04-16
Pablo Carreno Busta,160,329,2012-04-16
Izak Van der Merwe,161,326,2012-04-16
Alexander Kudryavtsev,162,324,2012-04-16
Matteo Viola,163,323,2012-04-16
Yuichi Sugita,164,323,2012-04-16
Teymuraz Gabashvili,165,318,2012-04-16
Julio Silva,166,317,2012-04-16
Guillaume Rufin,167,312,2012-04-16
Sergei Bubka,168,305,2012-04-16
Rainer Schuettler,169,303,2012-04-16
Simone Vagnozzi,170,298,2012-04-16
Javier Marti,171,295,2012-04-16
Arnau Brugues-Davi,172,291,2012-04-16
Lleyton Hewitt,173,290,2012-04-16
Denis Kudla,174,290,2012-04-16
Ricardas Berankis,175,290,2012-04-16
Carlos Salamanca,176,284,2012-04-16
Tsung-Hua Yang,177,283,2012-04-16
Michael Yani,178,277,2012-04-16
James Duckworth,179,276,2012-04-16
Mischa Zverev,180,276,2012-04-16
Maxime Authom,181,276,2012-04-16
Jan Mertl,182,276,2012-04-16
Inigo Cervantes,183,274,2012-04-16
Konstantin Kravchuk,184,273,2012-04-16
Danai Udomchoke,185,269,2012-04-16
Jan Hernych,186,266,2012-04-16
Laurynas Grigelis,187,264,2012-04-16
Peter Gojowczyk,188,263,2012-04-16
Eduardo Schwank,189,262,2012-04-16
Facundo Bagnis,190,262,2012-04-16
Amir Weintraub,191,262,2012-04-16
Andrey Kuznetsov,192,262,2012-04-16
Robby Ginepri,193,261,2012-04-16
Maximo Gonzalez,194,258,2012-04-16
Jimmy Wang,195,257,2012-04-16
Gregoire Burquier,196,256,2012-04-16
Nikola Ciric,197,255,2012-04-16
Somdev Devvarman,198,253,2012-04-16
Peter Torebko,199,252,2012-04-16
Denis Gremelmayr,200,247,2012-04-16
Guido Pella,201,246,2012-04-16
Jerzy Janowicz,202,243,2012-04-16
Adrian Menendez-Maceiras,203,242,2012-04-16
Alex Kuznetsov,204,238,2012-04-16
Gastao Elias,205,237,2012-04-16
Simon Greul,206,237,2012-04-16
Stefano Galvani,207,235,2012-04-16
Peter Polansky,208,233,2012-04-16
Josselin Ouanna,209,233,2012-04-16
Jesse Huta Galung,210,232,2012-04-16
Tim Smyczek,211,232,2012-04-16
Victor Estrella Burgos,212,232,2012-04-16
Romain Jouan,213,231,2012-04-16
Harri Heliovaara,214,231,2012-04-16
Maxime Teixeira,215,230,2012-04-16
Pavol Cervenak,216,230,2012-04-16
Mathieu Rodrigues,217,229,2012-04-16
Yannick Mertens,218,228,2012-04-16
Dusan Lajovic,219,226,2012-04-16
Dusan Lojda,220,225,2012-04-16
Amer Delic,221,224,2012-04-16
Jamie Baker,222,224,2012-04-16
Agustin Velotti,223,221,2012-04-16
Fernando Gonzalez,224,220,2012-04-16
Jonathan Dasnieres de Veigy,225,220,2012-04-16
Martin Fischer,226,219,2012-04-16
Kamil Capkovic,227,218,2012-04-16
Yuri Schukin,228,214,2012-04-16
Stefan Seifert,229,213,2012-04-16
Ivan Navarro,230,212,2012-04-16
Roman Borvanov,231,212,2012-04-16
Pierre-Ludovic Duclos,232,211,2012-04-16
Erik Chvojka,233,211,2012-04-16
Philipp Oswald,234,209,2012-04-16
Benjamin Mitchell,235,208,2012-04-16
Hiroki Moriya,236,208,2012-04-16
Guillermo Olaso,237,207,2012-04-16
Ze Zhang,238,207,2012-04-16
Ivo Minar,239,203,2012-04-16
Gianluca Naso,240,202,2012-04-16
Josh Goodall,241,201,2012-04-16
Greg Jones,242,199,2012-04-16
Radu Albot,243,199,2012-04-16
Facundo Arguello,244,198,2012-04-16
Robert Farah,245,195,2012-04-16
Victor Crivoi,246,195,2012-04-16
Marcel Felder,247,195,2012-04-16
Axel Michon,248,194,2012-04-16
Pedro Sousa,249,193,2012-04-16
Denys Molchanov,250,190,2012-04-16
Pablo Galdon,251,188,2012-04-16
Sebastian Rieschick,252,184,2012-04-16
Thiemo de Bakker,253,179,2012-04-16
Matt Reid,254,179,2012-04-16
Marius Copil,255,178,2012-04-16
Enrico Burzi,256,178,2012-04-16
Stephane Bohli,257,176,2012-04-16
Eduardo Struvay,258,176,2012-04-16
Farrukh Dustov,259,175,2012-04-16
Andre Begemann,260,175,2012-04-16
Boy Westerhof,261,175,2012-04-16
Damir Dzumhur,262,174,2012-04-16
Marco Trungelliti,263,173,2012-04-16
Alejandro Gonzalez,264,172,2012-04-16
Gerard Granollers,265,172,2012-04-16
Dominik Meffert,266,171,2012-04-16
Brian Dabul,267,169,2012-04-16
Nicolas Pastor,268,169,2012-04-16
Illya Marchenko,269,168,2012-04-16
Raven Klaasen,270,168,2012-04-16
Uladzimir Ignatik,271,167,2012-04-16
Ti Chen,272,166,2012-04-16
Frederik Nielsen,273,165,2012-04-16
Julien Obry,274,165,2012-04-16
David Guez,275,164,2012-04-16
Nicolas Devilder,276,164,2012-04-16
Matteo Marrai,277,164,2012-04-16
Michael Lammer,278,164,2012-04-16
Yong-Kyu Lim,279,163,2012-04-16
Vincent Millot,280,163,2012-04-16
Guilherme Clezar,281,162,2012-04-16
Thomas Fabbiano,282,160,2012-04-16
Marco Crugnola,283,160,2012-04-16
Evgeny Kirillov,284,158,2012-04-16
Jan-Lennard Struff,285,158,2012-04-16
Matwe Middelkoop,286,158,2012-04-16
Steven Diez,287,157,2012-04-16
Fabrice Martin,288,154,2012-04-16
Carsten Ball,289,151,2012-04-16
Marcin Gawron,290,150,2012-04-16
Andrea Arnaboldi,291,149,2012-04-16
Yuki Bhambri,292,148,2012-04-16
Sebastian Decoud,293,148,2012-04-16
Daniel Garza,294,148,2012-04-16
Laurent Rochette,295,148,2012-04-16
Juan Sebastian Cabal,296,147,2012-04-16
Kevin Krawietz,297,147,2012-04-16
Pierre-Hugues Herbert,298,146,2012-04-16
Daniele Giorgini,299,145,2012-04-16
Cristobal Saavedra-Corvalan,300,145,2012-04-16
Marek Michalicka,301,144,2012-04-16
Andres Molteni,302,143,2012-04-16
Gerald Melzer,303,143,2012-04-16
Michael Linzer,304,139,2012-04-16
Bastian Knittel,305,139,2012-04-16
Evgeny Korolev,306,138,2012-04-16
Albano Olivetti,307,138,2012-04-16
Ilija Bozoljac,308,137,2012-04-16
Jason Kubler,309,136,2012-04-16
