full_name,ranking,points,date
Ivan Lendl,1,0,1984-07-30
John McEnroe,2,0,1984-07-30
Jimmy Connors,3,0,1984-07-30
Mats Wilander,4,0,1984-07-30
Jimmy Arias,5,0,1984-07-30
Andres Gomez,6,0,1984-07-30
Yannick Noah,7,0,1984-07-30
Johan Kriek,8,0,1984-07-30
Henrik Sundstrom,9,0,1984-07-30
Anders Jarryd,10,0,1984-07-30
Aaron Krickstein,11,0,1984-07-30
Tomas Smid,12,0,1984-07-30
Eliot Teltscher,13,0,1984-07-30
Juan Aguilera,14,0,1984-07-30
Guillermo Vilas,15,0,1984-07-30
Vitas Gerulaitis,16,0,1984-07-30
Pat Cash,17,0,1984-07-30
Bill Scanlon,18,0,1984-07-30
Gene Mayer,19,0,1984-07-30
Tim Mayotte,20,0,1984-07-30
Kevin Curren,21,0,1984-07-30
Scott Davis,22,0,1984-07-30
Henri Leconte,23,0,1984-07-30
Stefan Edberg,24,0,1984-07-30
Jose Higueras,25,0,1984-07-30
Joakim Nystrom,26,0,1984-07-30
Brian Teacher,27,0,1984-07-30
Peter Fleming,28,0,1984-07-30
Jose-Luis Clerc,29,0,1984-07-30
Mel Purcell,30,0,1984-07-30
Leif Shiras,31,0,1984-07-30
Paul McNamee,32,0,1984-07-30
John Sadri,33,0,1984-07-30
Heinz Gunthardt,34,0,1984-07-30
Diego Perez,35,0,1984-07-30
Pablo Arraya,36,0,1984-07-30
Brad Gilbert,37,0,1984-07-30
Gianni Ocleppo,38,0,1984-07-30
Francesco Cancellotti,39,0,1984-07-30
Mark Dickson,40,0,1984-07-30
Libor Pimek,41,0,1984-07-30
Wojtek Fibak,42,0,1984-07-30
Tim Gullikson,43,0,1984-07-30
Jan Gunnarsson,44,0,1984-07-30
Fernando Luna,45,0,1984-07-30
John Fitzgerald,46,0,1984-07-30
Mike Bauer,47,0,1984-07-30
Ramesh Krishnan,48,0,1984-07-30
John Lloyd,49,0,1984-07-30
Ben Testerman,50,0,1984-07-30
Brian Gottfried,51,0,1984-07-30
Tom Gullikson,52,0,1984-07-30
Zoltan Kuharszky,53,0,1984-07-30
Sandy Mayer,54,0,1984-07-30
Cassio Motta,55,0,1984-07-30
Vijay Amritraj,56,0,1984-07-30
Shlomo Glickstein,57,0,1984-07-30
Chris Lewis,58,0,1984-07-30
Victor Pecci,59,0,1984-07-30
Wally Masur,60,0,1984-07-30
Thomas Hogstedt,61,0,1984-07-30
Nduka Odizor,62,0,1984-07-30
Pavel Slozil,62,0,1984-07-30
Pedro Rebolledo,64,0,1984-07-30
Sammy Giammalva Jr.,65,0,1984-07-30
Colin Dowdeswell,66,0,1984-07-30
Thierry Tulasne,67,0,1984-07-30
Emilio Sanchez,68,0,1984-07-30
Trevor Allan,69,0,1984-07-30
Steve Meister,70,0,1984-07-30
Claudio Panatta,71,0,1984-07-30
Danie Visser,72,0,1984-07-30
Steve Denton,73,0,1984-07-30
Jimmy Brown,74,0,1984-07-30
Roberto Arguello,75,0,1984-07-30
Fritz Buehning,76,0,1984-07-30
Brad Drewett,77,0,1984-07-30
Miloslav Mecir Sr.,77,0,1984-07-30
Marty Davis,79,0,1984-07-30
Terry Moor,80,0,1984-07-30
Rodney Harmon,81,0,1984-07-30
Mark Edmondson,82,0,1984-07-30
Paul Annacone,83,0,1984-07-30
Hans Gildemeister,84,0,1984-07-30
Russell Simpson,85,0,1984-07-30
Roscoe Tanner,86,0,1984-07-30
Balazs Taroczy,87,0,1984-07-30
Blaine Willenborg,87,0,1984-07-30
Chip Hooper,89,0,1984-07-30
Greg Holmes,90,0,1984-07-30
Eric Korita,91,0,1984-07-30
John Alexander,92,0,1984-07-30
Lloyd Bourne,93,0,1984-07-30
Peter Elter,94,0,1984-07-30
Glenn Michibata,95,0,1984-07-30
Rolf Gehring,96,0,1984-07-30
Vincent Van Patten,97,0,1984-07-30
Matt Doyle,98,0,1984-07-30
Francisco Gonzalez,99,0,1984-07-30
Tim Wilkison,100,0,1984-07-30
Derek Tarr,101,0,1984-07-30
John Frawley,102,0,1984-07-30
Robert Van't Hof,103,0,1984-07-30
Bernard Boileau,104,0,1984-07-30
Claudio Mezzadri,104,0,1984-07-30
Van Winitsky,104,0,1984-07-30
Michael Westphal,107,0,1984-07-30
Marko Ostoja,108,0,1984-07-30
Eddie Edwards,109,0,1984-07-30
Marcel Freeman,110,0,1984-07-30
Shahar Perkiss,111,0,1984-07-30
Michiel Schapers,111,0,1984-07-30
Larry Stefanki,111,0,1984-07-30
Jakob Hlasek,114,0,1984-07-30
Matt Mitchell,114,0,1984-07-30
Robert Seguso,116,0,1984-07-30
Stefan Simonsson,117,0,1984-07-30
Bruce Manson,118,0,1984-07-30
Guy Forget,119,0,1984-07-30
Tarik Benhabiles,120,0,1984-07-30
Simon Youl,121,0,1984-07-30
Bernard Mitton,122,0,1984-07-30
Mike Leach,123,0,1984-07-30
Tony Giammalva,124,0,1984-07-30
Juan Avendano,125,0,1984-07-30
Givaldo Barbosa,126,0,1984-07-30
Danny Saltz,126,0,1984-07-30
Joao Soares,126,0,1984-07-30
Simone Colombo,129,0,1984-07-30
Raul Antonio Viver,130,0,1984-07-30
Martin Jaite,131,0,1984-07-30
Peter Doohan,132,0,1984-07-30
Pascal Portes,132,0,1984-07-30
Francisco Maciel,134,0,1984-07-30
Jaroslav Navratil,135,0,1984-07-30
Mario Martinez,136,0,1984-07-30
Ricardo Acuna,137,0,1984-07-30
Boris Becker,137,0,1984-07-30
Todd Nelson,137,0,1984-07-30
Carlos Castellan,140,0,1984-07-30
Damir Keretic,140,0,1984-07-30
Alvaro Fillol,142,0,1984-07-30
David Pate,143,0,1984-07-30
Gabriel Urpi,143,0,1984-07-30
David Mustard,145,0,1984-07-30
Andreas Maurer,146,0,1984-07-30
Corrado Barazzutti,147,0,1984-07-30
Henry Pfister,148,0,1984-07-30
Johan Carlsson,149,0,1984-07-30
Bruce Derlin,149,0,1984-07-30
Eric Jelen,151,0,1984-07-30
Ivan Kley,152,0,1984-07-30
Slobodan Zivojinovic,152,0,1984-07-30
Kim Warwick,154,0,1984-07-30
Peter Feigl,155,0,1984-07-30
Glenn Layendecker,155,0,1984-07-30
Guillermo Rivas,155,0,1984-07-30
Ferrante Rocchi,155,0,1984-07-30
Alberto Tous,155,0,1984-07-30
Marcos Hocevar,160,0,1984-07-30
Roland Stadler,161,0,1984-07-30
Karl Meiler,162,0,1984-07-30
Christoph Zipf,162,0,1984-07-30
Florin Segarceanu,164,0,1984-07-30
Jerome Vanier,165,0,1984-07-30
Hans-Dieter Beutel,166,0,1984-07-30
Sean Brawley,167,0,1984-07-30
