full_name,ranking,points,date
Pete Sampras,1,3703,1998-11-23
Marcelo Rios,2,3670,1998-11-23
Patrick Rafter,3,3315,1998-11-23
Andre Agassi,4,2879,1998-11-23
Carlos Moya,5,2819,1998-11-23
Alex Corretja,6,2798,1998-11-23
Karol Kucera,7,2579,1998-11-23
Richard Krajicek,8,2548,1998-11-23
Tim Henman,9,2501,1998-11-23
Yevgeny Kafelnikov,10,2483,1998-11-23
Greg Rusedski,11,2450,1998-11-23
Goran Ivanisevic,12,2137,1998-11-23
Petr Korda,13,2114,1998-11-23
Albert Costa,14,1823,1998-11-23
Mark Philippoussis,15,1792,1998-11-23
Todd Martin,16,1774,1998-11-23
Thomas Johansson,17,1761,1998-11-23
Cedric Pioline,18,1710,1998-11-23
Jan Siemerink,19,1669,1998-11-23
Felix Mantilla,20,1643,1998-11-23
Alberto Berasategui,21,1556,1998-11-23
Thomas Enqvist,22,1500,1998-11-23
Gustavo Kuerten,23,1472,1998-11-23
Jonas Bjorkman,24,1439,1998-11-23
Thomas Muster,25,1344,1998-11-23
Wayne Ferreira,26,1285,1998-11-23
Jason Stoltenberg,27,1280,1998-11-23
Byron Black,28,1259,1998-11-23
Michael Chang,29,1242,1998-11-23
Francisco Clavet,30,1216,1998-11-23
Magnus Gustafsson,31,1187,1998-11-23
Marc Rosset,32,1169,1998-11-23
Bohdan Ulihrach,33,1077,1998-11-23
Tommy Haas,34,1044,1998-11-23
Nicolas Kiefer,35,1007,1998-11-23
Hicham Arazi,36,999,1998-11-23
Nicolas Escude,37,996,1998-11-23
Jan-Michael Gambill,38,983,1998-11-23
Mariano Puerta,39,983,1998-11-23
Richard Fromberg,40,937,1998-11-23
Fabrice Santoro,41,935,1998-11-23
Vincent Spadea,42,935,1998-11-23
Magnus Larsson,43,930,1998-11-23
Andrea Gaudenzi,44,926,1998-11-23
Dominik Hrbaty,45,892,1998-11-23
Jerome Golmard,46,889,1998-11-23
Younes El Aynaoui,47,860,1998-11-23
Davide Sanguinetti,48,853,1998-11-23
Marat Safin,49,852,1998-11-23
Daniel Vacek,50,842,1998-11-23
Scott Draper,51,819,1998-11-23
Magnus Norman,52,818,1998-11-23
Franco Squillari,53,811,1998-11-23
Andrew Ilie,54,808,1998-11-23
Guillaume Raoux,55,803,1998-11-23
Fernando Vicente,56,799,1998-11-23
Filip Dewulf,57,789,1998-11-23
Ramon Delgado,58,784,1998-11-23
Fernando Meligeni,59,779,1998-11-23
Mark Woodforde,60,773,1998-11-23
Andrei Medvedev,61,739,1998-11-23
Gianluca Pozzi,62,730,1998-11-23
Mariano Zabaleta,63,723,1998-11-23
