full_name,ranking,points,date
Novak Djokovic,1,12150,2014-10-06
Rafael Nadal,2,8455,2014-10-06
Roger Federer,3,8170,2014-10-06
Stan Wawrinka,4,5555,2014-10-06
David Ferrer,5,4495,2014-10-06
Kei Nishikori,6,4435,2014-10-06
Tomas Berdych,7,4235,2014-10-06
Milos Raonic,8,3965,2014-10-06
Marin Cilic,9,3935,2014-10-06
Grigor Dimitrov,10,3710,2014-10-06
Andy Murray,11,3545,2014-10-06
Jo-Wilfried Tsonga,12,3065,2014-10-06
Ernests Gulbis,13,2455,2014-10-06
John Isner,14,1925,2014-10-06
Gael Monfils,15,1915,2014-10-06
Kevin Anderson,16,1875,2014-10-06
Fabio Fognini,17,1870,2014-10-06
Roberto Bautista Agut,18,1865,2014-10-06
Juan Martin del Potro,19,1865,2014-10-06
Tommy Robredo,20,1750,2014-10-06
Feliciano Lopez,21,1745,2014-10-06
Richard Gasquet,22,1655,2014-10-06
Philipp Kohlschreiber,23,1505,2014-10-06
Alexandr Dolgopolov,24,1490,2014-10-06
Leonardo Mayer,25,1339,2014-10-06
Lukas Rosol,26,1290,2014-10-06
David Goffin,27,1278,2014-10-06
Santiago Giraldo,28,1225,2014-10-06
Gilles Simon,29,1220,2014-10-06
Julien Benneteau,30,1205,2014-10-06
Ivo Karlovic,31,1195,2014-10-06
Jeremy Chardy,32,1150,2014-10-06
Nicolas Almagro,33,1150,2014-10-06
Fernando Verdasco,34,1135,2014-10-06
Mikhail Youzhny,35,1135,2014-10-06
Pablo Cuevas,36,1129,2014-10-06
Jerzy Janowicz,37,1055,2014-10-06
Guillermo Garcia-Lopez,38,1040,2014-10-06
Dominic Thiem,39,1024,2014-10-06
Martin Klizan,40,1022,2014-10-06
Tommy Haas,41,980,2014-10-06
Steve Johnson,42,974,2014-10-06
Pablo Andujar,43,971,2014-10-06
Vasek Pospisil,44,965,2014-10-06
Yen-Hsun Lu,45,949,2014-10-06
Benjamin Becker,46,938,2014-10-06
Marcel Granollers,47,920,2014-10-06
Sam Querrey,48,910,2014-10-06
Joao Sousa,49,887,2014-10-06
Andreas Seppi,50,880,2014-10-06
Denis Istomin,51,860,2014-10-06
Jan-Lennard Struff,52,851,2014-10-06
Gilles Muller,53,847,2014-10-06
Lleyton Hewitt,54,845,2014-10-06
Teymuraz Gabashvili,55,837,2014-10-06
Radek Stepanek,56,835,2014-10-06
Nick Kyrgios,57,830,2014-10-06
Edouard Roger-Vasselin,58,805,2014-10-06
Jarkko Nieminen,59,803,2014-10-06
Jack Sock,60,801,2014-10-06
Andrey Golubev,61,788,2014-10-06
Federico Delbonis,62,775,2014-10-06
Pablo Carreno Busta,63,771,2014-10-06
Carlos Berlocq,64,770,2014-10-06
Victor Estrella Burgos,65,769,2014-10-06
Albert Ramos-Vinolas,66,761,2014-10-06
Donald Young,67,759,2014-10-06
Thomaz Bellucci,68,753,2014-10-06
Paolo Lorenzi,69,749,2014-10-06
Jiri Vesely,70,743,2014-10-06
Dusan Lajovic,71,739,2014-10-06
Sergiy Stakhovsky,72,726,2014-10-06
Robin Haase,73,725,2014-10-06
Simone Bolelli,74,717,2014-10-06
Alejandro Falla,75,711,2014-10-06
Dmitry Tursunov,76,710,2014-10-06
Bernard Tomic,77,701,2014-10-06
Marinko Matosevic,78,682,2014-10-06
Diego Schwartzman,79,670,2014-10-06
Adrian Mannarino,80,667,2014-10-06
Paul-Henri Mathieu,81,665,2014-10-06
Juan Monaco,82,660,2014-10-06
Andrey Kuznetsov,83,651,2014-10-06
Dudi Sela,84,648,2014-10-06
Mikhail Kukushkin,85,642,2014-10-06
Igor Sijsling,86,638,2014-10-06
Malek Jaziri,87,638,2014-10-06
Blaz Rola,88,629,2014-10-06
Joao Souza,89,629,2014-10-06
Alejandro Gonzalez,90,613,2014-10-06
Andreas Haider-Maurer,91,611,2014-10-06
Ivan Dodig,92,610,2014-10-06
Tatsuma Ito,93,608,2014-10-06
Sam Groth,94,606,2014-10-06
Dustin Brown,95,606,2014-10-06
Blaz Kavcic,96,604,2014-10-06
Benoit Paire,97,600,2014-10-06
Tobias Kamke,98,590,2014-10-06
Lukas Lacko,99,586,2014-10-06
Filip Krajinovic,100,573,2014-10-06
Tim Smyczek,101,570,2014-10-06
Nicolas Mahut,102,565,2014-10-06
Kenny De Schepper,103,563,2014-10-06
Horacio Zeballos,104,561,2014-10-06
Damir Dzumhur,105,552,2014-10-06
Marcos Baghdatis,106,547,2014-10-06
Florian Mayer,107,545,2014-10-06
Andreas Beck,108,543,2014-10-06
Go Soeda,109,541,2014-10-06
Albert Montanes,110,538,2014-10-06
Peter Gojowczyk,111,523,2014-10-06
Matthew Ebden,112,513,2014-10-06
Maximo Gonzalez,113,512,2014-10-06
Daniel Gimeno-Traver,114,502,2014-10-06
Pere Riba,115,496,2014-10-06
Ricardas Berankis,116,488,2014-10-06
Jurgen Melzer,117,485,2014-10-06
Michael Berrer,118,483,2014-10-06
James Ward,119,481,2014-10-06
Facundo Bagnis,120,479,2014-10-06
Aleksandr Nedovyesov,121,464,2014-10-06
Marsel Ilhan,122,463,2014-10-06
Bradley Klahn,123,457,2014-10-06
Denis Kudla,124,454,2014-10-06
Michael Russell,125,451,2014-10-06
Peter Polansky,126,449,2014-10-06
Pierre-Hugues Herbert,127,438,2014-10-06
Farrukh Dustov,128,428,2014-10-06
Alexander Kudryavtsev,129,426,2014-10-06
Evgeny Donskoy,130,421,2014-10-06
Gastao Elias,131,419,2014-10-06
Stephane Robert,132,417,2014-10-06
Jimmy Wang,133,415,2014-10-06
Victor Hanescu,134,413,2014-10-06
Ante Pavic,135,408,2014-10-06
Lukasz Kubot,136,407,2014-10-06
Viktor Troicki,137,406,2014-10-06
Marton Fucsovics,138,403,2014-10-06
Borna Coric,139,402,2014-10-06
Norbert Gombos,140,400,2014-10-06
Michal Przysiezny,141,399,2014-10-06
Somdev Devvarman,142,399,2014-10-06
Alexander Zverev,143,393,2014-10-06
