full_name,ranking,points,date
Roger Federer,1,12315,2012-10-29
Novak Djokovic,2,11970,2012-10-29
Andy Murray,3,7690,2012-10-29
Rafael Nadal,4,6905,2012-10-29
David Ferrer,5,5610,2012-10-29
Tomas Berdych,6,4985,2012-10-29
Jo-Wilfried Tsonga,7,4710,2012-10-29
Juan Martin del Potro,8,3990,2012-10-29
Janko Tipsarevic,9,3100,2012-10-29
Juan Monaco,10,2775,2012-10-29
John Isner,11,2565,2012-10-29
Richard Gasquet,12,2550,2012-10-29
Nicolas Almagro,13,2435,2012-10-29
Milos Raonic,14,2300,2012-10-29
Marin Cilic,15,2210,2012-10-29
Kei Nishikori,16,2000,2012-10-29
Stan Wawrinka,17,1955,2012-10-29
Alexandr Dolgopolov,18,1935,2012-10-29
Philipp Kohlschreiber,19,1830,2012-10-29
Gilles Simon,20,1815,2012-10-29
Tommy Haas,21,1701,2012-10-29
Andreas Seppi,22,1620,2012-10-29
Sam Querrey,23,1560,2012-10-29
Marcel Granollers,24,1545,2012-10-29
Fernando Verdasco,25,1525,2012-10-29
Mardy Fish,26,1345,2012-10-29
Mikhail Youzhny,27,1335,2012-10-29
Florian Mayer,28,1295,2012-10-29
Martin Klizan,29,1193,2012-10-29
Jurgen Melzer,30,1167,2012-10-29
Andy Roddick,31,1150,2012-10-29
Marcos Baghdatis,32,1150,2012-10-29
Viktor Troicki,33,1135,2012-10-29
Jeremy Chardy,34,1131,2012-10-29
Thomaz Bellucci,35,1112,2012-10-29
Feliciano Lopez,36,1085,2012-10-29
Julien Benneteau,37,1075,2012-10-29
Radek Stepanek,38,1070,2012-10-29
Kevin Anderson,39,1020,2012-10-29
Pablo Andujar,40,950,2012-10-29
Nikolay Davydenko,41,930,2012-10-29
David Goffin,42,908,2012-10-29
Denis Istomin,43,907,2012-10-29
Benoit Paire,44,902,2012-10-29
Jarkko Nieminen,45,897,2012-10-29
Fabio Fognini,46,895,2012-10-29
Marinko Matosevic,47,845,2012-10-29
Albert Ramos-Vinolas,48,830,2012-10-29
Bernard Tomic,49,825,2012-10-29
Robin Haase,50,825,2012-10-29
Grega Zemlja,51,815,2012-10-29
Brian Baker,52,807,2012-10-29
Lukas Lacko,53,800,2012-10-29
Carlos Berlocq,54,800,2012-10-29
Grigor Dimitrov,55,796,2012-10-29
Alejandro Falla,56,794,2012-10-29
Santiago Giraldo,57,793,2012-10-29
Go Soeda,58,772,2012-10-29
Yen-Hsun Lu,59,759,2012-10-29
Xavier Malisse,60,746,2012-10-29
Victor Hanescu,61,737,2012-10-29
Tatsuma Ito,62,725,2012-10-29
Lukasz Kubot,63,720,2012-10-29
Paul-Henri Mathieu,64,718,2012-10-29
Gilles Muller,65,713,2012-10-29
Ryan Harrison,66,710,2012-10-29
Ivan Dodig,67,700,2012-10-29
Daniel Gimeno-Traver,68,684,2012-10-29
Jerzy Janowicz,69,682,2012-10-29
Guillermo Garcia-Lopez,70,677,2012-10-29
Leonardo Mayer,71,666,2012-10-29
Andrey Kuznetsov,72,660,2012-10-29
Nicolas Mahut,73,655,2012-10-29
Jesse Levine,74,655,2012-10-29
Igor Sijsling,75,642,2012-10-29
Paolo Lorenzi,76,639,2012-10-29
David Nalbandian,77,635,2012-10-29
Tobias Kamke,78,628,2012-10-29
Benjamin Becker,79,627,2012-10-29
Mikhail Kukushkin,80,626,2012-10-29
Lleyton Hewitt,81,625,2012-10-29
Roberto Bautista Agut,82,625,2012-10-29
Bjorn Phau,83,618,2012-10-29
Simone Bolelli,84,616,2012-10-29
Lukas Rosol,85,609,2012-10-29
Flavio Cipolla,86,596,2012-10-29
Steve Darcis,87,596,2012-10-29
Jurgen Zopp,88,594,2012-10-29
Sergiy Stakhovsky,89,588,2012-10-29
Malek Jaziri,90,586,2012-10-29
Filippo Volandri,91,582,2012-10-29
Aljaz Bedene,92,582,2012-10-29
Gael Monfils,93,580,2012-10-29
Rajeev Ram,94,577,2012-10-29
Guillaume Rufin,95,574,2012-10-29
Ricardas Berankis,96,560,2012-10-29
Olivier Rochus,97,554,2012-10-29
Ruben Ramirez Hidalgo,98,554,2012-10-29
Joao Sousa,99,545,2012-10-29
Andreas Haider-Maurer,100,542,2012-10-29
Dudi Sela,101,540,2012-10-29
Michael Russell,102,538,2012-10-29
Ivo Karlovic,103,536,2012-10-29
Philipp Petzschner,104,533,2012-10-29
Blaz Kavcic,105,533,2012-10-29
Matthew Ebden,106,529,2012-10-29
Edouard Roger-Vasselin,107,529,2012-10-29
Jan Hajek,108,527,2012-10-29
Vasek Pospisil,109,518,2012-10-29
James Blake,110,515,2012-10-29
Igor Andreev,111,511,2012-10-29
Ruben Bemelmans,112,510,2012-10-29
Guido Pella,113,498,2012-10-29
Tommy Robredo,114,495,2012-10-29
Albert Montanes,115,492,2012-10-29
Adrian Ungur,116,486,2012-10-29
Alex Bogomolov Jr.,117,484,2012-10-29
Kenny De Schepper,118,484,2012-10-29
Horacio Zeballos,119,482,2012-10-29
Matthias Bachinger,120,476,2012-10-29
Michael Llodra,121,473,2012-10-29
Florent Serra,122,472,2012-10-29
Yuichi Sugita,123,469,2012-10-29
Dmitry Tursunov,124,464,2012-10-29
Josselin Ouanna,125,463,2012-10-29
Martin Alund,126,463,2012-10-29
Evgeny Donskoy,127,459,2012-10-29
Thiemo de Bakker,128,457,2012-10-29
Karol Beck,129,455,2012-10-29
Rogerio Dutra Silva,130,452,2012-10-29
Daniel Brands,131,448,2012-10-29
Michael Berrer,132,446,2012-10-29
Gastao Elias,133,430,2012-10-29
Federico Delbonis,134,429,2012-10-29
Joao Souza,135,424,2012-10-29
Thiago Alves,136,419,2012-10-29
Mischa Zverev,137,417,2012-10-29
Wayne Odesnik,138,412,2012-10-29
Frank Dancevic,139,409,2012-10-29
Marco Chiudinelli,140,408,2012-10-29
Cedrik-Marcel Stebe,141,405,2012-10-29
Fred Gil,142,399,2012-10-29
Danai Udomchoke,143,394,2012-10-29
Uladzimir Ignatik,144,380,2012-10-29
Antonio Veic,145,379,2012-10-29
Dustin Brown,146,379,2012-10-29
Inigo Cervantes,147,378,2012-10-29
Ryan Sweeting,148,372,2012-10-29
Matteo Viola,149,369,2012-10-29
Simon Greul,150,367,2012-10-29
Ernests Gulbis,151,356,2012-10-29
Jimmy Wang,152,355,2012-10-29
Bobby Reynolds,153,354,2012-10-29
Ze Zhang,154,351,2012-10-29
Jonathan Dasnieres de Veigy,155,348,2012-10-29
Igor Kunitsyn,156,346,2012-10-29
Andrey Golubev,157,342,2012-10-29
Tim Smyczek,158,339,2012-10-29
Ivan Sergeyev,159,339,2012-10-29
Maxime Authom,160,329,2012-10-29
Potito Starace,161,326,2012-10-29
Juan Carlos Ferrero,162,325,2012-10-29
Dusan Lajovic,163,324,2012-10-29
Denis Kudla,164,323,2012-10-29
Illya Marchenko,165,321,2012-10-29
Jack Sock,166,319,2012-10-29
Steve Johnson,167,318,2012-10-29
Peter Polansky,168,314,2012-10-29
Paul Capdeville,169,310,2012-10-29
Peter Gojowczyk,170,307,2012-10-29
Jan Hernych,171,306,2012-10-29
Marius Copil,172,301,2012-10-29
Guido Andreozzi,173,297,2012-10-29
Juan Ignacio Chela,174,295,2012-10-29
Boris Pashanski,175,292,2012-10-29
Donald Young,176,290,2012-10-29
Sergio Gutierrez-Ferrol,177,285,2012-10-29
Agustin Velotti,178,284,2012-10-29
Diego Schwartzman,179,284,2012-10-29
Adrian Mannarino,180,283,2012-10-29
Teymuraz Gabashvili,181,275,2012-10-29
Victor Estrella Burgos,182,275,2012-10-29
Izak Van der Merwe,183,275,2012-10-29
Di Wu,184,273,2012-10-29
Javier Marti,185,272,2012-10-29
Sergei Bubka,186,266,2012-10-29
Hiroki Moriya,187,265,2012-10-29
Marc Gicquel,188,264,2012-10-29
Adrian Menendez-Maceiras,189,260,2012-10-29
Dominik Meffert,190,260,2012-10-29
Ivo Minar,191,256,2012-10-29
Yuki Bhambri,192,253,2012-10-29
Daniel Munoz de la Nava,193,251,2012-10-29
Gianluca Naso,194,250,2012-10-29
Facundo Bagnis,195,249,2012-10-29
Amir Weintraub,196,249,2012-10-29
Facundo Arguello,197,247,2012-10-29
Andrej Martin,198,247,2012-10-29
Jan Mertl,199,245,2012-10-29
Nicolas Devilder,200,242,2012-10-29
Yannick Mertens,201,242,2012-10-29
Leonardo Kirche,202,242,2012-10-29
Arnau Brugues-Davi,203,241,2012-10-29
Vincent Millot,204,240,2012-10-29
Damir Dzumhur,205,238,2012-10-29
Rik De Voest,206,237,2012-10-29
Laurent Rochette,207,236,2012-10-29
Guilherme Clezar,208,236,2012-10-29
Ti Chen,209,235,2012-10-29
Jan-Lennard Struff,210,234,2012-10-29
Marco Trungelliti,211,233,2012-10-29
Michael Yani,212,233,2012-10-29
Robert Farah,213,231,2012-10-29
James Duckworth,214,228,2012-10-29
Aleksandr Nedovyesov,215,226,2012-10-29
Pavol Cervenak,216,225,2012-10-29
Alex Kuznetsov,217,223,2012-10-29
Albano Olivetti,218,223,2012-10-29
Eduardo Schwank,219,221,2012-10-29
Gregoire Burquier,220,219,2012-10-29
Maxime Teixeira,221,217,2012-10-29
Jorge Aguilar,222,216,2012-10-29
Steven Diez,223,215,2012-10-29
Rui Machado,224,214,2012-10-29
Alessandro Giannessi,225,213,2012-10-29
Bastian Knittel,226,212,2012-10-29
Radu Albot,227,212,2012-10-29
Boy Westerhof,228,211,2012-10-29
Thomas Schoorel,229,210,2012-10-29
Farrukh Dustov,230,209,2012-10-29
David Guez,231,209,2012-10-29
Ivan Navarro,232,209,2012-10-29
Josh Goodall,233,209,2012-10-29
Simone Vagnozzi,234,205,2012-10-29
Erik Chvojka,235,205,2012-10-29
Maximo Gonzalez,236,204,2012-10-29
Evgeny Korolev,237,202,2012-10-29
Pedro Sousa,238,202,2012-10-29
Ricardo Hocevar,239,202,2012-10-29
Niels Desein,240,202,2012-10-29
Konstantin Kravchuk,241,201,2012-10-29
Jamie Baker,242,200,2012-10-29
Brydan Klein,243,200,2012-10-29
Sam Groth,244,199,2012-10-29
Peter Torebko,245,199,2012-10-29
Jesse Huta Galung,246,194,2012-10-29
Julio Cesar Campozano,247,194,2012-10-29
Thomas Fabbiano,248,194,2012-10-29
Nikola Mektic,249,190,2012-10-29
Daniel Kosakowski,250,188,2012-10-29
Diego Junqueira,251,188,2012-10-29
James Ward,252,187,2012-10-29
Rhyne Williams,253,186,2012-10-29
Jiri Vesely,254,186,2012-10-29
Tennys Sandgren,255,186,2012-10-29
Ricardo Mello,256,185,2012-10-29
Alejandro Gonzalez,257,184,2012-10-29
Stephane Robert,258,183,2012-10-29
Dusan Lojda,259,183,2012-10-29
Kamil Capkovic,260,182,2012-10-29
John-Patrick Smith,261,181,2012-10-29
Michael Linzer,262,181,2012-10-29
Tsung-Hua Yang,263,179,2012-10-29
Carlos Salamanca,264,178,2012-10-29
Leandro Migani,265,178,2012-10-29
Attila Balazs,266,177,2012-10-29
Matwe Middelkoop,267,176,2012-10-29
Jason Kubler,268,176,2012-10-29
Michal Przysiezny,269,176,2012-10-29
John Millman,270,175,2012-10-29
Marsel Ilhan,271,175,2012-10-29
Alexander Kudryavtsev,272,174,2012-10-29
Eric Prodon,273,174,2012-10-29
Nicolas Renavand,274,174,2012-10-29
Andre Ghem,275,173,2012-10-29
Fabiano De Paula,276,173,2012-10-29
Augustin Gensse,277,172,2012-10-29
Vishnu Vardhan,278,171,2012-10-29
Arnaud Clement,279,169,2012-10-29
Andreas Beck,280,169,2012-10-29
Nikola Ciric,281,169,2012-10-29
Stefan Seifert,282,167,2012-10-29
Matt Reid,283,167,2012-10-29
Martin Fischer,284,167,2012-10-29
Aldin Setkic,285,167,2012-10-29
Michael Lammer,286,166,2012-10-29
Riccardo Ghedin,287,166,2012-10-29
Robby Ginepri,288,161,2012-10-29
Marcelo Demoliner,289,160,2012-10-29
Pierre-Hugues Herbert,290,160,2012-10-29
Bradley Klahn,291,158,2012-10-29
Gerald Melzer,292,157,2012-10-29
Jose Checa-Calvo,293,156,2012-10-29
Renzo Olivo,294,155,2012-10-29
Denis Zivkovic,295,154,2012-10-29
Mirza Basic,296,154,2012-10-29
Daniel Evans,297,153,2012-10-29
Fernando Romboli,298,153,2012-10-29
Christopher Rungkat,299,151,2012-10-29
Marcin Gawron,300,148,2012-10-29
Luca Vanni,301,147,2012-10-29
Victor Crivoi,302,146,2012-10-29
Gerard Granollers,303,146,2012-10-29
Evgeny Kirillov,304,145,2012-10-29
Toni Androic,305,144,2012-10-29
Andrey Kumantsov,306,143,2012-10-29
Nikoloz Basilashvili,307,142,2012-10-29
Dzmitry Zhyrmont,308,142,2012-10-29
Maximiliano Estevez,309,142,2012-10-29
Hans Podlipnik-Castillo,310,142,2012-10-29
Marc Giner,311,141,2012-10-29
Jan Minar,312,140,2012-10-29
Ivan Bjelica,313,139,2012-10-29
Julio Silva,314,138,2012-10-29
Pablo Galdon,315,138,2012-10-29
Denys Molchanov,316,137,2012-10-29
Adam El Mihdawy,317,136,2012-10-29
Andrea Collarini,318,135,2012-10-29
Andres Molteni,319,135,2012-10-29
Adam Feeney,320,134,2012-10-29
Claudio Grassi,321,134,2012-10-29
Cristobal Saavedra-Corvalan,322,134,2012-10-29
Yasutaka Uchiyama,323,134,2012-10-29
Marek Michalicka,324,133,2012-10-29
Arthur De Greef,325,133,2012-10-29
Rubin Statham,326,133,2012-10-29
Alberto Brizzi,327,132,2012-10-29
N.Sriram Balaji,328,132,2012-10-29
Clement Reix,329,132,2012-10-29
Lamine Ouahab,330,130,2012-10-29
Nicolas Barrientos,331,130,2012-10-29
Jonathan Eysseric,332,130,2012-10-29
Nils Langer,333,129,2012-10-29
Jules Marie,334,128,2012-10-29
Jozef Kovalik,335,128,2012-10-29
Alex Bogdanovic,336,127,2012-10-29
Taro Daniel,337,127,2012-10-29
Sebastian Rieschick,338,126,2012-10-29
Riccardo Bellotti,339,126,2012-10-29
Alexander Lobkov,340,126,2012-10-29
Benjamin Mitchell,341,124,2012-10-29
Amer Delic,342,123,2012-10-29
Jose Pereira,343,123,2012-10-29
Roberto Carballes Baena,344,122,2012-10-29
Norbert Gombos,345,121,2012-10-29
Jordi Samper-Montana,346,121,2012-10-29
Kevin Krawietz,347,120,2012-10-29
Adrien Bossel,348,119,2012-10-29
Juan-Pablo Amado,349,119,2012-10-29
Roman Borvanov,350,119,2012-10-29
Moritz Baumann,351,119,2012-10-29
Victor Baluda,352,118,2012-10-29
Sanam Singh,353,117,2012-10-29
Austin Krajicek,354,117,2012-10-29
Michael McClune,355,117,2012-10-29
Sandro Ehrat,356,117,2012-10-29
Florian Reynet,357,117,2012-10-29
Henri Laaksonen,358,116,2012-10-29
Daniel Smethurst,359,116,2012-10-29
Frederik Nielsen,360,115,2012-10-29
Greg Jones,361,115,2012-10-29
Guillermo Hormazabal,362,115,2012-10-29
Fritz Wolmarans,363,115,2012-10-29
Timo Nieminen,364,115,2012-10-29
Gleb Sakharov,365,114,2012-10-29
Suk-Young Jeong,366,113,2012-10-29
Stephane Bohli,367,113,2012-10-29
Liang-Chi Huang,368,113,2012-10-29
Michael Look,369,113,2012-10-29
Romain Jouan,370,112,2012-10-29
Enrico Burzi,371,112,2012-10-29
Harri Heliovaara,372,111,2012-10-29
Andis Juska,373,110,2012-10-29
Saketh Myneni,374,110,2012-10-29
Luke Saville,375,110,2012-10-29
Yu Chang,376,110,2012-10-29
Steven Moneke,377,109,2012-10-29
Zhe Li,378,109,2012-10-29
Philipp Oswald,379,109,2012-10-29
Marin Bradaric,380,108,2012-10-29
Fabrice Martin,381,108,2012-10-29
Alessio Di Mauro,382,107,2012-10-29
Andrea Arnaboldi,383,107,2012-10-29
Blaz Rola,384,106,2012-10-29
Mao-Xin Gong,385,106,2012-10-29
Yannik Reuter,386,106,2012-10-29
Julian Reister,387,105,2012-10-29
Michal Konecny,388,105,2012-10-29
Daniel King-Turner,389,104,2012-10-29
Laurynas Grigelis,390,104,2012-10-29
Dominic Thiem,391,104,2012-10-29
Mohamed Safwat,392,104,2012-10-29
Walter Trusendi,393,103,2012-10-29
Greg Ouellette,394,103,2012-10-29
Patrik Rosenholm,395,102,2012-10-29
Guillermo Rivera-Aranguiz,396,102,2012-10-29
Yannick Jankovits,397,102,2012-10-29
Jeevan Nedunchezhiyan,398,101,2012-10-29
Axel Michon,399,101,2012-10-29
Joshua Milton,400,101,2012-10-29
Richard Bloomfield,401,100,2012-10-29
Laurent Recouderc,402,99,2012-10-29
James McGee,403,98,2012-10-29
Daniel Garza,404,98,2012-10-29
Jerome Inzerillo,405,98,2012-10-29
Duilio Beretta,406,97,2012-10-29
Vladimir Ivanov,407,97,2012-10-29
Marc Rath,408,96,2012-10-29
Cesar Ramirez,409,95,2012-10-29
Marco Cecchinato,410,95,2012-10-29
Matthew Barton,411,93,2012-10-29
Thiago Monteiro,412,93,2012-10-29
Nicolas Pastor,413,92,2012-10-29
Dino Marcan,414,92,2012-10-29
Marcelo Arevalo,415,91,2012-10-29
David Souto,416,91,2012-10-29
Pere Riba,417,90,2012-10-29
Germain Gigounon,418,90,2012-10-29
Oliver Golding,419,90,2012-10-29
Thales Turini,420,89,2012-10-29
Julien Obry,421,88,2012-10-29
Guillermo Olaso,422,87,2012-10-29
Andre Begemann,423,87,2012-10-29
Tomislav Brkic,424,87,2012-10-29
Olivier Patience,425,85,2012-10-29
Marton Fucsovics,426,85,2012-10-29
Michal Schmid,427,85,2012-10-29
Miljan Zekic,428,84,2012-10-29
Petru-Alexandru Luncanu,429,84,2012-10-29
Adrian Sikora,430,84,2012-10-29
Filip Krajinovic,431,83,2012-10-29
Yong-Kyu Lim,432,83,2012-10-29
Sebastian Decoud,433,82,2012-10-29
Mathieu Rodrigues,434,82,2012-10-29
Juan Carlos Saez,435,82,2012-10-29
Carlos Gomez-Herrera,436,80,2012-10-29
Bruno Santanna,437,80,2012-10-29
Alexandre Folie,438,80,2012-10-29
Robert Kendrick,439,79,2012-10-29
Blake Strode,440,79,2012-10-29
Jaroslav Pospisil,441,79,2012-10-29
Goran Tosic,442,79,2012-10-29
Vijayant Malik,443,79,2012-10-29
Marcel Felder,444,79,2012-10-29
Roberto Marcora,445,79,2012-10-29
Juan Ignacio Londero,446,79,2012-10-29
Alexander Ward,447,78,2012-10-29
Enrique Lopez Perez,448,78,2012-10-29
Ante Pavic,449,77,2012-10-29
Peter Heller,450,77,2012-10-29
Kento Takeuchi,451,77,2012-10-29
Ilija Bozoljac,452,76,2012-10-29
Carsten Ball,453,76,2012-10-29
Devin Britton,454,76,2012-10-29
Adam Pavlasek,455,76,2012-10-29
Antoine Benneteau,456,76,2012-10-29
Yuri Schukin,457,74,2012-10-29
Mikhail Ledovskikh,458,74,2012-10-29
Marek Semjan,459,74,2012-10-29
Ranjeet Virali-Murugesan,460,74,2012-10-29
Danilo Petrovic,461,74,2012-10-29
Michael Venus,462,73,2012-10-29
Hiroki Kondo,463,73,2012-10-29
Grzegorz Panfil,464,73,2012-10-29
Sergey Betov,465,72,2012-10-29
Toshihide Matsui,466,72,2012-10-29
Mate Pavic,467,72,2012-10-29
Alexey Vatutin,468,72,2012-10-29
Ivo Klec,469,71,2012-10-29
Chase Buchanan,470,71,2012-10-29
Nick Van Der Meer,471,71,2012-10-29
Michael Quintero,472,71,2012-10-29
Nikolaus Moser,473,71,2012-10-29
Joao Pedro Sorgi,474,71,2012-10-29
Christian Harrison,475,70,2012-10-29
Alex Bolt,476,70,2012-10-29
Ricardo Rodriguez - Pace,477,70,2012-10-29
Daniele Giorgini,478,69,2012-10-29
Takanyi Garanganga,479,69,2012-10-29
Nikola Cacic,480,69,2012-10-29
Daniel Cox,481,68,2012-10-29
Jeff Dadamo,482,68,2012-10-29
Pierre-Ludovic Duclos,483,68,2012-10-29
Michael Ryderstedt,484,68,2012-10-29
Antal Van Der Duim,485,68,2012-10-29
Jaan-Frederik Brunken,486,68,2012-10-29
Viktor Galovic,487,68,2012-10-29
Alessandro Bega,488,67,2012-10-29
Fernando Gonzalez,489,65,2012-10-29
Patricio Heras,490,65,2012-10-29
Marco Crugnola,491,65,2012-10-29
Guillermo Duran,492,65,2012-10-29
Andrew Fitzpatrick,493,65,2012-10-29
Fabricio Neis,494,65,2012-10-29
Miloslav Mecir,495,64,2012-10-29
Darian King,496,64,2012-10-29
Shuichi Sekiguchi,497,64,2012-10-29
Charles-Antoine Brezac,498,64,2012-10-29
Matteo Marrai,499,63,2012-10-29
Lorenzo Giustino,500,63,2012-10-29
Julien Dubail,501,63,2012-10-29
Daniel Dutra da Silva,502,62,2012-10-29
Ivan Nedelko,503,62,2012-10-29
Nicolas Reissig,504,61,2012-10-29
Juan-Martin Aranguren,505,61,2012-10-29
Benjamin Balleret,506,61,2012-10-29
Alexander Slabinsky,507,61,2012-10-29
Alexandar Lazov,508,61,2012-10-29
Mauricio Echazu,509,61,2012-10-29
Edward Corrie,510,61,2012-10-29
Artem Smirnov,511,60,2012-10-29
Dane Propoggia,512,60,2012-10-29
Abdullah Maqdes,513,60,2012-10-29
Sherif Sabry,514,59,2012-10-29
Reid Carleton,515,59,2012-10-29
Christian Lindell,516,59,2012-10-29
JiSung Nam,517,59,2012-10-29
Mikhail Biryukov,518,59,2012-10-29
Elie Rousset,519,59,2012-10-29
Andriej Kapas,520,58,2012-10-29
Miguel Gallardo-Valles,521,58,2012-10-29
Antoine Escoffier,522,58,2012-10-29
Nicolas Santos,523,57,2012-10-29
Stanislav Poplavskyy,524,57,2012-10-29
Mikhail Fufygin,525,57,2012-10-29
Federico Gaio,526,57,2012-10-29
Christopher Diaz-Figueroa,527,57,2012-10-29
Federico Coria,528,57,2012-10-29
Denis Gremelmayr,529,56,2012-10-29
Theodoros Angelinos,530,56,2012-10-29
Ruan Roelofse,531,56,2012-10-29
Roman Jebavy,532,56,2012-10-29
Marcel Zimmermann,533,55,2012-10-29
Nicolas Massu,534,55,2012-10-29
Egor Gerasimov,535,55,2012-10-29
Alexandre Penaud,536,55,2012-10-29
Juan Pablo Brzezicki,537,54,2012-10-29
Maxim Dubarenco,538,54,2012-10-29
Neil Pauffley,539,54,2012-10-29
James Lemke,540,54,2012-10-29
Stanislav Vovk,541,54,2012-10-29
Facundo Mena,542,54,2012-10-29
Vijay Sundar Prashanth,543,53,2012-10-29
Marc Sieber,544,53,2012-10-29
Alexandre Sidorenko,545,53,2012-10-29
Tim Puetz,546,52,2012-10-29
Junn Mitsuhashi,547,52,2012-10-29
Chris Guccione,548,52,2012-10-29
Dennis Novikov,549,50,2012-10-29
Nicolas Meister,550,50,2012-10-29
Tiago Lopes,551,50,2012-10-29
Kittipong Wachiramanowong,552,50,2012-10-29
Andre Miele,553,50,2012-10-29
Juan Sebastian Cabal,554,48,2012-10-29
Phillip Simmonds,555,48,2012-10-29
Philip Bester,556,48,2012-10-29
Adam Chadaj,557,48,2012-10-29
David Perez Sanz,558,48,2012-10-29
Arata Onozawa,559,48,2012-10-29
Karim-Mohamed Maamoun,560,47,2012-10-29
Joris De Loore,561,47,2012-10-29
Sarvar Ikramov,562,47,2012-10-29
Lucas Pouille,563,46,2012-10-29
Tom Burn,564,46,2012-10-29
Alexandros Jakupovic,565,46,2012-10-29
Denis Yevseyev,566,46,2012-10-29
Edoardo Eremin,567,46,2012-10-29
James Marsalek,568,46,2012-10-29
Alexander Sadecky,569,45,2012-10-29
Joshua Zavala,570,45,2012-10-29
Milan Pokrajac,571,45,2012-10-29
Hiroyasu Ehara,572,45,2012-10-29
Denis Matsukevich,573,45,2012-10-29
Chris Letcher,574,45,2012-10-29
Ludovic Walter,575,44,2012-10-29
Kevin Kim,576,44,2012-10-29
Jung-Woong Na,577,44,2012-10-29
Morgan Phillips,578,44,2012-10-29
Chu-Huan Yi,579,44,2012-10-29
Juan Vazquez-Valenzuela,580,44,2012-10-29
Andres Artunedo Martinavarro,581,44,2012-10-29
Richard Muzaev,582,43,2012-10-29
Hugo Nys,583,43,2012-10-29
Marko Djokovic,584,43,2012-10-29
David Estruch,585,43,2012-10-29
Roberto Ortega-Olmedo,586,43,2012-10-29
Mikhail Vasiliev,587,43,2012-10-29
Eduardo Struvay,588,42,2012-10-29
Filip Peliwo,589,42,2012-10-29
Gabriel Trujillo-Soler,590,42,2012-10-29
Jason Jung,591,42,2012-10-29
Catalin-Ionut Gard,592,42,2012-10-29
Jose Hernandez-Fernandez,593,41,2012-10-29
Dieter Kindlmann,594,41,2012-10-29
Salvatore Caruso,595,41,2012-10-29
Sam Barry,596,41,2012-10-29
Giulio Torroni,597,41,2012-10-29
Andrei Ciumac,598,41,2012-10-29
Alexey Kedryuk,599,40,2012-10-29
Dennis Lajola,600,40,2012-10-29
Olivier Sajous,601,40,2012-10-29
Dimitar Kuzmanov,602,40,2012-10-29
Robin Kern,603,40,2012-10-29
Erik Crepaldi,604,40,2012-10-29
