full_name,ranking,points,date
Pete Sampras,1,5388,1997-07-21
Michael Chang,2,3743,1997-07-21
Goran Ivanisevic,3,2788,1997-07-21
Alex Corretja,4,2526,1997-07-21
Thomas Muster,5,2412,1997-07-21
Yevgeny Kafelnikov,6,2224,1997-07-21
Sergi Bruguera,7,2192,1997-07-21
Thomas Enqvist,8,2148,1997-07-21
Marcelo Rios,9,2143,1997-07-21
Carlos Moya,10,2085,1997-07-21
Boris Becker,11,1918,1997-07-21
Gustavo Kuerten,12,1859,1997-07-21
Mark Philippoussis,13,1820,1997-07-21
Felix Mantilla,14,1815,1997-07-21
Richard Krajicek,15,1752,1997-07-21
Petr Korda,16,1677,1997-07-21
Albert Costa,17,1658,1997-07-21
Tim Henman,18,1584,1997-07-21
Patrick Rafter,19,1560,1997-07-21
Todd Woodbridge,20,1539,1997-07-21
Andrei Medvedev,21,1539,1997-07-21
Alberto Berasategui,22,1522,1997-07-21
Cedric Pioline,23,1440,1997-07-21
Greg Rusedski,24,1433,1997-07-21
Jonas Bjorkman,25,1431,1997-07-21
Marc Rosset,26,1341,1997-07-21
Wayne Ferreira,27,1336,1997-07-21
Magnus Norman,28,1317,1997-07-21
Jim Courier,29,1210,1997-07-21
Alex O'Brien,30,1198,1997-07-21
Bohdan Ulihrach,31,1196,1997-07-21
Andre Agassi,32,1177,1997-07-21
Karol Kucera,33,1170,1997-07-21
Todd Martin,34,1166,1997-07-21
Jan Siemerink,35,1119,1997-07-21
Thomas Johansson,36,1080,1997-07-21
Magnus Larsson,37,1064,1997-07-21
Arnaud Boetsch,38,1015,1997-07-21
Javier Sanchez,39,1009,1997-07-21
Albert Portas,40,1003,1997-07-21
Hicham Arazi,41,993,1997-07-21
Francisco Clavet,42,989,1997-07-21
Marc-Kevin Goellner,43,982,1997-07-21
David Prinosil,44,911,1997-07-21
Martin Damm,45,908,1997-07-21
Dominik Hrbaty,46,895,1997-07-21
Michael Stich,47,877,1997-07-21
Juan Albert Viloca-Puig,48,871,1997-07-21
Mark Woodforde,49,847,1997-07-21
Christian Ruud,50,846,1997-07-21
Marcelo Filippini,51,835,1997-07-21
Karim Alami,52,821,1997-07-21
Fabrice Santoro,53,810,1997-07-21
Jason Stoltenberg,54,809,1997-07-21
Richey Reneberg,55,797,1997-07-21
Filip Dewulf,56,791,1997-07-21
Chris Woodruff,57,787,1997-07-21
Magnus Gustafsson,58,768,1997-07-21
Daniel Vacek,59,759,1997-07-21
Scott Draper,60,752,1997-07-21
Stefan Edberg,61,742,1997-07-21
Mikael Tillstrom,62,740,1997-07-21
Byron Black,63,739,1997-07-21
Jiri Novak,64,735,1997-07-21
Nicolas Kiefer,65,719,1997-07-21
Brett Steven,66,718,1997-07-21
Jonathan Stark,67,705,1997-07-21
Sargis Sargsian,68,693,1997-07-21
Sandon Stolle,69,691,1997-07-21
Galo Blanco,70,690,1997-07-21
Jeff Tarango,71,687,1997-07-21
Tommy Haas,72,685,1997-07-21
Lionel Roux,73,683,1997-07-21
Slava Dosedel,74,665,1997-07-21
Hernan Gumy,75,658,1997-07-21
Hendrik Dreekmann,76,655,1997-07-21
Johan Van Herck,77,650,1997-07-21
Grant Stafford,78,644,1997-07-21
Fernando Meligeni,79,636,1997-07-21
Guillaume Raoux,80,634,1997-07-21
Alex Radulescu,81,607,1997-07-21
Paul Haarhuis,82,606,1997-07-21
Sjeng Schalken,83,603,1997-07-21
Gilbert Schaller,84,601,1997-07-21
Emilio Benfele Alvarez,85,586,1997-07-21
Adrian Voinea,86,567,1997-07-21
Jan Kroslak,87,535,1997-07-21
Renzo Furlan,88,529,1997-07-21
Dinu Pescariu,89,520,1997-07-21
Andrei Pavel,90,514,1997-07-21
Jerome Golmard,91,502,1997-07-21
Julian Alonso,92,495,1997-07-21
Davide Sanguinetti,93,495,1997-07-21
Juan Antonio Marin,94,491,1997-07-21
Richard Fromberg,95,484,1997-07-21
Nicolas Lapentti,96,479,1997-07-21
Carlos Costa,97,471,1997-07-21
Jens Knippschild,98,457,1997-07-21
Marzio Martelli,99,454,1997-07-21
Kenneth Carlsen,100,453,1997-07-21
Vincent Spadea,101,451,1997-07-21
Andrei Chesnokov,102,441,1997-07-21
Justin Gimelstob,103,435,1997-07-21
Andrea Gaudenzi,104,434,1997-07-21
Oliver Gross,105,426,1997-07-21
Martin Sinner,106,426,1997-07-21
Marcos Ondruska,107,421,1997-07-21
Patrik Fredriksson,108,421,1997-07-21
Leander Paes,109,421,1997-07-21
MaliVai Washington,110,420,1997-07-21
