full_name,ranking,points,date
Jimmy Connors,1,0,1979-03-12
Bjorn Borg,2,0,1979-03-12
Guillermo Vilas,3,0,1979-03-12
Vitas Gerulaitis,4,0,1979-03-12
John McEnroe,5,0,1979-03-12
Harold Solomon,6,0,1979-03-12
Eddie Dibbs,7,0,1979-03-12
Brian Gottfried,8,0,1979-03-12
Arthur Ashe,9,0,1979-03-12
Roscoe Tanner,10,0,1979-03-12
Manuel Orantes,11,0,1979-03-12
Raul Ramirez,12,0,1979-03-12
Corrado Barazzutti,13,0,1979-03-12
Ilie Nastase,14,0,1979-03-12
Jose-Luis Clerc,15,0,1979-03-12
Jose Higueras,16,0,1979-03-12
Wojtek Fibak,17,0,1979-03-12
Balazs Taroczy,18,0,1979-03-12
Tim Gullikson,19,0,1979-03-12
Sandy Mayer,20,0,1979-03-12
Adriano Panatta,21,0,1979-03-12
Dick Stockton,22,0,1979-03-12
John Alexander,23,0,1979-03-12
Buster C. Mottram,24,0,1979-03-12
Victor Amaya,25,0,1979-03-12
Johan Kriek,26,0,1979-03-12
Stan Smith,27,0,1979-03-12
Robert Lutz,28,0,1979-03-12
Peter Fleming,29,0,1979-03-12
Eliot Teltscher,30,0,1979-03-12
John Newcombe,31,0,1979-03-12
Henry Pfister,32,0,1979-03-12
Pat Dupre,33,0,1979-03-12
Tom Okker,34,0,1979-03-12
Brian Teacher,35,0,1979-03-12
Tony Roche,36,0,1979-03-12
Hans Gildemeister,37,0,1979-03-12
Paolo Bertolucci,38,0,1979-03-12
Ken Rosewall,39,0,1979-03-12
Ulrich Pinner,40,0,1979-03-12
Peter Feigl,41,0,1979-03-12
Kim Warwick,42,0,1979-03-12
Victor Pecci,43,0,1979-03-12
Chris Lewis,44,0,1979-03-12
Tim Wilkison,45,0,1979-03-12
Tomas Smid,46,0,1979-03-12
Rolf Gehring,47,0,1979-03-12
Geoff Masters,48,0,1979-03-12
Gene Mayer,49,0,1979-03-12
Yannick Noah,50,0,1979-03-12
Zeljko Franulovic,51,0,1979-03-12
Ivan Lendl,52,0,1979-03-12
Vijay Amritraj,53,0,1979-03-12
Francisco Gonzalez,54,0,1979-03-12
Carlos Kirmayr,55,0,1979-03-12
Andrew Pattison,56,0,1979-03-12
Allan Stone,57,0,1979-03-12
Mike Cahill,58,0,1979-03-12
Peter McNamara,59,0,1979-03-12
Butch Walts,60,0,1979-03-12
Colin Dibley,61,0,1979-03-12
Deon Joubert,62,0,1979-03-12
Tom Gullikson,63,0,1979-03-12
Kjell Johansson,64,0,1979-03-12
Marty Riessen,65,0,1979-03-12
Mark Edmondson,66,0,1979-03-12
John Marks,67,0,1979-03-12
Bernard Mitton,68,0,1979-03-12
Tom Gorman,69,0,1979-03-12
Vladimir Zednik,70,0,1979-03-12
Angel Gimenez,71,0,1979-03-12
Colin Dowdeswell,72,0,1979-03-12
Ricardo Cano,73,0,1979-03-12
Terry Moor,74,0,1979-03-12
Heinz Gunthardt,75T,0,1979-03-12
Bill Scanlon,75T,0,1979-03-12
Sherwood Stewart,77,0,1979-03-12
John Lloyd,78,0,1979-03-12
Kevin Curren,79,0,1979-03-12
Nick Saviano,80,0,1979-03-12
John Sadri,81,0,1979-03-12
David Schneider,82,0,1979-03-12
Jaime Fillol Sr.,83,0,1979-03-12
Ove Nils Bengtson,84,0,1979-03-12
Pavel Hutka,85,0,1979-03-12
John James,86,0,1979-03-12
Jorge Andrew,87T,0,1979-03-12
Phil Dent,87T,0,1979-03-12
Alvin Gardiner,87T,0,1979-03-12
Bruce Manson,90,0,1979-03-12
Paul Kronk,91,0,1979-03-12
Cliff Richey,92,0,1979-03-12
Jeff Borowiak,93,0,1979-03-12
Ross Case,94,0,1979-03-12
Patrick Proisy,95,0,1979-03-12
Paul McNamee,96,0,1979-03-12
Gianni Ocleppo,97,0,1979-03-12
Erick Iskersky,98T,0,1979-03-12
Werner Zirngibl,98T,0,1979-03-12
Steve Docherty,100,0,1979-03-12
Randy Crawford,144T,0,1979-03-12
