full_name,ranking,points,date
Rafael Nadal,1,13730,2014-04-14
Novak Djokovic,2,11680,2014-04-14
Stan Wawrinka,3,5760,2014-04-14
Roger Federer,4,5355,2014-04-14
Tomas Berdych,5,4720,2014-04-14
David Ferrer,6,4640,2014-04-14
Juan Martin del Potro,7,4260,2014-04-14
Andy Murray,8,4040,2014-04-14
Richard Gasquet,9,2635,2014-04-14
Milos Raonic,10,2580,2014-04-14
John Isner,11,2555,2014-04-14
Jo-Wilfried Tsonga,12,2550,2014-04-14
Fabio Fognini,13,2400,2014-04-14
Grigor Dimitrov,14,2130,2014-04-14
Mikhail Youzhny,15,2090,2014-04-14
Tommy Haas,16,2075,2014-04-14
Kei Nishikori,17,1985,2014-04-14
Tommy Robredo,18,1890,2014-04-14
Kevin Anderson,19,1835,2014-04-14
Nicolas Almagro,20,1750,2014-04-14
Jerzy Janowicz,21,1715,2014-04-14
Alexandr Dolgopolov,22,1690,2014-04-14
Ernests Gulbis,23,1655,2014-04-14
Gael Monfils,24,1555,2014-04-14
Philipp Kohlschreiber,25,1510,2014-04-14
Fernando Verdasco,26,1500,2014-04-14
Marin Cilic,27,1330,2014-04-14
Gilles Simon,28,1315,2014-04-14
Vasek Pospisil,29,1290,2014-04-14
Florian Mayer,30,1245,2014-04-14
Feliciano Lopez,31,1225,2014-04-14
Marcel Granollers,32,1215,2014-04-14
Dmitry Tursunov,33,1200,2014-04-14
Benoit Paire,34,1155,2014-04-14
Andreas Seppi,35,1150,2014-04-14
Pablo Andujar,36,1116,2014-04-14
Ivan Dodig,37,1110,2014-04-14
Guillermo Garcia-Lopez,38,1071,2014-04-14
Joao Sousa,39,1050,2014-04-14
Nicolas Mahut,40,1042,2014-04-14
Radek Stepanek,41,1040,2014-04-14
Edouard Roger-Vasselin,42,1035,2014-04-14
Lleyton Hewitt,43,1020,2014-04-14
Federico Delbonis,44,1009,2014-04-14
Roberto Bautista Agut,45,1000,2014-04-14
Jarkko Nieminen,46,1000,2014-04-14
Lukas Rosol,47,971,2014-04-14
Jeremy Chardy,48,970,2014-04-14
Juan Monaco,49,970,2014-04-14
Robin Haase,50,947,2014-04-14
Julien Benneteau,51,935,2014-04-14
Yen-Hsun Lu,52,930,2014-04-14
Ivo Karlovic,53,892,2014-04-14
Denis Istomin,54,845,2014-04-14
Igor Sijsling,55,831,2014-04-14
Mikhail Kukushkin,56,825,2014-04-14
Albert Montanes,57,810,2014-04-14
Teymuraz Gabashvili,58,779,2014-04-14
Andrey Golubev,59,776,2014-04-14
Jurgen Melzer,60,735,2014-04-14
Carlos Berlocq,61,735,2014-04-14
Pablo Carreno Busta,62,730,2014-04-14
Matthew Ebden,63,720,2014-04-14
Kenny De Schepper,64,719,2014-04-14
Bradley Klahn,65,705,2014-04-14
Marinko Matosevic,66,704,2014-04-14
Santiago Giraldo,67,703,2014-04-14
