full_name,ranking,points,date
Gustavo Kuerten,1,4505,2001-08-27
Andre Agassi,2,3870,2001-08-27
Marat Safin,3,3175,2001-08-27
Lleyton Hewitt,4,3145,2001-08-27
Juan Carlos Ferrero,5,3105,2001-08-27
Patrick Rafter,6,2920,2001-08-27
Yevgeny Kafelnikov,7,2575,2001-08-27
Sebastien Grosjean,8,2245,2001-08-27
Tim Henman,9,2200,2001-08-27
Pete Sampras,10,2015,2001-08-27
Alex Corretja,11,1895,2001-08-27
Arnaud Clement,12,1835,2001-08-27
Roger Federer,13,1815,2001-08-27
Thomas Johansson,14,1600,2001-08-27
Tommy Haas,15,1580,2001-08-27
Goran Ivanisevic,16,1491,2001-08-27
Carlos Moya,17,1395,2001-08-27
Andy Roddick,18,1342,2001-08-27
Jan-Michael Gambill,19,1330,2001-08-27
Fabrice Santoro,20,1325,2001-08-27
Andrei Pavel,21,1310,2001-08-27
Dominik Hrbaty,22,1300,2001-08-27
Thomas Enqvist,23,1255,2001-08-27
Sjeng Schalken,24,1253,2001-08-27
Albert Portas,25,1225,2001-08-27
Nicolas Lapentti,26,1215,2001-08-27
Guillermo Canas,27,1202,2001-08-27
Hicham Arazi,28,1180,2001-08-27
Nicolas Kiefer,29,1155,2001-08-27
Greg Rusedski,30,1155,2001-08-27
Nicolas Escude,31,1150,2001-08-27
Magnus Norman,32,1130,2001-08-27
Guillermo Coria,33,1120,2001-08-27
Todd Martin,34,1035,2001-08-27
Bohdan Ulihrach,35,1010,2001-08-27
Wayne Ferreira,36,1005,2001-08-27
Mark Philippoussis,37,1000,2001-08-27
Alberto Martin,38,983,2001-08-27
Tommy Robredo,39,932,2001-08-27
Albert Costa,40,860,2001-08-27
Jiri Novak,41,846,2001-08-27
Andreas Vinciguerra,42,835,2001-08-27
Xavier Malisse,43,832,2001-08-27
Max Mirnyi,44,780,2001-08-27
Galo Blanco,45,780,2001-08-27
Franco Squillari,46,775,2001-08-27
Jerome Golmard,47,760,2001-08-27
Ivan Ljubicic,48,749,2001-08-27
Younes El Aynaoui,49,738,2001-08-27
Michal Tabara,50,723,2001-08-27
Jonas Bjorkman,51,715,2001-08-27
Michael Chang,52,710,2001-08-27
Gaston Gaudio,53,700,2001-08-27
Davide Sanguinetti,54,676,2001-08-27
Julien Boutter,55,670,2001-08-27
Marcelo Rios,56,670,2001-08-27
Andrea Gaudenzi,57,669,2001-08-27
Wayne Arthurs,58,663,2001-08-27
Rainer Schuettler,59,661,2001-08-27
Antony Dupuis,60,661,2001-08-27
Juan Balcells,61,661,2001-08-27
Cedric Pioline,62,650,2001-08-27
Felix Mantilla,63,637,2001-08-27
David Prinosil,64,620,2001-08-27
Mikhail Youzhny,65,616,2001-08-27
Fernando Vicente,66,615,2001-08-27
Hyung-Taik Lee,67,612,2001-08-27
Michel Kratochvil,68,605,2001-08-27
Francisco Clavet,69,590,2001-08-27
Alex Calatrava,70,585,2001-08-27
Harel Levy,71,578,2001-08-27
Lars Burgsmuller,72,572,2001-08-27
Markus Hipfl,73,546,2001-08-27
Olivier Rochus,74,543,2001-08-27
Andrei Stoliarov,75,540,2001-08-27
Jacobo Diaz,76,530,2001-08-27
Jose Acasuso,77,527,2001-08-27
Vladimir Voltchkov,78,520,2001-08-27
Christophe Rochus,79,512,2001-08-27
David Nalbandian,80,511,2001-08-27
Magnus Gustafsson,81,505,2001-08-27
Arnaud Di Pasquale,82,504,2001-08-27
Sergi Bruguera,83,500,2001-08-27
Stefan Koubek,84,498,2001-08-27
Michael Russell,85,497,2001-08-27
Nicolas Massu,86,493,2001-08-27
Fernando Meligeni,87,492,2001-08-27
Andrew Ilie,88,490,2001-08-27
David Sanchez,89,483,2001-08-27
Chris Woodruff,90,465,2001-08-27
Kristian Pless,91,456,2001-08-27
Marc Rosset,92,450,2001-08-27
Raemon Sluiter,93,446,2001-08-27
Jiri Vanek,94,416,2001-08-27
James Blake,95,413,2001-08-27
Jan Siemerink,96,410,2001-08-27
Albert Montanes,97,406,2001-08-27
Adrian Voinea,98,402,2001-08-27
Juan Antonio Marin,99,398,2001-08-27
Alexandre Simoni,100,395,2001-08-27
Agustin Calleri,101,391,2001-08-27
Irakli Labadze,102,388,2001-08-27
Mariano Zabaleta,103,387,2001-08-27
Sargis Sargsian,104,383,2001-08-27
Neville Godwin,105,378,2001-08-27
Cecil Mamiit,106,376,2001-08-27
Jan Vacek,107,375,2001-08-27
Gianluca Pozzi,108,373,2001-08-27
Nikolay Davydenko,109,371,2001-08-27
Richard Krajicek,110,370,2001-08-27
Andre Sa,111,368,2001-08-27
Martin Lee,112,368,2001-08-27
Michael Llodra,113,366,2001-08-27
Federico Luzzi,114,359,2001-08-27
Hugo Armando,115,354,2001-08-27
German Puentes,116,350,2001-08-27
Attila Savolt,117,347,2001-08-27
Jens Knippschild,118,346,2001-08-27
Ramon Delgado,119,345,2001-08-27
George Bastl,120,344,2001-08-27
Slava Dosedel,121,330,2001-08-27
Edwin Kempes,122,322,2001-08-27
Dennis van Scheppingen,123,322,2001-08-27
Jamie Delgado,124,319,2001-08-27
Karim Alami,125,315,2001-08-27
Paradorn Srichaphan,126,315,2001-08-27
Oliver Gross,127,315,2001-08-27
Peter Wessels,128,312,2001-08-27
Wayne Black,129,311,2001-08-27
Dick Norman,130,311,2001-08-27
Luis Horna,131,311,2001-08-27
Taylor Dent,132,310,2001-08-27
Ota Fukarek,133,302,2001-08-27
Ivo Heuberger,134,300,2001-08-27
Flavio Saretta,135,299,2001-08-27
Byron Black,136,292,2001-08-27
Markus Hantschk,137,292,2001-08-27
Axel Pretzsch,138,290,2001-08-27
Filippo Volandri,139,289,2001-08-27
Cyril Saulnier,140,279,2001-08-27
Marc Lopez,141,278,2001-08-27
Juan Albert Viloca-Puig,142,276,2001-08-27
Tomas Behrend,143,273,2001-08-27
Jarkko Nieminen,144,273,2001-08-27
Julian Knowle,145,272,2001-08-27
Jason Stoltenberg,146,270,2001-08-27
Christian Vinck,147,269,2001-08-27
Daniel Nestor,148,265,2001-08-27
Noam Behr,149,265,2001-08-27
Noam Okun,150,264,2001-08-27
Marc-Kevin Goellner,151,262,2001-08-27
Oscar Serrano,152,262,2001-08-27
Nicolas Coutelot,153,258,2001-08-27
Karol Kucera,154,258,2001-08-27
Juan Ignacio Chela,155,257,2001-08-27
Michael Kohlmann,156,257,2001-08-27
Yuri Schukin,157,254,2001-08-27
Renzo Furlan,158,254,2001-08-27
Paul Goldstein,159,253,2001-08-27
Nicolas Thomann,160,248,2001-08-27
Dmitry Tursunov,161,247,2001-08-27
Fernando Gonzalez,162,246,2001-08-27
Tomas Zib,163,235,2001-08-27
Kevin Kim,164,231,2001-08-27
Jeff Salzenstein,165,230,2001-08-27
Werner Eschauer,166,230,2001-08-27
Paul-Henri Mathieu,167,229,2001-08-27
Bob Bryan,168,226,2001-08-27
Andrei Medvedev,169,225,2001-08-27
Ronald Agenor,170,224,2001-08-27
Eric Taino,171,222,2001-08-27
Sebastien Lareau,172,220,2001-08-27
Vincent Spadea,173,219,2001-08-27
Justin Gimelstob,174,218,2001-08-27
Johan Settergren,175,218,2001-08-27
Giorgio Galimberti,176,217,2001-08-27
Marcos Ondruska,177,212,2001-08-27
John van Lottum,178,212,2001-08-27
Diego Hipperdinger,179,212,2001-08-27
Ricardo Mello,180,212,2001-08-27
Filippo Messori,181,211,2001-08-27
Magnus Larsson,182,208,2001-08-27
Richard Fromberg,183,208,2001-08-27
Petr Kralert,184,208,2001-08-27
Martin Verkerk,185,208,2001-08-27
Diego Moyano,186,207,2001-08-27
Barry Cowan,187,204,2001-08-27
Daniel Melo,188,204,2001-08-27
Ruben Ramirez Hidalgo,189,203,2001-08-27
Jan Hernych,190,201,2001-08-27
Alexander Peya,191,201,2001-08-27
Mardy Fish,192,200,2001-08-27
Jan Frode Andersen,193,196,2001-08-27
Alexander Popp,194,191,2001-08-27
Cedric Kauffmann,195,191,2001-08-27
Stefano Galvani,196,191,2001-08-27
Cristiano Caratti,197,191,2001-08-27
Stephane Huet,198,190,2001-08-27
Bjorn Phau,199,190,2001-08-27
Oliver Marach,200,189,2001-08-27
Yong-Il Yoon,201,188,2001-08-27
Jean-Francois Bachelot,202,187,2001-08-27
Alessio Di Mauro,203,182,2001-08-27
Jurgen Melzer,204,179,2001-08-27
Gorka Fraile,205,179,2001-08-27
Mariano Puerta,206,177,2001-08-27
Fredrik Jonsson,207,176,2001-08-27
Feliciano Lopez,208,176,2001-08-27
Arvind Parmar,209,173,2001-08-27
Jean-Rene Lisnard,210,172,2001-08-27
Robert Kendrick,211,171,2001-08-27
Jeff Morrison,212,170,2001-08-27
Vasilis Mazarakis,213,170,2001-08-27
Todd Woodbridge,214,169,2001-08-27
Andy Ram,215,169,2001-08-27
Zbynek Mlynarik,216,169,2001-08-27
Hernan Gumy,217,167,2001-08-27
Orlin Stanoytchev,218,167,2001-08-27
Gilles Elseneer,219,167,2001-08-27
Oleg Ogorodov,220,166,2001-08-27
Clemens Trimmel,221,164,2001-08-27
Leander Paes,222,163,2001-08-27
Jack Brasington,223,163,2001-08-27
Ivo Karlovic,224,160,2001-08-27
Diego Nargiso,225,158,2001-08-27
Glenn Weiner,226,156,2001-08-27
Alberto Berasategui,227,154,2001-08-27
Francisco Costa,228,154,2001-08-27
Vincenzo Santopadre,229,153,2001-08-27
Christian Ruud,230,153,2001-08-27
Justin Bower,231,152,2001-08-27
Tuomas Ketola,232,152,2001-08-27
Jean-Baptiste Perlant,233,150,2001-08-27
Ignacio Hirigoyen,234,150,2001-08-27
Michael Joyce,235,150,2001-08-27
David Ferrer,236,149,2001-08-27
Ivan Vajda,237,149,2001-08-27
Jeff Tarango,238,148,2001-08-27
Vadim Kutsenko,239,148,2001-08-27
Salvador Navarro,240,147,2001-08-27
Denis Golovanov,241,147,2001-08-27
Nenad Zimonjic,242,146,2001-08-27
Hermes Gamonal,243,146,2001-08-27
Emilio Benfele Alvarez,244,146,2001-08-27
Gregory Carraz,245,145,2001-08-27
Patricio Arquez,246,145,2001-08-27
Yaoki Ishii,247,143,2001-08-27
Leonardo Azzaro,248,142,2001-08-27
Jerome Haehnel,249,141,2001-08-27
Leonardo Olguin,250,141,2001-08-27
Artem Derepasko,251,140,2001-08-27
Mose Navarra,252,140,2001-08-27
Martin Rodriguez,253,140,2001-08-27
Gaston Etlis,254,139,2001-08-27
Todd Larkham,255,138,2001-08-27
Suwandi Suwandi,256,138,2001-08-27
Sebastien De Chaunac,257,135,2001-08-27
Jan Kroslak,258,135,2001-08-27
Victor Hanescu,259,134,2001-08-27
Dmitry Vlasov,260,133,2001-08-27
Ladislav Svarc,261,131,2001-08-27
Kenneth Carlsen,262,130,2001-08-27
