full_name,ranking,points,date
Thomas Muster,1,0,1996-04-01
Pete Sampras,2,0,1996-04-01
Andre Agassi,3,0,1996-04-01
Michael Chang,4,0,1996-04-01
Boris Becker,5,0,1996-04-01
Goran Ivanisevic,6,0,1996-04-01
Jim Courier,7,0,1996-04-01
Yevgeny Kafelnikov,8,0,1996-04-01
Thomas Enqvist,9,0,1996-04-01
Wayne Ferreira,10,0,1996-04-01
Sergi Bruguera,11,0,1996-04-01
Marc Rosset,12,0,1996-04-01
Arnaud Boetsch,13,0,1996-04-01
Michael Stich,14,0,1996-04-01
Andrei Medvedev,15,0,1996-04-01
Marcelo Rios,16,0,1996-04-01
Todd Martin,17,0,1996-04-01
Albert Costa,18,0,1996-04-01
MaliVai Washington,19,0,1996-04-01
Gilbert Schaller,20,0,1996-04-01
Renzo Furlan,21,0,1996-04-01
Mark Woodforde,22,0,1996-04-01
Cedric Pioline,23,0,1996-04-01
Richard Krajicek,24,0,1996-04-01
Jan Siemerink,25,0,1996-04-01
Paul Haarhuis,26,0,1996-04-01
Todd Woodbridge,27,0,1996-04-01
Carlos Costa,28,0,1996-04-01
Byron Black,29,0,1996-04-01
Alberto Berasategui,30,0,1996-04-01
Mark Philippoussis,31,0,1996-04-01
Bohdan Ulihrach,32,0,1996-04-01
Jiri Novak,33,0,1996-04-01
Guy Forget,34,0,1996-04-01
Daniel Vacek,35,0,1996-04-01
Andrea Gaudenzi,36,0,1996-04-01
Adrian Voinea,37,0,1996-04-01
Javier Frana,38,0,1996-04-01
Brett Steven,39,0,1996-04-01
David Prinosil,40,0,1996-04-01
Petr Korda,41,0,1996-04-01
Jakob Hlasek,42,0,1996-04-01
Tomas Carbonell,43,0,1996-04-01
Magnus Gustafsson,44,0,1996-04-01
Francisco Clavet,45,0,1996-04-01
Greg Rusedski,46,0,1996-04-01
Filip Dewulf,47,0,1996-04-01
Javier Sanchez,48,0,1996-04-01
Jonas Bjorkman,49,0,1996-04-01
Stefan Edberg,50,0,1996-04-01
Mikael Tillstrom,51,0,1996-04-01
Jordi Burillo,52,0,1996-04-01
Magnus Larsson,53,0,1996-04-01
Younes El Aynaoui,54,0,1996-04-01
Bernd Karbacher,55,0,1996-04-01
Jason Stoltenberg,56,0,1996-04-01
Carlos Moya,57,0,1996-04-01
Hernan Gumy,58,0,1996-04-01
Tim Henman,59,0,1996-04-01
Kenneth Carlsen,60,0,1996-04-01
Jordi Arrese,61,0,1996-04-01
Sjeng Schalken,62,0,1996-04-01
Alex Corretja,63,0,1996-04-01
Guillaume Raoux,64,0,1996-04-01
Michael Joyce,65,0,1996-04-01
Richey Reneberg,66,0,1996-04-01
Shuzo Matsuoka,67,0,1996-04-01
Chris Woodruff,68,0,1996-04-01
Jacco Eltingh,69,0,1996-04-01
Christian Ruud,70,0,1996-04-01
Karol Kucera,71,0,1996-04-01
