full_name,ranking,points,date
Ivan Lendl,1,0,1988-05-30
Stefan Edberg,2,0,1988-05-30
Mats Wilander,3,0,1988-05-30
Pat Cash,4,0,1988-05-30
Jimmy Connors,5,0,1988-05-30
Boris Becker,6,0,1988-05-30
Miloslav Mecir Sr.,7,0,1988-05-30
Yannick Noah,8,0,1988-05-30
Kent Carlsson,9,0,1988-05-30
Tim Mayotte,10,0,1988-05-30
Andre Agassi,11,0,1988-05-30
Brad Gilbert,12,0,1988-05-30
Anders Jarryd,13,0,1988-05-30
Henri Leconte,14,0,1988-05-30
Emilio Sanchez,15,0,1988-05-30
Andres Gomez,16,0,1988-05-30
Guillermo Perez-Roldan,17,0,1988-05-30
John McEnroe,18,0,1988-05-30
Andrei Chesnokov,19,0,1988-05-30
Martin Jaite,20,0,1988-05-30
Jonas Svensson,21,0,1988-05-30
Amos Mansdorf,22,0,1988-05-30
Joakim Nystrom,23,0,1988-05-30
Mikael Pernfors,24,0,1988-05-30
Slobodan Zivojinovic,25,0,1988-05-30
Aaron Krickstein,26,0,1988-05-30
David Pate,27,0,1988-05-30
John Fitzgerald,28,0,1988-05-30
Kevin Curren,29,0,1988-05-30
Ronald Agenor,30,0,1988-05-30
Michiel Schapers,31,0,1988-05-30
Eliot Teltscher,32,0,1988-05-30
Claudio Mezzadri,33,0,1988-05-30
Jay Berger,34,0,1988-05-30
Peter Lundgren,35,0,1988-05-30
Christo Van Rensburg,36,0,1988-05-30
Jordi Arrese,37,0,1988-05-30
Tomas Smid,38,0,1988-05-30
Luiz Mattar,39,0,1988-05-30
Ramesh Krishnan,40,0,1988-05-30
Jakob Hlasek,41,0,1988-05-30
Dan Goldie,42,0,1988-05-30
Eric Jelen,43,0,1988-05-30
Guy Forget,44,0,1988-05-30
Thomas Muster,45,0,1988-05-30
Carl-Uwe Steeb,46,0,1988-05-30
Magnus Gustafsson,47,0,1988-05-30
Tore Meinecke,48,0,1988-05-30
Jim Pugh,49,0,1988-05-30
