full_name,ranking,points,date
Pete Sampras,1,0,1996-04-15
Thomas Muster,2,0,1996-04-15
Andre Agassi,3,0,1996-04-15
Michael Chang,4,0,1996-04-15
Boris Becker,5,0,1996-04-15
Goran Ivanisevic,6,0,1996-04-15
Yevgeny Kafelnikov,7,0,1996-04-15
Thomas Enqvist,8,0,1996-04-15
Jim Courier,9,0,1996-04-15
Wayne Ferreira,10,0,1996-04-15
Sergi Bruguera,11,0,1996-04-15
Marc Rosset,12,0,1996-04-15
Arnaud Boetsch,13,0,1996-04-15
Michael Stich,14,0,1996-04-15
Andrei Medvedev,15,0,1996-04-15
Marcelo Rios,16,0,1996-04-15
Todd Martin,17,0,1996-04-15
MaliVai Washington,18,0,1996-04-15
Renzo Furlan,19,0,1996-04-15
Albert Costa,20,0,1996-04-15
Gilbert Schaller,21,0,1996-04-15
Andrea Gaudenzi,22,0,1996-04-15
Jan Siemerink,23,0,1996-04-15
Mark Woodforde,24,0,1996-04-15
Paul Haarhuis,25,0,1996-04-15
Cedric Pioline,26,0,1996-04-15
Richard Krajicek,27,0,1996-04-15
Todd Woodbridge,28,0,1996-04-15
Byron Black,29,0,1996-04-15
Mark Philippoussis,30,0,1996-04-15
Jiri Novak,31,0,1996-04-15
Carlos Costa,32,0,1996-04-15
Bohdan Ulihrach,33,0,1996-04-15
Daniel Vacek,34,0,1996-04-15
Guy Forget,35,0,1996-04-15
Adrian Voinea,36,0,1996-04-15
Alberto Berasategui,37,0,1996-04-15
Javier Frana,38,0,1996-04-15
David Prinosil,39,0,1996-04-15
Tomas Carbonell,40,0,1996-04-15
Brett Steven,41,0,1996-04-15
Francisco Clavet,42,0,1996-04-15
Petr Korda,43,0,1996-04-15
Jakob Hlasek,44,0,1996-04-15
Magnus Gustafsson,45,0,1996-04-15
Filip Dewulf,46,0,1996-04-15
Greg Rusedski,47,0,1996-04-15
Alex Corretja,48,0,1996-04-15
Jordi Burillo,49,0,1996-04-15
Stefan Edberg,50,0,1996-04-15
Mikael Tillstrom,51,0,1996-04-15
Jonas Bjorkman,52,0,1996-04-15
