full_name,ranking,points,date
Jannik Sinner,1,9570,2024-08-05
Novak Djokovic,2,8460,2024-08-05
Carlos Alcaraz,3,8130,2024-08-05
Alexander Zverev,4,6845,2024-08-05
Daniil Medvedev,5,6525,2024-08-05
Hubert Hurkacz,6,4105,2024-08-05
Alex de Minaur,7,4080,2024-08-05
Andrey Rublev,8,3975,2024-08-05
Casper Ruud,9,3880,2024-08-05
Grigor Dimitrov,10,3600,2024-08-05
Stefanos Tsitsipas,11,3465,2024-08-05
Tommy Paul,12,3375,2024-08-05
Taylor Fritz,13,3330,2024-08-05
Ben Shelton,14,2950,2024-08-05
Ugo Humbert,15,2360,2024-08-05
Lorenzo Musetti,16,2340,2024-08-05
Holger Rune,17,2300,2024-08-05
Sebastian Korda,18,2270,2024-08-05
Felix Auger-Aliassime,19,2115,2024-08-05
Sebastian Baez,20,2010,2024-08-05
Alejandro Tabilo,21,1918,2024-08-05
Karen Khachanov,22,1830,2024-08-05
Arthur Fils,23,1770,2024-08-05
Nicolas Jarry,24,1710,2024-08-05
Alexander Bublik,25,1650,2024-08-05
Francisco Cerundolo,26,1540,2024-08-05
Frances Tiafoe,27,1515,2024-08-05
Jack Draper,28,1511,2024-08-05
Jiri Lehecka,29,1360,2024-08-05
Jordan Thompson,30,1341,2024-08-05
Adrian Mannarino,31,1340,2024-08-05
Luciano Darderi,32,1331,2024-08-05
Flavio Cobolli,33,1323,2024-08-05
Gael Monfils,34,1315,2024-08-05
Jan-Lennard Struff,35,1310,2024-08-05
Mariano Navone,36,1292,2024-08-05
Marcos Giron,37,1265,2024-08-05
Tomas Martin Etcheverry,38,1255,2024-08-05
Tomas Machac,39,1229,2024-08-05
Tallon Griekspoor,40,1220,2024-08-05
Matteo Berrettini,41,1215,2024-08-05
Alejandro Davidovich Fokina,42,1195,2024-08-05
Nuno Borges,43,1176,2024-08-05
Zhizhen Zhang,44,1171,2024-08-05
Pedro Martinez,45,1168,2024-08-05
Matteo Arnaldi,46,1155,2024-08-05
Cameron Norrie,47,1140,2024-08-05
Giovanni Mpetshi Perricard,48,1052,2024-08-05
Fabian Marozsan,49,1016,2024-08-05
Miomir Kecmanovic,50,975,2024-08-05
Yoshihito Nishioka,51,939,2024-08-05
Brandon Nakashima,52,935,2024-08-05
Dusan Lajovic,53,926,2024-08-05
Roberto Carballes Baena,54,916,2024-08-05
Alex Michelsen,55,915,2024-08-05
Sebastian Ofner,56,904,2024-08-05
