full_name,ranking,points,date
Ivan Lendl,1,0,1983-03-21
Jimmy Connors,2,0,1983-03-21
John McEnroe,3,0,1983-03-21
Guillermo Vilas,4,0,1983-03-21
Gene Mayer,5,0,1983-03-21
Jose-Luis Clerc,6,0,1983-03-21
Vitas Gerulaitis,7,0,1983-03-21
Jose Higueras,8,0,1983-03-21
Peter McNamara,9,0,1983-03-21
Mats Wilander,10,0,1983-03-21
Yannick Noah,11,0,1983-03-21
Eliot Teltscher,12,0,1983-03-21
Steve Denton,13,0,1983-03-21
Brian Gottfried,14,0,1983-03-21
Johan Kriek,15,0,1983-03-21
Andres Gomez,16,0,1983-03-21
Jimmy Arias,17,0,1983-03-21
Wojtek Fibak,18,0,1983-03-21
Brian Teacher,19,0,1983-03-21
Mark Edmondson,20,0,1983-03-21
Sandy Mayer,21,0,1983-03-21
Tomas Smid,22,0,1983-03-21
Kevin Curren,23,0,1983-03-21
Balazs Taroczy,24,0,1983-03-21
John Alexander,25,0,1983-03-21
Tim Mayotte,26,0,1983-03-21
Bill Scanlon,27,0,1983-03-21
Henri Leconte,28,0,1983-03-21
Henry Pfister,29,0,1983-03-21
Paul McNamee,30,0,1983-03-21
Mel Purcell,31,0,1983-03-21
Hans Gildemeister,32,0,1983-03-21
Pablo Arraya,33,0,1983-03-21
Jay Lapidus,34,0,1983-03-21
Raul Ramirez,35,0,1983-03-21
Vincent Van Patten,36,0,1983-03-21
Marcos Hocevar,37,0,1983-03-21
Mark Dickson,38,0,1983-03-21
Mike De Palmer,39,0,1983-03-21
Buster C. Mottram,40,0,1983-03-21
Chip Hooper,41,0,1983-03-21
Dominique Bedel,42,0,1983-03-21
Pat Cash,43,0,1983-03-21
Manuel Orantes,44,0,1983-03-21
Bernard Boileau,45T,0,1983-03-21
Henrik Sundstrom,45T,0,1983-03-21
Robert Van't Hof,47,0,1983-03-21
Shlomo Glickstein,48,0,1983-03-21
Jaime Fillol Sr.,49T,0,1983-03-21
Jairo Velasco Sr,49T,0,1983-03-21
Mike Bauer,51,0,1983-03-21
John Fitzgerald,52,0,1983-03-21
Fritz Buehning,53,0,1983-03-21
Fernando Luna,54,0,1983-03-21
Tim Wilkison,55,0,1983-03-21
Russell Simpson,56,0,1983-03-21
Tom Gullikson,57,0,1983-03-21
Chris Lewis,58,0,1983-03-21
Sammy Giammalva Jr.,59,0,1983-03-21
Victor Pecci,60,0,1983-03-21
Carlos Kirmayr,61,0,1983-03-21
Brad Gilbert,62,0,1983-03-21
Stefan Simonsson,63,0,1983-03-21
Victor Amaya,64,0,1983-03-21
Rodney Harmon,65,0,1983-03-21
Guy Forget,66,0,1983-03-21
Pat Dupre,67T,0,1983-03-21
Drew Gitlin,67T,0,1983-03-21
Mario Martinez,69,0,1983-03-21
Hans Simonsson,70,0,1983-03-21
Eric Fromm,71,0,1983-03-21
Heinz Gunthardt,72,0,1983-03-21
Eddie Dibbs,73,0,1983-03-21
Nduka Odizor,74,0,1983-03-21
Thomas Hogstedt,75,0,1983-03-21
Magnus Tideman,76,0,1983-03-21
Damir Keretic,77,0,1983-03-21
Thierry Tulasne,78,0,1983-03-21
Pavel Slozil,79,0,1983-03-21
Ramesh Krishnan,80,0,1983-03-21
Harold Solomon,81,0,1983-03-21
Jimmy Brown,82T,0,1983-03-21
Nick Saviano,82T,0,1983-03-21
Ben Testerman,84,0,1983-03-21
Francisco Gonzalez,85,0,1983-03-21
Peter Elter,86,0,1983-03-21
Jeff Borowiak,87,0,1983-03-21
Joao Soares,88,0,1983-03-21
Tom Cain,89,0,1983-03-21
Lloyd Bourne,90,0,1983-03-21
Gianni Ocleppo,91,0,1983-03-21
Bruce Manson,92,0,1983-03-21
Claudio Panatta,93,0,1983-03-21
Ricardo Acuna,94,0,1983-03-21
Christophe Roger-Vasselin,95,0,1983-03-21
Kim Warwick,96,0,1983-03-21
Mike Estep,97,0,1983-03-21
Alberto Tous,98,0,1983-03-21
Cassio Motta,99,0,1983-03-21
Bernard Fritz,100,0,1983-03-21
Ulf Fischer,361,0,1983-03-21
