full_name,ranking,points,date
Ivan Lendl,1,0,1989-03-20
Mats Wilander,2,0,1989-03-20
Stefan Edberg,3,0,1989-03-20
Andre Agassi,4,0,1989-03-20
Boris Becker,5,0,1989-03-20
John McEnroe,6,0,1989-03-20
Kent Carlsson,7,0,1989-03-20
Jimmy Connors,8,0,1989-03-20
Jakob Hlasek,9,0,1989-03-20
Miloslav Mecir Sr.,10,0,1989-03-20
Tim Mayotte,11,0,1989-03-20
Henri Leconte,12,0,1989-03-20
Yannick Noah,13,0,1989-03-20
Thomas Muster,14,0,1989-03-20
Brad Gilbert,15,0,1989-03-20
Guillermo Perez-Roldan,16,0,1989-03-20
Aaron Krickstein,17,0,1989-03-20
Emilio Sanchez,18,0,1989-03-20
Jonas Svensson,19,0,1989-03-20
Mikael Pernfors,20,0,1989-03-20
Kevin Curren,21,0,1989-03-20
Michael Chang,22,0,1989-03-20
Andres Gomez,23,0,1989-03-20
Amos Mansdorf,24,0,1989-03-20
Darren Cahill,25,0,1989-03-20
Ronald Agenor,26,0,1989-03-20
Jay Berger,27,0,1989-03-20
Andrei Chesnokov,28,0,1989-03-20
Anders Jarryd,29,0,1989-03-20
Slobodan Zivojinovic,30,0,1989-03-20
Dan Goldie,31,0,1989-03-20
Guy Forget,32,0,1989-03-20
Jordi Arrese,33,0,1989-03-20
Mark Woodforde,34,0,1989-03-20
Derrick Rostagno,35,0,1989-03-20
Johan Kriek,36,0,1989-03-20
Alexander Volkov,37,0,1989-03-20
John Fitzgerald,38,0,1989-03-20
Christo Van Rensburg,39,0,1989-03-20
Horst Skoff,40,0,1989-03-20
Alberto Mancini,41,0,1989-03-20
Paul Annacone,42,0,1989-03-20
Robert Seguso,43,0,1989-03-20
Magnus Gustafsson,44,0,1989-03-20
Wally Masur,45,0,1989-03-20
Jim Courier,46,0,1989-03-20
Luiz Mattar,47,0,1989-03-20
Bruno Oresar,48,0,1989-03-20
Marcelo Filippini,49,0,1989-03-20
Pat Cash,50,0,1989-03-20
Ramesh Krishnan,51,0,1989-03-20
Jan Gunnarsson,52,0,1989-03-20
Peter Lundgren,53,0,1989-03-20
Christian Bergstrom,54,0,1989-03-20
Patrik Kuhnen,55,0,1989-03-20
Martin Jaite,56,0,1989-03-20
Milan Srejber,57,0,1989-03-20
Eric Jelen,58,0,1989-03-20
Jaime Yzaga,59,0,1989-03-20
Horacio de la Pena,60,0,1989-03-20
Javier Sanchez,61,0,1989-03-20
Shuzo Matsuoka,62,0,1989-03-20
Lawson Duncan,63,0,1989-03-20
Fernando Luna,64,0,1989-03-20
Richard Matuszewski,65,0,1989-03-20
Leonardo Lavalle,66,0,1989-03-20
Paolo Cane,67,0,1989-03-20
Marian Vajda,68,0,1989-03-20
Jimmy Arias,69,0,1989-03-20
Michiel Schapers,70,0,1989-03-20
Pieter Aldrich,71,0,1989-03-20
John Frawley,72,0,1989-03-20
Olivier Delaitre,73,0,1989-03-20
Cassio Motta,74,0,1989-03-20
Jim Pugh,75,0,1989-03-20
Thierry Tulasne,76,0,1989-03-20
Karel Novacek,77,0,1989-03-20
Goran Ivanisevic,78,0,1989-03-20
Richey Reneberg,79,0,1989-03-20
Joakim Nystrom,80,0,1989-03-20
Andres Vysand,81,0,1989-03-20
Sergio Casal,82,0,1989-03-20
Glenn Michibata,83,0,1989-03-20
Kelly Evernden,84,0,1989-03-20
Pete Sampras,85,0,1989-03-20
Mark Koevermans,86,0,1989-03-20
David Pate,87,0,1989-03-20
Marty Davis,88,0,1989-03-20
Jason Stoltenberg,89,0,1989-03-20
Andrei Cherkasov,90,0,1989-03-20
Javier Frana,91,0,1989-03-20
Jeff Tarango,92,0,1989-03-20
Martin Strelba,93,0,1989-03-20
Olli Rahnasto,94,0,1989-03-20
Todd Witsken,95,0,1989-03-20
Carl-Uwe Steeb,96,0,1989-03-20
Glenn Layendecker,97,0,1989-03-20
Eduardo Bengoechea,98,0,1989-03-20
Franco Davin,99,0,1989-03-20
Tom Nijssen,100,0,1989-03-20
Scott Davis,101,0,1989-03-20
Veli Paloheimo,102,0,1989-03-20
Claudio Pistolesi,103,0,1989-03-20
Tobias Svantesson,104,0,1989-03-20
Goran Prpic,105,0,1989-03-20
Christian Saceanu,106,0,1989-03-20
Roger Smith,107,0,1989-03-20
Tim Wilkison,108,0,1989-03-20
Danie Visser,109,0,1989-03-20
Diego Nargiso,110,0,1989-03-20
Tomas Smid,111,0,1989-03-20
Francesco Cancellotti,112,0,1989-03-20
Leif Shiras,113,0,1989-03-20
Paul Chamberlin,114,0,1989-03-20
Andrew Sznajder,115,0,1989-03-20
Neil Broad,116,0,1989-03-20
Johan Carlsson,117,0,1989-03-20
Brad Drewett,118,0,1989-03-20
Sergi Bruguera,119,0,1989-03-20
Eduardo Masso,120,0,1989-03-20
Jean-Philippe Fleurian,121,0,1989-03-20
Grant Connell,122,0,1989-03-20
Udo Riglewski,123,0,1989-03-20
Joey Rive,124,0,1989-03-20
Barry Moir,125,0,1989-03-20
Sammy Giammalva Jr.,126,0,1989-03-20
Michael Stich,127,0,1989-03-20
Omar Camporese,128,0,1989-03-20
Richard Fromberg,129,0,1989-03-20
Nicolas Pereira,130,0,1989-03-20
Claudio Panatta,131,0,1989-03-20
Alex Antonitsch,132,0,1989-03-20
Carl Limberger,133,0,1989-03-20
Jimmy Brown,134,0,1989-03-20
Tore Meinecke,135,0,1989-03-20
Claudio Mezzadri,136,0,1989-03-20
Simon Youl,137,0,1989-03-20
Matt Anger,138,0,1989-03-20
Danilo Marcelino,139,0,1989-03-20
Guillermo Vilas,140,0,1989-03-20
Thierry Champion,141,0,1989-03-20
Andrei Olhovskiy,142,0,1989-03-20
Thomas Hogstedt,143,0,1989-03-20
Zeeshan Ali,144,0,1989-03-20
Gary Muller,145,0,1989-03-20
Nicklas Kulti,146,0,1989-03-20
Jorge Lozano,147,0,1989-03-20
Jonathan Canter,148,0,1989-03-20
Pedro Rebolledo,149,0,1989-03-20
Christer Allgardh,150,0,1989-03-20
Alberto Tous,151,0,1989-03-20
Hans-Dieter Beutel,152,0,1989-03-20
Jaroslav Bulant,153,0,1989-03-20
Michael Westphal,154,0,1989-03-20
Eric Winogradsky,155,0,1989-03-20
