full_name,ranking,points,date
Bjorn Borg,1,0,1980-08-25
John McEnroe,2,0,1980-08-25
Jimmy Connors,3,0,1980-08-25
Guillermo Vilas,4,0,1980-08-25
Vitas Gerulaitis,5,0,1980-08-25
Harold Solomon,6,0,1980-08-25
Gene Mayer,7,0,1980-08-25
Eddie Dibbs,8,0,1980-08-25
Ivan Lendl,9,0,1980-08-25
Jose-Luis Clerc,10,0,1980-08-25
Peter Fleming,11,0,1980-08-25
Brian Gottfried,12,0,1980-08-25
Yannick Noah,13,0,1980-08-25
Wojtek Fibak,14,0,1980-08-25
Roscoe Tanner,15,0,1980-08-25
Victor Amaya,16,0,1980-08-25
John Sadri,17,0,1980-08-25
Eliot Teltscher,18,0,1980-08-25
Stan Smith,19,0,1980-08-25
Corrado Barazzutti,20,0,1980-08-25
Vijay Amritraj,21,0,1980-08-25
Pat Dupre,22,0,1980-08-25
Balazs Taroczy,23,0,1980-08-25
Hans Gildemeister,24,0,1980-08-25
Heinz Gunthardt,25,0,1980-08-25
Brian Teacher,26,0,1980-08-25
Victor Pecci,27,0,1980-08-25
Jose Higueras,28,0,1980-08-25
Johan Kriek,29,0,1980-08-25
Bill Scanlon,30,0,1980-08-25
Raul Ramirez,31,0,1980-08-25
Manuel Orantes,32,0,1980-08-25
Tomas Smid,33,0,1980-08-25
Robert Lutz,34,0,1980-08-25
Tim Gullikson,35,0,1980-08-25
Phil Dent,36,0,1980-08-25
Buster C. Mottram,37,0,1980-08-25
Kim Warwick,38,0,1980-08-25
Andrew Pattison,39,0,1980-08-25
Henry Pfister,40,0,1980-08-25
Terry Moor,41,0,1980-08-25
Mel Purcell,42,0,1980-08-25
Peter Rennert,43,0,1980-08-25
Butch Walts,44,0,1980-08-25
Mario Martinez,45,0,1980-08-25
Sandy Mayer,46,0,1980-08-25
Vincent Van Patten,47,0,1980-08-25
Rolf Gehring,48,0,1980-08-25
Paul McNamee,49,0,1980-08-25
Gianni Ocleppo,50,0,1980-08-25
Peter McNamara,51,0,1980-08-25
Chris Lewis,52,0,1980-08-25
Colin Dibley,53,0,1980-08-25
Rod Frawley,54,0,1980-08-25
Bernard Mitton,55,0,1980-08-25
Andres Gomez,56,0,1980-08-25
Marty Riessen,57,0,1980-08-25
Francisco Gonzalez,58,0,1980-08-25
Tony Giammalva,59,0,1980-08-25
Carlos Kirmayr,60,0,1980-08-25
Christophe Roger-Vasselin,61,0,1980-08-25
Bruce Manson,62,0,1980-08-25
Adriano Panatta,63,0,1980-08-25
Robert Van't Hof,64,0,1980-08-25
Pascal Portes,65,0,1980-08-25
Zeljko Franulovic,66,0,1980-08-25
John Alexander,67,0,1980-08-25
Peter Feigl,68,0,1980-08-25
Ferdi Taygan,69,0,1980-08-25
Ramesh Krishnan,70,0,1980-08-25
Tom Gorman,71,0,1980-08-25
Mark Cox,72,0,1980-08-25
Mark Edmondson,73,0,1980-08-25
Paul Kronk,74T,0,1980-08-25
Nick Saviano,74T,0,1980-08-25
Thomaz Koch,76,0,1980-08-25
Shlomo Glickstein,77,0,1980-08-25
Peter Elter,78,0,1980-08-25
Ricardo Cano,79,0,1980-08-25
Fernando Luna,80,0,1980-08-25
Trey Waltke,81,0,1980-08-25
Per Hjertquist,82,0,1980-08-25
Dick Stockton,83,0,1980-08-25
Angel Gimenez,84,0,1980-08-25
Billy Martin,85,0,1980-08-25
Jean-Francois Caujolle,86T,0,1980-08-25
Stefan Simonsson,86T,0,1980-08-25
Jairo Velasco Sr,88,0,1980-08-25
David Carter,89,0,1980-08-25
Russell Simpson,90,0,1980-08-25
Dominique Bedel,91,0,1980-08-25
Paolo Bertolucci,92,0,1980-08-25
Ilie Nastase,93,0,1980-08-25
Pavel Slozil,94,0,1980-08-25
Sherwood Stewart,95,0,1980-08-25
Klaus Eberhard,96,0,1980-08-25
Geoff Masters,97,0,1980-08-25
Christofer Delaney,98T,0,1980-08-25
Van Winitsky,98T,0,1980-08-25
Haroon Ismail,100,0,1980-08-25
