full_name,ranking,points,date
Jim Courier,1,0,1993-02-22
Pete Sampras,2,0,1993-02-22
Stefan Edberg,3,0,1993-02-22
Boris Becker,4,0,1993-02-22
Michael Chang,5,0,1993-02-22
Petr Korda,6,0,1993-02-22
Goran Ivanisevic,7,0,1993-02-22
Andre Agassi,8,0,1993-02-22
Ivan Lendl,9,0,1993-02-22
Michael Stich,10,0,1993-02-22
Richard Krajicek,11,0,1993-02-22
Sergi Bruguera,12,0,1993-02-22
Carlos Costa,13,0,1993-02-22
Guy Forget,14,0,1993-02-22
Thomas Muster,15,0,1993-02-22
MaliVai Washington,16,0,1993-02-22
Wayne Ferreira,17,0,1993-02-22
Henrik Holm,18,0,1993-02-22
Karel Novacek,19,0,1993-02-22
Alexander Volkov,20,0,1993-02-22
Andrei Medvedev,21,0,1993-02-22
Arnaud Boetsch,22,0,1993-02-22
Mark Woodforde,23,0,1993-02-22
Wally Masur,24,0,1993-02-22
Francisco Clavet,25,0,1993-02-22
Cedric Pioline,26,0,1993-02-22
Brad Gilbert,27,0,1993-02-22
Fabrice Santoro,28,0,1993-02-22
Carl-Uwe Steeb,29,0,1993-02-22
Marc Rosset,30,0,1993-02-22
Emilio Sanchez,31,0,1993-02-22
Magnus Larsson,32,0,1993-02-22
Jakob Hlasek,33,0,1993-02-22
Andrei Chesnokov,34,0,1993-02-22
Alberto Mancini,35,0,1993-02-22
John McEnroe,36,0,1993-02-22
Andrei Cherkasov,37,0,1993-02-22
Jordi Arrese,38,0,1993-02-22
Amos Mansdorf,39,0,1993-02-22
Paul Haarhuis,40,0,1993-02-22
Javier Sanchez,41,0,1993-02-22
Jaime Oncins,42,0,1993-02-22
Jan Siemerink,43,0,1993-02-22
Nicklas Kulti,44,0,1993-02-22
Luiz Mattar,45,0,1993-02-22
Franco Davin,46,0,1993-02-22
Guillermo Perez-Roldan,47,0,1993-02-22
Aaron Krickstein,48,0,1993-02-22
Christian Bergstrom,49,0,1993-02-22
David Wheaton,50,0,1993-02-22
Brett Steven,51,0,1993-02-22
Renzo Furlan,52,0,1993-02-22
Magnus Gustafsson,53,0,1993-02-22
Kenneth Carlsen,54,0,1993-02-22
Gabriel Markus,55,0,1993-02-22
Todd Martin,56,0,1993-02-22
Marcelo Filippini,57,0,1993-02-22
Bernd Karbacher,58,0,1993-02-22
Luis Herrera,59,0,1993-02-22
Richey Reneberg,60,0,1993-02-22
Jaime Yzaga,61,0,1993-02-22
Jim Grabb,62,0,1993-02-22
Henri Leconte,63,0,1993-02-22
Richard Fromberg,64,0,1993-02-22
Derrick Rostagno,65,0,1993-02-22
Thomas Enqvist,66,0,1993-02-22
Marcos Ondruska,67,0,1993-02-22
Patrik Kuhnen,68,0,1993-02-22
Gianluca Pozzi,69,0,1993-02-22
Jonathan Stark,70,0,1993-02-22
Omar Camporese,71,0,1993-02-22
Todd Woodbridge,72,0,1993-02-22
Rodolphe Gilbert,73,0,1993-02-22
Jacco Eltingh,74,0,1993-02-22
Shuzo Matsuoka,75,0,1993-02-22
Jeff Tarango,76,0,1993-02-22
Jonas Svensson,77,0,1993-02-22
Jeremy Bates,78,0,1993-02-22
Guillaume Raoux,79,0,1993-02-22
Tomas Carbonell,80,0,1993-02-22
Bart Wuyts,81,0,1993-02-22
Stephane Simian,82,0,1993-02-22
David Prinosil,83,0,1993-02-22
Sandon Stolle,84,0,1993-02-22
Stefano Pescosolido,85,0,1993-02-22
Jamie Morgan,86,0,1993-02-22
Olivier Delaitre,87,0,1993-02-22
Chuck Adams,88,0,1993-02-22
Andrei Olhovskiy,89,0,1993-02-22
Goran Prpic,90,0,1993-02-22
Francisco Roig,91,0,1993-02-22
Martin Damm,92,0,1993-02-22
Marcos Aurelio Gorriz,93,0,1993-02-22
Alex Corretja,94,0,1993-02-22
Gilbert Schaller,95,0,1993-02-22
Horst Skoff,96,0,1993-02-22
Todd Witsken,97,0,1993-02-22
Claudio Mezzadri,98,0,1993-02-22
Alex O'Brien,99,0,1993-02-22
Marc-Kevin Goellner,100,0,1993-02-22
Chris Pridham,101,0,1993-02-22
Roberto Azar,102,0,1993-02-22
Lars Jonsson,103,0,1993-02-22
Robbie Weiss,104,0,1993-02-22
Alberto Berasategui,105,0,1993-02-22
Markus Naewie,106,0,1993-02-22
Diego Nargiso,107,0,1993-02-22
Alex Antonitsch,108,0,1993-02-22
Daniel Vacek,109,0,1993-02-22
Thierry Champion,110,0,1993-02-22
Ronald Agenor,111,0,1993-02-22
Byron Black,112,0,1993-02-22
Leonardo Lavalle,113,0,1993-02-22
Joao Cunha-Silva,114,0,1993-02-22
German Lopez,115,0,1993-02-22
Jose Francisco Altur,116,0,1993-02-22
Martin Strelba,117,0,1993-02-22
Horacio de la Pena,118,0,1993-02-22
Karsten Braasch,119,0,1993-02-22
Francisco Montana,120,0,1993-02-22
Simon Youl,121,0,1993-02-22
Lars Koslowski,122,0,1993-02-22
Bryan Shelton,123,0,1993-02-22
Slava Dosedel,124,0,1993-02-22
Tommy Ho,125,0,1993-02-22
Christo Van Rensburg,126,0,1993-02-22
Diego Perez,127,0,1993-02-22
Sergio Cortes,128,0,1993-02-22
Christian Saceanu,129,0,1993-02-22
Javier Frana,130,0,1993-02-22
Nicolas Pereira,131,0,1993-02-22
Jimmy Connors,132,0,1993-02-22
Patrick Baur,133,0,1993-02-22
Carsten Arriens,134,0,1993-02-22
Andrew Sznajder,135,0,1993-02-22
Martin Stringari,136,0,1993-02-22
Gary Muller,137,0,1993-02-22
Alexander Mronz,138,0,1993-02-22
Gilad Bloom,139,0,1993-02-22
Mark Koevermans,140,0,1993-02-22
Jan Apell,141,0,1993-02-22
Mikael Tillstrom,142,0,1993-02-22
Fernando Roese,143,0,1993-02-22
Arne Thoms,144,0,1993-02-22
Frederic Fontang,145,0,1993-02-22
David Rikl,146,0,1993-02-22
Cristiano Caratti,147,0,1993-02-22
Jordi Burillo,148,0,1993-02-22
Martin Jaite,149,0,1993-02-22
Markus Zoecke,150,0,1993-02-22
Juan Gisbert Jr,151,0,1993-02-22
Richard Matuszewski,152,0,1993-02-22
