full_name,ranking,points,date
Roger Federer,1,7605,2007-09-03
Rafael Nadal,2,5485,2007-09-03
Novak Djokovic,3,3670,2007-09-03
Nikolay Davydenko,4,3255,2007-09-03
Andy Roddick,5,2990,2007-09-03
James Blake,6,2390,2007-09-03
Fernando Gonzalez,7,2255,2007-09-03
Tommy Robredo,8,1950,2007-09-03
Tomas Berdych,9,1925,2007-09-03
Tommy Haas,10,1880,2007-09-03
Mikhail Youzhny,11,1880,2007-09-03
Ivan Ljubicic,12,1780,2007-09-03
Richard Gasquet,13,1740,2007-09-03
Guillermo Canas,14,1648,2007-09-03
David Ferrer,15,1565,2007-09-03
Lleyton Hewitt,16,1495,2007-09-03
Carlos Moya,17,1445,2007-09-03
Marcos Baghdatis,18,1440,2007-09-03
Andy Murray,19,1420,2007-09-03
Paul-Henri Mathieu,20,1265,2007-09-03
Juan Carlos Ferrero,21,1220,2007-09-03
Juan Ignacio Chela,22,1220,2007-09-03
Juan Monaco,23,1175,2007-09-03
David Nalbandian,24,1155,2007-09-03
Marat Safin,25,1155,2007-09-03
Jarkko Nieminen,26,1070,2007-09-03
Dmitry Tursunov,27,1020,2007-09-03
Nicolas Almagro,28,980,2007-09-03
Filippo Volandri,29,971,2007-09-03
Ivo Karlovic,30,949,2007-09-03
Potito Starace,31,946,2007-09-03
Robin Soderling,32,925,2007-09-03
Jurgen Melzer,33,880,2007-09-03
Fernando Verdasco,34,860,2007-09-03
Radek Stepanek,35,850,2007-09-03
Dominik Hrbaty,36,845,2007-09-03
Mario Ancic,37,835,2007-09-03
Philipp Kohlschreiber,38,825,2007-09-03
Igor Andreev,39,810,2007-09-03
Mardy Fish,40,790,2007-09-03
Gilles Simon,41,790,2007-09-03
Arnaud Clement,42,745,2007-09-03
Hyung-Taik Lee,43,726,2007-09-03
Fabrice Santoro,44,724,2007-09-03
Gael Monfils,45,707,2007-09-03
Albert Montanes,46,705,2007-09-03
Marc Gicquel,47,700,2007-09-03
Sam Querrey,48,679,2007-09-03
Stan Wawrinka,49,670,2007-09-03
Benjamin Becker,50,668,2007-09-03
Florian Mayer,51,656,2007-09-03
Werner Eschauer,52,650,2007-09-03
Oscar Hernandez,53,642,2007-09-03
Olivier Rochus,54,620,2007-09-03
Jonas Bjorkman,55,615,2007-09-03
Janko Tipsarevic,56,608,2007-09-03
Juan Martin del Potro,57,595,2007-09-03
Agustin Calleri,58,590,2007-09-03
Michael Llodra,59,587,2007-09-03
Feliciano Lopez,60,586,2007-09-03
Julien Benneteau,61,585,2007-09-03
Vincent Spadea,62,585,2007-09-03
Stefan Koubek,63,580,2007-09-03
Robby Ginepri,64,575,2007-09-03
Michael Russell,65,561,2007-09-03
Nicolas Massu,66,556,2007-09-03
Xavier Malisse,67,545,2007-09-03
Thomas Johansson,68,544,2007-09-03
Frank Dancevic,69,542,2007-09-03
Jose Acasuso,70,540,2007-09-03
Amer Delic,71,531,2007-09-03
Nicolas Mahut,72,528,2007-09-03
Martin Vassallo Arguello,73,527,2007-09-03
Jo-Wilfried Tsonga,74,523,2007-09-03
Diego Hartfield,75,523,2007-09-03
Carlos Berlocq,76,522,2007-09-03
Sergio Roitman,77,517,2007-09-03
Sebastien Grosjean,78,516,2007-09-03
Andreas Seppi,79,515,2007-09-03
Nicolas Lapentti,80,515,2007-09-03
Evgeny Korolev,81,514,2007-09-03
Kristof Vliegen,82,507,2007-09-03
Mariano Zabaleta,83,500,2007-09-03
Michael Berrer,84,495,2007-09-03
Luis Horna,85,486,2007-09-03
Guillermo Garcia-Lopez,86,484,2007-09-03
Simone Bolelli,87,478,2007-09-03
Ernests Gulbis,88,470,2007-09-03
Florent Serra,89,460,2007-09-03
Peter Luczak,90,454,2007-09-03
Tim Henman,91,445,2007-09-03
Igor Kunitsyn,92,445,2007-09-03
Chris Guccione,93,444,2007-09-03
Teymuraz Gabashvili,94,438,2007-09-03
Robin Haase,95,437,2007-09-03
Jiri Vanek,96,431,2007-09-03
