full_name,ranking,points,date
Roger Federer,1,6675,2008-05-19
Rafael Nadal,2,5585,2008-05-19
Novak Djokovic,3,5225,2008-05-19
Nikolay Davydenko,4,3290,2008-05-19
David Ferrer,5,2730,2008-05-19
Andy Roddick,6,2410,2008-05-19
David Nalbandian,7,2115,2008-05-19
James Blake,8,1985,2008-05-19
Richard Gasquet,9,1630,2008-05-19
Stan Wawrinka,10,1575,2008-05-19
Andy Murray,11,1480,2008-05-19
Tomas Berdych,12,1460,2008-05-19
Tommy Robredo,13,1430,2008-05-19
Juan Monaco,14,1430,2008-05-19
Jo-Wilfried Tsonga,15,1420,2008-05-19
Mikhail Youzhny,16,1410,2008-05-19
Carlos Moya,17,1340,2008-05-19
Marcos Baghdatis,18,1335,2008-05-19
Paul-Henri Mathieu,19,1270,2008-05-19
Nicolas Almagro,20,1270,2008-05-19
Ivo Karlovic,21,1250,2008-05-19
Radek Stepanek,22,1245,2008-05-19
Fernando Verdasco,23,1240,2008-05-19
Juan Carlos Ferrero,24,1205,2008-05-19
Fernando Gonzalez,25,1160,2008-05-19
Lleyton Hewitt,26,1145,2008-05-19
Jarkko Nieminen,27,1130,2008-05-19
Igor Andreev,28,1125,2008-05-19
Ivan Ljubicic,29,1005,2008-05-19
Guillermo Canas,30,1000,2008-05-19
Dmitry Tursunov,31,980,2008-05-19
Andreas Seppi,32,973,2008-05-19
Janko Tipsarevic,33,958,2008-05-19
Feliciano Lopez,34,950,2008-05-19
Philipp Kohlschreiber,35,905,2008-05-19
Gilles Simon,36,900,2008-05-19
Tommy Haas,37,895,2008-05-19
Nicolas Kiefer,38,895,2008-05-19
Mardy Fish,39,865,2008-05-19
Michael Llodra,40,831,2008-05-19
Sam Querrey,41,820,2008-05-19
Juan Ignacio Chela,42,805,2008-05-19
Nicolas Mahut,43,761,2008-05-19
Robin Soderling,44,750,2008-05-19
Steve Darcis,45,740,2008-05-19
Mario Ancic,46,735,2008-05-19
Simone Bolelli,47,721,2008-05-19
Gael Monfils,48,718,2008-05-19
Potito Starace,49,715,2008-05-19
Jose Acasuso,50,711,2008-05-19
Fabrice Santoro,51,691,2008-05-19
Marcel Granollers,52,677,2008-05-19
Hyung-Taik Lee,53,670,2008-05-19
Marin Cilic,54,670,2008-05-19
Sebastien Grosjean,55,626,2008-05-19
Albert Montanes,56,621,2008-05-19
Agustin Calleri,57,615,2008-05-19
Robin Haase,58,614,2008-05-19
Marc Gicquel,59,604,2008-05-19
Jonas Bjorkman,60,588,2008-05-19
Dudi Sela,61,584,2008-05-19
Stefan Koubek,62,578,2008-05-19
Denis Gremelmayr,63,578,2008-05-19
Ivo Minar,64,571,2008-05-19
Julien Benneteau,65,570,2008-05-19
Nicolas Lapentti,66,569,2008-05-19
Thomas Johansson,67,568,2008-05-19
Juan Martin del Potro,68,558,2008-05-19
Olivier Rochus,69,554,2008-05-19
Chris Guccione,70,544,2008-05-19
Michael Berrer,71,537,2008-05-19
Marat Safin,72,535,2008-05-19
Filippo Volandri,73,535,2008-05-19
Eduardo Schwank,74,531,2008-05-19
Thomaz Bellucci,75,520,2008-05-19
Victor Hanescu,76,517,2008-05-19
Marcos Daniel,77,517,2008-05-19
Yen-Hsun Lu,78,514,2008-05-19
Ernests Gulbis,79,512,2008-05-19
Mischa Zverev,80,510,2008-05-19
Donald Young,81,508,2008-05-19
Luis Horna,82,505,2008-05-19
Carlos Berlocq,83,503,2008-05-19
Kristof Vliegen,84,502,2008-05-19
John Isner,85,502,2008-05-19
Sergio Roitman,86,496,2008-05-19
Fabio Fognini,87,495,2008-05-19
Evgeny Korolev,88,489,2008-05-19
Rainer Schuettler,89,488,2008-05-19
Florent Serra,90,487,2008-05-19
Arnaud Clement,91,484,2008-05-19
Jiri Vanek,92,480,2008-05-19
Guillermo Garcia-Lopez,93,477,2008-05-19
Santiago Ventura,94,461,2008-05-19
Oscar Hernandez,95,457,2008-05-19
Igor Kunitsyn,96,457,2008-05-19
Robby Ginepri,97,455,2008-05-19
Viktor Troicki,98,450,2008-05-19
Kei Nishikori,99,446,2008-05-19
Kevin Anderson,100,439,2008-05-19
Benjamin Becker,101,438,2008-05-19
Bobby Reynolds,102,436,2008-05-19
Jurgen Melzer,103,434,2008-05-19
Wayne Odesnik,104,433,2008-05-19
Martin Vassallo Arguello,105,433,2008-05-19
Alejandro Falla,106,429,2008-05-19
Boris Pashanski,107,428,2008-05-19
Vincent Spadea,108,427,2008-05-19
Daniel Gimeno-Traver,109,423,2008-05-19
Thierry Ascione,110,421,2008-05-19
Roko Karanusic,111,420,2008-05-19
Frank Dancevic,112,415,2008-05-19
Peter Luczak,113,406,2008-05-19
Florian Mayer,114,402,2008-05-19
Eric Prodon,115,402,2008-05-19
Brian Dabul,116,402,2008-05-19
Pablo Cuevas,117,401,2008-05-19
Flavio Cipolla,118,394,2008-05-19
Philipp Petzschner,119,388,2008-05-19
Robert Kendrick,120,387,2008-05-19
Nicolas Massu,121,385,2008-05-19
Ivan Navarro,122,383,2008-05-19
Christophe Rochus,123,383,2008-05-19
Kristian Pless,124,373,2008-05-19
Teymuraz Gabashvili,125,371,2008-05-19
Gilles Muller,126,369,2008-05-19
Andrei Pavel,127,357,2008-05-19
Rik De Voest,128,357,2008-05-19
Edouard Roger-Vasselin,129,353,2008-05-19
Alberto Martin,130,353,2008-05-19
Sergiy Stakhovsky,131,349,2008-05-19
Go Soeda,132,348,2008-05-19
Olivier Patience,133,346,2008-05-19
Fred Gil,134,345,2008-05-19
Werner Eschauer,135,344,2008-05-19
Mikhail Kukushkin,136,342,2008-05-19
Maximo Gonzalez,137,340,2008-05-19
Jan Hernych,138,337,2008-05-19
Sam Warburg,139,335,2008-05-19
Ruben Ramirez Hidalgo,140,335,2008-05-19
Paul Capdeville,141,333,2008-05-19
Alun Jones,142,332,2008-05-19
Andreas Beck,143,332,2008-05-19
Stephane Bohli,144,330,2008-05-19
Jeremy Chardy,145,326,2008-05-19
Andrey Golubev,146,326,2008-05-19
Jesse Levine,147,322,2008-05-19
Nicolas Devilder,148,311,2008-05-19
Aisam-Ul-Haq Qureshi,149,309,2008-05-19
Amer Delic,150,307,2008-05-19
Pablo Andujar,151,303,2008-05-19
Denis Istomin,152,300,2008-05-19
Diego Hartfield,153,297,2008-05-19
Juan Pablo Brzezicki,154,296,2008-05-19
Dusan Vemic,155,294,2008-05-19
Adrian Cruciat,156,290,2008-05-19
Leonardo Mayer,157,289,2008-05-19
Jimmy Wang,158,283,2008-05-19
Yuri Schukin,159,283,2008-05-19
Bjorn Phau,160,282,2008-05-19
Mikhail Ledovskikh,161,277,2008-05-19
Harel Levy,162,275,2008-05-19
Kevin Kim,163,267,2008-05-19
Diego Junqueira,164,265,2008-05-19
Daniel Koellerer,165,265,2008-05-19
Lukas Lacko,166,264,2008-05-19
Joseph Sirianni,167,262,2008-05-19
Robert Smeets,168,262,2008-05-19
Peter Wessels,169,259,2008-05-19
Simon Stadler,170,258,2008-05-19
Ivan Miranda,171,256,2008-05-19
Dominik Meffert,172,254,2008-05-19
Daniel Munoz de la Nava,173,252,2008-05-19
David Guez,174,249,2008-05-19
Franco Ferreiro,175,243,2008-05-19
Marc Lopez,176,242,2008-05-19
Lukas Dlouhy,177,238,2008-05-19
Brendan Evans,178,238,2008-05-19
Adrian Menendez-Maceiras,179,232,2008-05-19
Santiago Giraldo,180,229,2008-05-19
Michael Russell,181,228,2008-05-19
Fernando Vicente,182,227,2008-05-19
Oliver Marach,183,224,2008-05-19
Jan Minar,184,220,2008-05-19
Konstantinos Economidis,185,218,2008-05-19
Danai Udomchoke,186,216,2008-05-19
Adrian Mannarino,187,216,2008-05-19
Jesse Huta Galung,188,215,2008-05-19
Younes El Aynaoui,189,214,2008-05-19
Mikhail Elgin,190,214,2008-05-19
Matthias Bachinger,191,214,2008-05-19
Wesley Moodie,192,208,2008-05-19
Simon Greul,193,206,2008-05-19
Bruno Echagaray,194,205,2008-05-19
Mariano Puerta,195,205,2008-05-19
Mathieu Montcourt,196,204,2008-05-19
Laurent Recouderc,197,203,2008-05-19
Martin Slanar,198,201,2008-05-19
Dawid Olejniczak,199,200,2008-05-19
Daniel Brands,200,199,2008-05-19
Alex Bogomolov Jr.,201,199,2008-05-19
Federico Luzzi,202,197,2008-05-19
Tomas Zib,203,196,2008-05-19
Antony Dupuis,204,194,2008-05-19
Dick Norman,205,194,2008-05-19
Stefano Galvani,206,193,2008-05-19
Raemon Sluiter,207,192,2008-05-19
Thiago Alves,208,191,2008-05-19
Ilija Bozoljac,209,191,2008-05-19
Filip Prpic,210,188,2008-05-19
Alexander Kudryavtsev,211,188,2008-05-19
Cristian Villagran,212,185,2008-05-19
Ricardo Mello,213,185,2008-05-19
Pere Riba,214,183,2008-05-19
Lukas Rosol,215,183,2008-05-19
Joao Souza,216,183,2008-05-19
Alexander Peya,217,182,2008-05-19
Hugo Armando,218,182,2008-05-19
Lukasz Kubot,219,181,2008-05-19
Bohdan Ulihrach,220,180,2008-05-19
Matwe Middelkoop,221,180,2008-05-19
Colin Ebelthite,222,180,2008-05-19
Andreas Haider-Maurer,223,178,2008-05-19
Gary Lugassy,224,177,2008-05-19
Tobias Kamke,225,176,2008-05-19
Gabriel Trujillo-Soler,226,175,2008-05-19
Josselin Ouanna,227,174,2008-05-19
Scoville Jenkins,228,172,2008-05-19
Jean-Rene Lisnard,229,171,2008-05-19
Alex Kuznetsov,230,171,2008-05-19
Pavel Chekhov,231,170,2008-05-19
Karol Beck,232,169,2008-05-19
Julio Silva,233,167,2008-05-19
Catalin-Ionut Gard,234,166,2008-05-19
Juan-Martin Aranguren,235,166,2008-05-19
Woong-Sun Jun,236,165,2008-05-19
Alexandr Dolgopolov,237,164,2008-05-19
Ryan Sweeting,238,163,2008-05-19
Xavier Malisse,239,160,2008-05-19
Frederic Niemeyer,240,159,2008-05-19
Jesse Witten,241,158,2008-05-19
Jamie Baker,242,157,2008-05-19
Alex Bogdanovic,243,157,2008-05-19
Zack Fleishman,244,156,2008-05-19
Alessio Di Mauro,245,154,2008-05-19
Michael Quintero,246,154,2008-05-19
Michael Lammer,247,153,2008-05-19
Sebastian Decoud,248,152,2008-05-19
Paolo Lorenzi,249,152,2008-05-19
Jan Vacek,250,150,2008-05-19
Gianluca Naso,251,148,2008-05-19
Prakash Amritraj,252,148,2008-05-19
Augustin Gensse,253,148,2008-05-19
Bjorn Rehnquist,254,147,2008-05-19
Marc Fornell-Mestres,255,147,2008-05-19
Martin Fischer,256,147,2008-05-19
Ivan Sergeyev,257,146,2008-05-19
Max Mirnyi,258,145,2008-05-19
Nick Lindahl,259,145,2008-05-19
Marsel Ilhan,260,145,2008-05-19
Jan Mertl,261,144,2008-05-19
Louk Sorensen,262,140,2008-05-19
Rainer Eitzinger,263,140,2008-05-19
Sebastien De Chaunac,264,140,2008-05-19
Carsten Ball,265,140,2008-05-19
Miguel Angel Lopez Jaen,266,140,2008-05-19
Ivo Klec,267,139,2008-05-19
Francesco Piccari,268,139,2008-05-19
David Marrero,269,138,2008-05-19
Adam Feeney,270,138,2008-05-19
Adrian Ungur,271,137,2008-05-19
Peter Polansky,272,137,2008-05-19
Noam Okun,273,137,2008-05-19
Benedikt Dorsch,274,137,2008-05-19
Josh Goodall,275,137,2008-05-19
Jose Antonio Sanchez-de Luna,276,136,2008-05-19
Vasilis Mazarakis,277,135,2008-05-19
Francesco Aldi,278,134,2008-05-19
Juan-Pablo Guzman,279,133,2008-05-19
Victor Crivoi,280,133,2008-05-19
Ti Chen,281,133,2008-05-19
Rajeev Ram,282,130,2008-05-19
Thomas Oger,283,130,2008-05-19
Izak Van der Merwe,284,129,2008-05-19
Ryler DeHeart,285,129,2008-05-19
Predrag Rusevski,286,128,2008-05-19
Ivan Cerovic,287,128,2008-05-19
Simone Vagnozzi,288,127,2008-05-19
Andrea Stoppini,289,127,2008-05-19
Fritz Wolmarans,290,126,2008-05-19
Santiago Gonzalez,291,126,2008-05-19
Alberto Brizzi,292,125,2008-05-19
Todd Widom,293,123,2008-05-19
Nicolas Todero,294,123,2008-05-19
Victor Estrella Burgos,295,122,2008-05-19
Jaroslav Pospisil,296,122,2008-05-19
Nicholas Monroe,297,120,2008-05-19
Jean-Christophe Faurel,298,119,2008-05-19
Andrew Coelho,299,119,2008-05-19
Dominik Hrbaty,300,118,2008-05-19
Jan Hajek,301,118,2008-05-19
Carlos Salamanca,302,118,2008-05-19
Alberto Francis,303,118,2008-05-19
Conor Niland,304,118,2008-05-19
Takao Suzuki,305,117,2008-05-19
Julian Reister,306,117,2008-05-19
Frederik Nielsen,307,117,2008-05-19
Rohan Bopanna,308,115,2008-05-19
Ivan Dodig,309,115,2008-05-19
Sam Groth,310,115,2008-05-19
Michael Ryderstedt,311,113,2008-05-19
Leonardo Azzaro,312,113,2008-05-19
Carlos Poch-Gradin,313,113,2008-05-19
Pavel Snobel,314,111,2008-05-19
Farrukh Dustov,315,111,2008-05-19
Artem Sitak,316,111,2008-05-19
Antonio Veic,317,111,2008-05-19
Alexander Satschko,318,111,2008-05-19
Ricardo Hocevar,319,111,2008-05-19
