full_name,ranking,points,date
Novak Djokovic,1,9990,2024-04-22
Jannik Sinner,2,8660,2024-04-22
Carlos Alcaraz,3,8145,2024-04-22
Daniil Medvedev,4,7085,2024-04-22
Alexander Zverev,5,5425,2024-04-22
Casper Ruud,6,4480,2024-04-22
Stefanos Tsitsipas,7,4030,2024-04-22
Andrey Rublev,8,3830,2024-04-22
Hubert Hurkacz,9,3675,2024-04-22
Grigor Dimitrov,10,3640,2024-04-22
Alex de Minaur,11,3470,2024-04-22
Holger Rune,12,3245,2024-04-22
Taylor Fritz,13,2560,2024-04-22
Ugo Humbert,14,2535,2024-04-22
Ben Shelton,15,2480,2024-04-22
Tommy Paul,16,2350,2024-04-22
Karen Khachanov,17,2080,2024-04-22
Alexander Bublik,18,1992,2024-04-22
Sebastian Baez,19,1955,2024-04-22
Adrian Mannarino,20,1875,2024-04-22
Frances Tiafoe,21,1685,2024-04-22
Francisco Cerundolo,22,1680,2024-04-22
Nicolas Jarry,23,1675,2024-04-22
Jan-Lennard Struff,24,1628,2024-04-22
Tallon Griekspoor,25,1505,2024-04-22
Sebastian Korda,26,1485,2024-04-22
Tomas Martin Etcheverry,27,1475,2024-04-22
Alejandro Davidovich Fokina,28,1355,2024-04-22
Lorenzo Musetti,29,1355,2024-04-22
Cameron Norrie,30,1345,2024-04-22
Jiri Lehecka,31,1305,2024-04-22
Arthur Fils,32,1273,2024-04-22
Jordan Thompson,33,1256,2024-04-22
Borna Coric,34,1244,2024-04-22
Felix Auger-Aliassime,35,1240,2024-04-22
Matteo Arnaldi,36,1191,2024-04-22
Fabian Marozsan,37,1164,2024-04-22
Alejandro Tabilo,38,1151,2024-04-22
Laslo Djere,39,1150,2024-04-22
Gael Monfils,40,1142,2024-04-22
Mariano Navone,41,1141,2024-04-22
Roman Safiullin,42,1139,2024-04-22
Jack Draper,43,1106,2024-04-22
Christopher Eubanks,44,1087,2024-04-22
Sebastian Ofner,45,1076,2024-04-22
Alexei Popyrin,46,1057,2024-04-22
Facundo Diaz Acosta,47,1048,2024-04-22
Aslan Karatsev,48,1041,2024-04-22
Zhizhen Zhang,49,1038,2024-04-22
Tomas Machac,50,1013,2024-04-22
Marcos Giron,51,995,2024-04-22
Lorenzo Sonego,52,976,2024-04-22
Marton Fucsovics,53,942,2024-04-22
Dominik Koepfer,54,938,2024-04-22
Pedro Martinez,55,937,2024-04-22
Nuno Borges,56,916,2024-04-22
Andy Murray,57,910,2024-04-22
Yannick Hanfmann,58,899,2024-04-22
Alexander Shevchenko,59,879,2024-04-22
Luciano Darderi,60,875,2024-04-22
Daniel Altmaier,61,871,2024-04-22
Aleksandar Vukic,62,857,2024-04-22
Thiago Seyboth Wild,63,849,2024-04-22
Flavio Cobolli,64,848,2024-04-22
Dusan Lajovic,65,846,2024-04-22
Miomir Kecmanovic,66,830,2024-04-22
Christopher O'Connell,67,822,2024-04-22
Roberto Carballes Baena,68,821,2024-04-22
Daniel Evans,69,816,2024-04-22
Alex Michelsen,70,799,2024-04-22
Emil Ruusuvuori,71,795,2024-04-22
Pavel Kotov,72,787,2024-04-22
Jaume Munar,73,785,2024-04-22
Jakub Mensik,74,766,2024-04-22
Arthur Cazaux,75,748,2024-04-22
Mackenzie McDonald,76,745,2024-04-22
Arthur Rinderknech,77,744,2024-04-22
Yoshihito Nishioka,78,743,2024-04-22
Rinky Hijikata,79,743,2024-04-22
Max Purcell,80,731,2024-04-22
Brandon Nakashima,81,725,2024-04-22
Sumit Nagal,82,725,2024-04-22
Federico Coria,83,720,2024-04-22
Luca Nardi,84,718,2024-04-22
Taro Daniel,85,717,2024-04-22
Roberto Bautista Agut,86,708,2024-04-22
Stan Wawrinka,87,697,2024-04-22
Corentin Moutet,88,695,2024-04-22
Daniel Elahi Galan,89,666,2024-04-22
Constant Lestienne,90,658,2024-04-22
Pedro Cachin,91,653,2024-04-22
Cristian Garin,92,653,2024-04-22
Thanasi Kokkinakis,93,650,2024-04-22
Fabio Fognini,94,650,2024-04-22
Hugo Gaston,95,642,2024-04-22
Francisco Comesana,96,642,2024-04-22
