full_name,ranking,points,date
Jim Courier,1,0,1993-03-15
Pete Sampras,2,0,1993-03-15
Stefan Edberg,3,0,1993-03-15
Boris Becker,4,0,1993-03-15
Petr Korda,5,0,1993-03-15
Goran Ivanisevic,6,0,1993-03-15
Michael Chang,7,0,1993-03-15
Andre Agassi,8,0,1993-03-15
Ivan Lendl,9,0,1993-03-15
Michael Stich,10,0,1993-03-15
Richard Krajicek,11,0,1993-03-15
Carlos Costa,12,0,1993-03-15
Wayne Ferreira,13,0,1993-03-15
Thomas Muster,14,0,1993-03-15
Sergi Bruguera,15,0,1993-03-15
Guy Forget,16,0,1993-03-15
Karel Novacek,17,0,1993-03-15
MaliVai Washington,18,0,1993-03-15
Alexander Volkov,19,0,1993-03-15
Henrik Holm,20,0,1993-03-15
Andrei Medvedev,21,0,1993-03-15
Mark Woodforde,22,0,1993-03-15
Arnaud Boetsch,23,0,1993-03-15
Wally Masur,24,0,1993-03-15
Fabrice Santoro,25,0,1993-03-15
Marc Rosset,26,0,1993-03-15
Alberto Mancini,27,0,1993-03-15
Cedric Pioline,28,0,1993-03-15
Carl-Uwe Steeb,29,0,1993-03-15
Brad Gilbert,30,0,1993-03-15
Magnus Larsson,31,0,1993-03-15
Emilio Sanchez,32,0,1993-03-15
Jakob Hlasek,33,0,1993-03-15
Jordi Arrese,34,0,1993-03-15
John McEnroe,35,0,1993-03-15
Francisco Clavet,36,0,1993-03-15
Amos Mansdorf,37,0,1993-03-15
Nicklas Kulti,38,0,1993-03-15
Jaime Oncins,39,0,1993-03-15
Javier Sanchez,40,0,1993-03-15
Andrei Cherkasov,41,0,1993-03-15
Franco Davin,42,0,1993-03-15
Brett Steven,43,0,1993-03-15
Guillermo Perez-Roldan,44,0,1993-03-15
Todd Martin,45,0,1993-03-15
Richey Reneberg,46,0,1993-03-15
Aaron Krickstein,47,0,1993-03-15
Marcos Ondruska,48,0,1993-03-15
David Wheaton,49,0,1993-03-15
Jan Siemerink,50,0,1993-03-15
Kenneth Carlsen,51,0,1993-03-15
Christian Bergstrom,52,0,1993-03-15
Bernd Karbacher,53,0,1993-03-15
Renzo Furlan,54,0,1993-03-15
Marcelo Filippini,55,0,1993-03-15
Paul Haarhuis,56,0,1993-03-15
Jaime Yzaga,57,0,1993-03-15
Gabriel Markus,58,0,1993-03-15
Luiz Mattar,59,0,1993-03-15
Jim Grabb,60,0,1993-03-15
Andrei Olhovskiy,61,0,1993-03-15
Luis Herrera,62,0,1993-03-15
Magnus Gustafsson,63,0,1993-03-15
Henri Leconte,64,0,1993-03-15
Andrei Chesnokov,65,0,1993-03-15
Omar Camporese,66,0,1993-03-15
Thomas Enqvist,67,0,1993-03-15
Jonathan Stark,68,0,1993-03-15
Derrick Rostagno,69,0,1993-03-15
Patrik Kuhnen,70,0,1993-03-15
Jeff Tarango,71,0,1993-03-15
Gianluca Pozzi,72,0,1993-03-15
Rodolphe Gilbert,73,0,1993-03-15
Guillaume Raoux,74,0,1993-03-15
Richard Fromberg,75,0,1993-03-15
Shuzo Matsuoka,76,0,1993-03-15
Goran Prpic,77,0,1993-03-15
David Prinosil,78,0,1993-03-15
Jonas Svensson,79,0,1993-03-15
Jacco Eltingh,80,0,1993-03-15
Stephane Simian,81,0,1993-03-15
Todd Woodbridge,82,0,1993-03-15
Sandon Stolle,83,0,1993-03-15
Jeremy Bates,84,0,1993-03-15
Bart Wuyts,85,0,1993-03-15
Jamie Morgan,86,0,1993-03-15
Diego Nargiso,87,0,1993-03-15
Olivier Delaitre,88,0,1993-03-15
Chuck Adams,89,0,1993-03-15
Anders Jarryd,90,0,1993-03-15
Horst Skoff,91,0,1993-03-15
Tomas Carbonell,92,0,1993-03-15
