full_name,ranking,points,date
Pete Sampras,1,3779,1998-06-22
Marcelo Rios,2,3641,1998-06-22
Petr Korda,3,3299,1998-06-22
Carlos Moya,4,2970,1998-06-22
Greg Rusedski,5,2890,1998-06-22
Patrick Rafter,6,2852,1998-06-22
Yevgeny Kafelnikov,7,2701,1998-06-22
Jonas Bjorkman,8,2561,1998-06-22
Alex Corretja,9,2530,1998-06-22
Cedric Pioline,10,2306,1998-06-22
Felix Mantilla,11,2226,1998-06-22
Karol Kucera,12,2196,1998-06-22
Albert Costa,13,2064,1998-06-22
Richard Krajicek,14,2052,1998-06-22
Michael Chang,15,2004,1998-06-22
Alberto Berasategui,16,1981,1998-06-22
Thomas Enqvist,17,1851,1998-06-22
Tim Henman,18,1840,1998-06-22
Andre Agassi,19,1750,1998-06-22
Thomas Muster,20,1684,1998-06-22
Nicolas Kiefer,21,1491,1998-06-22
Fabrice Santoro,22,1371,1998-06-22
Jan Siemerink,23,1307,1998-06-22
Gustavo Kuerten,24,1293,1998-06-22
Goran Ivanisevic,25,1284,1998-06-22
Magnus Gustafsson,26,1257,1998-06-22
Wayne Ferreira,27,1228,1998-06-22
Mark Philippoussis,28,1228,1998-06-22
Todd Woodbridge,29,1176,1998-06-22
Magnus Norman,30,1104,1998-06-22
Julian Alonso,31,1095,1998-06-22
Todd Martin,32,1076,1998-06-22
Andrea Gaudenzi,33,1074,1998-06-22
Byron Black,34,1071,1998-06-22
Nicolas Escude,35,1067,1998-06-22
Francisco Clavet,36,1049,1998-06-22
Magnus Larsson,37,1031,1998-06-22
Richard Fromberg,38,1031,1998-06-22
Marc Rosset,39,984,1998-06-22
Slava Dosedel,40,948,1998-06-22
Thomas Johansson,41,939,1998-06-22
Brett Steven,42,920,1998-06-22
Jason Stoltenberg,43,916,1998-06-22
Tommy Haas,44,891,1998-06-22
Guillaume Raoux,45,884,1998-06-22
Dominik Hrbaty,46,877,1998-06-22
Vincent Spadea,47,868,1998-06-22
Jim Courier,48,858,1998-06-22
Mark Woodforde,49,853,1998-06-22
Jeff Tarango,50,844,1998-06-22
Sergi Bruguera,51,840,1998-06-22
Fernando Meligeni,52,834,1998-06-22
Sjeng Schalken,53,827,1998-06-22
Gianluca Pozzi,54,826,1998-06-22
Carlos Costa,55,822,1998-06-22
Filip Dewulf,56,808,1998-06-22
Karim Alami,57,807,1998-06-22
Bohdan Ulihrach,58,797,1998-06-22
Hicham Arazi,59,779,1998-06-22
Jan-Michael Gambill,60,738,1998-06-22
Galo Blanco,61,737,1998-06-22
Chris Woodruff,62,717,1998-06-22
Kenneth Carlsen,63,716,1998-06-22
Sargis Sargsian,64,712,1998-06-22
Davide Sanguinetti,65,702,1998-06-22
Martin Damm,66,699,1998-06-22
Nicolas Lapentti,67,698,1998-06-22
Andrei Pavel,68,689,1998-06-22
Scott Draper,69,672,1998-06-22
Boris Becker,70,667,1998-06-22
Jiri Novak,71,662,1998-06-22
Marat Safin,72,661,1998-06-22
Mikael Tillstrom,73,0,1998-06-22
Ramon Delgado,74,644,1998-06-22
Javier Sanchez,75,643,1998-06-22
Albert Portas,76,637,1998-06-22
Daniel Vacek,77,636,1998-06-22
Franco Squillari,78,635,1998-06-22
Hernan Gumy,79,634,1998-06-22
Andrew Ilie,80,632,1998-06-22
Dinu Pescariu,81,628,1998-06-22
Wayne Black,82,622,1998-06-22
Alex Calatrava,83,622,1998-06-22
Johan Van Herck,84,621,1998-06-22
Juan Antonio Marin,85,616,1998-06-22
Jerome Golmard,86,612,1998-06-22
Lucas Arnold Ker,87,601,1998-06-22
Juan Albert Viloca-Puig,88,598,1998-06-22
Paul Haarhuis,89,593,1998-06-22
Steve Campbell,90,593,1998-06-22
Mariano Puerta,91,578,1998-06-22
Marc-Kevin Goellner,92,576,1998-06-22
Fernando Vicente,93,576,1998-06-22
Arnaud Clement,94,570,1998-06-22
Guillermo Canas,95,563,1998-06-22
Jordi Burillo,96,562,1998-06-22
Andrei Medvedev,97,561,1998-06-22
Hendrik Dreekmann,98,557,1998-06-22
John van Lottum,99,548,1998-06-22
David Prinosil,100,546,1998-06-22
Richey Reneberg,101,543,1998-06-22
Vincenzo Santopadre,102,493,1998-06-22
Dennis van Scheppingen,103,490,1998-06-22
Oliver Gross,104,484,1998-06-22
Marcelo Filippini,105,483,1998-06-22
Michael Tebbutt,106,482,1998-06-22
Marcos Ondruska,107,472,1998-06-22
Grant Stafford,108,469,1998-06-22
Tomas Nydahl,109,466,1998-06-22
Daniel Nestor,110,461,1998-06-22
