full_name,ranking,points,date
Jimmy Connors,1,0,1978-05-22
Guillermo Vilas,2,0,1978-05-22
Bjorn Borg,3,0,1978-05-22
Vitas Gerulaitis,4,0,1978-05-22
Brian Gottfried,5,0,1978-05-22
Eddie Dibbs,6,0,1978-05-22
Raul Ramirez,7,0,1978-05-22
Manuel Orantes,8,0,1978-05-22
Corrado Barazzutti,9,0,1978-05-22
Sandy Mayer,10,0,1978-05-22
Roscoe Tanner,11,0,1978-05-22
Harold Solomon,12,0,1978-05-22
Ilie Nastase,13,0,1978-05-22
John McEnroe,14,0,1978-05-22
Wojtek Fibak,15,0,1978-05-22
Dick Stockton,16,0,1978-05-22
Ken Rosewall,17,0,1978-05-22
John Newcombe,18,0,1978-05-22
Tim Gullikson,19,0,1978-05-22
John Alexander,20,0,1978-05-22
Buster C. Mottram,21,0,1978-05-22
Phil Dent,22,0,1978-05-22
Jaime Fillol Sr.,23,0,1978-05-22
Jose Higueras,24,0,1978-05-22
Stan Smith,25,0,1978-05-22
Arthur Ashe,26,0,1978-05-22
John Lloyd,27,0,1978-05-22
Karl Meiler,28,0,1978-05-22
Balazs Taroczy,29,0,1978-05-22
Henry Pfister,30,0,1978-05-22
Mark Cox,31,0,1978-05-22
Tomas Smid,32,0,1978-05-22
Robert Lutz,33,0,1978-05-22
Tom Gorman,34,0,1978-05-22
Jeff Borowiak,35,0,1978-05-22
Tom Leonard,36,0,1978-05-22
Hans Gildemeister,37,0,1978-05-22
Kim Warwick,38,0,1978-05-22
Patrick Proisy,39,0,1978-05-22
Cliff Drysdale,40,0,1978-05-22
Peter Fleming,41,0,1978-05-22
Adriano Panatta,42,0,1978-05-22
Zeljko Franulovic,43,0,1978-05-22
Chris Lewis,44,0,1978-05-22
Cliff Richey,45,0,1978-05-22
Kjell Johansson,46,0,1978-05-22
Paolo Bertolucci,47,0,1978-05-22
Heinz Gunthardt,48,0,1978-05-22
Raymond Moore,49,0,1978-05-22
Butch Walts,50,0,1978-05-22
Vijay Amritraj,51,0,1978-05-22
Pat Dupre,52,0,1978-05-22
Colin Dibley,53T,0,1978-05-22
Vladimir Zednik,53T,0,1978-05-22
Brian Teacher,55,0,1978-05-22
Nick Saviano,56,0,1978-05-22
Terry Moor,57,0,1978-05-22
Victor Pecci,58,0,1978-05-22
Jan Kodes,59,0,1978-05-22
Cliff Letcher,60,0,1978-05-22
Gene Mayer,61,0,1978-05-22
Mike Fishbach,62,0,1978-05-22
Byron Bertram,63,0,1978-05-22
Victor Amaya,64,0,1978-05-22
Patrice Dominguez,65,0,1978-05-22
Billy Martin,66,0,1978-05-22
Robin Drysdale,67,0,1978-05-22
Tony Roche,68,0,1978-05-22
Frew McMillan,69,0,1978-05-22
Patricio Cornejo,70,0,1978-05-22
Jiri Hrebec,71,0,1978-05-22
Eric Deblicker,72,0,1978-05-22
Colin Dowdeswell,73,0,1978-05-22
Bob Giltinan,74,0,1978-05-22
Marty Riessen,75T,0,1978-05-22
Antonio Zugarelli,75T,0,1978-05-22
Bernard Mitton,77,0,1978-05-22
Geoff Masters,78,0,1978-05-22
Jean-Francois Caujolle,79,0,1978-05-22
Tom Gullikson,80,0,1978-05-22
Allan Stone,81,0,1978-05-22
Paul McNamee,82,0,1978-05-22
Ove Nils Bengtson,83T,0,1978-05-22
Ulrich Pinner,83T,0,1978-05-22
Tom Okker,85,0,1978-05-22
Ismail El Shafei,86T,0,1978-05-22
Sherwood Stewart,86T,0,1978-05-22
Ray Ruffels,88,0,1978-05-22
Bill Scanlon,89,0,1978-05-22
Steve Docherty,90,0,1978-05-22
Dick Crealy,91,0,1978-05-22
Ion Tiriac,92,0,1978-05-22
Jiri Granat,93,0,1978-05-22
Francois Jauffret,94,0,1978-05-22
Andrew Pattison,95,0,1978-05-22
Yannick Noah,96,0,1978-05-22
Anand Amritraj,97T,0,1978-05-22
Ricardo Ycaza,97T,0,1978-05-22
Jurgen Fassbender,99T,0,1978-05-22
Louk Sanders,99T,0,1978-05-22
