full_name,ranking,points,date
Jim Courier,1,0,1992-07-20
Stefan Edberg,2,0,1992-07-20
Pete Sampras,3,0,1992-07-20
Goran Ivanisevic,4,0,1992-07-20
Petr Korda,5,0,1992-07-20
Boris Becker,6,0,1992-07-20
Michael Chang,7,0,1992-07-20
Guy Forget,8,0,1992-07-20
Michael Stich,9,0,1992-07-20
Carlos Costa,10,0,1992-07-20
Andre Agassi,11,0,1992-07-20
Ivan Lendl,12,0,1992-07-20
Wayne Ferreira,13,0,1992-07-20
Aaron Krickstein,14,0,1992-07-20
Richard Krajicek,15,0,1992-07-20
Brad Gilbert,16,0,1992-07-20
Thomas Muster,17,0,1992-07-20
John McEnroe,18,0,1992-07-20
Sergi Bruguera,19,0,1992-07-20
Alexander Volkov,20,0,1992-07-20
MaliVai Washington,21,0,1992-07-20
Derrick Rostagno,22,0,1992-07-20
Karel Novacek,23,0,1992-07-20
Francisco Clavet,24,0,1992-07-20
Emilio Sanchez,25,0,1992-07-20
Andrei Cherkasov,26,0,1992-07-20
Amos Mansdorf,27,0,1992-07-20
Jakob Hlasek,28,0,1992-07-20
Jordi Arrese,29,0,1992-07-20
Andrei Chesnokov,30,0,1992-07-20
Javier Sanchez,31,0,1992-07-20
Omar Camporese,32,0,1992-07-20
Carl-Uwe Steeb,33,0,1992-07-20
Paul Haarhuis,34,0,1992-07-20
Magnus Gustafsson,35,0,1992-07-20
Magnus Larsson,36,0,1992-07-20
Marc Rosset,37,0,1992-07-20
Alberto Mancini,38,0,1992-07-20
Olivier Delaitre,39,0,1992-07-20
Arnaud Boetsch,40,0,1992-07-20
Gabriel Markus,41,0,1992-07-20
Andrei Medvedev,42,0,1992-07-20
Jimmy Connors,43,0,1992-07-20
David Wheaton,44,0,1992-07-20
Fabrice Santoro,45,0,1992-07-20
Guillermo Perez-Roldan,46,0,1992-07-20
Stefano Pescosolido,47,0,1992-07-20
Renzo Furlan,48,0,1992-07-20
Shuzo Matsuoka,49,0,1992-07-20
Christian Bergstrom,50,0,1992-07-20
Todd Woodbridge,51,0,1992-07-20
Jan Siemerink,52,0,1992-07-20
Wally Masur,53,0,1992-07-20
Jaime Oncins,54,0,1992-07-20
Gianluca Pozzi,55,0,1992-07-20
Goran Prpic,56,0,1992-07-20
Bryan Shelton,57,0,1992-07-20
Horst Skoff,58,0,1992-07-20
Jeff Tarango,59,0,1992-07-20
Franco Davin,60,0,1992-07-20
Tomas Carbonell,61,0,1992-07-20
Francisco Roig,62,0,1992-07-20
Nicklas Kulti,63,0,1992-07-20
Christian Miniussi,64,0,1992-07-20
Thierry Champion,65,0,1992-07-20
Cedric Pioline,66,0,1992-07-20
Frederic Fontang,67,0,1992-07-20
Henrik Holm,68,0,1992-07-20
Marcelo Filippini,69,0,1992-07-20
Michiel Schapers,70,0,1992-07-20
Luiz Mattar,71,0,1992-07-20
Jim Grabb,72,0,1992-07-20
Christo Van Rensburg,73,0,1992-07-20
Anders Jarryd,74,0,1992-07-20
Claudio Mezzadri,75,0,1992-07-20
Jaime Yzaga,76,0,1992-07-20
Jonas Svensson,77,0,1992-07-20
Richey Reneberg,78,0,1992-07-20
Rodolphe Gilbert,79,0,1992-07-20
Jeremy Bates,80,0,1992-07-20
Markus Zoecke,81,0,1992-07-20
Jason Stoltenberg,82,0,1992-07-20
Bernd Karbacher,83,0,1992-07-20
Patrick McEnroe,84,0,1992-07-20
Andres Gomez,85,0,1992-07-20
Leonardo Lavalle,86,0,1992-07-20
Kevin Curren,87,0,1992-07-20
Simon Youl,88,0,1992-07-20
Markus Naewie,89,0,1992-07-20
Sandon Stolle,90,0,1992-07-20
Luis Herrera,91,0,1992-07-20
Mark Woodforde,92,0,1992-07-20
Jacco Eltingh,93,0,1992-07-20
Marcos Aurelio Gorriz,94,0,1992-07-20
Bart Wuyts,95,0,1992-07-20
Alex Antonitsch,96,0,1992-07-20
Henri Leconte,97,0,1992-07-20
Guillaume Raoux,98,0,1992-07-20
Todd Witsken,99,0,1992-07-20
Javier Frana,100,0,1992-07-20
Jonathan Stark,101,0,1992-07-20
Diego Nargiso,102,0,1992-07-20
Lars Jonsson,103,0,1992-07-20
German Lopez,104,0,1992-07-20
Francisco Montana,105,0,1992-07-20
Alex Corretja,106,0,1992-07-20
Chris Pridham,107,0,1992-07-20
Byron Black,108,0,1992-07-20
Martin Strelba,109,0,1992-07-20
Marc-Kevin Goellner,110,0,1992-07-20
Patrik Kuhnen,111,0,1992-07-20
Lars Koslowski,112,0,1992-07-20
Claudio Pistolesi,113,0,1992-07-20
Martin Damm,114,0,1992-07-20
Martin Jaite,115,0,1992-07-20
Richard Fromberg,116,0,1992-07-20
Mark Koevermans,117,0,1992-07-20
Karsten Braasch,118,0,1992-07-20
Gary Muller,119,0,1992-07-20
Alexander Mronz,120,0,1992-07-20
Ronald Agenor,121,0,1992-07-20
Arne Thoms,122,0,1992-07-20
Kenneth Carlsen,123,0,1992-07-20
Thierry Guardiola,124,0,1992-07-20
Danilo Marcelino,125,0,1992-07-20
Patrick Baur,126,0,1992-07-20
Todd Martin,127,0,1992-07-20
Jose Francisco Altur,128,0,1992-07-20
Gilad Bloom,129,0,1992-07-20
Thomas Enqvist,130,0,1992-07-20
Jan Apell,131,0,1992-07-20
Jordi Burillo,132,0,1992-07-20
David Prinosil,133,0,1992-07-20
Robbie Weiss,134,0,1992-07-20
Marcos Ondruska,135,0,1992-07-20
Massimo Cierro,136,0,1992-07-20
Richard Matuszewski,137,0,1992-07-20
Joao Cunha-Silva,138,0,1992-07-20
Chuck Adams,139,0,1992-07-20
Horacio de la Pena,140,0,1992-07-20
Roberto Azar,141,0,1992-07-20
Fernando Roese,142,0,1992-07-20
Raul Antonio Viver,143,0,1992-07-20
