full_name,ranking,points,date
Stefan Edberg,1,0,1992-01-13
Jim Courier,2,0,1992-01-13
Boris Becker,3,0,1992-01-13
Ivan Lendl,4,0,1992-01-13
Michael Stich,5,0,1992-01-13
Pete Sampras,6,0,1992-01-13
Guy Forget,7,0,1992-01-13
Petr Korda,8,0,1992-01-13
Emilio Sanchez,9,0,1992-01-13
Karel Novacek,10,0,1992-01-13
Andre Agassi,11,0,1992-01-13
Sergi Bruguera,12,0,1992-01-13
Goran Ivanisevic,13,0,1992-01-13
Magnus Gustafsson,14,0,1992-01-13
David Wheaton,15,0,1992-01-13
Michael Chang,16,0,1992-01-13
Derrick Rostagno,17,0,1992-01-13
Goran Prpic,18,0,1992-01-13
Jakob Hlasek,19,0,1992-01-13
Brad Gilbert,20,0,1992-01-13
Andrei Cherkasov,21,0,1992-01-13
Alberto Mancini,22,0,1992-01-13
Alexander Volkov,23,0,1992-01-13
Omar Camporese,24,0,1992-01-13
Jordi Arrese,25,0,1992-01-13
Jan Siemerink,26,0,1992-01-13
Richey Reneberg,27,0,1992-01-13
John McEnroe,28,0,1992-01-13
Jonas Svensson,29,0,1992-01-13
Aaron Krickstein,30,0,1992-01-13
Javier Sanchez,31,0,1992-01-13
Francisco Clavet,32,0,1992-01-13
Andrei Chesnokov,33,0,1992-01-13
Horst Skoff,34,0,1992-01-13
Thomas Muster,35,0,1992-01-13
Christian Bergstrom,36,0,1992-01-13
Carl-Uwe Steeb,37,0,1992-01-13
Paul Haarhuis,38,0,1992-01-13
Patrick McEnroe,39,0,1992-01-13
Olivier Delaitre,40,0,1992-01-13
MaliVai Washington,41,0,1992-01-13
Cristiano Caratti,42,0,1992-01-13
Guillermo Perez-Roldan,43,0,1992-01-13
Jaime Yzaga,44,0,1992-01-13
Richard Krajicek,45,0,1992-01-13
Wayne Ferreira,46,0,1992-01-13
Anders Jarryd,47,0,1992-01-13
Thierry Champion,48,0,1992-01-13
Martin Jaite,49,0,1992-01-13
Jimmy Connors,50,0,1992-01-13
Fabrice Santoro,51,0,1992-01-13
Cedric Pioline,52,0,1992-01-13
Markus Zoecke,53,0,1992-01-13
Renzo Furlan,54,0,1992-01-13
Arnaud Boetsch,55,0,1992-01-13
Marc Rosset,56,0,1992-01-13
Carlos Costa,57,0,1992-01-13
Bryan Shelton,58,0,1992-01-13
Kevin Curren,59,0,1992-01-13
Frederic Fontang,60,0,1992-01-13
Stefano Pescosolido,61,0,1992-01-13
Christo Van Rensburg,62,0,1992-01-13
Javier Frana,63,0,1992-01-13
Gabriel Markus,64,0,1992-01-13
Amos Mansdorf,65,0,1992-01-13
Jaime Oncins,66,0,1992-01-13
Shuzo Matsuoka,67,0,1992-01-13
Wally Masur,68,0,1992-01-13
Andres Gomez,69,0,1992-01-13
Mark Koevermans,70,0,1992-01-13
Jeff Tarango,71,0,1992-01-13
Grant Connell,72,0,1992-01-13
Todd Woodbridge,73,0,1992-01-13
Ronald Agenor,74,0,1992-01-13
Jimmy Arias,75,0,1992-01-13
Jason Stoltenberg,76,0,1992-01-13
Lars Koslowski,77,0,1992-01-13
Gianluca Pozzi,78,0,1992-01-13
German Lopez,79,0,1992-01-13
Patrick Baur,80,0,1992-01-13
Christian Miniussi,81,0,1992-01-13
Christian Saceanu,82,0,1992-01-13
Magnus Larsson,83,0,1992-01-13
Rodolphe Gilbert,84,0,1992-01-13
Michiel Schapers,85,0,1992-01-13
Jim Grabb,86,0,1992-01-13
Mark Woodforde,87,0,1992-01-13
Bart Wuyts,88,0,1992-01-13
Roberto Azar,89,0,1992-01-13
Jan Gunnarsson,90,0,1992-01-13
Veli Paloheimo,91,0,1992-01-13
Tomas Carbonell,92,0,1992-01-13
Eduardo Masso,93,0,1992-01-13
Fernando Roese,94,0,1992-01-13
Horacio de la Pena,95,0,1992-01-13
Diego Nargiso,96,0,1992-01-13
Jacco Eltingh,97,0,1992-01-13
Patrik Kuhnen,98,0,1992-01-13
Darren Cahill,99,0,1992-01-13
Jean-Philippe Fleurian,100,0,1992-01-13
Gary Muller,101,0,1992-01-13
Alexander Mronz,102,0,1992-01-13
Marcelo Filippini,103,0,1992-01-13
Guillaume Raoux,104,0,1992-01-13
Pat Cash,105,0,1992-01-13
Todd Witsken,106,0,1992-01-13
Franco Davin,107,0,1992-01-13
Lars Jonsson,108,0,1992-01-13
Tim Mayotte,109,0,1992-01-13
Nicklas Kulti,110,0,1992-01-13
Claudio Pistolesi,111,0,1992-01-13
Dimitri Poliakov,112,0,1992-01-13
Marcos Aurelio Gorriz,113,0,1992-01-13
Alex Antonitsch,114,0,1992-01-13
Byron Black,115,0,1992-01-13
Marian Vajda,116,0,1992-01-13
Eric Jelen,117,0,1992-01-13
Pablo Arraya,118,0,1992-01-13
Martin Strelba,119,0,1992-01-13
Paolo Cane,120,0,1992-01-13
Richard Fromberg,121,0,1992-01-13
Chuck Adams,122,0,1992-01-13
Gilad Bloom,123,0,1992-01-13
Danilo Marcelino,124,0,1992-01-13
Andrei Olhovskiy,125,0,1992-01-13
Luiz Mattar,126,0,1992-01-13
Massimo Cierro,127,0,1992-01-13
Claudio Mezzadri,128,0,1992-01-13
Luis Herrera,129,0,1992-01-13
Leonardo Lavalle,130,0,1992-01-13
Francisco Roig,131,0,1992-01-13
Markus Naewie,132,0,1992-01-13
Henrik Holm,133,0,1992-01-13
Chris Pridham,134,0,1992-01-13
Karsten Braasch,135,0,1992-01-13
Todd Martin,136,0,1992-01-13
Glenn Layendecker,137,0,1992-01-13
Marcos Ondruska,138,0,1992-01-13
Peter Lundgren,139,0,1992-01-13
Steve Bryan,140,0,1992-01-13
Simon Youl,141,0,1992-01-13
Scott Davis,142,0,1992-01-13
Francisco Montana,143,0,1992-01-13
Nicolas Pereira,144,0,1992-01-13
Martin Damm,145,0,1992-01-13
Chris Garner,146,0,1992-01-13
Thierry Guardiola,147,0,1992-01-13
Sandon Stolle,148,0,1992-01-13
Thomas Hogstedt,149,0,1992-01-13
Nuno Marques,150,0,1992-01-13
Joao Cunha-Silva,151,0,1992-01-13
Martin Wostenholme,152,0,1992-01-13
Kelly Evernden,153,0,1992-01-13
David Engel,154,0,1992-01-13
Martin Laurendeau,155,0,1992-01-13
Slobodan Zivojinovic,156,0,1992-01-13
Vladimir Gabrichidze,157,0,1992-01-13
Oliver Fernandez,158,0,1992-01-13
Mats Wilander,159,0,1992-01-13
David Pate,160,0,1992-01-13
Henri Leconte,161,0,1992-01-13
Jimmy Brown,162,0,1992-01-13
David Rikl,163,0,1992-01-13
Tomas Anzari,164,0,1992-01-13
Arne Thoms,165,0,1992-01-13
Vaclav Roubicek,166,0,1992-01-13
John Fitzgerald,167,0,1992-01-13
Markus Zillner,168,0,1992-01-13
Jeremy Bates,169,0,1992-01-13
Dinu Pescariu,170,0,1992-01-13
Jan Apell,171,0,1992-01-13
Grant Stafford,172,0,1992-01-13
Neil Borwick,173,0,1992-01-13
Jose Daher,174,0,1992-01-13
Diego Perez,175,0,1992-01-13
Tarik Benhabiles,176,0,1992-01-13
Martin Stringari,177,0,1992-01-13
Jose Francisco Altur,178,0,1992-01-13
Libor Nemecek,179,0,1992-01-13
Felipe Rivera,180,0,1992-01-13
Dan Goldie,181,0,1992-01-13
Johan Anderson,182,0,1992-01-13
Raul Antonio Viver,183,0,1992-01-13
Jamie Morgan,184,0,1992-01-13
Daniel Orsanic,185,0,1992-01-13
Ramesh Krishnan,186,0,1992-01-13
Nicola Bruno,187,0,1992-01-13
Udo Riglewski,188,0,1992-01-13
Andrew Castle,189,0,1992-01-13
Thomas Enqvist,190,0,1992-01-13
Peter Nyborg,191,0,1992-01-13
Yannick Noah,192,0,1992-01-13
Olivier Soules,193,0,1992-01-13
Xavier Daufresne,194,0,1992-01-13
Stephane Simian,195,0,1992-01-13
Markus Rackl,196,0,1992-01-13
Luis Lobo,197,0,1992-01-13
Massimo Valeri,198,0,1992-01-13
Roberto Saad,199,0,1992-01-13
Nicolas Becerra,200,0,1992-01-13
Johan Carlsson,201,0,1992-01-13
Mark Keil,202,0,1992-01-13
Slava Dosedel,203,0,1992-01-13
Chris Wilkinson,204,0,1992-01-13
Carl Limberger,205,0,1992-01-13
Niclas Kroon,206,0,1992-01-13
Federico Sanchez,207,0,1992-01-13
Fernando Meligeni,208,0,1992-01-13
Fabio Silberberg,209,0,1992-01-13
Brett Steven,210,0,1992-01-13
Mark Kratzmann,211,0,1992-01-13
Raviv Weidenfeld,212,0,1992-01-13
Jens Woehrmann,213,0,1992-01-13
John Stimpson,214,0,1992-01-13
Aki Rahunen,215,0,1992-01-13
Cassio Motta,216,0,1992-01-13
Lan Bale,217,0,1992-01-13
Daniele Balducci,218,0,1992-01-13
Roberto Jabali,219,0,1992-01-13
Andres Vysand,220,0,1992-01-13
Marc-Kevin Goellner,221,0,1992-01-13
Marcelo Ingaramo,222,0,1992-01-13
Bernd Karbacher,223,0,1992-01-13
Tommy Ho,224,0,1992-01-13
Tomas Nydahl,225,0,1992-01-13
Jonathan Stark,226,0,1992-01-13
