full_name,ranking,points,date
John McEnroe,1,0,1983-01-17
Jimmy Connors,2,0,1983-01-17
Ivan Lendl,3,0,1983-01-17
Guillermo Vilas,4,0,1983-01-17
Vitas Gerulaitis,5,0,1983-01-17
Jose-Luis Clerc,6,0,1983-01-17
Mats Wilander,7,0,1983-01-17
Gene Mayer,8,0,1983-01-17
Yannick Noah,9,0,1983-01-17
Peter McNamara,10,0,1983-01-17
Jose Higueras,11,0,1983-01-17
Johan Kriek,12,0,1983-01-17
Steve Denton,13,0,1983-01-17
Eliot Teltscher,14,0,1983-01-17
Andres Gomez,15,0,1983-01-17
Sandy Mayer,16,0,1983-01-17
Kevin Curren,17,0,1983-01-17
Brian Teacher,18,0,1983-01-17
Buster C. Mottram,19,0,1983-01-17
Jimmy Arias,20,0,1983-01-17
Brian Gottfried,21,0,1983-01-17
Mark Edmondson,22,0,1983-01-17
Wojtek Fibak,23,0,1983-01-17
Tomas Smid,24,0,1983-01-17
Raul Ramirez,25,0,1983-01-17
Balazs Taroczy,26,0,1983-01-17
Mel Purcell,27,0,1983-01-17
Henri Leconte,28,0,1983-01-17
Tim Mayotte,29,0,1983-01-17
John Alexander,30,0,1983-01-17
Chip Hooper,31,0,1983-01-17
John Sadri,32,0,1983-01-17
Paul McNamee,33,0,1983-01-17
Henry Pfister,34,0,1983-01-17
Hans Gildemeister,35,0,1983-01-17
Pablo Arraya,36,0,1983-01-17
Marcos Hocevar,37,0,1983-01-17
Shlomo Glickstein,38,0,1983-01-17
Jay Lapidus,39,0,1983-01-17
Mark Dickson,40,0,1983-01-17
Manuel Orantes,41,0,1983-01-17
Kim Warwick,42,0,1983-01-17
Roscoe Tanner,43,0,1983-01-17
Dominique Bedel,44,0,1983-01-17
Pat Cash,45,0,1983-01-17
Chris Lewis,46,0,1983-01-17
Hans Simonsson,47,0,1983-01-17
Jairo Velasco Sr,48,0,1983-01-17
Vincent Van Patten,49,0,1983-01-17
Pavel Slozil,50,0,1983-01-17
Mike De Palmer,51,0,1983-01-17
Carlos Kirmayr,52,0,1983-01-17
Van Winitsky,53,0,1983-01-17
Brad Gilbert,54,0,1983-01-17
Russell Simpson,55,0,1983-01-17
Eddie Dibbs,56,0,1983-01-17
Victor Amaya,57,0,1983-01-17
Fritz Buehning,58,0,1983-01-17
Anders Jarryd,59,0,1983-01-17
Tom Gullikson,60,0,1983-01-17
Fernando Luna,61,0,1983-01-17
Eric Fromm,62,0,1983-01-17
Tim Wilkison,63,0,1983-01-17
Harold Solomon,64,0,1983-01-17
Rodney Harmon,65,0,1983-01-17
Victor Pecci,66,0,1983-01-17
Damir Keretic,67,0,1983-01-17
Guy Forget,68,0,1983-01-17
Phil Dent,69,0,1983-01-17
Bernard Boileau,70T,0,1983-01-17
Bill Scanlon,70T,0,1983-01-17
John Fitzgerald,72,0,1983-01-17
Mario Martinez,73,0,1983-01-17
Bruce Manson,74,0,1983-01-17
Claudio Panatta,75,0,1983-01-17
Jaime Fillol Sr.,76,0,1983-01-17
Sammy Giammalva Jr.,77,0,1983-01-17
Nduka Odizor,78,0,1983-01-17
Peter Elter,79,0,1983-01-17
Jeff Borowiak,80T,0,1983-01-17
Pat Dupre,80T,0,1983-01-17
Henrik Sundstrom,80T,0,1983-01-17
Heinz Gunthardt,83,0,1983-01-17
Cassio Motta,84,0,1983-01-17
Thomas Hogstedt,85,0,1983-01-17
Robert Van't Hof,86,0,1983-01-17
Mike Bauer,87,0,1983-01-17
Drew Gitlin,88,0,1983-01-17
Alberto Tous,89,0,1983-01-17
Lloyd Bourne,90,0,1983-01-17
Bernard Fritz,91,0,1983-01-17
Mike Estep,92,0,1983-01-17
Joao Soares,93,0,1983-01-17
Jimmy Brown,94,0,1983-01-17
Nick Saviano,95T,0,1983-01-17
Thierry Tulasne,95T,0,1983-01-17
Ramesh Krishnan,97,0,1983-01-17
Alejandro Ganzabal,98,0,1983-01-17
Ricardo Acuna,99,0,1983-01-17
Magnus Tideman,100,0,1983-01-17
Ulf Fischer,369,0,1983-01-17
