full_name,ranking,points,date
Carlos Alcaraz,1,9225,2023-07-31
Novak Djokovic,2,8795,2023-07-31
Daniil Medvedev,3,6520,2023-07-31
Casper Ruud,4,4985,2023-07-31
Stefanos Tsitsipas,5,4850,2023-07-31
Holger Rune,6,4825,2023-07-31
Andrey Rublev,7,4730,2023-07-31
Jannik Sinner,8,3815,2023-07-31
Taylor Fritz,9,3515,2023-07-31
Frances Tiafoe,10,3085,2023-07-31
Karen Khachanov,11,2945,2023-07-31
Felix Auger-Aliassime,12,2770,2023-07-31
Cameron Norrie,13,2610,2023-07-31
Tommy Paul,14,2320,2023-07-31
Alexander Zverev,15,2265,2023-07-31
Borna Coric,16,2225,2023-07-31
Hubert Hurkacz,17,2195,2023-07-31
Lorenzo Musetti,18,1950,2023-07-31
Alex de Minaur,19,1945,2023-07-31
Grigor Dimitrov,20,1600,2023-07-31
Francisco Cerundolo,21,1565,2023-07-31
Denis Shapovalov,22,1515,2023-07-31
Pablo Carreno Busta,23,1505,2023-07-31
Jan-Lennard Struff,24,1496,2023-07-31
Alexander Bublik,25,1384,2023-07-31
Sebastian Korda,26,1365,2023-07-31
Adrian Mannarino,27,1345,2023-07-31
Nicolas Jarry,28,1339,2023-07-31
Christopher Eubanks,29,1333,2023-07-31
Daniel Evans,30,1321,2023-07-31
Yoshihito Nishioka,31,1315,2023-07-31
Roberto Bautista Agut,32,1240,2023-07-31
Jiri Lehecka,33,1233,2023-07-31
Tomas Martin Etcheverry,34,1231,2023-07-31
Nick Kyrgios,35,1175,2023-07-31
Ugo Humbert,36,1159,2023-07-31
Tallon Griekspoor,37,1149,2023-07-31
Laslo Djere,38,1145,2023-07-31
Alejandro Davidovich Fokina,39,1140,2023-07-31
Matteo Berrettini,40,1112,2023-07-31
Lorenzo Sonego,41,1105,2023-07-31
Miomir Kecmanovic,42,1090,2023-07-31
Ben Shelton,43,1065,2023-07-31
Andy Murray,44,1030,2023-07-31
J.J. Wolf,45,1025,2023-07-31
Botic van de Zandschulp,46,1000,2023-07-31
Arthur Fils,47,976,2023-07-31
Roman Safiullin,48,943,2023-07-31
Stan Wawrinka,49,934,2023-07-31
Yannick Hanfmann,50,929,2023-07-31
Daniel Altmaier,51,916,2023-07-31
Richard Gasquet,52,915,2023-07-31
Zhizhen Zhang,53,911,2023-07-31
Pedro Cachin,54,902,2023-07-31
Emil Ruusuvuori,55,901,2023-07-31
Mikael Ymer,56,901,2023-07-31
Alexei Popyrin,57,895,2023-07-31
Marton Fucsovics,58,884,2023-07-31
Gregoire Barrere,59,884,2023-07-31
Mackenzie McDonald,60,870,2023-07-31
Sebastian Ofner,61,868,2023-07-31
Aleksandar Vukic,62,855,2023-07-31
Bernabe Zapata Miralles,63,846,2023-07-31
Roberto Carballes Baena,64,845,2023-07-31
Matteo Arnaldi,65,845,2023-07-31
Dusan Lajovic,66,839,2023-07-31
Arthur Rinderknech,67,836,2023-07-31
Luca Van Assche,68,831,2023-07-31
