full_name,ranking,points,date
Roger Federer,1,6900,2008-06-16
Rafael Nadal,2,5755,2008-06-16
Novak Djokovic,3,5360,2008-06-16
Nikolay Davydenko,4,3115,2008-06-16
David Ferrer,5,2905,2008-06-16
Andy Roddick,6,2280,2008-06-16
David Nalbandian,7,2100,2008-06-16
James Blake,8,2015,2008-06-16
Richard Gasquet,9,1625,2008-06-16
Stan Wawrinka,10,1615,2008-06-16
Andy Murray,11,1555,2008-06-16
Nicolas Almagro,12,1485,2008-06-16
Jo-Wilfried Tsonga,13,1415,2008-06-16
Fernando Gonzalez,14,1405,2008-06-16
Radek Stepanek,15,1360,2008-06-16
Paul-Henri Mathieu,16,1345,2008-06-16
Mikhail Youzhny,17,1305,2008-06-16
Tommy Robredo,18,1300,2008-06-16
Tomas Berdych,19,1290,2008-06-16
Juan Monaco,20,1245,2008-06-16
Fernando Verdasco,21,1240,2008-06-16
Ivo Karlovic,22,1220,2008-06-16
Juan Carlos Ferrero,23,1135,2008-06-16
Carlos Moya,24,1095,2008-06-16
Marcos Baghdatis,25,1090,2008-06-16
Ivan Ljubicic,26,1080,2008-06-16
Lleyton Hewitt,27,1050,2008-06-16
Jarkko Nieminen,28,1050,2008-06-16
Gilles Simon,29,1030,2008-06-16
Andreas Seppi,30,990,2008-06-16
Dmitry Tursunov,31,983,2008-06-16
Gael Monfils,32,978,2008-06-16
Nicolas Kiefer,33,970,2008-06-16
Michael Llodra,34,951,2008-06-16
Feliciano Lopez,35,950,2008-06-16
Philipp Kohlschreiber,36,930,2008-06-16
Igor Andreev,37,910,2008-06-16
Tommy Haas,38,900,2008-06-16
Mardy Fish,39,900,2008-06-16
Janko Tipsarevic,40,898,2008-06-16
Robin Soderling,41,855,2008-06-16
Sam Querrey,42,835,2008-06-16
Mario Ancic,43,825,2008-06-16
Julien Benneteau,44,815,2008-06-16
Juan Ignacio Chela,45,805,2008-06-16
Guillermo Canas,46,770,2008-06-16
Simone Bolelli,47,763,2008-06-16
Ernests Gulbis,48,747,2008-06-16
Agustin Calleri,49,745,2008-06-16
Jose Acasuso,50,741,2008-06-16
Marcel Granollers,51,733,2008-06-16
Steve Darcis,52,732,2008-06-16
Fabrice Santoro,53,721,2008-06-16
Hyung-Taik Lee,54,700,2008-06-16
Marin Cilic,55,645,2008-06-16
Potito Starace,56,645,2008-06-16
Nicolas Mahut,57,636,2008-06-16
Robby Ginepri,58,630,2008-06-16
Sebastien Grosjean,59,621,2008-06-16
Marc Gicquel,60,619,2008-06-16
Eduardo Schwank,61,609,2008-06-16
