full_name,ranking,points,date
Lleyton Hewitt,1,4160,2002-02-25
Gustavo Kuerten,2,3630,2002-02-25
Juan Carlos Ferrero,3,3005,2002-02-25
Yevgeny Kafelnikov,4,2775,2002-02-25
Andre Agassi,5,2520,2002-02-25
Tommy Haas,6,2515,2002-02-25
Marat Safin,7,2470,2002-02-25
Patrick Rafter,8,2335,2002-02-25
Sebastien Grosjean,9,2330,2002-02-25
Thomas Johansson,10,2300,2002-02-25
Tim Henman,11,2200,2002-02-25
Pete Sampras,12,1940,2002-02-25
Andy Roddick,13,1853,2002-02-25
Roger Federer,14,1750,2002-02-25
Goran Ivanisevic,15,1740,2002-02-25
Guillermo Canas,16,1722,2002-02-25
Jiri Novak,17,1661,2002-02-25
Alex Corretja,18,1485,2002-02-25
Nicolas Lapentti,19,1390,2002-02-25
Thomas Enqvist,20,1335,2002-02-25
Younes El Aynaoui,21,1268,2002-02-25
Jan-Michael Gambill,22,1265,2002-02-25
Nicolas Escude,23,1245,2002-02-25
Hicham Arazi,24,1200,2002-02-25
Albert Portas,25,1190,2002-02-25
Fabrice Santoro,26,1180,2002-02-25
Xavier Malisse,27,1150,2002-02-25
Sjeng Schalken,28,1140,2002-02-25
Albert Costa,29,1110,2002-02-25
Andrei Pavel,30,1110,2002-02-25
Greg Rusedski,31,1100,2002-02-25
Carlos Moya,32,1095,2002-02-25
Ivan Ljubicic,33,1092,2002-02-25
Tommy Robredo,34,1040,2002-02-25
Felix Mantilla,35,1035,2002-02-25
Marcelo Rios,36,1000,2002-02-25
Alberto Martin,37,993,2002-02-25
Max Mirnyi,38,985,2002-02-25
Bohdan Ulihrach,39,950,2002-02-25
Rainer Schuettler,40,930,2002-02-25
Jerome Golmard,41,910,2002-02-25
Arnaud Clement,42,845,2002-02-25
Michel Kratochvil,43,838,2002-02-25
David Nalbandian,44,824,2002-02-25
Jonas Bjorkman,45,815,2002-02-25
Juan Ignacio Chela,46,809,2002-02-25
Nicolas Kiefer,47,795,2002-02-25
Wayne Ferreira,48,790,2002-02-25
Stefan Koubek,49,778,2002-02-25
Dominik Hrbaty,50,766,2002-02-25
Andreas Vinciguerra,51,760,2002-02-25
James Blake,52,750,2002-02-25
Andrea Gaudenzi,53,732,2002-02-25
Galo Blanco,54,682,2002-02-25
Franco Squillari,55,660,2002-02-25
Agustin Calleri,56,658,2002-02-25
Nicolas Massu,57,650,2002-02-25
Gaston Gaudio,58,640,2002-02-25
