full_name,ranking,points,date
John McEnroe,1,0,1981-08-31
Bjorn Borg,2,0,1981-08-31
Ivan Lendl,3,0,1981-08-31
Jimmy Connors,4,0,1981-08-31
Jose-Luis Clerc,5,0,1981-08-31
Guillermo Vilas,6,0,1981-08-31
Gene Mayer,7,0,1981-08-31
Eliot Teltscher,8,0,1981-08-31
Roscoe Tanner,9,0,1981-08-31
Brian Teacher,10,0,1981-08-31
Peter McNamara,11,0,1981-08-31
Johan Kriek,12,0,1981-08-31
Victor Pecci,13,0,1981-08-31
Yannick Noah,14,0,1981-08-31
Wojtek Fibak,15,0,1981-08-31
Balazs Taroczy,16,0,1981-08-31
Vitas Gerulaitis,17,0,1981-08-31
Brian Gottfried,18,0,1981-08-31
Harold Solomon,19,0,1981-08-31
Kim Warwick,20,0,1981-08-31
Adriano Panatta,21,0,1981-08-31
John Sadri,22,0,1981-08-31
Fritz Buehning,23,0,1981-08-31
Vijay Amritraj,24,0,1981-08-31
Robert Lutz,25,0,1981-08-31
Tomas Smid,26,0,1981-08-31
Stan Smith,27,0,1981-08-31
Mel Purcell,28,0,1981-08-31
Jose Higueras,29,0,1981-08-31
Hans Gildemeister,30,0,1981-08-31
Paul McNamee,31,0,1981-08-31
Jose Luis Damiani,32,0,1981-08-31
Rolf Gehring,33,0,1981-08-31
Sandy Mayer,34,0,1981-08-31
Bill Scanlon,35,0,1981-08-31
Raul Ramirez,36,0,1981-08-31
Shlomo Glickstein,37,0,1981-08-31
Carlos Kirmayr,38,0,1981-08-31
Tom Gullikson,39,0,1981-08-31
Eddie Dibbs,40,0,1981-08-31
Sammy Giammalva Jr.,41,0,1981-08-31
Tim Mayotte,42,0,1981-08-31
Victor Amaya,43,0,1981-08-31
Ricardo Cano,44,0,1981-08-31
John Austin,45T,0,1981-08-31
Kevin Curren,45T,0,1981-08-31
Heinz Gunthardt,47,0,1981-08-31
Chris Lewis,48,0,1981-08-31
Terry Moor,49,0,1981-08-31
Andres Gomez,50,0,1981-08-31
Mario Martinez,51,0,1981-08-31
Mark Edmondson,52,0,1981-08-31
Phil Dent,53,0,1981-08-31
John Fitzgerald,54,0,1981-08-31
Ricardo Ycaza,55,0,1981-08-31
Corrado Barazzutti,56,0,1981-08-31
Gianni Ocleppo,57,0,1981-08-31
Thierry Tulasne,58,0,1981-08-31
Peter Rennert,59,0,1981-08-31
Trey Waltke,60,0,1981-08-31
Buster C. Mottram,61,0,1981-08-31
Tim Gullikson,62,0,1981-08-31
Vincent Van Patten,63,0,1981-08-31
Manuel Orantes,64,0,1981-08-31
Rod Frawley,65,0,1981-08-31
Henry Pfister,66,0,1981-08-31
Butch Walts,67,0,1981-08-31
Anders Jarryd,68,0,1981-08-31
Stanislav Birner,69,0,1981-08-31
Fernando Luna,70T,0,1981-08-31
Pedro Rebolledo,70T,0,1981-08-31
Pascal Portes,72,0,1981-08-31
Angel Gimenez,73,0,1981-08-31
Bruce Manson,74,0,1981-08-31
Jimmy Arias,75,0,1981-08-31
Brad Drewett,76T,0,1981-08-31
Pavel Slozil,76T,0,1981-08-31
Ilie Nastase,78,0,1981-08-31
Tony Giammalva,79,0,1981-08-31
Pat Dupre,80,0,1981-08-31
Tim Wilkison,81,0,1981-08-31
Jeff Borowiak,82,0,1981-08-31
Gilles Moretton,83,0,1981-08-31
Ulrich Pinner,84,0,1981-08-31
Russell Simpson,85,0,1981-08-31
Nick Saviano,86,0,1981-08-31
Diego Perez,87,0,1981-08-31
Andreas Maurer,88,0,1981-08-31
Kjell Johansson,89,0,1981-08-31
Peter Elter,90,0,1981-08-31
Per Hjertquist,91,0,1981-08-31
Peter Fleming,92,0,1981-08-31
Jose Lopez-Maeso,93,0,1981-08-31
Jaime Fillol Sr.,94,0,1981-08-31
Paolo Bertolucci,95,0,1981-08-31
Roland Stadler,96,0,1981-08-31
Bernard Fritz,97,0,1981-08-31
Christophe Roger-Vasselin,98,0,1981-08-31
Marcos Hocevar,99,0,1981-08-31
Hans Simonsson,100,0,1981-08-31
