full_name,ranking,points,date
John McEnroe,1,0,1984-06-25
Ivan Lendl,2,0,1984-06-25
Jimmy Connors,3,0,1984-06-25
Mats Wilander,4,0,1984-06-25
Jimmy Arias,5,0,1984-06-25
Andres Gomez,6,0,1984-06-25
Yannick Noah,7,0,1984-06-25
Jose-Luis Clerc,8,0,1984-06-25
Henrik Sundstrom,9,0,1984-06-25
Eliot Teltscher,10,0,1984-06-25
Anders Jarryd,11,0,1984-06-25
Kevin Curren,12,0,1984-06-25
Johan Kriek,13,0,1984-06-25
Juan Aguilera,14,0,1984-06-25
Tomas Smid,15,0,1984-06-25
Guillermo Vilas,16,0,1984-06-25
Bill Scanlon,17,0,1984-06-25
Vitas Gerulaitis,18,0,1984-06-25
Tim Mayotte,19,0,1984-06-25
Gene Mayer,20,0,1984-06-25
Sandy Mayer,21,0,1984-06-25
Chris Lewis,22,0,1984-06-25
Mel Purcell,23,0,1984-06-25
Scott Davis,24,0,1984-06-25
Stefan Edberg,25,0,1984-06-25
Jose Higueras,26,0,1984-06-25
Aaron Krickstein,27,0,1984-06-25
Henri Leconte,28,0,1984-06-25
Peter Fleming,29,0,1984-06-25
Heinz Gunthardt,30,0,1984-06-25
Diego Perez,31,0,1984-06-25
Brian Teacher,32,0,1984-06-25
Pat Cash,33,0,1984-06-25
Joakim Nystrom,34,0,1984-06-25
Francesco Cancellotti,35,0,1984-06-25
Paul McNamee,36,0,1984-06-25
Wojtek Fibak,37,0,1984-06-25
Tim Gullikson,38,0,1984-06-25
Libor Pimek,39,0,1984-06-25
Roscoe Tanner,40,0,1984-06-25
John Fitzgerald,41,0,1984-06-25
Mike Bauer,42,0,1984-06-25
Brian Gottfried,43,0,1984-06-25
Leif Shiras,44,0,1984-06-25
Brad Gilbert,45,0,1984-06-25
Gianni Ocleppo,46,0,1984-06-25
Claudio Panatta,47,0,1984-06-25
Mark Dickson,48,0,1984-06-25
Pablo Arraya,49,0,1984-06-25
Jan Gunnarsson,50,0,1984-06-25
Tom Gullikson,51,0,1984-06-25
Nduka Odizor,52,0,1984-06-25
Fernando Luna,53,0,1984-06-25
Ben Testerman,54,0,1984-06-25
Jimmy Brown,55,0,1984-06-25
Brad Drewett,56,0,1984-06-25
John Lloyd,57,0,1984-06-25
Miloslav Mecir Sr.,57,0,1984-06-25
Colin Dowdeswell,59,0,1984-06-25
Ramesh Krishnan,60,0,1984-06-25
Thomas Hogstedt,61,0,1984-06-25
Cassio Motta,62,0,1984-06-25
Shlomo Glickstein,63,0,1984-06-25
Eric Korita,64,0,1984-06-25
Wally Masur,65,0,1984-06-25
Robert Van't Hof,66,0,1984-06-25
Emilio Sanchez,67,0,1984-06-25
Balazs Taroczy,68,0,1984-06-25
Rodney Harmon,69,0,1984-06-25
Steve Denton,70,0,1984-06-25
Sammy Giammalva Jr.,71,0,1984-06-25
Fritz Buehning,72,0,1984-06-25
Zoltan Kuharszky,73,0,1984-06-25
Pedro Rebolledo,74,0,1984-06-25
Roberto Arguello,75,0,1984-06-25
John Sadri,76,0,1984-06-25
Mario Martinez,77,0,1984-06-25
Marty Davis,78,0,1984-06-25
Chip Hooper,79,0,1984-06-25
Danie Visser,80,0,1984-06-25
Steve Meister,81,0,1984-06-25
Andreas Maurer,82,0,1984-06-25
Rolf Gehring,83,0,1984-06-25
John Alexander,84,0,1984-06-25
Mark Edmondson,85,0,1984-06-25
Van Winitsky,86,0,1984-06-25
Michael Westphal,87,0,1984-06-25
Marcel Freeman,88,0,1984-06-25
Greg Holmes,89,0,1984-06-25
Glenn Michibata,89,0,1984-06-25
Terry Moor,91,0,1984-06-25
Pavel Slozil,92,0,1984-06-25
Thierry Tulasne,93,0,1984-06-25
Vijay Amritraj,94,0,1984-06-25
Russell Simpson,94,0,1984-06-25
Givaldo Barbosa,96,0,1984-06-25
Robert Seguso,96,0,1984-06-25
Marko Ostoja,98,0,1984-06-25
Lloyd Bourne,99,0,1984-06-25
Jakob Hlasek,99,0,1984-06-25
John Frawley,101,0,1984-06-25
Tim Wilkison,102,0,1984-06-25
David Pate,103,0,1984-06-25
Simone Colombo,104,0,1984-06-25
Francisco Gonzalez,105,0,1984-06-25
Ricardo Acuna,106,0,1984-06-25
Bernard Boileau,106,0,1984-06-25
Matt Mitchell,108,0,1984-06-25
Bernard Mitton,109,0,1984-06-25
Hans Gildemeister,110,0,1984-06-25
Derek Tarr,110,0,1984-06-25
Blaine Willenborg,110,0,1984-06-25
Trevor Allan,113,0,1984-06-25
Stefan Simonsson,113,0,1984-06-25
Jim Gurfein,115,0,1984-06-25
Tony Giammalva,116,0,1984-06-25
Bruce Manson,117,0,1984-06-25
Vincent Van Patten,118,0,1984-06-25
Joao Soares,119,0,1984-06-25
Mike Leach,120,0,1984-06-25
Matt Doyle,121,0,1984-06-25
Larry Stefanki,121,0,1984-06-25
Roland Stadler,123,0,1984-06-25
Peter Elter,124,0,1984-06-25
Henry Pfister,125,0,1984-06-25
Hans Schwaier,126,0,1984-06-25
Simon Youl,126,0,1984-06-25
Michiel Schapers,128,0,1984-06-25
David Mustard,129,0,1984-06-25
Claudio Mezzadri,130,0,1984-06-25
Victor Pecci,130,0,1984-06-25
Gabriel Urpi,132,0,1984-06-25
Pascal Portes,133,0,1984-06-25
Juan Avendano,134,0,1984-06-25
Martin Jaite,135,0,1984-06-25
Corrado Barazzutti,136,0,1984-06-25
Todd Nelson,137,0,1984-06-25
Francisco Maciel,138,0,1984-06-25
Johan Carlsson,139,0,1984-06-25
Alvaro Fillol,139,0,1984-06-25
Marc Flur,141,0,1984-06-25
Christoph Zipf,141,0,1984-06-25
Tom Cain,143,0,1984-06-25
Peter Doohan,144,0,1984-06-25
Eddie Edwards,144,0,1984-06-25
Shahar Perkiss,144,0,1984-06-25
Mike De Palmer,147,0,1984-06-25
Jaroslav Navratil,147,0,1984-06-25
Peter Feigl,149,0,1984-06-25
Andy Andrews,150,0,1984-06-25
Scott Lipton,150,0,1984-06-25
Jerome Vanier,152,0,1984-06-25
Carlos Kirmayr,153,0,1984-06-25
Marcos Hocevar,154,0,1984-06-25
Marian Vajda,155,0,1984-06-25
Damir Keretic,156,0,1984-06-25
Raul Antonio Viver,157,0,1984-06-25
Karl Meiler,158,0,1984-06-25
Danny Saltz,158,0,1984-06-25
Erick Iskersky,160,0,1984-06-25
Alberto Tous,160,0,1984-06-25
Julio Goes,162,0,1984-06-25
Ivan Kley,162,0,1984-06-25
Ferrante Rocchi,162,0,1984-06-25
Guy Forget,165,0,1984-06-25
David Dowlen,166,0,1984-06-25
Florin Segarceanu,166,0,1984-06-25
Hans-Dieter Beutel,168,0,1984-06-25
Harold Solomon,169,0,1984-06-25
Butch Walts,170,0,1984-06-25
Nick Saviano,171,0,1984-06-25
Eric Jelen,172,0,1984-06-25
Drew Gitlin,173,0,1984-06-25
Jose Lopez-Maeso,174,0,1984-06-25
Sean Brawley,175,0,1984-06-25
Jaromir Becka,176,0,1984-06-25
Boris Becker,176,0,1984-06-25
Loic Courteau,176,0,1984-06-25
Matt Anger,179,0,1984-06-25
John McCurdy,179,0,1984-06-25
Rick Meyer,179,0,1984-06-25
Randy Nixon,179,0,1984-06-25
Roberto Vizcaino,179,0,1984-06-25
Jeremy Bates,184,0,1984-06-25
Henri De Wet,184,0,1984-06-25
Patrice Kuchna,184,0,1984-06-25
Gilles Moretton,184,0,1984-06-25
Carlos Castellan,188,0,1984-06-25
Jeff Borowiak,189,0,1984-06-25
Phil Lehnhoff,189,0,1984-06-25
John Mattke,189,0,1984-06-25
Karel Novacek,189,0,1984-06-25
Hans Simonsson,189,0,1984-06-25
Broderick Dyke,194,0,1984-06-25
Jeff Turpin,194,0,1984-06-25
Christophe Roger-Vasselin,196,0,1984-06-25
Chris Johnstone,197,0,1984-06-25
Tarik Benhabiles,198,0,1984-06-25
Jon Levine,198,0,1984-06-25
Sergio Casal,200,0,1984-06-25
Peter Carlsson,201,0,1984-06-25
Lorenzo Fargas,201,0,1984-06-25
Kim Warwick,201,0,1984-06-25
Dominique Bedel,204,0,1984-06-25
Ernie Fernandez,204,0,1984-06-25
Craig A Miller,206,0,1984-06-25
Stanislav Birner,207,0,1984-06-25
Glenn Layendecker,208,0,1984-06-25
Georges Goven,209,0,1984-06-25
Ilie Nastase,210,0,1984-06-25
Jan Van Langendonck,210,0,1984-06-25
Magnus Tideman,212,0,1984-06-25
Bruce Derlin,213,0,1984-06-25
Eddie Dibbs,213,0,1984-06-25
Huub Van Boeckel,213,0,1984-06-25
Francisco Yunis,213,0,1984-06-25
Jay Lapidus,217,0,1984-06-25
Luca Bottazzi,218,0,1984-06-25
Eric Fromm,219,0,1984-06-25
Brian Levine,220,0,1984-06-25
Peter Lundgren,221,0,1984-06-25
Morris Skip Strode,221,0,1984-06-25
Mark Wooldridge,221,0,1984-06-25
Alejandro Ganzabal,224,0,1984-06-25
Nelson Aerts,225,0,1984-06-25
Miloslav Lacek,225,0,1984-06-25
Jonathan Canter,227,0,1984-06-25
Jose Garcia-Requena,227,0,1984-06-25
Carl Limberger,229,0,1984-06-25
Christo Steyn,229,0,1984-06-25
Jonathan Smith,231,0,1984-06-25
Jaime Fillol Sr.,232,0,1984-06-25
Rod Frawley,232,0,1984-06-25
Alexander Zverev Sr.,232,0,1984-06-25
Kent Carlsson,235,0,1984-06-25
Jairo Velasco Sr,235,0,1984-06-25
Eduardo Bengoechea,237,0,1984-06-25
Guillermo Rivas,237,0,1984-06-25
Eduardo Osta,239,0,1984-06-25
Rocky Royer,239,0,1984-06-25
Howard Sands,239,0,1984-06-25
Steve Shaw,239,0,1984-06-25
Paul Annacone,243,0,1984-06-25
Horacio de la Pena,243,0,1984-06-25
Carlos Di Laura,243,0,1984-06-25
Ken Flach,243,0,1984-06-25
Alejandro Pierola,243,0,1984-06-25
Jorge Bardou,248,0,1984-06-25
Bernhard Pils,248,0,1984-06-25
Charles Buzz Strode,248,0,1984-06-25
Paul Vojtischek,248,0,1984-06-25
Manuel Orantes,252,0,1984-06-25
Peter Rennert,252,0,1984-06-25
David Carter,255,0,1984-06-25
Jacques Hervet,255,0,1984-06-25
Miguel Mir,255,0,1984-06-25
Fernando Roese,255,0,1984-06-25
Carlos Gattiker,259,0,1984-06-25
Bruce Kleege,260,0,1984-06-25
Jose A. Moreno,260,0,1984-06-25
Billy Nealon,260,0,1984-06-25
Fernando Soler,263,0,1984-06-25
David De Miguel,264,0,1984-06-25
Charlie Fancutt,264,0,1984-06-25
Greg Neuhart,264,0,1984-06-25
Peter Johnston,267,0,1984-06-25
Mansour Bahrami,268,0,1984-06-25
Pat Dupre,268,0,1984-06-25
Mike Gandolfo,268,0,1984-06-25
Bob Green,268,0,1984-06-25
Roger Guedes,268,0,1984-06-25
Andy Kohlberg,268,0,1984-06-25
Mark Kratzmann,268,0,1984-06-25
Daniel Leal,268,0,1984-06-25
Eduardo Oncins,268,0,1984-06-25
Igor Flego,277,0,1984-06-25
Marcelo Ingaramo,277,0,1984-06-25
