full_name,ranking,points,date
Andy Murray,1,12410,2016-11-28
Novak Djokovic,2,11780,2016-11-28
Milos Raonic,3,5450,2016-11-28
Stan Wawrinka,4,5315,2016-11-28
Kei Nishikori,5,4905,2016-11-28
Marin Cilic,6,3650,2016-11-28
Gael Monfils,7,3625,2016-11-28
Dominic Thiem,8,3415,2016-11-28
Rafael Nadal,9,3300,2016-11-28
Tomas Berdych,10,3060,2016-11-28
David Goffin,11,2750,2016-11-28
Jo-Wilfried Tsonga,12,2550,2016-11-28
Nick Kyrgios,13,2460,2016-11-28
Roberto Bautista Agut,14,2350,2016-11-28
Lucas Pouille,15,2156,2016-11-28
Roger Federer,16,2130,2016-11-28
Grigor Dimitrov,17,2035,2016-11-28
Richard Gasquet,18,1885,2016-11-28
John Isner,19,1850,2016-11-28
Ivo Karlovic,20,1795,2016-11-28
David Ferrer,21,1785,2016-11-28
Pablo Cuevas,22,1780,2016-11-28
Jack Sock,23,1710,2016-11-28
Alexander Zverev,24,1655,2016-11-28
Gilles Simon,25,1585,2016-11-28
Bernard Tomic,26,1465,2016-11-28
Albert Ramos-Vinolas,27,1435,2016-11-28
Feliciano Lopez,28,1410,2016-11-28
Viktor Troicki,29,1385,2016-11-28
Pablo Carreno Busta,30,1370,2016-11-28
Sam Querrey,31,1355,2016-11-28
Philipp Kohlschreiber,32,1325,2016-11-28
Steve Johnson,33,1320,2016-11-28
Gilles Muller,34,1255,2016-11-28
Martin Klizan,35,1230,2016-11-28
Marcos Baghdatis,36,1140,2016-11-28
Marcel Granollers,37,1136,2016-11-28
Juan Martin del Potro,38,1110,2016-11-28
Nicolas Mahut,39,1102,2016-11-28
Paolo Lorenzi,40,1090,2016-11-28
Federico Delbonis,41,1040,2016-11-28
Fernando Verdasco,42,1035,2016-11-28
Joao Sousa,43,1030,2016-11-28
Nicolas Almagro,44,1013,2016-11-28
Kyle Edmund,45,1001,2016-11-28
Andrey Kuznetsov,46,970,2016-11-28
Benoit Paire,47,960,2016-11-28
Borna Coric,48,945,2016-11-28
Fabio Fognini,49,945,2016-11-28
Florian Mayer,50,903,2016-11-28
Mischa Zverev,51,874,2016-11-28
Diego Schwartzman,52,864,2016-11-28
Karen Khachanov,53,863,2016-11-28
Stephane Robert,54,854,2016-11-28
Jiri Vesely,55,848,2016-11-28
Facundo Bagnis,56,835,2016-11-28
Mikhail Youzhny,57,826,2016-11-28
Malek Jaziri,58,814,2016-11-28
Robin Haase,59,795,2016-11-28
Adrian Mannarino,60,791,2016-11-28
Thomaz Bellucci,61,771,2016-11-28
Alexandr Dolgopolov,62,760,2016-11-28
Jan-Lennard Struff,63,758,2016-11-28
Yen-Hsun Lu,64,754,2016-11-28
Juan Monaco,65,740,2016-11-28
Daniel Evans,66,736,2016-11-28
Kevin Anderson,67,735,2016-11-28
Gerald Melzer,68,728,2016-11-28
Jeremy Chardy,69,725,2016-11-28
Guillermo Garcia-Lopez,70,725,2016-11-28
Horacio Zeballos,71,722,2016-11-28
Dustin Brown,72,710,2016-11-28
Paul-Henri Mathieu,73,710,2016-11-28
Illya Marchenko,74,705,2016-11-28
Adam Pavlasek,75,704,2016-11-28
Taylor Fritz,76,701,2016-11-28
Damir Dzumhur,77,699,2016-11-28
Pierre-Hugues Herbert,78,698,2016-11-28
Jordan Thompson,79,689,2016-11-28
Guido Pella,80,685,2016-11-28
Gastao Elias,81,675,2016-11-28
Thiago Monteiro,82,674,2016-11-28
Renzo Olivo,83,670,2016-11-28
John Millman,84,665,2016-11-28
Konstantin Kravchuk,85,660,2016-11-28
Steve Darcis,86,658,2016-11-28
Andreas Seppi,87,655,2016-11-28
Donald Young,88,651,2016-11-28
Mikhail Kukushkin,89,634,2016-11-28
Ryan Harrison,90,632,2016-11-28
Santiago Giraldo,91,632,2016-11-28
Ricardas Berankis,92,630,2016-11-28
Dusan Lajovic,93,627,2016-11-28
Nikoloz Basilashvili,94,618,2016-11-28
Carlos Berlocq,95,617,2016-11-28
Dudi Sela,96,616,2016-11-28
Radu Albot,97,614,2016-11-28
Rogerio Dutra Silva,98,613,2016-11-28
Daniil Medvedev,99,611,2016-11-28
Yoshihito Nishioka,100,604,2016-11-28
Aljaz Bedene,101,592,2016-11-28
Victor Estrella Burgos,102,586,2016-11-28
James Duckworth,103,577,2016-11-28
Hyeon Chung,104,571,2016-11-28
Jared Donaldson,105,570,2016-11-28
Inigo Cervantes,106,560,2016-11-28
Radek Stepanek,107,558,2016-11-28
Frances Tiafoe,108,550,2016-11-28
Sergiy Stakhovsky,109,542,2016-11-28
Nicolas Kicker,110,537,2016-11-28
Guido Andreozzi,111,528,2016-11-28
Yuichi Sugita,112,527,2016-11-28
Lukas Rosol,113,525,2016-11-28
Bjorn Fratangelo,114,519,2016-11-28
Daniel Gimeno-Traver,115,518,2016-11-28
Stefan Kozlov,116,508,2016-11-28
Jozef Kovalik,117,501,2016-11-28
Tobias Kamke,118,501,2016-11-28
Benjamin Becker,119,497,2016-11-28
Marco Chiudinelli,120,497,2016-11-28
Denis Istomin,121,492,2016-11-28
Lukas Lacko,122,492,2016-11-28
Joao Souza,123,491,2016-11-28
Thomas Fabbiano,124,484,2016-11-28
Evgeny Donskoy,125,482,2016-11-28
Go Soeda,126,480,2016-11-28
Taro Daniel,127,476,2016-11-28
