full_name,ranking,points,date
Jimmy Connors,1,0,1975-11-03
Guillermo Vilas,2,0,1975-11-03
Ken Rosewall,3,0,1975-11-03
John Newcombe,4,0,1975-11-03
Bjorn Borg,5,0,1975-11-03
Arthur Ashe,6,0,1975-11-03
Manuel Orantes,7,0,1975-11-03
Tom Okker,8,0,1975-11-03
Tony Roche,9,0,1975-11-03
Ilie Nastase,10,0,1975-11-03
Rod Laver,11,0,1975-11-03
Roscoe Tanner,12,0,1975-11-03
Raul Ramirez,13,0,1975-11-03
John Alexander,14,0,1975-11-03
Harold Solomon,15,0,1975-11-03
Vitas Gerulaitis,16,0,1975-11-03
Jan Kodes,17,0,1975-11-03
Cliff Richey,18,0,1975-11-03
Marty Riessen,19,0,1975-11-03
Dick Stockton,20,0,1975-11-03
Onny Parun,21,0,1975-11-03
Eddie Dibbs,22,0,1975-11-03
Jaime Fillol Sr.,23,0,1975-11-03
Brian Gottfried,24,0,1975-11-03
Mark Cox,25,0,1975-11-03
Stan Smith,26,0,1975-11-03
Alex Metreveli,27,0,1975-11-03
Adriano Panatta,28,0,1975-11-03
Phil Dent,29,0,1975-11-03
Robert Lutz,30,0,1975-11-03
Ross Case,31,0,1975-11-03
Vijay Amritraj,32,0,1975-11-03
Karl Meiler,33,0,1975-11-03
Sandy Mayer,34,0,1975-11-03
Juan Gisbert Sr,35,0,1975-11-03
Cliff Drysdale,36,0,1975-11-03
Buster C. Mottram,37,0,1975-11-03
Kim Warwick,38,0,1975-11-03
Andrew Pattison,39,0,1975-11-03
Charlie Pasarell,40,0,1975-11-03
Bob Hewitt,41,0,1975-11-03
Thomaz Koch,42,0,1975-11-03
Francois Jauffret,43,0,1975-11-03
Roger Taylor,44,0,1975-11-03
Allan Stone,45,0,1975-11-03
Paolo Bertolucci,46,0,1975-11-03
Jeff Borowiak,47,0,1975-11-03
Ismail El Shafei,48,0,1975-11-03
Jose Higueras,49,0,1975-11-03
Ulrich Pinner,50,0,1975-11-03
Billy Martin,51,0,1975-11-03
Jiri Hrebec,52,0,1975-11-03
Jurgen Fassbender,53T,0,1975-11-03
Patrick Proisy,53T,0,1975-11-03
Tom Gorman,55,0,1975-11-03
Geoff Masters,56,0,1975-11-03
Dick Crealy,57,0,1975-11-03
Nikola Pilic,58,0,1975-11-03
Hans-Jurgen Pohmann,59,0,1975-11-03
Brian Fairlie,60,0,1975-11-03
Bob Carmichael,61,0,1975-11-03
Wojtek Fibak,62,0,1975-11-03
Charles Owens,63,0,1975-11-03
Erik Van Dillen,64,0,1975-11-03
Corrado Barazzutti,65T,0,1975-11-03
Victor Pecci,65T,0,1975-11-03
Sherwood Stewart,67,0,1975-11-03
Frew McMillan,68,0,1975-11-03
Ray Ruffels,69,0,1975-11-03
Balazs Taroczy,70,0,1975-11-03
Patrice Dominguez,71,0,1975-11-03
John Andrews,72,0,1975-11-03
Birger Andersson,73,0,1975-11-03
Georges Goven,74,0,1975-11-03
Paul Gerken,75,0,1975-11-03
Raymond Moore,76,0,1975-11-03
Zeljko Franulovic,77,0,1975-11-03
Ivan Molina,78,0,1975-11-03
Colin Dibley,79,0,1975-11-03
Anand Amritraj,80,0,1975-11-03
Jean-Francois Caujolle,81,0,1975-11-03
Hans Kary,82,0,1975-11-03
Harald Elschenbroich,83T,0,1975-11-03
Trey Waltke,83T,0,1975-11-03
Jun Kamiwazumi,85,0,1975-11-03
John Whitlinger,86,0,1975-11-03
Jose Edison Mandarino,87,0,1975-11-03
Grover Raz Reid,88,0,1975-11-03
Milan Holecek,89,0,1975-11-03
Haroon Rahim,90,0,1975-11-03
Bob Giltinan,91T,0,1975-11-03
Antonio Zugarelli,91T,0,1975-11-03
John Lloyd,93,0,1975-11-03
Bernard Mignot,94,0,1975-11-03
Paul Kronk,95,0,1975-11-03
Syd Ball,96,0,1975-11-03
Mike Estep,97,0,1975-11-03
Elio Lito Alvarez,98,0,1975-11-03
Jairo Velasco Sr,99,0,1975-11-03
Ricardo Cano,100T,0,1975-11-03
Roy Emerson,100T,0,1975-11-03
Clark Graebner,100T,0,1975-11-03
Nicola Spear,100T,0,1975-11-03
John Yuill,100T,0,1975-11-03
