full_name,ranking,points,date
Andre Agassi,1,0,1995-10-02
Pete Sampras,2,0,1995-10-02
Thomas Muster,3,0,1995-10-02
Boris Becker,4,0,1995-10-02
Michael Chang,5,0,1995-10-02
Yevgeny Kafelnikov,6,0,1995-10-02
Goran Ivanisevic,7,0,1995-10-02
Jim Courier,8,0,1995-10-02
Thomas Enqvist,9,0,1995-10-02
Sergi Bruguera,10,0,1995-10-02
Michael Stich,11,0,1995-10-02
Marc Rosset,12,0,1995-10-02
Richard Krajicek,13,0,1995-10-02
Magnus Larsson,14,0,1995-10-02
Wayne Ferreira,15,0,1995-10-02
Andrei Medvedev,16,0,1995-10-02
Jan Siemerink,17,0,1995-10-02
Andrea Gaudenzi,18,0,1995-10-02
Stefan Edberg,19,0,1995-10-02
Todd Martin,20,0,1995-10-02
Gilbert Schaller,21,0,1995-10-02
Paul Haarhuis,22,0,1995-10-02
Alberto Berasategui,23,0,1995-10-02
Petr Korda,24,0,1995-10-02
Albert Costa,25,0,1995-10-02
Arnaud Boetsch,26,0,1995-10-02
Francisco Clavet,27,0,1995-10-02
Jacco Eltingh,28,0,1995-10-02
Alexander Volkov,29,0,1995-10-02
Bernd Karbacher,30,0,1995-10-02
Carlos Costa,31,0,1995-10-02
Marcelo Rios,32,0,1995-10-02
Jonas Bjorkman,33,0,1995-10-02
Brett Steven,34,0,1995-10-02
Alex Corretja,35,0,1995-10-02
Javier Frana,36,0,1995-10-02
Mark Woodforde,37,0,1995-10-02
Greg Rusedski,38,0,1995-10-02
Todd Woodbridge,39,0,1995-10-02
Christian Ruud,40,0,1995-10-02
Bohdan Ulihrach,41,0,1995-10-02
Renzo Furlan,42,0,1995-10-02
Byron Black,43,0,1995-10-02
Patrick McEnroe,44,0,1995-10-02
Patrick Rafter,45,0,1995-10-02
Aaron Krickstein,46,0,1995-10-02
Javier Sanchez,47,0,1995-10-02
MaliVai Washington,48,0,1995-10-02
Mats Wilander,49,0,1995-10-02
Jordi Arrese,50,0,1995-10-02
Jakob Hlasek,51,0,1995-10-02
David Wheaton,52,0,1995-10-02
Martin Sinner,53,0,1995-10-02
Daniel Vacek,54,0,1995-10-02
Adrian Voinea,55,0,1995-10-02
Martin Damm,56,0,1995-10-02
Fernando Meligeni,57,0,1995-10-02
Guy Forget,58,0,1995-10-02
Andrei Chesnokov,59,0,1995-10-02
Cedric Pioline,60,0,1995-10-02
Karol Kucera,61,0,1995-10-02
David Prinosil,62,0,1995-10-02
Jordi Burillo,63,0,1995-10-02
Richey Reneberg,64,0,1995-10-02
Olivier Delaitre,65,0,1995-10-02
Vincent Spadea,66,0,1995-10-02
Anders Jarryd,67,0,1995-10-02
Kenneth Carlsen,68,0,1995-10-02
Sjeng Schalken,69,0,1995-10-02
Lionel Roux,70,0,1995-10-02
Slava Dosedel,71,0,1995-10-02
Shuzo Matsuoka,72,0,1995-10-02
Michael Joyce,73,0,1995-10-02
Jared Palmer,74,0,1995-10-02
Karim Alami,75,0,1995-10-02
Stefano Pescosolido,76,0,1995-10-02
Marc-Kevin Goellner,77,0,1995-10-02
Jonathan Stark,78,0,1995-10-02
Jason Stoltenberg,79,0,1995-10-02
Tomas Carbonell,80,0,1995-10-02
Jan Apell,81,0,1995-10-02
Jeff Tarango,82,0,1995-10-02
Hernan Gumy,83,0,1995-10-02
Jiri Novak,84,0,1995-10-02
Carl-Uwe Steeb,85,0,1995-10-02
Frederik Fetterlein,86,0,1995-10-02
Fabrice Santoro,87,0,1995-10-02
Scott Draper,88,0,1995-10-02
Nuno Marques,89,0,1995-10-02
