full_name,ranking,points,date
Ivan Lendl,1,0,1990-01-08
Boris Becker,2,0,1990-01-08
Stefan Edberg,3,0,1990-01-08
Brad Gilbert,4,0,1990-01-08
John McEnroe,5,0,1990-01-08
Michael Chang,6,0,1990-01-08
Aaron Krickstein,7,0,1990-01-08
Andre Agassi,8,0,1990-01-08
Jay Berger,9,0,1990-01-08
Alberto Mancini,10,0,1990-01-08
Martin Jaite,11,0,1990-01-08
Tim Mayotte,12,0,1990-01-08
Emilio Sanchez,13,0,1990-01-08
Mats Wilander,14,0,1990-01-08
Andres Gomez,15,0,1990-01-08
Carl-Uwe Steeb,16,0,1990-01-08
Jimmy Connors,17,0,1990-01-08
Andrei Chesnokov,18,0,1990-01-08
Horst Skoff,19,0,1990-01-08
Kevin Curren,20,0,1990-01-08
Yannick Noah,21,0,1990-01-08
Sergi Bruguera,22,0,1990-01-08
Jim Courier,23,0,1990-01-08
Thomas Muster,24,0,1990-01-08
Miloslav Mecir Sr.,25,0,1990-01-08
Christo Van Rensburg,26,0,1990-01-08
Jaime Yzaga,27,0,1990-01-08
Jan Gunnarsson,28,0,1990-01-08
Jakob Hlasek,29,0,1990-01-08
Guillermo Perez-Roldan,30,0,1990-01-08
Jim Grabb,31,0,1990-01-08
Goran Ivanisevic,32,0,1990-01-08
Magnus Gustafsson,33,0,1990-01-08
Jordi Arrese,34,0,1990-01-08
Paolo Cane,35,0,1990-01-08
Ronald Agenor,36,0,1990-01-08
Wally Masur,37,0,1990-01-08
Marcelo Filippini,38,0,1990-01-08
Amos Mansdorf,39,0,1990-01-08
Anders Jarryd,40,0,1990-01-08
Jonas Svensson,41,0,1990-01-08
Richey Reneberg,42,0,1990-01-08
Goran Prpic,43,0,1990-01-08
Luiz Mattar,44,0,1990-01-08
Javier Sanchez,45,0,1990-01-08
Darren Cahill,46,0,1990-01-08
Paul Chamberlin,47,0,1990-01-08
Kelly Evernden,48,0,1990-01-08
Eric Jelen,49,0,1990-01-08
Paul Annacone,50,0,1990-01-08
David Wheaton,51,0,1990-01-08
Scott Davis,52,0,1990-01-08
Jimmy Arias,53,0,1990-01-08
Todd Witsken,54,0,1990-01-08
Omar Camporese,55,0,1990-01-08
Guy Forget,56,0,1990-01-08
Jim Pugh,57,0,1990-01-08
Martin Strelba,58,0,1990-01-08
Karel Novacek,59,0,1990-01-08
Jean-Philippe Fleurian,60,0,1990-01-08
Alexander Volkov,61,0,1990-01-08
Tomas Carbonell,62,0,1990-01-08
Mikael Pernfors,63,0,1990-01-08
Mark Koevermans,64,0,1990-01-08
Ramesh Krishnan,65,0,1990-01-08
Michiel Schapers,66,0,1990-01-08
Marc Rosset,67,0,1990-01-08
Juan Aguilera,68,0,1990-01-08
Pete Sampras,69,0,1990-01-08
Lawson Duncan,70,0,1990-01-08
Andrew Sznajder,71,0,1990-01-08
Jens Woehrmann,72,0,1990-01-08
Niclas Kroon,73,0,1990-01-08
Jerome Potier,74,0,1990-01-08
Paul Haarhuis,75,0,1990-01-08
Andrei Cherkasov,76,0,1990-01-08
Franco Davin,77,0,1990-01-08
Dan Goldie,78,0,1990-01-08
Derrick Rostagno,79,0,1990-01-08
Petr Korda,80,0,1990-01-08
Johan Kriek,81,0,1990-01-08
Slobodan Zivojinovic,82,0,1990-01-08
Milan Srejber,83,0,1990-01-08
Glenn Layendecker,84,0,1990-01-08
Jimmy Brown,85,0,1990-01-08
Peter Lundgren,86,0,1990-01-08
Richard Matuszewski,87,0,1990-01-08
Jeremy Bates,88,0,1990-01-08
Richard Fromberg,89,0,1990-01-08
Michael Stich,90,0,1990-01-08
Bruno Oresar,91,0,1990-01-08
Nicolas Pereira,92,0,1990-01-08
Leif Shiras,93,0,1990-01-08
Robert Seguso,94,0,1990-01-08
Tom Nijssen,95,0,1990-01-08
Udo Riglewski,96,0,1990-01-08
Jason Stoltenberg,97,0,1990-01-08
Alex Antonitsch,98,0,1990-01-08
Lars-Anders Wahlgren,99,0,1990-01-08
Gilad Bloom,100,0,1990-01-08
Mark Woodforde,101,0,1990-01-08
Pieter Aldrich,102,0,1990-01-08
Johan Anderson,103,0,1990-01-08
Diego Perez,104,0,1990-01-08
John Fitzgerald,105,0,1990-01-08
Claudio Pistolesi,106,0,1990-01-08
Christian Bergstrom,107,0,1990-01-08
Francesco Cancellotti,108,0,1990-01-08
Marian Vajda,109,0,1990-01-08
Cassio Motta,110,0,1990-01-08
Tim Wilkison,111,0,1990-01-08
Michael Tauson,112,0,1990-01-08
Mark Kratzmann,113,0,1990-01-08
Thierry Tulasne,114,0,1990-01-08
Eduardo Bengoechea,115,0,1990-01-08
Olivier Delaitre,116,0,1990-01-08
Andres Vysand,117,0,1990-01-08
Patrik Kuhnen,118,0,1990-01-08
Kelly Jones,119,0,1990-01-08
Horacio de la Pena,120,0,1990-01-08
Martin Laurendeau,121,0,1990-01-08
Fernando Luna,122,0,1990-01-08
Veli Paloheimo,123,0,1990-01-08
Roberto Azar,124,0,1990-01-08
Jose Francisco Altur,125,0,1990-01-08
Christian Saceanu,126,0,1990-01-08
Lars Jonsson,127,0,1990-01-08
Gary Muller,128,0,1990-01-08
Grant Connell,129,0,1990-01-08
Francisco Roig,130,0,1990-01-08
Diego Nargiso,131,0,1990-01-08
Thomas Hogstedt,132,0,1990-01-08
David Pate,133,0,1990-01-08
Joey Rive,134,0,1990-01-08
Broderick Dyke,135,0,1990-01-08
Markus Zoecke,136,0,1990-01-08
Nicklas Kulti,137,0,1990-01-08
Martin Wostenholme,138,0,1990-01-08
Eric Winogradsky,139,0,1990-01-08
Leonardo Lavalle,140,0,1990-01-08
Dan Cassidy,141,0,1990-01-08
Tarik Benhabiles,142,0,1990-01-08
Brad Drewett,143,0,1990-01-08
