full_name,ranking,points,date
Novak Djokovic,1,16585,2015-11-30
Andy Murray,2,8945,2015-11-30
Roger Federer,3,8265,2015-11-30
Stan Wawrinka,4,6865,2015-11-30
Rafael Nadal,5,5230,2015-11-30
Tomas Berdych,6,4620,2015-11-30
David Ferrer,7,4305,2015-11-30
Kei Nishikori,8,4235,2015-11-30
Richard Gasquet,9,2850,2015-11-30
Jo-Wilfried Tsonga,10,2635,2015-11-30
John Isner,11,2495,2015-11-30
Kevin Anderson,12,2475,2015-11-30
Marin Cilic,13,2405,2015-11-30
Milos Raonic,14,2170,2015-11-30
Gilles Simon,15,2145,2015-11-30
David Goffin,16,1880,2015-11-30
Feliciano Lopez,17,1690,2015-11-30
Bernard Tomic,18,1675,2015-11-30
Benoit Paire,19,1633,2015-11-30
Dominic Thiem,20,1600,2015-11-30
Fabio Fognini,21,1515,2015-11-30
Viktor Troicki,22,1487,2015-11-30
Ivo Karlovic,23,1485,2015-11-30
Gael Monfils,24,1485,2015-11-30
Roberto Bautista Agut,25,1480,2015-11-30
Jack Sock,26,1465,2015-11-30
Guillermo Garcia-Lopez,27,1430,2015-11-30
Grigor Dimitrov,28,1360,2015-11-30
Andreas Seppi,29,1360,2015-11-30
Nick Kyrgios,30,1260,2015-11-30
Jeremy Chardy,31,1255,2015-11-30
Steve Johnson,32,1240,2015-11-30
Joao Sousa,33,1191,2015-11-30
Philipp Kohlschreiber,34,1185,2015-11-30
Leonardo Mayer,35,1150,2015-11-30
Alexandr Dolgopolov,36,1135,2015-11-30
Thomaz Bellucci,37,1105,2015-11-30
Gilles Muller,38,1105,2015-11-30
Vasek Pospisil,39,1075,2015-11-30
Pablo Cuevas,40,1065,2015-11-30
Jiri Vesely,41,1057,2015-11-30
Tommy Robredo,42,1000,2015-11-30
Martin Klizan,43,980,2015-11-30
Borna Coric,44,941,2015-11-30
Aljaz Bedene,45,939,2015-11-30
Marcos Baghdatis,46,933,2015-11-30
Adrian Mannarino,47,930,2015-11-30
Donald Young,48,907,2015-11-30
Fernando Verdasco,49,900,2015-11-30
Teymuraz Gabashvili,50,863,2015-11-30
Hyeon Chung,51,817,2015-11-30
Federico Delbonis,52,815,2015-11-30
Juan Monaco,53,810,2015-11-30
Albert Ramos-Vinolas,54,798,2015-11-30
Lukas Rosol,55,797,2015-11-30
Victor Estrella Burgos,56,797,2015-11-30
Jerzy Janowicz,57,795,2015-11-30
Simone Bolelli,58,790,2015-11-30
Sam Querrey,59,785,2015-11-30
Sam Groth,60,782,2015-11-30
Denis Istomin,61,781,2015-11-30
Sergiy Stakhovsky,62,780,2015-11-30
Andreas Haider-Maurer,63,775,2015-11-30
Pablo Andujar,64,770,2015-11-30
Mikhail Kukushkin,65,762,2015-11-30
Robin Haase,66,740,2015-11-30
Pablo Carreno Busta,67,734,2015-11-30
Paolo Lorenzi,68,725,2015-11-30
Denis Kudla,69,719,2015-11-30
Santiago Giraldo,70,716,2015-11-30
Nicolas Mahut,71,710,2015-11-30
Inigo Cervantes,72,703,2015-11-30
Nicolas Almagro,73,694,2015-11-30
Guido Pella,74,693,2015-11-30
Daniel Munoz de la Nava,75,681,2015-11-30
Dusan Lajovic,76,678,2015-11-30
Yen-Hsun Lu,77,674,2015-11-30
Lucas Pouille,78,672,2015-11-30
Andrey Kuznetsov,79,663,2015-11-30
Thanasi Kokkinakis,80,656,2015-11-30
Ernests Gulbis,81,655,2015-11-30
Damir Dzumhur,82,649,2015-11-30
Alexander Zverev,83,647,2015-11-30
Marcel Granollers,84,645,2015-11-30
Ricardas Berankis,85,641,2015-11-30
Steve Darcis,86,638,2015-11-30
Ivan Dodig,87,636,2015-11-30
Diego Schwartzman,88,624,2015-11-30
Rajeev Ram,89,623,2015-11-30
Marco Cecchinato,90,618,2015-11-30
Evgeny Donskoy,91,615,2015-11-30
