full_name,ranking,points,date
Roger Federer,1,5610,2004-06-14
Andy Roddick,2,4695,2004-06-14
Guillermo Coria,3,3740,2004-06-14
David Nalbandian,4,2625,2004-06-14
Juan Carlos Ferrero,5,2510,2004-06-14
Tim Henman,6,2505,2004-06-14
Carlos Moya,7,2460,2004-06-14
Rainer Schuettler,8,2265,2004-06-14
Andre Agassi,9,2055,2004-06-14
Lleyton Hewitt,10,1745,2004-06-14
Gaston Gaudio,11,1705,2004-06-14
Nicolas Massu,12,1673,2004-06-14
Sebastien Grosjean,13,1665,2004-06-14
Paradorn Srichaphan,14,1535,2004-06-14
Marat Safin,15,1420,2004-06-14
Jiri Novak,16,1355,2004-06-14
Sjeng Schalken,17,1340,2004-06-14
Mardy Fish,18,1335,2004-06-14
Mark Philippoussis,19,1320,2004-06-14
Juan Ignacio Chela,20,1320,2004-06-14
Andrei Pavel,21,1264,2004-06-14
Feliciano Lopez,22,1260,2004-06-14
Tommy Robredo,23,1255,2004-06-14
Gustavo Kuerten,24,1165,2004-06-14
Dominik Hrbaty,25,1141,2004-06-14
Fernando Gonzalez,26,1135,2004-06-14
Jonas Bjorkman,27,1110,2004-06-14
Max Mirnyi,28,1045,2004-06-14
Ivan Ljubicic,29,1040,2004-06-14
Vincent Spadea,30,1030,2004-06-14
Taylor Dent,31,945,2004-06-14
Mariano Zabaleta,32,915,2004-06-14
Nicolas Kiefer,33,905,2004-06-14
Robby Ginepri,34,865,2004-06-14
Hicham Arazi,35,858,2004-06-14
Mikhail Youzhny,36,855,2004-06-14
Luis Horna,37,831,2004-06-14
Arnaud Clement,38,823,2004-06-14
James Blake,39,820,2004-06-14
Agustin Calleri,40,795,2004-06-14
Fernando Verdasco,41,785,2004-06-14
Jurgen Melzer,42,782,2004-06-14
Younes El Aynaoui,43,775,2004-06-14
Robin Soderling,44,770,2004-06-14
Joachim Johansson,45,767,2004-06-14
Irakli Labadze,46,765,2004-06-14
Rafael Nadal,47,760,2004-06-14
Sargis Sargsian,48,750,2004-06-14
David Ferrer,49,749,2004-06-14
Xavier Malisse,50,730,2004-06-14
Filippo Volandri,51,701,2004-06-14
Fabrice Santoro,52,691,2004-06-14
David Sanchez,53,691,2004-06-14
Albert Costa,54,690,2004-06-14
Martin Verkerk,55,670,2004-06-14
Igor Andreev,56,667,2004-06-14
Thomas Enqvist,57,653,2004-06-14
Nicolas Escude,58,646,2004-06-14
Nikolay Davydenko,59,645,2004-06-14
Jarkko Nieminen,60,645,2004-06-14
Alberto Martin,61,637,2004-06-14
Ivo Karlovic,62,626,2004-06-14
Radek Stepanek,63,590,2004-06-14
Gregory Carraz,64,574,2004-06-14
Michael Llodra,65,567,2004-06-14
Dmitry Tursunov,66,567,2004-06-14
Mario Ancic,67,566,2004-06-14
Karol Beck,68,563,2004-06-14
Todd Martin,69,559,2004-06-14
Florian Mayer,70,557,2004-06-14
Olivier Rochus,71,554,2004-06-14
Guillermo Canas,72,549,2004-06-14
Raemon Sluiter,73,549,2004-06-14
Tomas Berdych,74,547,2004-06-14
Flavio Saretta,75,541,2004-06-14
Karol Kucera,76,534,2004-06-14
Albert Montanes,77,533,2004-06-14
Nicolas Lapentti,78,531,2004-06-14
Victor Hanescu,79,523,2004-06-14
Julien Benneteau,80,517,2004-06-14
Hyung-Taik Lee,81,508,2004-06-14
Alexander Popp,82,497,2004-06-14
Ruben Ramirez Hidalgo,83,495,2004-06-14
Cyril Saulnier,84,491,2004-06-14
Wayne Ferreira,85,490,2004-06-14
Alex Corretja,86,476,2004-06-14
Thierry Ascione,87,476,2004-06-14
Dennis van Scheppingen,88,474,2004-06-14
Jan-Michael Gambill,89,470,2004-06-14
Wayne Arthurs,90,465,2004-06-14
Oscar Hernandez,91,464,2004-06-14
Paul-Henri Mathieu,92,451,2004-06-14
Antony Dupuis,93,450,2004-06-14
Olivier Patience,94,448,2004-06-14
Lars Burgsmuller,95,442,2004-06-14
Olivier Mutis,96,436,2004-06-14
Stefan Koubek,97,432,2004-06-14
Jose Acasuso,98,428,2004-06-14
Gilles Elseneer,99,425,2004-06-14
Tommy Haas,100,415,2004-06-14
Yen-Hsun Lu,101,413,2004-06-14
Kenneth Carlsen,102,400,2004-06-14
Galo Blanco,103,398,2004-06-14
Alex Calatrava,104,386,2004-06-14
Nicolas Mahut,105,384,2004-06-14
Richard Gasquet,106,380,2004-06-14
Wesley Moodie,107,378,2004-06-14
Kristof Vliegen,108,378,2004-06-14
Martin Vassallo Arguello,109,376,2004-06-14
Greg Rusedski,110,374,2004-06-14
John van Lottum,111,373,2004-06-14
Jeff Salzenstein,112,371,2004-06-14
Jan Vacek,113,366,2004-06-14
Davide Sanguinetti,114,352,2004-06-14
Jeff Morrison,115,351,2004-06-14
Adrian Garcia,116,349,2004-06-14
Christophe Rochus,117,347,2004-06-14
Bohdan Ulihrach,118,346,2004-06-14
Juan Monaco,119,344,2004-06-14
Jan Hernych,120,342,2004-06-14
Tomas Zib,121,341,2004-06-14
Alex Bogomolov Jr.,122,339,2004-06-14
Nicolas Almagro,123,329,2004-06-14
Marc Lopez,124,323,2004-06-14
Marc Rosset,125,323,2004-06-14
Albert Portas,126,317,2004-06-14
Felix Mantilla,127,313,2004-06-14
Alexander Peya,128,313,2004-06-14
Michal Tabara,129,311,2004-06-14
Tomas Behrend,130,309,2004-06-14
Harel Levy,131,308,2004-06-14
Potito Starace,132,307,2004-06-14
Juan-Pablo Guzman,133,307,2004-06-14
Todd Reid,134,305,2004-06-14
Janko Tipsarevic,135,304,2004-06-14
Ivo Heuberger,136,304,2004-06-14
Alejandro Falla,137,303,2004-06-14
Gilles Muller,138,295,2004-06-14
Santiago Ventura,139,295,2004-06-14
Ricardo Mello,140,293,2004-06-14
Glenn Weiner,141,292,2004-06-14
Daniel Elsner,142,289,2004-06-14
Stefano Pescosolido,143,288,2004-06-14
Julien Jeanpierre,144,282,2004-06-14
Guillermo Garcia-Lopez,145,282,2004-06-14
Roko Karanusic,146,282,2004-06-14
Jiri Vanek,147,282,2004-06-14
Robert Kendrick,148,280,2004-06-14
Alessio Di Mauro,149,279,2004-06-14
Paul Goldstein,150,278,2004-06-14
Vladimir Voltchkov,151,272,2004-06-14
Stan Wawrinka,152,272,2004-06-14
Philipp Kohlschreiber,153,271,2004-06-14
Dick Norman,154,269,2004-06-14
Scott Draper,155,268,2004-06-14
Peter Luczak,156,267,2004-06-14
Justin Gimelstob,157,265,2004-06-14
Franco Squillari,158,265,2004-06-14
Razvan Sabau,159,260,2004-06-14
Vincenzo Santopadre,160,257,2004-06-14
Daniel Koellerer,161,256,2004-06-14
Jean-Rene Lisnard,162,254,2004-06-14
Arvind Parmar,163,251,2004-06-14
Yevgeny Kafelnikov,164,250,2004-06-14
Michel Kratochvil,165,250,2004-06-14
Werner Eschauer,166,247,2004-06-14
Andreas Seppi,167,245,2004-06-14
Giovanni Lapentti,168,244,2004-06-14
Massimo Dell'Acqua,169,239,2004-06-14
Stephane Robert,170,238,2004-06-14
Frank Dancevic,171,235,2004-06-14
Igor Kunitsyn,172,234,2004-06-14
Noam Okun,173,233,2004-06-14
Eric Taino,174,233,2004-06-14
Frederic Niemeyer,175,232,2004-06-14
Tomas Cakl,176,231,2004-06-14
Ivan Miranda,177,228,2004-06-14
Diego Veronelli,178,227,2004-06-14
Cecil Mamiit,179,223,2004-06-14
Marco Chiudinelli,180,222,2004-06-14
Fernando Vicente,181,220,2004-06-14
Jimmy Wang,182,220,2004-06-14
Sebastien De Chaunac,183,216,2004-06-14
Dieter Kindlmann,184,216,2004-06-14
Bjorn Phau,185,215,2004-06-14
Juan Pablo Brzezicki,186,213,2004-06-14
Danai Udomchoke,187,212,2004-06-14
Thomas Johansson,188,211,2004-06-14
Alexander Waske,189,210,2004-06-14
Michal Mertinak,190,209,2004-06-14
Franco Ferreiro,191,207,2004-06-14
Jerome Haehnel,192,203,2004-06-14
Mariano Delfino,193,203,2004-06-14
Edouard Roger-Vasselin,194,202,2004-06-14
Didac Perez,195,202,2004-06-14
Peter Wessels,196,201,2004-06-14
Simon Larose,197,198,2004-06-14
Kevin Kim,198,196,2004-06-14
Sergio Roitman,199,195,2004-06-14
Miguel Gallardo-Valles,200,194,2004-06-14
Florent Serra,201,192,2004-06-14
Bjorn Rehnquist,202,192,2004-06-14
Ramon Delgado,203,189,2004-06-14
Dusan Vemic,204,189,2004-06-14
Jean-Christophe Faurel,205,189,2004-06-14
Ivo Minar,206,188,2004-06-14
Nicolas Thomann,207,187,2004-06-14
Takao Suzuki,208,186,2004-06-14
Francesco Aldi,209,184,2004-06-14
Uros Vico,210,183,2004-06-14
Rik De Voest,211,182,2004-06-14
Julian Knowle,212,180,2004-06-14
Nicolas Devilder,213,180,2004-06-14
Jan Frode Andersen,214,176,2004-06-14
Brian Vahaly,215,175,2004-06-14
Petr Kralert,216,174,2004-06-14
Gilles Simon,217,174,2004-06-14
Matias Boeker,218,173,2004-06-14
Tuomas Ketola,219,173,2004-06-14
Federico Browne,220,172,2004-06-14
Daniele Bracciali,221,168,2004-06-14
Salvador Navarro,222,168,2004-06-14
Prakash Amritraj,223,167,2004-06-14
Wesley Whitehouse,224,164,2004-06-14
Marcos Baghdatis,225,162,2004-06-14
Paolo Lorenzi,226,161,2004-06-14
Diego Moyano,227,160,2004-06-14
Francisco Fogues,228,159,2004-06-14
Yuri Schukin,229,159,2004-06-14
Ivan Navarro,230,158,2004-06-14
Bruno Soares,231,157,2004-06-14
Gouichi Motomura,232,154,2004-06-14
Alejandro Hernandez,233,153,2004-06-14
Fred Hemmes,234,152,2004-06-14
Jean-Michel Pequery,235,151,2004-06-14
Paul Baccanello,236,150,2004-06-14
Frantisek Cermak,237,150,2004-06-14
Hermes Gamonal,238,149,2004-06-14
Tomas Tenconi,239,149,2004-06-14
Michael Berrer,240,148,2004-06-14
Andreas Vinciguerra,241,147,2004-06-14
Andre Sa,242,147,2004-06-14
Stefano Cobolli,243,147,2004-06-14
Andres Dellatorre,244,145,2004-06-14
Marc Gicquel,245,144,2004-06-14
Giorgio Galimberti,246,144,2004-06-14
Boris Pashanski,247,143,2004-06-14
Jaroslav Pospisil,248,142,2004-06-14
Markus Hantschk,249,142,2004-06-14
Jonathan Marray,250,141,2004-06-14
Emin Agaev,251,140,2004-06-14
Konstantinos Economidis,252,139,2004-06-14
Marcos Daniel,253,139,2004-06-14
Stefano Galvani,254,136,2004-06-14
Victor Bruthans,255,134,2004-06-14
Ignacio Gonzalez King,256,134,2004-06-14
Martin Stepanek,257,132,2004-06-14
Jean-Claude Scherrer,258,132,2004-06-14
Edgardo Massa,259,131,2004-06-14
Alex Kim,260,130,2004-06-14
Santiago Gonzalez,261,130,2004-06-14
Lee Childs,262,129,2004-06-14
Oscar Serrano,263,129,2004-06-14
Jean-Francois Bachelot,264,129,2004-06-14
Bob Bryan,265,128,2004-06-14
Zack Fleishman,266,128,2004-06-14
Julio Silva,267,128,2004-06-14
Todor Enev,268,128,2004-06-14
Gorka Fraile,269,126,2004-06-14
Ivaylo Traykov,270,125,2004-06-14
Julio Peralta,271,124,2004-06-14
Javier Genaro-Martinez,272,124,2004-06-14
Kornel Bardoczky,273,124,2004-06-14
Teymuraz Gabashvili,274,124,2004-06-14
Andres Pedroso,275,124,2004-06-14
Brian Baker,276,123,2004-06-14
Gabriel Moraru,277,123,2004-06-14
Gaston Etlis,278,122,2004-06-14
Sasa Tuksar,279,122,2004-06-14
Johannes Ager,280,122,2004-06-14
Federico Luzzi,281,120,2004-06-14
Jacob Adaktusson,282,120,2004-06-14
Daniel Gimeno-Traver,283,119,2004-06-14
Aisam-Ul-Haq Qureshi,284,119,2004-06-14
