event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
568,2000,St. Petersburg,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Hard,32,775000,$,MS001,F,01:52:00,,F,3,S741,"2-6,6-4,6-4",M. Safin,D. Hrbaty,,,RUS,SVK,2-6,6-4,6-4,,,01:52:00,266,/en/stats/leaderboard?page=serve,1,14,51,46,90,63,29,46,61,27,44,50,3,6,14,256,/en/stats/leaderboard?page=serve,4,5,67,63,94,75,47,63,35,11,31,80,12,15,14,62,56,90,38,36,94,50,92,184,62,58,94,38,34,90,50,92,184,A,,,,,M. Safin,D. Hrbaty,S741,H377,RUS,SVK,,
568,2000,St. Petersburg,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Hard,32,775000,$,MS002,SF,01:06:00,,F,2,S741,"6-4,6-4",M. Safin,J. Bjorkman,,,RUS,SWE,6-4,6-4,,,,01:06:00,297,/en/stats/leaderboard?page=serve,1,5,61,31,51,87,27,31,55,11,20,0,0,1,10,255,/en/stats/leaderboard?page=serve,3,0,69,38,55,66,25,38,53,9,17,50,3,6,10,75,38,51,38,21,55,56,59,106,62,34,55,25,13,51,44,47,106,A,,,,,M. Safin,J. Bjorkman,S741,B446,RUS,SWE,,
568,2000,St. Petersburg,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Hard,32,775000,$,MS003,SF,01:24:00,,F,2,H377,"7-5,6-3",D. Hrbaty,Y. Kafelnikov,,,SVK,RUS,7-5,6-3,,,,01:24:00,272,/en/stats/leaderboard?page=serve,6,2,58,36,62,78,28,36,50,13,26,75,3,4,10,219,/en/stats/leaderboard?page=serve,8,5,52,45,87,71,32,45,36,15,42,43,3,7,11,66,41,62,46,40,87,54,81,149,54,47,87,34,21,62,46,68,149,A,,,,,D. Hrbaty,Y. Kafelnikov,H377,K267,SVK,RUS,,
568,2000,St. Petersburg,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Hard,32,775000,$,MS004,QF,01:34:00,,F,3,S741,"6-4,1-6,6-3",M. Safin,R. Schuettler,,,RUS,GER,6-4,1-6,6-3,,,01:34:00,268,/en/stats/leaderboard?page=serve,0,7,59,46,78,70,32,46,56,18,32,25,1,4,13,261,/en/stats/leaderboard?page=serve,2,8,52,39,75,69,27,39,58,21,36,63,5,8,13,64,50,78,36,27,75,50,77,153,64,48,75,36,28,78,50,76,153,A,,,,,M. Safin,R. Schuettler,S741,S636,RUS,GER,,
568,2000,St. Petersburg,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Hard,32,775000,$,MS005,QF,01:01:00,,F,2,B446,"6-1,6-3",J. Bjorkman,J. Palmer,,,SWE,USA,6-1,6-3,,,,01:01:00,321,/en/stats/leaderboard?page=serve,1,2,67,28,42,89,25,28,64,9,14,0,0,0,8,213,/en/stats/leaderboard?page=serve,2,4,77,49,64,51,25,49,33,5,15,56,5,9,8,81,34,42,53,34,64,64,68,106,47,30,64,19,8,42,36,38,106,A,,,,,J. Bjorkman,J. Palmer,B446,P233,SWE,USA,,
568,2000,St. Petersburg,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Hard,32,775000,$,MS006,QF,01:57:00,,F,3,H377,"6-2,4-6,6-3",D. Hrbaty,V. Voltchkov,,,SVK,BLR,6-2,4-6,6-3,,,01:57:00,241,/en/stats/leaderboard?page=serve,5,3,53,44,83,70,31,44,49,19,39,43,3,7,14,220,/en/stats/leaderboard?page=serve,7,11,48,45,94,64,29,45,47,23,49,54,7,13,14,60,50,83,45,42,94,52,92,177,55,52,94,40,33,83,48,85,177,A,,,,,D. Hrbaty,V. Voltchkov,H377,V211,SVK,BLR,,
568,2000,St. Petersburg,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Hard,32,775000,$,MS007,QF,01:06:00,,F,2,K267,"6-3,6-4",Y. Kafelnikov,A. Calatrava,,,RUS,ESP,6-3,6-4,,,,01:06:00,267,/en/stats/leaderboard?page=serve,8,8,53,46,87,70,32,46,54,22,41,92,11,12,10,242,/en/stats/leaderboard?page=serve,3,7,54,26,48,73,19,26,45,10,22,25,1,4,9,62,54,87,40,19,48,54,73,135,60,29,48,38,33,87,46,62,135,A,,,,,Y. Kafelnikov,A. Calatrava,K267,C361,RUS,ESP,,
568,2000,St. Petersburg,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Hard,32,775000,$,MS008,R16,00:53:00,,F,2,S741,"6-3,6-1",M. Safin,C. Woodruff,,,RUS,USA,6-3,6-1,,,,00:53:00,284,/en/stats/leaderboard?page=serve,2,10,60,26,43,88,23,26,41,7,17,0,0,1,8,185,/en/stats/leaderboard?page=serve,5,3,57,31,54,58,18,31,35,8,23,64,9,14,8,70,30,43,52,28,54,60,58,97,48,26,54,30,13,43,40,39,97,A,,,,,M. Safin,C. Woodruff,S741,W212,RUS,USA,,
568,2000,St. Petersburg,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Hard,32,775000,$,MS009,R16,01:01:00,,F,2,S636,"6-2,6-3",R. Schuettler,D. Prinosil,,,GER,GER,6-2,6-3,,,,01:01:00,326,/en/stats/leaderboard?page=serve,2,2,47,17,36,100,17,17,79,15,19,0,0,0,8,211,/en/stats/leaderboard?page=serve,2,3,49,27,55,63,17,27,43,12,28,43,3,7,9,89,32,36,47,26,55,64,58,91,53,29,55,11,4,36,36,33,91,A,,,,,R. Schuettler,D. Prinosil,S636,P273,GER,GER,,
568,2000,St. Petersburg,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Hard,32,775000,$,MS010,R16,01:21:00,,F,2,B446,"6-4,6-3",J. Bjorkman,A. Stoliarov,,,SWE,RUS,6-4,6-3,,,,01:21:00,274,/en/stats/leaderboard?page=serve,1,6,59,34,58,76,26,34,54,13,24,71,5,7,10,206,/en/stats/leaderboard?page=serve,2,4,37,26,71,65,17,26,47,21,45,67,8,12,9,67,39,58,46,33,71,56,72,129,54,38,71,33,19,58,44,57,129,A,,,,,J. Bjorkman,A. Stoliarov,B446,S688,SWE,RUS,,
