event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
311,2021,London / Queen's Club,500,2021-06-14T00:00:00,2021-06-20T00:00:00,Grass,32,1290135,€,MS001,F,01:57:00,,F,3,BK40,"6-4,6-7(5),6-3",M. Berrettini,C. Norrie,,,ITA,GBR,6-4,6-7(5),6-3,,,01:57:00,A,M. Berrettini,C. Norrie,ITA,GBR,,,340,/en/stats/leaderboard?page=serve,1,19,76,64,84,91,58,64,55,11,20,0,0,0,16,296,/en/stats/leaderboard?page=serve,5,4,77,68,88,79,54,68,55,11,20,67,4,6,15,82,69,84,26,23,88,53,92,172,74,65,88,18,15,84,47,80,172,5,7,01:57:00,01:57:00,,,,,BK40,N771
311,2021,London / Queen's Club,500,2021-06-14T00:00:00,2021-06-20T00:00:00,Grass,32,1290135,€,MS002,SF,01:22:00,,F,2,BK40,"6-4,6-4",M. Berrettini,A. de Minaur,,,ITA,AUS,6-4,6-4,,,,01:22:00,A,M. Berrettini,A. de Minaur,ITA,AUS,,,320,/en/stats/leaderboard?page=serve,0,8,67,36,54,89,32,36,56,10,18,100,1,1,10,278,/en/stats/leaderboard?page=serve,0,2,68,47,69,64,30,47,64,14,22,80,8,10,10,78,42,54,36,25,69,54,67,123,64,44,69,22,12,54,46,56,123,,,01:22:00,01:22:00,,,,,BK40,DH58
311,2021,London / Queen's Club,500,2021-06-14T00:00:00,2021-06-20T00:00:00,Grass,32,1290135,€,MS003,SF,01:34:00,,F,2,N771,"7-5,6-3",C. Norrie,D. Shapovalov,,,GBR,CAN,7-5,6-3,,,,01:34:00,A,C. Norrie,D. Shapovalov,GBR,CAN,,,284,/en/stats/leaderboard?page=serve,5,1,65,42,65,76,32,42,57,13,23,50,1,2,11,235,/en/stats/leaderboard?page=serve,5,2,59,39,66,72,28,39,37,10,27,50,3,6,10,69,45,65,42,28,66,56,73,131,58,38,66,31,20,65,44,58,131,,,01:34:00,01:34:00,,,,,N771,SU55
311,2021,London / Queen's Club,500,2021-06-14T00:00:00,2021-06-20T00:00:00,Grass,32,1290135,€,MS004,QF,01:39:00,,F,2,BK40,"7-6(7),6-3",M. Berrettini,D. Evans,,,ITA,GBR,7-6(7),6-3,,,,01:39:00,A,M. Berrettini,D. Evans,ITA,GBR,,,320,/en/stats/leaderboard?page=serve,2,13,67,47,70,81,38,47,61,14,23,100,2,2,11,279,/en/stats/leaderboard?page=serve,3,3,57,37,65,68,25,37,64,18,28,89,8,9,10,74,52,70,34,22,65,55,74,135,66,43,65,26,18,70,45,61,135,,,01:39:00,01:39:00,7,5,,,BK40,E687
311,2021,London / Queen's Club,500,2021-06-14T00:00:00,2021-06-20T00:00:00,Grass,32,1290135,€,MS005,QF,02:04:00,,F,3,DH58,"3-6,6-3,6-4",A. de Minaur,M. Cilic,,,AUS,CRO,3-6,6-3,6-4,,,02:04:00,A,A. de Minaur,M. Cilic,AUS,CRO,,,301,/en/stats/leaderboard?page=serve,2,2,66,58,88,66,38,58,77,23,30,86,6,7,14,268,/en/stats/leaderboard?page=serve,5,14,59,60,102,77,46,60,38,16,42,85,11,13,14,69,61,88,39,40,102,53,101,190,61,62,102,31,27,88,47,89,190,,,02:04:00,02:04:00,,,,,DH58,C977
311,2021,London / Queen's Club,500,2021-06-14T00:00:00,2021-06-20T00:00:00,Grass,32,1290135,€,MS006,QF,01:26:00,,F,2,N771,"6-3,6-3",C. Norrie,J. Draper,,,GBR,GBR,6-3,6-3,,,,01:26:00,A,C. Norrie,J. Draper,GBR,GBR,,,303,/en/stats/leaderboard?page=serve,1,3,67,43,64,67,29,43,67,14,21,100,5,5,9,233,/en/stats/leaderboard?page=serve,3,4,51,30,59,63,19,30,52,15,29,50,3,6,9,67,43,64,42,25,59,55,68,123,58,34,59,33,21,64,45,55,123,,,01:26:00,01:26:00,,,,,N771,D0CO
311,2021,London / Queen's Club,500,2021-06-14T00:00:00,2021-06-20T00:00:00,Grass,32,1290135,€,MS007,QF,01:25:00,,F,2,SU55,"6-3,6-4",D. Shapovalov,F. Tiafoe,,,CAN,USA,6-3,6-4,,,,01:25:00,A,D. Shapovalov,F. Tiafoe,CAN,USA,,,289,/en/stats/leaderboard?page=serve,10,11,57,38,67,79,30,38,52,15,29,100,5,5,10,260,/en/stats/leaderboard?page=serve,1,0,64,37,58,68,25,37,52,11,21,78,7,9,9,67,45,67,38,22,58,54,67,125,62,36,58,33,22,67,46,58,125,,,01:25:00,01:25:00,,,,,SU55,TD51
311,2021,London / Queen's Club,500,2021-06-14T00:00:00,2021-06-20T00:00:00,Grass,32,1290135,€,MS008,R16,01:25:00,,F,2,BK40,"6-3,6-3",M. Berrettini,A. Murray,,,ITA,GBR,6-3,6-3,,,,01:25:00,A,M. Berrettini,A. Murray,ITA,GBR,,,313,/en/stats/leaderboard?page=serve,2,14,65,35,54,83,29,35,53,10,19,100,3,3,9,245,/en/stats/leaderboard?page=serve,2,4,66,40,61,63,25,40,48,10,21,63,5,8,9,72,39,54,43,26,61,57,65,115,57,35,61,28,15,54,43,50,115,,,01:25:00,01:25:00,,,,,BK40,MC10
311,2021,London / Queen's Club,500,2021-06-14T00:00:00,2021-06-20T00:00:00,Grass,32,1290135,€,MS009,R16,01:43:00,,F,2,E687,"6-4,7-6(9)",D. Evans,A. Mannarino,,,GBR,FRA,6-4,7-6(9),,,,01:43:00,A,D. Evans,A. Mannarino,GBR,FRA,,,306,/en/stats/leaderboard?page=serve,1,5,60,42,70,81,34,42,71,20,28,83,5,6,11,274,/en/stats/leaderboard?page=serve,2,7,70,50,71,70,35,50,48,10,21,50,2,4,11,77,54,70,37,26,71,57,80,141,63,45,71,23,16,70,43,61,141,9,7,01:43:00,01:43:00,,,,,E687,ME82
311,2021,London / Queen's Club,500,2021-06-14T00:00:00,2021-06-20T00:00:00,Grass,32,1290135,€,MS010,R16,01:03:00,,F,2,DH58,"6-1,6-3",A. de Minaur,J. Millman,,,AUS,AUS,6-1,6-3,,,,01:03:00,A,A. de Minaur,J. Millman,AUS,AUS,,,283,/en/stats/leaderboard?page=serve,1,4,60,28,47,75,21,28,58,11,19,50,1,2,8,194,/en/stats/leaderboard?page=serve,0,3,59,29,49,45,13,29,50,10,20,29,2,7,8,68,32,47,53,26,49,60,58,96,47,23,49,32,15,47,40,38,96,,,01:03:00,01:03:00,,,,,DH58,MH30
311,2021,London / Queen's Club,500,2021-06-14T00:00:00,2021-06-20T00:00:00,Grass,32,1290135,€,MS011,R16,01:29:00,,F,2,C977,"6-3,7-6(7)",M. Cilic,F. Fognini,,,CRO,ITA,6-3,7-6(7),,,,01:29:00,A,M. Cilic,F. Fognini,CRO,ITA,,,303,/en/stats/leaderboard?page=serve,3,17,67,45,67,82,37,45,50,11,22,67,2,3,11,258,/en/stats/leaderboard?page=serve,4,7,51,32,63,72,23,32,52,16,31,0,0,2,10,72,48,67,38,24,63,55,72,130,62,39,63,28,19,67,45,58,130,7,4,01:29:00,01:29:00,,,,,C977,F510
311,2021,London / Queen's Club,500,2021-06-14T00:00:00,2021-06-20T00:00:00,Grass,32,1290135,€,MS012,R16,01:28:00,,F,2,N771,"7-5,6-2",C. Norrie,A. Karatsev,,,GBR,RUS,7-5,6-2,,,,01:28:00,A,C. Norrie,A. Karatsev,GBR,RUS,,,291,/en/stats/leaderboard?page=serve,2,3,74,45,61,76,34,45,50,8,16,83,5,6,10,219,/en/stats/leaderboard?page=serve,6,1,66,42,64,62,26,42,36,8,22,20,1,5,10,69,42,61,47,30,64,58,72,125,53,34,64,31,19,61,42,53,125,,,01:28:00,01:28:00,,,,,N771,KC56
311,2021,London / Queen's Club,500,2021-06-14T00:00:00,2021-06-20T00:00:00,Grass,32,1290135,€,MS013,R16,01:33:00,,F,2,D0CO,"7-6(7),7-6(7)",J. Draper,A. Bublik,,,GBR,KAZ,7-6(7),7-6(7),,,,01:33:00,A,J. Draper,A. Bublik,GBR,KAZ,,,318,/en/stats/leaderboard?page=serve,1,8,64,47,73,83,39,47,73,19,26,67,2,3,12,301,/en/stats/leaderboard?page=serve,4,21,71,53,75,77,41,53,45,10,22,0,0,1,12,79,58,73,32,24,75,55,82,148,68,51,75,21,15,73,45,66,148,7,0,01:33:00,01:33:00,7,5,,,D0CO,BK92
