event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,player_id_winner,player_id_loser
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS011,R16,01:06:00,,F,2,K760,"6-2,6-3",E. Korolev,I. Minar,,,KAZ,CZE,6-2,6-3,,,,01:06:00,A,E. Korolev,I. Minar,KAZ,CZE,,,,,,,268,/en/stats/leaderboard?page=serve,5,3,53,29,55,79,23,29,50,13,26,75,3,4,9,202,/en/stats/leaderboard?page=serve,4,2,56,35,62,57,20,35,41,11,27,67,8,12,8,65,36,55,50,31,62,57,67,117,50,31,62,35,19,55,43,50,117,K760,MA41
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS012,R16,01:37:00,,F,2,G621,"7-6(7),7-6(7)",C. Guccione,L. Hewitt,,,AUS,AUS,7-6(7),7-6(7),,,,01:37:00,A,C. Guccione,L. Hewitt,AUS,AUS,,,7,4,7,2,322,/en/stats/leaderboard?page=serve,4,23,56,45,80,96,43,45,51,18,35,100,4,4,12,303,/en/stats/leaderboard?page=serve,3,8,54,40,74,85,34,40,59,20,34,0,0,0,12,76,61,80,27,20,74,53,81,154,73,54,74,24,19,80,47,73,154,G621,H432
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS013,R16,01:26:00,,F,2,BA47,"7-6(7),6-2",T. Berdych,G. Simon,,,CZE,FRA,7-6(7),6-2,,,,01:26:00,A,T. Berdych,G. Simon,CZE,FRA,,,7,3,,,285,/en/stats/leaderboard?page=serve,3,6,71,41,58,78,32,41,53,9,17,60,3,5,10,221,/en/stats/leaderboard?page=serve,1,2,61,46,76,52,24,46,47,14,30,50,4,8,10,71,41,58,50,38,76,59,79,134,50,38,76,29,17,58,41,55,134,BA47,SD32
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS014,R16,01:11:00,,F,2,C478,"6-3,6-4",A. Calleri,C. Moya,,,ARG,ESP,6-3,6-4,,,,01:11:00,A,A. Calleri,C. Moya,ARG,ESP,,,,,,,302,/en/stats/leaderboard?page=serve,2,10,57,30,53,90,27,30,57,13,23,67,2,3,10,231,/en/stats/leaderboard?page=serve,1,1,61,38,62,58,22,38,46,11,24,63,5,8,9,75,40,53,47,29,62,60,69,115,53,33,62,25,13,53,40,46,115,C478,M605
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS015,R16,02:20:00,,F,3,S694,"7-5,2-6,6-4",R. Stepanek,A. Seppi,,,CZE,ITA,7-5,2-6,6-4,,,02:20:00,A,R. Stepanek,A. Seppi,CZE,ITA,,,,,,,278,/en/stats/leaderboard?page=serve,1,6,63,57,90,72,41,57,58,19,33,67,6,9,15,264,/en/stats/leaderboard?page=serve,1,7,59,61,104,70,43,61,49,21,43,70,7,10,15,67,60,90,38,40,104,52,100,194,62,64,104,33,30,90,48,94,194,S694,SA93
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS016,R32,01:34:00,,F,2,G628,"6-3,7-6(8)",R. Gasquet,I. Andreev,,,FRA,RUS,6-3,7-6(8),,,,01:34:00,A,R. Gasquet,I. Andreev,FRA,RUS,,,,,8,6,287,/en/stats/leaderboard?page=serve,5,7,57,40,70,88,35,40,50,15,30,75,3,4,11,255,/en/stats/leaderboard?page=serve,4,2,62,41,66,71,29,41,44,11,25,33,1,3,10,71,50,70,39,26,66,56,76,136,61,40,66,29,20,70,44,60,136,G628,A511
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS017,R32,01:07:00,,F,2,T315,"6-3,6-3",D. Tursunov,S. Wawrinka,,,RUS,SUI,6-3,6-3,,,,01:07:00,A,D. Tursunov,S. Wawrinka,RUS,SUI,,,,,,,277,/en/stats/leaderboard?page=serve,2,3,53,27,51,81,22,27,54,13,24,75,3,4,9,228,/en/stats/leaderboard?page=serve,1,2,69,37,54,62,23,37,41,7,17,33,2,6,9,69,35,51,44,24,54,56,59,105,56,30,54,31,16,51,44,46,105,T315,W367
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS018,R32,02:06:00,,F,3,G379,"6-4,4-6,6-0",S. Grosjean,P. Luczak,,,FRA,AUS,6-4,4-6,6-0,,,02:06:00,A,S. Grosjean,P. Luczak,FRA,AUS,,,,,,,275,/en/stats/leaderboard?page=serve,2,9,51,40,78,80,32,40,53,20,38,67,4,6,13,240,/en/stats/leaderboard?page=serve,1,5,64,63,98,54,34,63,57,20,35,55,6,11,13,67,52,78,45,44,98,55,96,176,55,54,98,33,26,78,45,80,176,G379,L515
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS019,R32,02:04:00,,F,3,V306,"6-3,4-6,6-2",F. Verdasco,F. Lopez,,,ESP,ESP,6-3,4-6,6-2,,,02:04:00,A,F. Verdasco,F. Lopez,ESP,ESP,,,,,,,265,/en/stats/leaderboard?page=serve,4,3,77,64,83,69,44,64,42,8,19,63,5,8,14,229,/en/stats/leaderboard?page=serve,5,11,55,54,99,65,35,54,42,19,45,62,8,13,13,63,52,83,45,45,99,53,97,182,55,54,99,37,31,83,47,85,182,V306,L397
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS020,R32,01:20:00,,F,2,S424,"7-6(7),6-2",F. Santoro,J. Blake,,,FRA,USA,7-6(7),6-2,,,,01:20:00,A,F. Santoro,J. Blake,FRA,USA,,,7,4,,,236,/en/stats/leaderboard?page=serve,2,5,40,27,68,67,18,27,56,23,41,63,5,8,10,212,/en/stats/leaderboard?page=serve,1,3,54,31,57,68,21,31,38,10,26,29,2,7,10,60,41,68,46,26,57,54,67,125,54,31,57,40,27,68,46,58,125,S424,B676
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS021,R32,01:09:00,,F,2,D632,"6-1,7-6(7)",S. Darcis,J. Sirianni,,,BEL,AUS,6-1,7-6(7),,,,01:09:00,A,S. Darcis,J. Sirianni,BEL,AUS,,,,,7,4,303,/en/stats/leaderboard?page=serve,2,6,67,38,57,84,32,38,58,11,19,0,0,1,10,239,/en/stats/leaderboard?page=serve,2,1,46,26,56,81,21,26,47,14,30,57,4,7,9,75,43,57,38,21,56,57,64,113,63,35,56,25,14,57,43,49,113,D632,S673
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS022,R32,01:13:00,,F,2,MA41,"6-2,7-5",I. Minar,A. Jones,,,CZE,AUS,6-2,7-5,,,,01:13:00,A,I. Minar,A. Jones,CZE,AUS,,,,,,,269,/en/stats/leaderboard?page=serve,2,5,70,50,71,68,34,50,48,10,21,75,6,8,10,213,/en/stats/leaderboard?page=serve,0,2,63,34,54,53,18,34,45,9,20,0,0,5,10,62,44,71,50,27,54,57,71,125,50,27,54,38,27,71,43,54,125,MA41,J233
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS023,R32,00:34:00,,F,1,K760,6-1,E. Korolev,P. Mathieu,,,KAZ,FRA,6-1,,,,,00:34:00,A,E. Korolev,P. Mathieu,KAZ,FRA,,,,,,,230,/en/stats/leaderboard?page=serve,2,3,78,21,27,76,16,21,0,0,6,67,2,3,4,121,/en/stats/leaderboard?page=serve,1,2,50,10,20,60,6,10,10,1,10,50,3,6,3,59,16,27,65,13,20,62,29,47,35,7,20,41,11,27,38,18,47,K760,M850
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS024,R32,01:28:00,,F,2,H432,"6-3,6-4",L. Hewitt,N. Mahut,,,AUS,FRA,6-3,6-4,,,,01:28:00,A,L. Hewitt,N. Mahut,AUS,FRA,,,,,,,264,/en/stats/leaderboard?page=serve,4,5,54,26,48,77,20,26,55,12,22,33,1,3,9,193,/en/stats/leaderboard?page=serve,13,4,50,41,82,68,28,41,34,14,41,62,8,13,10,67,32,48,49,40,82,55,72,130,51,42,82,33,16,48,45,58,130,H432,M873
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS025,R32,01:17:00,,F,2,G621,"7-6(8),6-4",C. Guccione,A. Martin,,,AUS,ESP,7-6(8),6-4,,,,01:17:00,A,C. Guccione,A. Martin,AUS,ESP,,,8,6,,,338,/en/stats/leaderboard?page=serve,3,18,69,43,62,91,39,43,63,12,19,100,1,1,11,287,/en/stats/leaderboard?page=serve,3,2,55,35,64,77,27,35,66,19,29,0,0,1,11,82,51,62,28,18,64,55,69,126,72,46,64,18,11,62,45,57,126,G621,M590
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS026,R32,01:12:00,,F,2,SD32,"7-6(8),6-1",G. Simon,M. Fish,,,FRA,USA,7-6(8),6-1,,,,01:12:00,A,G. Simon,M. Fish,FRA,USA,,,8,6,,,271,/en/stats/leaderboard?page=serve,2,4,54,32,59,72,23,32,63,17,27,0,0,2,10,215,/en/stats/leaderboard?page=serve,1,5,50,30,60,73,22,30,33,10,30,20,1,5,9,68,40,59,47,28,60,57,68,119,53,32,60,32,19,59,43,51,119,SD32,F339
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS027,R32,01:12:00,,F,2,BA47,"6-1,6-3",T. Berdych,F. Volandri,,,CZE,ITA,6-1,6-3,,,,01:12:00,A,T. Berdych,F. Volandri,CZE,ITA,,,,,,,300,/en/stats/leaderboard?page=serve,1,7,60,33,55,79,26,33,55,12,22,100,3,3,8,193,/en/stats/leaderboard?page=serve,6,1,47,31,66,58,18,31,43,15,35,69,9,13,8,69,38,55,50,33,66,59,71,121,50,33,66,31,17,55,41,50,121,BA47,V254
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS028,R32,01:30:00,,F,3,M605,"1-6,6-4,6-2",C. Moya,S. Koubek,,,ESP,AUT,1-6,6-4,6-2,,,01:30:00,A,C. Moya,S. Koubek,ESP,AUT,,,,,,,269,/en/stats/leaderboard?page=serve,3,2,57,42,74,71,30,42,59,19,32,78,7,9,12,256,/en/stats/leaderboard?page=serve,3,3,61,44,72,73,32,44,46,13,28,0,0,3,13,66,49,74,38,27,72,52,76,146,63,45,72,34,25,74,48,70,146,M605,K310
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS029,R32,01:16:00,,F,2,C478,"6-3,6-2",A. Calleri,G. Jones,,,ARG,AUS,6-3,6-2,,,,01:16:00,A,A. Calleri,G. Jones,ARG,AUS,,,,,,,306,/en/stats/leaderboard?page=serve,2,6,52,22,42,95,21,22,55,11,20,0,0,0,8,221,/en/stats/leaderboard?page=serve,3,3,66,44,67,57,25,44,43,10,23,67,8,12,9,76,32,42,48,32,67,59,64,109,52,35,67,24,10,42,41,45,109,C478,J361
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS030,R32,01:51:00,,F,3,SA93,"3-6,6-3,6-2",A. Seppi,J. Tsonga,,,ITA,FRA,3-6,6-3,6-2,,,01:51:00,A,A. Seppi,J. Tsonga,ITA,FRA,,,,,,,266,/en/stats/leaderboard?page=serve,0,2,56,49,87,69,34,49,55,21,38,80,8,10,13,252,/en/stats/leaderboard?page=serve,1,7,61,53,87,60,32,53,56,19,34,64,7,11,13,63,55,87,41,36,87,52,91,174,59,51,87,37,32,87,48,83,174,SA93,T786
338,2008,Sydney,WS,2008-01-07T00:00:00,2008-01-13T00:00:00,Hard,32,440000,$,MS031,R32,01:31:00,,F,2,S694,"6-4,6-2",R. Stepanek,T. Robredo,,,CZE,ESP,6-4,6-2,,,,01:31:00,A,R. Stepanek,T. Robredo,CZE,ESP,,,,,,,264,/en/stats/leaderboard?page=serve,3,2,57,39,69,67,26,39,53,16,30,80,4,5,9,221,/en/stats/leaderboard?page=serve,3,1,68,39,57,56,22,39,44,8,18,43,3,7,9,61,42,69,47,27,57,55,69,126,53,30,57,39,27,69,45,57,126,S694,R419
