event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS011,R16,01:50:00,,F,3,S694,"3-6,6-3,6-1",R. Stepanek,D. Tursunov,,,CZE,RUS,3-6,6-3,6-1,,,01:50:00,A,R. Stepanek,D. Tursunov,CZE,RUS,,,,,282,/en/stats/leaderboard?page=serve,3,7,61,46,76,76,35,46,50,15,30,75,3,4,12,243,/en/stats/leaderboard?page=serve,2,5,51,40,78,70,28,40,50,19,38,50,4,8,13,66,50,76,40,31,78,53,81,154,60,47,78,34,26,76,47,73,154,,,S694,T315
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS012,R16,02:00:00,,F,3,S963,"6-7(2),6-4,6-2",F. Serra,K. Vliegen,,,FRA,BEL,6-7(2),6-4,6-2,,,02:00:00,A,F. Serra,K. Vliegen,FRA,BEL,,,,,291,/en/stats/leaderboard?page=serve,0,4,59,64,109,77,49,64,51,23,45,100,7,7,15,289,/en/stats/leaderboard?page=serve,0,13,70,61,87,72,44,61,54,14,26,40,2,5,15,66,72,109,33,29,87,52,101,196,67,58,87,34,37,109,48,95,196,2.0,7.0,S963,V309
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS013,R16,01:37:00,,F,2,M850,"6-3,6-4",P. Mathieu,I. Kunitsyn,,,FRA,RUS,6-3,6-4,,,,01:37:00,A,P. Mathieu,I. Kunitsyn,FRA,RUS,,,,,257,/en/stats/leaderboard?page=serve,5,2,49,31,63,81,25,31,50,16,32,50,2,4,10,200,/en/stats/leaderboard?page=serve,1,3,39,22,57,55,12,22,49,17,35,50,4,8,9,65,41,63,49,28,57,58,69,120,51,29,57,35,22,63,43,51,120,,,M850,K403
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS014,R16,02:19:00,,F,3,K435,"7-6(10),1-6,6-4",P. Kohlschreiber,M. Cilic,,,GER,CRO,7-6(10),1-6,6-4,,,02:19:00,A,P. Kohlschreiber,M. Cilic,GER,CRO,,,,,254,/en/stats/leaderboard?page=serve,3,3,59,66,111,71,47,66,51,23,45,60,6,10,15,281,/en/stats/leaderboard?page=serve,1,10,59,57,96,79,45,57,49,19,39,67,4,6,14,63,70,111,33,32,96,49,102,207,67,64,96,37,41,111,51,105,207,10.0,8.0,K435,C977
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS015,R16,01:27:00,,F,2,B678,"7-5,6-4",M. Berrer,M. Youzhny,,,GER,RUS,7-5,6-4,,,,01:27:00,A,M. Berrer,M. Youzhny,GER,RUS,,,,,317,/en/stats/leaderboard?page=serve,2,7,61,35,57,83,29,35,68,15,22,0,0,0,11,275,/en/stats/leaderboard?page=serve,2,4,61,38,62,68,26,38,63,15,24,0,0,2,11,77,44,57,34,21,62,55,65,119,66,41,62,23,13,57,45,54,119,,,B678,Y061
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS016,R32,01:28:00,,F,2,D402,"7-6(7),6-2",N. Davydenko,J. Tsonga,,,RUS,FRA,7-6(7),6-2,,,,01:28:00,A,N. Davydenko,J. Tsonga,RUS,FRA,,,,,300,/en/stats/leaderboard?page=serve,2,2,65,39,60,74,29,39,71,15,21,75,3,4,10,254,/en/stats/leaderboard?page=serve,3,5,70,51,73,57,29,51,55,12,22,50,3,6,10,73,44,60,44,32,73,57,76,133,56,41,73,27,16,60,43,57,133,7.0,,D402,T786
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS017,R32,02:03:00,,F,3,L290,"3-6,6-3,6-2",N. Lapentti,F. Santoro,,,ECU,FRA,3-6,6-3,6-2,,,02:03:00,A,N. Lapentti,F. Santoro,ECU,FRA,,,,,290,/en/stats/leaderboard?page=serve,1,5,63,53,84,66,35,53,65,20,31,67,2,3,13,252,/en/stats/leaderboard?page=serve,3,6,52,41,79,71,29,41,50,19,38,63,5,8,13,65,55,84,39,31,79,53,86,163,61,48,79,35,29,84,47,77,163,,,L290,S424
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS018,R32,00:58:00,,F,2,A511,"6-3,6-4",I. Andreev,N. Mahut,,,RUS,FRA,6-3,6-4,,,,00:58:00,A,I. Andreev,N. Mahut,RUS,FRA,,,,,348,/en/stats/leaderboard?page=serve,0,8,72,33,46,91,30,33,77,10,13,0,0,0,10,266,/en/stats/leaderboard?page=serve,1,4,48,21,44,86,18,21,52,12,23,0,0,2,9,87,40,46,32,14,44,60,54,90,68,30,44,13,6,46,40,36,90,,,A511,M873
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS019,R32,01:46:00,,F,2,S741,"7-6(7),7-5",M. Safin,D. Matsukevich,,,RUS,RUS,7-6(7),7-5,,,,01:46:00,A,M. Safin,D. Matsukevich,RUS,RUS,,,,,304,/en/stats/leaderboard?page=serve,0,7,56,40,72,75,30,40,75,24,32,50,1,2,12,265,/en/stats/leaderboard?page=serve,2,4,62,58,93,69,40,58,49,17,35,80,8,10,12,75,54,72,39,36,93,55,90,165,61,57,93,25,18,72,45,75,165,7.0,2.0,S741,MC18
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS020,R32,01:12:00,,F,2,MC10,"6-2,6-4",A. Murray,E. Korolev,,,GBR,KAZ,6-2,6-4,,,,01:12:00,A,A. Murray,E. Korolev,GBR,KAZ,,,,,299,/en/stats/leaderboard?page=serve,4,5,55,29,53,76,22,29,67,16,24,100,1,1,9,242,/en/stats/leaderboard?page=serve,0,6,61,38,62,63,24,38,46,11,24,70,7,10,9,72,38,53,44,27,62,57,65,115,56,35,62,28,15,53,43,50,115,,,MC10,K760
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS021,R32,01:45:00,,F,3,T742,"3-6,6-4,6-4",J. Tipsarevic,S. Roitman,,,SRB,ARG,3-6,6-4,6-4,,,01:45:00,A,J. Tipsarevic,S. Roitman,SRB,ARG,,,,,275,/en/stats/leaderboard?page=serve,1,8,47,37,79,84,31,37,57,24,42,0,0,3,15,261,/en/stats/leaderboard?page=serve,2,7,63,57,91,68,39,57,47,16,34,63,5,8,14,70,55,79,40,36,91,54,91,170,60,55,91,30,24,79,46,79,170,,,T742,R388
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS022,R32,01:24:00,,F,2,S694,"7-5,6-3",R. Stepanek,T. Gabashvili,,,CZE,RUS,7-5,6-3,,,,01:24:00,A,R. Stepanek,T. Gabashvili,CZE,RUS,,,,,325,/en/stats/leaderboard?page=serve,0,9,75,50,67,76,38,50,65,11,17,100,5,5,11,262,/en/stats/leaderboard?page=serve,3,5,63,41,65,71,29,41,46,11,24,60,3,5,10,73,49,67,38,25,65,56,74,132,62,40,65,27,18,67,44,58,132,,,S694,G681
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS023,R32,01:44:00,,F,3,T315,"6-4,3-6,6-4",D. Tursunov,M. Zverev,,,RUS,GER,6-4,3-6,6-4,,,01:44:00,A,D. Tursunov,M. Zverev,RUS,GER,,,,,283,/en/stats/leaderboard?page=serve,3,11,57,52,91,73,38,52,59,23,39,60,3,5,15,286,/en/stats/leaderboard?page=serve,0,3,67,56,83,79,44,56,52,14,27,50,2,4,14,67,61,91,30,25,83,49,86,174,70,58,83,33,30,91,51,88,174,,,T315,Z168
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS024,R32,01:45:00,,F,3,S963,"4-6,6-4,6-3",F. Serra,P. Starace,,,FRA,ITA,4-6,6-4,6-3,,,01:45:00,A,F. Serra,P. Starace,FRA,ITA,,,,,279,/en/stats/leaderboard?page=serve,0,6,72,74,103,66,49,74,55,16,29,70,7,10,15,261,/en/stats/leaderboard?page=serve,2,2,68,53,78,62,33,53,60,15,25,43,3,7,14,63,65,103,38,30,78,52,95,181,62,48,78,37,38,103,48,86,181,,,S963,S843
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS025,R32,00:55:00,,F,2,V309,"6-3,2-2",K. Vliegen,V. Troicki,,,BEL,SRB,6-3,2-2,,,,00:55:00,A,K. Vliegen,V. Troicki,BEL,SRB,,,,,315,/en/stats/leaderboard?page=serve,0,2,74,28,38,89,25,28,50,5,10,0,0,0,7,252,/en/stats/leaderboard?page=serve,1,5,62,28,45,68,19,28,35,6,17,75,3,4,6,79,30,38,44,20,45,60,50,83,56,25,45,21,8,38,40,33,83,,,V309,T840
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS026,R32,02:05:00,,F,3,K403,"7-6(7),1-6,6-1",I. Kunitsyn,D. Hartfield,,,RUS,ARG,7-6(7),1-6,6-1,,,02:05:00,A,I. Kunitsyn,D. Hartfield,RUS,ARG,,,,,230,/en/stats/leaderboard?page=serve,3,3,59,53,90,75,40,53,35,13,37,55,6,11,13,227,/en/stats/leaderboard?page=serve,6,3,68,63,92,60,38,63,41,12,29,55,6,11,13,59,53,90,46,42,92,52,95,182,54,50,92,41,37,90,48,87,182,7.0,1.0,K403,H502
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS027,R32,01:10:00,,F,2,M850,"6-2,6-2",P. Mathieu,S. Grosjean,,,FRA,FRA,6-2,6-2,,,,01:10:00,A,P. Mathieu,S. Grosjean,FRA,FRA,,,,,278,/en/stats/leaderboard?page=serve,0,6,51,25,49,84,21,25,50,12,24,67,2,3,8,182,/en/stats/leaderboard?page=serve,0,0,54,27,50,52,14,27,39,9,23,29,2,7,8,67,33,49,54,27,50,61,60,99,46,23,50,33,16,49,39,39,99,,,M850,G379
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS028,R32,00:53:00,,F,2,K435,"6-1,6-3",P. Kohlschreiber,J. Gimelstob,,,GER,USA,6-1,6-3,,,,00:53:00,A,P. Kohlschreiber,J. Gimelstob,GER,USA,,,,,295,/en/stats/leaderboard?page=serve,2,7,50,25,50,92,23,25,48,12,25,100,2,2,8,204,/en/stats/leaderboard?page=serve,2,2,59,22,37,55,12,22,40,6,15,20,1,5,8,70,35,50,51,19,37,62,54,87,49,18,37,30,15,50,38,33,87,,,K435,G354
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS029,R32,01:09:00,,F,2,C977,"6-3,6-4",M. Cilic,S. Bolelli,,,CRO,ITA,6-3,6-4,,,,01:09:00,A,M. Cilic,S. Bolelli,CRO,ITA,,,,,293,/en/stats/leaderboard?page=serve,5,6,51,28,55,89,25,28,52,14,27,100,5,5,9,248,/en/stats/leaderboard?page=serve,1,2,60,31,52,65,20,31,52,11,21,25,1,4,10,71,39,55,40,21,52,56,60,107,60,31,52,29,16,55,44,47,107,,,C977,BA98
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS030,R32,02:17:00,,F,3,B678,"6-7(5),7-5,6-4",M. Berrer,J. Acasuso,,,GER,ARG,6-7(5),7-5,6-4,,,02:17:00,A,M. Berrer,J. Acasuso,GER,ARG,,,,,316,/en/stats/leaderboard?page=serve,2,12,58,60,104,87,52,60,61,27,44,100,7,7,17,286,/en/stats/leaderboard?page=serve,7,15,60,67,111,82,55,67,48,21,44,78,7,9,17,76,79,104,32,35,111,53,114,215,68,76,111,24,25,104,47,101,215,5.0,7.0,B678,A389
438,2007,Moscow,WS,2007-10-08T00:00:00,2007-10-14T00:00:00,Hard,32,975000,$,MS031,R32,01:18:00,,F,2,Y061,"6-3,6-2",M. Youzhny,E. Gulbis,,,RUS,LAT,6-3,6-2,,,,01:18:00,A,M. Youzhny,E. Gulbis,RUS,LAT,,,,,302,/en/stats/leaderboard?page=serve,0,5,56,32,57,81,26,32,60,15,25,100,3,3,9,222,/en/stats/leaderboard?page=serve,5,5,59,39,66,64,25,39,37,10,27,73,8,11,8,72,41,57,47,31,66,59,72,123,53,35,66,28,16,57,41,51,123,,,Y061,G858
