event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
424,2004,San Jose,WS,2004-02-09T00:00:00,2004-02-15T00:00:00,Hard,32,355000,$,MS001,F,01:36:00,,F,2,R485,"7-6(15),6-4",A. Roddick,M. Fish,,,USA,USA,7-6(15),6-4,,,,01:36:00,15.0,13.0,347,/en/stats/leaderboard?page=serve,1,16,71,49,69,86,42,49,75,15,20,0,0,0,11,299,/en/stats/leaderboard?page=serve,2,17,58,46,80,80,37,46,56,19,34,80,4,5,11,83,57,69,30,24,80,54,81,149,70,56,80,17,12,69,46,68,149,A,,,,,A. Roddick,M. Fish,R485,F339,USA,USA,,
424,2004,San Jose,WS,2004-02-09T00:00:00,2004-02-15T00:00:00,Hard,32,355000,$,MS002,SF,01:12:00,,F,2,R485,"7-6(7),6-2",A. Roddick,R. Kendrick,,,USA,USA,7-6(7),6-2,,,,01:12:00,7.0,3.0,332,/en/stats/leaderboard?page=serve,2,11,70,37,53,97,36,37,56,9,16,0,0,0,10,257,/en/stats/leaderboard?page=serve,4,7,62,45,73,73,33,45,39,11,28,60,3,5,10,85,45,53,40,29,73,59,74,126,60,44,73,15,8,53,41,52,126,A,,,,,A. Roddick,R. Kendrick,R485,K448,USA,USA,,
424,2004,San Jose,WS,2004-02-09T00:00:00,2004-02-15T00:00:00,Hard,32,355000,$,MS003,SF,01:52:00,,F,3,F339,"5-7,6-4,6-2",M. Fish,A. Agassi,,,USA,USA,5-7,6-4,6-2,,,01:52:00,,,302,/en/stats/leaderboard?page=serve,1,29,57,56,98,79,44,56,52,22,42,71,5,7,15,252,/en/stats/leaderboard?page=serve,8,10,53,47,89,79,37,47,45,19,42,50,4,8,15,67,66,98,37,33,89,53,99,187,63,56,89,33,32,98,47,88,187,A,,,,,M. Fish,A. Agassi,F339,A092,USA,USA,,
424,2004,San Jose,WS,2004-02-09T00:00:00,2004-02-15T00:00:00,Hard,32,355000,$,MS004,QF,01:06:00,,F,2,R485,"6-3,7-6(9)",A. Roddick,J. Johansson,,,USA,SWE,6-3,7-6(9),,,,01:06:00,,,326,/en/stats/leaderboard?page=serve,1,27,72,53,74,85,45,53,43,9,21,100,1,1,11,318,/en/stats/leaderboard?page=serve,3,15,63,37,59,76,28,37,77,17,22,67,2,3,10,73,54,74,24,14,59,51,68,133,76,45,59,27,20,74,49,65,133,A,9.0,7.0,,,A. Roddick,J. Johansson,R485,J194,USA,SWE,,
424,2004,San Jose,WS,2004-02-09T00:00:00,2004-02-15T00:00:00,Hard,32,355000,$,MS005,QF,02:02:00,,F,3,K448,"7-6(8),4-6,6-3",R. Kendrick,C. Saulnier,,,USA,FRA,7-6(8),4-6,6-3,,,02:02:00,8.0,6.0,284,/en/stats/leaderboard?page=serve,7,11,55,63,114,83,52,63,49,25,51,86,6,7,16,298,/en/stats/leaderboard?page=serve,1,11,55,54,99,78,42,54,62,28,45,80,4,5,15,68,77,114,29,29,99,50,106,213,71,70,99,32,37,114,50,107,213,A,,,,,R. Kendrick,C. Saulnier,K448,S681,USA,FRA,,
424,2004,San Jose,WS,2004-02-09T00:00:00,2004-02-15T00:00:00,Hard,32,355000,$,MS006,QF,01:03:00,,F,2,F339,"6-2,6-3",M. Fish,H. Lee,,,USA,KOR,6-2,6-3,,,,01:03:00,,,311,/en/stats/leaderboard?page=serve,1,9,61,34,56,74,25,34,68,15,22,100,1,1,9,261,/en/stats/leaderboard?page=serve,2,1,66,27,41,63,17,27,71,10,14,40,2,5,8,71,40,56,34,14,41,56,54,97,66,27,41,29,16,56,44,43,97,A,,,,,M. Fish,H. Lee,F339,L311,USA,KOR,,
424,2004,San Jose,WS,2004-02-09T00:00:00,2004-02-15T00:00:00,Hard,32,355000,$,MS007,QF,01:39:00,,F,2,A092,"7-6(7),7-5",A. Agassi,J. Gambill,,,USA,USA,7-6(7),7-5,,,,01:39:00,7.0,4.0,320,/en/stats/leaderboard?page=serve,2,11,66,46,70,91,42,46,54,13,24,0,0,0,12,286,/en/stats/leaderboard?page=serve,4,20,62,58,94,81,47,58,36,13,36,86,6,7,12,79,55,70,36,34,94,54,89,164,64,60,94,21,15,70,46,75,164,A,,,,,A. Agassi,J. Gambill,A092,G352,USA,USA,,
424,2004,San Jose,WS,2004-02-09T00:00:00,2004-02-15T00:00:00,Hard,32,355000,$,MS008,R16,00:51:00,,F,2,R485,"6-2,6-3",A. Roddick,K. Vliegen,,,USA,BEL,6-2,6-3,,,,00:51:00,,,361,/en/stats/leaderboard?page=serve,0,9,77,30,39,97,29,30,78,7,9,0,0,0,9,220,/en/stats/leaderboard?page=serve,2,2,44,22,50,68,15,22,46,13,28,63,5,8,8,92,36,39,44,22,50,65,58,89,56,28,50,8,3,39,35,31,89,A,,,,,A. Roddick,K. Vliegen,R485,V309,USA,BEL,,
424,2004,San Jose,WS,2004-02-09T00:00:00,2004-02-15T00:00:00,Hard,32,355000,$,MS009,R16,00:56:00,,F,2,J194,"6-4,6-2",J. Johansson,J. Blake,,,SWE,USA,6-4,6-2,,,,00:56:00,,,314,/en/stats/leaderboard?page=serve,4,16,67,34,51,88,30,34,47,8,17,0,0,0,9,256,/en/stats/leaderboard?page=serve,2,3,68,40,59,63,25,40,58,11,19,67,6,9,9,75,38,51,39,23,59,55,61,110,61,36,59,25,13,51,45,49,110,A,,,,,J. Johansson,J. Blake,J194,B676,SWE,USA,,
424,2004,San Jose,WS,2004-02-09T00:00:00,2004-02-15T00:00:00,Hard,32,355000,$,MS010,R16,01:11:00,,F,2,K448,"6-4,6-4",R. Kendrick,T. Dent,,,USA,USA,6-4,6-4,,,,01:11:00,,,322,/en/stats/leaderboard?page=serve,2,7,67,36,54,83,30,36,67,12,18,0,0,0,10,258,/en/stats/leaderboard?page=serve,4,5,59,44,75,70,31,44,48,15,31,71,5,7,10,78,42,54,39,29,75,55,71,129,61,46,75,22,12,54,45,58,129,A,,,,,R. Kendrick,T. Dent,K448,D362,USA,USA,,
