event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
402,2010,Memphis,500,2010-02-15T00:00:00,2010-02-21T00:00:00,Hard,32,1100000,$,MS001,F,01:59:00,,F,3,Q927,"6-7(3),7-6(7),6-3",S. Querrey,J. Isner,,,USA,USA,6-7(3),7-6(7),6-3,,,01:59:00,A,S. Querrey,J. Isner,USA,USA,,,3,7,7,5,330,/en/stats/leaderboard?page=serve,2,17,54,50,93,82,41,50,79,34,43,100,3,3,16,316,/en/stats/leaderboard?page=serve,1,19,66,65,99,82,53,65,62,21,34,50,2,4,17,81,75,93,25,25,99,52,100,192,75,74,99,19,18,93,48,92,192,,,Q927,I186
402,2010,Memphis,500,2010-02-15T00:00:00,2010-02-21T00:00:00,Hard,32,1100000,$,MS002,SF,01:29:00,,F,2,Q927,"6-3,6-4",S. Querrey,E. Gulbis,,,USA,LAT,6-3,6-4,,,,01:29:00,A,S. Querrey,E. Gulbis,USA,LAT,,,,,,,298,/en/stats/leaderboard?page=serve,2,11,63,50,79,74,37,50,52,15,29,100,9,9,10,254,/en/stats/leaderboard?page=serve,4,8,55,40,73,73,29,40,45,15,33,83,10,12,9,66,52,79,40,29,73,53,81,152,60,44,73,34,27,79,47,71,152,,,Q927,G858
402,2010,Memphis,500,2010-02-15T00:00:00,2010-02-21T00:00:00,Hard,32,1100000,$,MS003,SF,02:02:00,,F,3,I186,"7-5,4-6,6-3",J. Isner,P. Petzschner,,,USA,GER,7-5,4-6,6-3,,,02:02:00,A,J. Isner,P. Petzschner,USA,GER,,,,,,,301,/en/stats/leaderboard?page=serve,2,13,62,56,90,73,41,56,68,23,34,71,5,7,16,273,/en/stats/leaderboard?page=serve,5,12,59,56,95,68,38,56,59,23,39,73,8,11,15,71,64,90,36,34,95,53,98,185,64,61,95,29,26,90,47,87,185,,,I186,P624
402,2010,Memphis,500,2010-02-15T00:00:00,2010-02-21T00:00:00,Hard,32,1100000,$,MS004,QF,01:35:00,,F,3,Q927,"7-5,3-6,6-1",S. Querrey,A. Roddick,,,USA,USA,7-5,3-6,6-1,,,01:35:00,A,S. Querrey,A. Roddick,USA,USA,,,,,,,300,/en/stats/leaderboard?page=serve,3,16,63,52,82,79,41,52,53,16,30,75,3,4,14,288,/en/stats/leaderboard?page=serve,2,11,71,50,70,80,40,50,50,10,20,25,1,4,14,70,57,82,29,20,70,51,77,152,71,50,70,30,25,82,49,75,152,,,Q927,R485
402,2010,Memphis,500,2010-02-15T00:00:00,2010-02-21T00:00:00,Hard,32,1100000,$,MS005,QF,02:37:00,,F,3,G858,"3-6,6-3,7-6(7)",E. Gulbis,T. Berdych,,,LAT,CZE,3-6,6-3,7-6(7),,,02:37:00,A,E. Gulbis,T. Berdych,LAT,CZE,,,,,,,285,/en/stats/leaderboard?page=serve,5,23,59,69,116,75,52,69,47,22,47,33,1,3,15,281,/en/stats/leaderboard?page=serve,3,12,63,60,95,77,46,60,46,16,35,33,1,3,15,64,74,116,35,33,95,51,107,211,65,62,95,36,42,116,49,104,211,7,3,G858,BA47
402,2010,Memphis,500,2010-02-15T00:00:00,2010-02-21T00:00:00,Hard,32,1100000,$,MS006,QF,01:16:00,,F,2,I186,"6-1,7-6(9)",J. Isner,I. Karlovic,,,USA,CRO,6-1,7-6(9),,,,01:16:00,A,J. Isner,I. Karlovic,USA,CRO,,,,,9,7,322,/en/stats/leaderboard?page=serve,1,10,67,45,67,78,35,45,68,15,22,100,1,1,10,277,/en/stats/leaderboard?page=serve,2,13,62,31,50,90,28,31,37,7,19,33,1,3,9,75,50,67,30,15,50,56,65,117,70,35,50,25,17,67,44,52,117,,,I186,K336
402,2010,Memphis,500,2010-02-15T00:00:00,2010-02-21T00:00:00,Hard,32,1100000,$,MS007,QF,01:31:00,,F,3,P624,"6-1,1-6,6-1",P. Petzschner,L. Lacko,,,GER,SVK,6-1,1-6,6-1,,,01:31:00,A,P. Petzschner,L. Lacko,GER,SVK,,,,,,,277,/en/stats/leaderboard?page=serve,0,10,55,38,69,66,25,38,65,20,31,67,4,6,11,231,/en/stats/leaderboard?page=serve,2,5,60,37,62,68,25,37,40,10,25,56,5,9,10,65,45,69,44,27,62,55,72,131,56,35,62,35,24,69,45,59,131,,,P624,L797
402,2010,Memphis,500,2010-02-15T00:00:00,2010-02-21T00:00:00,Hard,32,1100000,$,MS008,R16,01:41:00,,F,2,R485,"7-6(7),6-4",A. Roddick,Y. Lu,,,USA,TPE,7-6(7),6-4,,,,01:41:00,A,A. Roddick,Y. Lu,USA,TPE,,,7,2,,,320,/en/stats/leaderboard?page=serve,3,10,69,45,65,84,38,45,60,12,20,0,0,0,11,278,/en/stats/leaderboard?page=serve,1,1,72,59,82,68,40,59,48,11,23,88,7,8,11,77,50,65,38,31,82,55,81,147,62,51,82,23,15,65,45,66,147,,,R485,L575
402,2010,Memphis,500,2010-02-15T00:00:00,2010-02-21T00:00:00,Hard,32,1100000,$,MS009,R16,01:01:00,,F,2,Q927,"6-4,6-0",S. Querrey,L. Mayer,,,USA,ARG,6-4,6-0,,,,01:01:00,A,S. Querrey,L. Mayer,USA,ARG,,,,,,,291,/en/stats/leaderboard?page=serve,3,8,63,32,51,91,29,32,32,6,19,0,0,0,8,207,/en/stats/leaderboard?page=serve,1,2,63,29,46,69,20,29,24,4,17,56,5,9,8,69,35,51,48,22,46,59,57,97,52,24,46,31,16,51,41,40,97,,,Q927,MD56
402,2010,Memphis,500,2010-02-15T00:00:00,2010-02-21T00:00:00,Hard,32,1100000,$,MS010,R16,01:38:00,,F,2,G858,"7-6(7),7-5",E. Gulbis,R. Stepanek,,,LAT,CZE,7-6(7),7-5,,,,01:38:00,A,E. Gulbis,R. Stepanek,LAT,CZE,,,7,5,,,329,/en/stats/leaderboard?page=serve,1,20,69,51,74,80,41,51,61,14,23,100,5,5,12,277,/en/stats/leaderboard?page=serve,3,7,60,52,86,69,36,52,53,18,34,67,2,3,12,74,55,74,37,32,86,54,87,160,63,54,86,26,19,74,46,73,160,,,G858,S694
