event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set5_winner,tiebreak_set5_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS011,R16,01:59:00,,F,3,MC65,"6-3,6-2,6-3",G. Monfils,M. Baghdatis,,,FRA,CYP,6-3,6-2,6-3,,,01:59:00,A,G. Monfils,M. Baghdatis,FRA,CYP,,,279,/en/stats/leaderboard?page=serve,3,9,73,74,102,66,49,74,50,14,28,60,3,5,13,175,/en/stats/leaderboard?page=serve,2,0,36,25,70,44,11,25,51,23,45,36,4,11,13,62,63,102,51,36,70,58,99,172,49,34,70,38,39,102,42,73,172,,,01:59:00,01:59:00,,,,,,,,,MC65,B837
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS012,R16,01:12:00,,F,2,D683,"6-3,3-2",J. del Potro,D. Thiem,,,ARG,AUT,6-3,3-2,,,,01:12:00,A,J. del Potro,D. Thiem,ARG,AUT,,,269,/en/stats/leaderboard?page=serve,3,2,52,26,50,81,21,26,50,12,24,67,2,3,8,227,/en/stats/leaderboard?page=serve,0,1,70,32,46,56,18,32,43,6,14,0,0,3,7,66,33,50,48,22,46,57,55,96,52,24,46,34,17,50,43,41,96,,,01:12:00,01:12:00,,,,,,,,,D683,TB69
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS013,R16,02:46:00,,F,4,W367,"6-4,6-1,6-7(5),6-3",S. Wawrinka,I. Marchenko,,,SUI,UKR,6-4,6-1,6-7(5),6-3,,02:46:00,A,S. Wawrinka,I. Marchenko,SUI,UKR,,,283,/en/stats/leaderboard?page=serve,0,7,61,82,135,73,60,82,57,30,53,70,7,10,20,220,/en/stats/leaderboard?page=serve,8,5,50,60,120,65,39,60,47,28,60,53,8,15,18,67,90,135,44,53,120,56,143,255,56,67,120,33,45,135,44,112,255,,,02:46:00,02:46:00,5,7,,,,,,,W367,ME89
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS014,R16,02:02:00,,F,3,N552,"6-3,6-4,7-6(7)",K. Nishikori,I. Karlovic,,,JPN,CRO,6-3,6-4,7-6(7),,,02:02:00,A,K. Nishikori,I. Karlovic,JPN,CRO,,,316,/en/stats/leaderboard?page=serve,4,6,60,56,93,84,47,56,70,26,37,100,2,2,16,296,/en/stats/leaderboard?page=serve,3,21,68,64,94,77,49,64,47,14,30,71,5,7,15,78,73,93,33,31,94,56,104,187,67,63,94,22,20,93,44,83,187,,,02:02:00,02:02:00,7,4,,,,,,,N552,K336
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS015,R16,02:01:00,,F,3,MC10,"6-1,6-2,6-2",A. Murray,G. Dimitrov,,,GBR,BUL,6-1,6-2,6-2,,,02:01:00,A,A. Murray,G. Dimitrov,GBR,BUL,,,281,/en/stats/leaderboard?page=serve,5,9,53,39,74,79,31,39,54,19,35,83,5,6,12,181,/en/stats/leaderboard?page=serve,6,2,62,50,81,52,26,50,35,11,31,36,4,11,11,68,50,74,54,44,81,61,94,155,46,37,81,32,24,74,39,61,155,,,02:01:00,02:01:00,,,,,,,,,MC10,D875
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS016,R32,00:31:00,,F,1,D643,4-2,N. Djokovic,M. Youzhny,,,SRB,RUS,4-2,,,,,00:31:00,A,N. Djokovic,M. Youzhny,SRB,RUS,,,342,/en/stats/leaderboard?page=serve,0,0,62,8,13,100,8,8,80,4,5,0,0,0,3,218,/en/stats/leaderboard?page=serve,0,2,40,10,25,50,5,10,60,9,15,50,1,2,3,92,12,13,44,11,25,61,23,38,56,14,25,8,1,13,39,15,38,,,00:31:00,00:31:00,,,,,,,,,D643,Y061
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS017,R32,02:43:00,,F,4,E831,"6-4,3-6,6-2,7-6(7)",K. Edmund,J. Isner,,,GBR,USA,6-4,3-6,6-2,7-6(7),,02:43:00,A,K. Edmund,J. Isner,GBR,USA,,,290,/en/stats/leaderboard?page=serve,7,14,55,72,131,81,58,72,53,31,59,86,6,7,19,303,/en/stats/leaderboard?page=serve,5,27,63,69,109,80,55,69,53,21,40,25,1,4,20,68,89,131,30,33,109,51,122,240,70,76,109,32,42,131,49,118,240,,,02:43:00,02:43:00,,,,,7,5,,,E831,I186
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS018,R32,02:42:00,,F,3,T786,"6-3,6-4,7-6(7)",J. Tsonga,K. Anderson,,,FRA,RSA,6-3,6-4,7-6(7),,,02:42:00,A,J. Tsonga,K. Anderson,FRA,RSA,,,303,/en/stats/leaderboard?page=serve,8,12,60,67,112,81,54,67,58,26,45,100,7,7,16,270,/en/stats/leaderboard?page=serve,10,13,59,63,106,78,49,63,44,19,43,87,13,15,15,71,80,112,36,38,106,54,118,218,64,68,106,29,32,112,46,100,218,,,02:42:00,02:42:00,7,4,,,,,,,T786,A678
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS019,R32,01:41:00,,F,3,SM25,"6-4,6-3,6-3",J. Sock,M. Cilic,,,USA,CRO,6-4,6-3,6-3,,,01:41:00,A,J. Sock,M. Cilic,USA,CRO,,,321,/en/stats/leaderboard?page=serve,1,7,58,43,74,86,37,43,71,22,31,0,0,0,14,247,/en/stats/leaderboard?page=serve,2,6,49,35,72,74,26,35,49,18,37,33,2,6,14,80,59,74,39,28,72,60,87,146,61,44,72,20,15,74,40,59,146,,,01:41:00,01:41:00,,,,,,,,,SM25,C977
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS020,R32,01:59:00,,F,3,N409,"6-1,6-4,6-2",R. Nadal,A. Kuznetsov,,,ESP,RUS,6-1,6-4,6-2,,,01:59:00,A,R. Nadal,A. Kuznetsov,ESP,RUS,,,264,/en/stats/leaderboard?page=serve,6,1,65,53,82,72,38,53,48,14,29,67,4,6,13,185,/en/stats/leaderboard?page=serve,6,4,51,39,77,56,22,39,39,15,38,53,8,15,12,63,52,82,52,40,77,58,92,159,48,37,77,37,30,82,42,67,159,,,01:59:00,01:59:00,,,,,,,,,N409,KB54
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS021,R32,03:24:00,,F,5,PF39,"3-6,7-5,2-6,7-5,6-1",L. Pouille,R. Bautista Agut,,,FRA,ESP,3-6,7-5,2-6,7-5,6-1,03:24:00,A,L. Pouille,R. Bautista Agut,FRA,ESP,,,266,/en/stats/leaderboard?page=serve,9,14,57,93,164,69,64,93,52,37,71,71,10,14,24,267,/en/stats/leaderboard?page=serve,1,4,64,96,150,73,70,96,48,26,54,62,8,13,24,62,101,164,36,54,150,49,155,314,64,96,150,38,63,164,51,159,314,,,03:24:00,03:24:00,,,,,,,,,PF39,BD06
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS022,R32,01:50:00,,F,3,MC65,"6-4,6-2,6-4",G. Monfils,N. Almagro,,,FRA,ESP,6-4,6-2,6-4,,,01:50:00,A,G. Monfils,N. Almagro,FRA,ESP,,,265,/en/stats/leaderboard?page=serve,7,9,58,44,76,86,38,44,41,13,32,50,3,6,14,196,/en/stats/leaderboard?page=serve,8,1,52,48,92,65,31,48,36,16,44,56,9,16,14,67,51,76,49,45,92,57,96,168,51,47,92,33,25,76,43,72,168,,,01:50:00,01:50:00,,,,,,,,,MC65,A479
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS023,R32,02:52:00,,F,4,B837,"6-3,7-6(7),1-6,6-1",M. Baghdatis,R. Harrison,,,CYP,USA,6-3,7-6(7),1-6,6-1,,02:52:00,A,M. Baghdatis,R. Harrison,CYP,USA,,,253,/en/stats/leaderboard?page=serve,1,10,44,52,119,69,36,52,55,37,67,56,5,9,17,235,/en/stats/leaderboard?page=serve,7,8,59,74,126,69,51,74,40,21,52,63,10,16,18,61,73,119,43,54,126,52,127,245,57,72,126,39,46,119,48,118,245,,,02:52:00,02:52:00,,,,,,,7,4,B837,H940
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS024,R32,02:50:00,,F,4,TB69,"1-6,6-4,6-4,7-5",D. Thiem,P. Carreno Busta,,,AUT,ESP,1-6,6-4,6-4,7-5,,02:50:00,A,D. Thiem,P. Carreno Busta,AUT,ESP,,,251,/en/stats/leaderboard?page=serve,6,11,52,70,135,73,51,70,48,31,65,67,10,15,19,239,/en/stats/leaderboard?page=serve,5,7,56,73,131,70,51,73,41,24,58,57,8,14,20,61,82,135,43,56,131,52,138,266,57,75,131,39,53,135,48,128,266,,,02:50:00,02:50:00,,,,,,,,,TB69,CD85
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS025,R32,02:25:00,,F,3,D683,"7-6(7),6-2,6-3",J. del Potro,D. Ferrer,,,ARG,ESP,7-6(7),6-2,6-3,,,02:25:00,A,J. del Potro,D. Ferrer,ARG,ESP,,,281,/en/stats/leaderboard?page=serve,4,6,58,53,92,81,43,53,54,21,39,60,3,5,15,234,/en/stats/leaderboard?page=serve,4,1,60,52,86,63,33,52,50,17,34,58,7,12,14,70,64,92,42,36,86,56,100,178,58,50,86,30,28,92,44,78,178,7,3,02:25:00,02:25:00,,,,,,,,,D683,F401
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS026,R32,01:54:00,,F,3,ME89,"4-6,6-4,6-1",I. Marchenko,N. Kyrgios,,,UKR,AUS,4-6,6-4,6-1,,,01:54:00,A,I. Marchenko,N. Kyrgios,UKR,AUS,,,272,/en/stats/leaderboard?page=serve,4,8,52,40,77,83,33,40,49,18,37,71,5,7,13,246,/en/stats/leaderboard?page=serve,4,18,59,55,94,58,32,55,51,20,39,50,5,10,14,66,51,77,45,42,94,54,93,171,55,52,94,34,26,77,46,78,171,,,01:54:00,01:54:00,,,,,,,,,ME89,KE17
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS027,R32,04:02:00,,F,5,W367,"4-6,6-3,6-7(6),7-6(10),6-2",S. Wawrinka,D. Evans,,,SUI,GBR,4-6,6-3,6-7(6),7-6(10),6-2,04:02:00,A,S. Wawrinka,D. Evans,SUI,GBR,,,286,/en/stats/leaderboard?page=serve,7,12,63,104,166,78,81,104,52,32,62,63,5,8,26,244,/en/stats/leaderboard?page=serve,16,5,55,106,193,68,72,106,52,45,87,71,12,17,25,68,113,166,39,76,193,53,189,359,61,117,193,32,53,166,47,170,359,,,04:02:00,04:02:00,6,8,,,10,8,,,W367,E687
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS028,R32,02:16:00,,F,4,N552,"4-6,6-1,6-2,6-2",K. Nishikori,N. Mahut,,,JPN,FRA,4-6,6-1,6-2,6-2,,02:16:00,A,K. Nishikori,N. Mahut,JPN,FRA,,,265,/en/stats/leaderboard?page=serve,4,6,46,52,113,67,35,52,62,38,61,80,8,10,17,213,/en/stats/leaderboard?page=serve,8,3,51,47,92,62,29,47,49,22,45,42,5,12,16,65,73,113,45,41,92,56,114,205,55,51,92,35,40,113,44,91,205,,,02:16:00,02:16:00,,,,,,,,,N552,M873
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS029,R32,02:02:00,,F,3,K336,"6-4,7-6(7),6-3",I. Karlovic,J. Donaldson,,,CRO,USA,6-4,7-6(7),6-3,,,02:02:00,A,I. Karlovic,J. Donaldson,CRO,USA,,,307,/en/stats/leaderboard?page=serve,5,16,53,47,88,79,37,47,71,29,41,0,0,1,16,272,/en/stats/leaderboard?page=serve,3,10,52,48,93,71,34,48,62,28,45,40,2,5,15,75,66,88,33,31,93,54,97,181,67,62,93,25,22,88,46,84,181,,,02:02:00,02:02:00,,,,,,,7,3,K336,DC58
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS030,R32,02:39:00,,F,4,D875,"6-4,6-1,3-6,6-2",G. Dimitrov,J. Sousa,,,BUL,POR,6-4,6-1,3-6,6-2,,02:39:00,A,G. Dimitrov,J. Sousa,BUL,POR,,,264,/en/stats/leaderboard?page=serve,6,7,59,69,117,72,50,69,50,24,48,70,7,10,17,230,/en/stats/leaderboard?page=serve,4,1,71,84,118,60,50,84,44,15,34,61,11,18,17,63,74,117,45,53,118,54,127,235,55,65,118,37,43,117,46,108,235,,,02:39:00,02:39:00,,,,,,,,,D875,SH90
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS031,R32,03:17:00,,F,4,MC10,"7-6(7),5-7,6-2,6-3",A. Murray,P. Lorenzi,,,GBR,ITA,7-6(7),5-7,6-2,6-3,,03:17:00,A,A. Murray,P. Lorenzi,GBR,ITA,,,269,/en/stats/leaderboard?page=serve,6,12,55,64,116,78,50,64,50,26,52,33,2,6,20,226,/en/stats/leaderboard?page=serve,9,3,58,84,145,62,52,84,46,28,61,61,11,18,21,66,76,116,45,65,145,54,141,261,55,80,145,34,40,116,46,120,261,7,4,03:17:00,03:17:00,,,,,,,,,MC10,L503
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS033,R64,02:14:00,,F,3,Y061,"6-2,6-1,7-6(7)",M. Youzhny,G. Pella,,,RUS,ARG,6-2,6-1,7-6(7),,,02:14:00,A,M. Youzhny,G. Pella,RUS,ARG,,,247,/en/stats/leaderboard?page=serve,8,8,52,58,111,66,38,58,51,27,53,77,10,13,14,222,/en/stats/leaderboard?page=serve,2,3,67,56,83,45,25,56,63,17,27,36,4,11,13,59,65,111,49,41,83,55,106,194,51,42,83,41,46,111,45,88,194,,,02:14:00,02:14:00,7,3,,,,,,,Y061,PC11
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS034,R64,02:54:00,,F,4,I186,"6-3,6-4,6-7(10),6-3",J. Isner,S. Darcis,,,USA,BEL,6-3,6-4,6-7(10),6-3,,02:54:00,A,J. Isner,S. Darcis,USA,BEL,,,338,/en/stats/leaderboard?page=serve,6,38,57,71,125,93,66,71,56,30,54,100,4,4,21,279,/en/stats/leaderboard?page=serve,4,4,61,74,121,77,57,74,57,27,47,40,2,5,19,77,96,125,31,37,121,54,133,246,69,84,121,23,29,125,46,113,246,,,02:54:00,02:54:00,10,12,,,,,,,I186,D632
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS035,R64,02:25:00,,F,3,E831,"7-5,6-4,6-4",K. Edmund,E. Escobedo,,,GBR,MEX,7-5,6-4,6-4,,,02:25:00,A,K. Edmund,E. Escobedo,GBR,MEX,,,288,/en/stats/leaderboard?page=serve,6,9,52,51,99,86,44,51,54,26,48,88,7,8,16,252,/en/stats/leaderboard?page=serve,3,6,56,63,113,68,43,63,50,25,50,75,12,16,16,71,70,99,40,45,113,54,115,212,60,68,113,29,29,99,46,97,212,,,02:25:00,02:25:00,,,,,,,,,E831,E873
560,2016,US Open,GS,2016-08-29T00:00:00,2016-09-11T00:00:00,Hard,128,21862744,$,MS036,R64,03:01:00,,F,4,T786,"6-4,3-6,6-3,6-4",J. Tsonga,J. Duckworth,,,FRA,AUS,6-4,3-6,6-3,6-4,,03:01:00,A,J. Tsonga,J. Duckworth,FRA,AUS,,,290,/en/stats/leaderboard?page=serve,3,17,53,60,113,85,51,60,49,26,53,67,4,6,19,256,/en/stats/leaderboard?page=serve,3,10,50,74,149,68,50,74,53,40,75,84,21,25,19,68,77,113,40,59,149,52,136,262,60,90,149,32,36,113,48,126,262,,,03:01:00,03:01:00,,,,,,,,,T786,D994
