event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
7290,2019,Estoril,250,2019-04-29T00:00:00,2019-05-05T00:00:00,Clay,28,524340,€,MS001,F,01:44:00,,F,2,TE51,"6-3,7-6(7)",S. Tsitsipas,P. Cuevas,,,GRE,URU,6-3,7-6(7),,,,01:44:00,7,4,291,/en/stats/leaderboard?page=serve,1,4,71,57,80,70,40,57,57,13,23,50,1,2,11,256,/en/stats/leaderboard?page=serve,2,0,57,41,72,63,26,41,58,18,31,50,2,4,10,66,53,80,39,28,72,53,81,152,61,44,72,34,27,80,47,71,152,A,,,,,S. Tsitsipas,P. Cuevas,TE51,C882,GRE,URU,,
7290,2019,Estoril,250,2019-04-29T00:00:00,2019-05-05T00:00:00,Clay,28,524340,€,MS002,SF,02:18:00,,F,3,TE51,"3-6,6-4,6-4",S. Tsitsipas,D. Goffin,,,GRE,BEL,3-6,6-4,6-4,,,02:18:00,,,239,/en/stats/leaderboard?page=serve,2,8,60,56,94,68,38,56,39,15,38,62,8,13,15,230,/en/stats/leaderboard?page=serve,5,6,63,60,96,58,35,60,44,16,36,58,7,12,14,56,53,94,47,45,96,52,98,190,53,51,96,44,41,94,48,92,190,A,,,,,S. Tsitsipas,D. Goffin,TE51,GB88,GRE,BEL,,
7290,2019,Estoril,250,2019-04-29T00:00:00,2019-05-05T00:00:00,Clay,28,524340,€,MS003,SF,01:53:00,,F,3,C882,"3-6,6-2,6-2",P. Cuevas,A. Davidovich Fokina,,,URU,ESP,3-6,6-2,6-2,,,01:53:00,,,235,/en/stats/leaderboard?page=serve,2,0,66,42,64,69,29,42,36,8,22,0,0,4,12,207,/en/stats/leaderboard?page=serve,4,2,71,70,98,56,39,70,36,10,28,53,8,15,13,58,37,64,50,49,98,53,86,162,50,49,98,42,27,64,47,76,162,A,,,,,P. Cuevas,A. Davidovich Fokina,C882,DH50,URU,ESP,,
7290,2019,Estoril,250,2019-04-29T00:00:00,2019-05-05T00:00:00,Clay,28,524340,€,MS004,QF,01:47:00,,F,2,TE51,"7-6(7),6-4",S. Tsitsipas,J. Domingues,,,GRE,POR,7-6(7),6-4,,,,01:47:00,,,273,/en/stats/leaderboard?page=serve,3,3,59,38,64,71,27,38,62,16,26,50,2,4,11,258,/en/stats/leaderboard?page=serve,0,0,81,71,88,58,41,71,47,8,17,67,6,9,11,67,43,64,44,39,88,54,82,152,56,49,88,33,21,64,46,70,152,A,7,3,,,S. Tsitsipas,J. Domingues,TE51,D985,GRE,POR,,
7290,2019,Estoril,250,2019-04-29T00:00:00,2019-05-05T00:00:00,Clay,28,524340,€,MS005,QF,02:37:00,,F,3,GB88,"4-6,7-6(7),6-2",D. Goffin,M. Jaziri,,,BEL,TUN,4-6,7-6(7),6-2,,,02:37:00,7,4,244,/en/stats/leaderboard?page=serve,4,1,68,65,96,68,44,65,45,14,31,29,2,7,15,216,/en/stats/leaderboard?page=serve,4,3,52,59,114,58,34,59,47,26,55,70,14,20,15,60,58,96,47,54,114,53,112,210,53,60,114,40,38,96,47,98,210,A,,,,,D. Goffin,M. Jaziri,GB88,J267,BEL,TUN,,
7290,2019,Estoril,250,2019-04-29T00:00:00,2019-05-05T00:00:00,Clay,28,524340,€,MS006,QF,02:15:00,,F,3,DH50,"6-7(2),7-5,6-4",A. Davidovich Fokina,G. Monfils,,,ESP,FRA,6-7(2),7-5,6-4,,,02:15:00,,,245,/en/stats/leaderboard?page=serve,6,4,76,81,107,59,48,81,42,11,26,55,6,11,17,237,/en/stats/leaderboard?page=serve,2,0,82,84,102,55,46,84,44,8,18,42,5,12,17,55,59,107,47,48,102,51,107,209,53,54,102,45,48,107,49,102,209,A,2,7,,,A. Davidovich Fokina,G. Monfils,DH50,MC65,ESP,FRA,,
7290,2019,Estoril,250,2019-04-29T00:00:00,2019-05-05T00:00:00,Clay,28,524340,€,MS007,QF,02:06:00,,F,3,C882,"6-0,6-7(5),6-2",P. Cuevas,F. Tiafoe,,,URU,USA,6-0,6-7(5),6-2,,,02:06:00,5,7,285,/en/stats/leaderboard?page=serve,1,3,64,53,83,77,41,53,50,15,30,67,2,3,13,227,/en/stats/leaderboard?page=serve,1,3,70,59,84,58,34,59,44,11,25,33,3,9,13,67,56,83,46,39,84,57,95,167,54,45,84,33,27,83,43,72,167,A,,,,,P. Cuevas,F. Tiafoe,C882,TD51,URU,USA,,
7290,2019,Estoril,250,2019-04-29T00:00:00,2019-05-05T00:00:00,Clay,28,524340,€,MS008,R16,01:27:00,,F,2,TE51,"6-3,6-4",S. Tsitsipas,G. Andreozzi,,,GRE,ARG,6-3,6-4,,,,01:27:00,,,286,/en/stats/leaderboard?page=serve,2,5,60,36,60,75,27,36,58,14,24,75,3,4,10,232,/en/stats/leaderboard?page=serve,3,0,73,46,63,61,28,46,35,6,17,67,6,9,9,68,41,60,46,29,63,57,70,123,54,34,63,32,19,60,43,53,123,A,,,,,S. Tsitsipas,G. Andreozzi,TE51,A887,GRE,ARG,,
7290,2019,Estoril,250,2019-04-29T00:00:00,2019-05-05T00:00:00,Clay,28,524340,€,MS009,R16,00:58:00,,F,2,D985,"6-3,2-1",J. Domingues,J. Millman,,,POR,AUS,6-3,2-1,,,,00:58:00,,,277,/en/stats/leaderboard?page=serve,0,0,80,28,35,71,20,28,43,3,7,80,4,5,6,207,/en/stats/leaderboard?page=serve,0,0,60,26,43,50,13,26,47,8,17,50,3,6,6,66,23,35,51,22,43,58,45,78,49,21,43,34,12,35,42,33,78,A,,,,,J. Domingues,J. Millman,D985,MH30,POR,AUS,,
7290,2019,Estoril,250,2019-04-29T00:00:00,2019-05-05T00:00:00,Clay,28,524340,€,MS010,R16,01:21:00,,F,2,GB88,"6-3,6-2",D. Goffin,J. Sousa,,,BEL,POR,6-3,6-2,,,,01:21:00,,,252,/en/stats/leaderboard?page=serve,2,1,76,32,42,72,23,32,30,3,10,0,0,2,8,176,/en/stats/leaderboard?page=serve,2,1,54,37,69,49,18,37,41,13,32,54,7,13,9,62,26,42,55,38,69,58,64,111,45,31,69,38,16,42,42,47,111,A,,,,,D. Goffin,J. Sousa,GB88,SH90,BEL,POR,,
