event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
337,1997,Vienna,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,675000,$,MS001,F,03:05:00,,F,5,I034,"3-6,6-7(4),7-6(7),6-2,6-3",G. Ivanisevic,G. Rusedski,,,CRO,GBR,3-6,6-7(4),7-6(7),6-2,6-3,03:05:00,4,7,7,4,303,/en/stats/leaderboard?page=serve,14,36,55,100,183,81,81,100,53,44,83,91,20,22,25,296,/en/stats/leaderboard?page=serve,8,34,48,72,149,82,59,72,56,43,77,56,5,9,25,68,125,183,32,47,149,52,172,332,68,102,149,32,58,183,48,160,332,A,,,G. Ivanisevic,G. Rusedski,I034,R237,CRO,GBR,,
337,1997,Vienna,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,675000,$,MS002,SF,00:59:00,,F,2,R237,"6-4,6-4",G. Rusedski,T. Henman,,,GBR,GBR,6-4,6-4,,,,00:59:00,,,,,301,/en/stats/leaderboard?page=serve,3,7,67,36,54,83,30,36,67,12,18,,0,,10,266,/en/stats/leaderboard?page=serve,3,2,60,32,53,75,24,32,52,11,21,0,0,2,10,78,42,54,34,18,53,56,60,107,66,35,53,22,12,54,44,47,107,A,,,G. Rusedski,T. Henman,R237,H336,GBR,GBR,,
337,1997,Vienna,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,675000,$,MS003,SF,02:01:00,,F,3,I034,"5-7,6-4,7-6(8)",G. Ivanisevic,R. Krajicek,,,CRO,NED,5-7,6-4,7-6(8),,,02:01:00,,,8,6,280,/en/stats/leaderboard?page=serve,13,24,61,69,113,78,54,69,48,21,44,67,6,9,17,270,/en/stats/leaderboard?page=serve,8,14,58,69,120,81,56,69,43,22,51,50,3,6,17,66,75,113,35,42,120,50,117,233,65,78,120,34,38,113,50,116,233,A,,,G. Ivanisevic,R. Krajicek,I034,K214,CRO,NED,,
337,1997,Vienna,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,675000,$,MS004,QF,01:06:00,,F,2,H336,"6-4,6-1",T. Henman,K. Kucera,,,GBR,SVK,6-4,6-1,,,,01:06:00,,,,,281,/en/stats/leaderboard?page=serve,2,5,35,17,48,94,16,17,61,19,31,0,0,1,9,202,/en/stats/leaderboard?page=serve,6,1,60,28,47,71,20,28,26,5,19,43,3,7,8,73,35,48,47,22,47,60,57,95,53,25,47,27,13,48,40,38,95,A,,,T. Henman,K. Kucera,H336,K237,GBR,SVK,,
337,1997,Vienna,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,675000,$,MS005,QF,01:40:00,,F,3,R237,"6-1,6-7(5),6-3",G. Rusedski,T. Martin,,,GBR,USA,6-1,6-7(5),6-3,,,01:40:00,5,7,,,309,/en/stats/leaderboard?page=serve,7,26,52,46,89,87,40,46,65,28,43,,0,,15,265,/en/stats/leaderboard?page=serve,5,6,70,63,90,70,44,63,48,13,27,63,5,8,13,76,68,89,37,33,90,56,101,179,63,57,90,24,21,89,44,78,179,A,,,G. Rusedski,T. Martin,R237,M442,GBR,USA,,
337,1997,Vienna,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,675000,$,MS006,QF,01:34:00,,F,3,I034,"7-6(7),3-6,6-3",G. Ivanisevic,B. Ulihrach,,,CRO,CZE,7-6(7),3-6,6-3,,,01:34:00,,,,,304,/en/stats/leaderboard?page=serve,8,20,48,43,90,91,39,43,60,28,47,75,3,4,15,305,/en/stats/leaderboard?page=serve,2,11,59,48,82,85,41,48,59,20,34,80,4,5,15,74,67,90,26,21,82,51,88,172,74,61,82,26,23,90,49,84,172,A,7,2,G. Ivanisevic,B. Ulihrach,I034,U032,CRO,CZE,,
337,1997,Vienna,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,675000,$,MS007,QF,01:04:00,,F,2,K214,"6-4,6-4",R. Krajicek,M. Larsson,,,NED,SWE,6-4,6-4,,,,01:04:00,,,,,217,/en/stats/leaderboard?page=serve,1,15,59,32,54,94,30,32,50,11,22,0,0,,10,260,/en/stats/leaderboard?page=serve,5,3,66,42,64,71,30,42,45,10,22,50,2,4,10,76,41,54,38,24,64,55,65,118,63,40,64,24,13,54,45,53,118,A,,,R. Krajicek,M. Larsson,K214,L206,NED,SWE,,
337,1997,Vienna,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,675000,$,MS008,R16,01:11:00,,F,2,K237,"6-1,6-3",K. Kucera,T. Haas,,,SVK,GER,6-1,6-3,,,,01:11:00,,,,,255,/en/stats/leaderboard?page=serve,3,5,62,31,50,87,27,31,42,8,19,,0,,8,218,/en/stats/leaderboard?page=serve,2,3,69,37,54,51,19,37,47,8,17,56,5,9,8,70,35,50,50,27,54,60,62,104,50,27,54,30,15,50,40,42,104,A,,,K. Kucera,T. Haas,K237,H355,SVK,GER,,
337,1997,Vienna,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,675000,$,MS009,R16,01:14:00,,F,2,H336,"6-3,6-3",T. Henman,J. Apell,,,GBR,SWE,6-3,6-3,,,,01:14:00,,,,,275,/en/stats/leaderboard?page=serve,2,7,38,20,52,85,17,20,59,19,32,50,1,2,9,208,/en/stats/leaderboard?page=serve,5,3,45,29,65,66,19,29,44,16,36,56,5,9,9,69,36,52,46,30,65,56,66,117,54,35,65,31,16,52,44,51,117,A,,,T. Henman,J. Apell,H336,A176,GBR,SWE,,
337,1997,Vienna,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,675000,$,MS010,R16,00:58:00,,F,2,R237,"6-4,6-2",G. Rusedski,M. Norman,,,GBR,SWE,6-4,6-2,,,,00:58:00,,,,,234,/en/stats/leaderboard?page=serve,2,16,59,27,46,93,25,27,68,13,19,0,0,,9,229,/en/stats/leaderboard?page=serve,5,3,36,19,53,79,15,19,50,17,34,40,2,5,9,83,38,46,40,21,53,60,59,99,60,32,53,17,8,46,40,40,99,A,,,G. Rusedski,M. Norman,R237,N250,GBR,SWE,,
