event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS001,F,02:50:00,,F,3,L397,"6-2,6-7(4),7-6(7)",F. Lopez,G. Simon,,,ESP,FRA,6-2,6-7(4),7-6(7),,,02:50:00,4,7,7,2,295,/en/stats/leaderboard?page=serve,4,16,56,61,108,77,47,61,57,27,47,86,6,7,16,268,/en/stats/leaderboard?page=serve,1,8,54,61,114,77,47,61,49,26,53,77,10,13,16,69,74,108,36,41,114,52,115,222,64,73,114,31,34,108,48,107,222,A,,,F. Lopez,G. Simon,L397,SD32,ESP,FRA,,
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS002,SF,02:17:00,,F,3,L397,"6-7(3),6-3,6-4",F. Lopez,F. Auger-Aliassime,,,ESP,CAN,6-7(3),6-3,6-4,,,02:17:00,,,,,314,/en/stats/leaderboard?page=serve,3,15,66,70,106,80,56,70,56,20,36,100,8,8,16,305,/en/stats/leaderboard?page=serve,5,25,66,58,88,83,48,58,50,15,30,80,8,10,15,72,76,106,28,25,88,52,101,194,72,63,88,28,30,106,48,93,194,A,3,7,F. Lopez,F. Auger-Aliassime,L397,AG37,ESP,CAN,,
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS003,SF,02:37:00,,F,3,SD32,"6-7(4),6-4,6-3",G. Simon,D. Medvedev,,,FRA,RUS,6-7(4),6-4,6-3,,,02:37:00,,,,,272,/en/stats/leaderboard?page=serve,4,1,66,73,110,73,53,73,49,18,37,75,6,8,16,261,/en/stats/leaderboard?page=serve,3,13,60,56,94,71,40,56,47,18,38,50,4,8,15,65,71,110,38,36,94,52,107,204,62,58,94,35,39,110,48,97,204,A,4,7,G. Simon,D. Medvedev,SD32,MM58,FRA,RUS,,
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS004,QF,01:38:00,,F,2,AG37,"7-5,6-2",F. Auger-Aliassime,S. Tsitsipas,,,CAN,GRE,7-5,6-2,,,,01:38:00,,,,,291,/en/stats/leaderboard?page=serve,6,9,61,44,72,77,34,44,50,14,28,100,7,7,10,244,/en/stats/leaderboard?page=serve,2,1,60,33,55,70,23,33,45,10,22,40,2,5,10,67,48,72,40,22,55,55,70,127,60,33,55,33,24,72,45,57,127,A,,,F. Auger-Aliassime,S. Tsitsipas,AG37,TE51,CAN,GRE,,
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS005,QF,02:17:00,,F,3,L397,"4-6,6-4,7-6(7)",F. Lopez,M. Raonic,,,ESP,CAN,4-6,6-4,7-6(7),,,02:17:00,,,7,5,298,/en/stats/leaderboard?page=serve,3,16,56,59,106,81,48,59,55,26,47,75,3,4,16,313,/en/stats/leaderboard?page=serve,4,22,61,57,94,82,47,57,59,22,37,0,0,1,16,70,74,106,27,25,94,50,99,200,73,69,94,30,32,106,51,101,200,A,,,F. Lopez,M. Raonic,L397,R975,ESP,CAN,,
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS006,QF,01:17:00,,F,2,MM58,"6-2,6-2",D. Medvedev,D. Schwartzman,,,RUS,ARG,6-2,6-2,,,,01:17:00,,,,,297,/en/stats/leaderboard?page=serve,1,7,55,28,51,75,21,28,61,14,23,100,4,4,8,201,/en/stats/leaderboard?page=serve,1,0,55,37,67,54,20,37,43,13,30,50,4,8,8,69,35,51,51,34,67,58,69,118,49,33,67,31,16,51,42,49,118,A,,,D. Medvedev,D. Schwartzman,MM58,SM37,RUS,ARG,,
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS007,QF,03:21:00,,F,3,SD32,"7-6(7),5-7,7-6(7)",G. Simon,N. Mahut,,,FRA,FRA,7-6(7),5-7,7-6(7),,,03:21:00,,,7,3,277,/en/stats/leaderboard?page=serve,3,10,63,86,137,71,61,86,53,27,51,77,10,13,18,268,/en/stats/leaderboard?page=serve,4,6,63,99,157,70,69,99,45,26,58,85,11,13,18,64,88,137,39,62,157,51,150,294,61,95,157,36,49,137,49,144,294,A,7,5,G. Simon,N. Mahut,SD32,M873,FRA,FRA,,
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS008,R16,02:38:00,,F,3,TE51,"4-6,7-6(7),7-6(7)",S. Tsitsipas,J. Chardy,,,GRE,FRA,4-6,7-6(7),7-6(7),,,02:38:00,7,0,7,4,264,/en/stats/leaderboard?page=serve,6,12,72,82,114,76,62,82,34,11,32,64,7,11,17,266,/en/stats/leaderboard?page=serve,5,8,66,92,139,64,59,92,51,24,47,77,10,13,17,64,73,114,40,56,139,51,129,253,60,83,139,36,41,114,49,124,253,A,,,S. Tsitsipas,J. Chardy,TE51,CA12,GRE,FRA,,
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS009,R16,02:13:00,,F,3,AG37,"6-7(4),7-6(7),7-5",F. Auger-Aliassime,N. Kyrgios,,,CAN,AUS,6-7(4),7-6(7),7-5,,,02:13:00,7,3,,,325,/en/stats/leaderboard?page=serve,7,19,63,65,104,83,54,65,67,26,39,0,0,0,18,320,/en/stats/leaderboard?page=serve,3,17,66,71,107,79,56,71,67,24,36,50,1,2,18,77,80,104,25,27,107,51,107,211,75,80,107,23,24,104,49,104,211,A,4,7,F. Auger-Aliassime,N. Kyrgios,AG37,KE17,CAN,AUS,,
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS011,R16,01:26:00,,F,2,R975,"6-3,7-6(7)",M. Raonic,A. Bedene,,,CAN,SLO,6-3,7-6(7),,,,01:26:00,7,3,,,286,/en/stats/leaderboard?page=serve,5,16,57,38,67,82,31,38,55,16,29,60,3,5,11,248,/en/stats/leaderboard?page=serve,2,6,49,29,59,72,21,29,53,16,30,0,0,3,10,70,47,67,37,22,59,55,69,126,63,37,59,30,20,67,45,57,126,A,,,M. Raonic,A. Bedene,R975,BH09,CAN,SLO,,
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS012,R16,01:23:00,,F,2,SM37,"6-4,6-4",D. Schwartzman,M. Cilic,,,ARG,CRO,6-4,6-4,,,,01:23:00,,,,,300,/en/stats/leaderboard?page=serve,3,3,63,33,52,79,26,33,68,13,19,67,2,3,10,246,/en/stats/leaderboard?page=serve,4,6,59,37,63,73,27,37,42,11,26,63,5,8,10,75,39,52,40,25,63,56,64,115,60,38,63,25,13,52,44,51,115,A,,,D. Schwartzman,M. Cilic,SM37,C977,ARG,CRO,,
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS013,R16,02:14:00,,F,3,MM58,"7-6(11),6-7(5),6-4",D. Medvedev,L. Pouille,,,RUS,FRA,7-6(11),6-7(5),6-4,,,02:14:00,5,7,,,279,/en/stats/leaderboard?page=serve,4,11,58,64,110,69,44,64,63,29,46,0,0,3,17,254,/en/stats/leaderboard?page=serve,4,2,57,63,110,70,44,63,53,25,47,43,3,7,17,66,73,110,37,41,110,52,114,220,63,69,110,34,37,110,48,106,220,A,11,9,D. Medvedev,L. Pouille,MM58,PF39,RUS,FRA,,
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS014,R16,02:10:00,,F,3,M873,"3-6,7-5,7-6(7)",N. Mahut,S. Wawrinka,,,FRA,SUI,3-6,7-5,7-6(7),,,02:10:00,,,7,2,276,/en/stats/leaderboard?page=serve,6,4,52,54,103,76,41,54,63,31,49,33,1,3,16,307,/en/stats/leaderboard?page=serve,2,18,65,60,92,88,53,60,50,16,32,71,5,7,17,70,72,103,25,23,92,49,95,195,75,69,92,30,31,103,51,100,195,A,,,N. Mahut,S. Wawrinka,M873,W367,FRA,SUI,,
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS015,R16,02:04:00,,F,3,SD32,"6-1,4-6,6-4",G. Simon,K. Anderson,,,FRA,RSA,6-1,4-6,6-4,,,02:04:00,,,,,269,/en/stats/leaderboard?page=serve,4,4,62,59,95,75,44,59,47,17,36,71,5,7,14,249,/en/stats/leaderboard?page=serve,3,18,53,41,78,80,33,41,32,12,37,56,5,9,13,64,61,95,42,33,78,54,94,173,58,45,78,36,34,95,46,79,173,A,,,G. Simon,K. Anderson,SD32,A678,FRA,RSA,,
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS016,R32,01:23:00,,F,2,TE51,"6-3,7-5",S. Tsitsipas,K. Edmund,,,GRE,GBR,6-3,7-5,,,,01:23:00,,,,,301,/en/stats/leaderboard?page=serve,2,3,67,43,64,81,35,43,52,11,21,100,2,2,10,260,/en/stats/leaderboard?page=serve,2,6,67,46,69,65,30,46,52,12,23,67,6,9,11,72,46,64,39,27,69,55,73,133,61,42,69,28,18,64,45,60,133,A,,,S. Tsitsipas,K. Edmund,TE51,E831,GRE,GBR,,
311,2019,London / Queen's Club,500,2019-06-17T00:00:00,2019-06-23T00:00:00,Grass,32,2081830,€,MS017,R32,01:03:00,,F,2,CA12,"6-1,6-3",J. Chardy,M. Kukushkin,,,FRA,KAZ,6-1,6-3,,,,01:03:00,,,,,305,/en/stats/leaderboard?page=serve,2,6,71,32,45,84,27,32,46,6,13,100,3,3,8,216,/en/stats/leaderboard?page=serve,1,1,75,45,60,58,26,45,33,5,15,50,4,8,8,73,33,45,48,29,60,59,62,105,52,31,60,27,12,45,41,43,105,A,,,J. Chardy,M. Kukushkin,CA12,K926,FRA,KAZ,,
