event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
891,1998,Chennai,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,405000,$,MS020,R32,02:08:00,,F,2,B028,"7-6(7),7-6(7)",B. Becker,V. Voltchkov,,,GER,BLR,7-6(7),7-6(7),,,,02:08:00,197,/en/stats/leaderboard?page=serve,5,8,49,39,79,90,35,39,55,22,40,0,0,,12,213,/en/stats/leaderboard?page=serve,5,7,50,52,103,71,37,52,57,29,51,,0,,12,72,57,79,36,37,103,52,94,182,64,66,103,28,22,79,48,88,182,A,7,4,7,5,,,,,B. Becker,V. Voltchkov,B028,V211,GER,BLR,,
891,1998,Chennai,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,405000,$,MS021,R32,01:15:00,,F,2,S523,"7-6(9),6-4",G. Solves,J. Salzenstein,,,FRA,USA,7-6(9),6-4,,,,01:15:00,284,/en/stats/leaderboard?page=serve,3,7,60,38,63,79,30,38,60,15,25,33,1,3,11,251,/en/stats/leaderboard?page=serve,7,6,63,44,70,75,33,44,42,11,26,63,5,8,11,71,45,63,37,26,70,53,71,133,63,44,70,29,18,63,47,62,133,A,,,9,7,,,,,G. Solves,J. Salzenstein,S523,S564,FRA,USA,,
891,1998,Chennai,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,405000,$,MS022,R32,01:00:00,,F,2,P269,"6-2,6-2",L. Paes,B. Phau,,,IND,GER,6-2,6-2,,,,01:00:00,263,/en/stats/leaderboard?page=serve,3,1,44,21,48,76,16,21,70,19,27,,0,,8,199,/en/stats/leaderboard?page=serve,4,1,40,20,50,65,13,20,47,14,30,50,4,8,8,73,35,48,46,23,50,59,58,98,54,27,50,27,13,48,41,40,98,A,,,,,,,,,L. Paes,B. Phau,P269,P436,IND,GER,,
891,1998,Chennai,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,405000,$,MS023,R32,01:05:00,,F,2,G319,"6-3,6-3",J. Golmard,W. Whitehouse,,,FRA,NZL,6-3,6-3,,,,01:05:00,273,/en/stats/leaderboard?page=serve,1,6,50,30,60,77,23,30,53,16,30,89,8,9,9,213,/en/stats/leaderboard?page=serve,3,5,67,36,54,61,22,36,28,5,18,20,1,5,9,65,39,60,50,27,54,58,66,114,50,27,54,35,21,60,42,48,114,A,,,,,,,,,J. Golmard,W. Whitehouse,G319,W272,FRA,NZL,,
891,1998,Chennai,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,405000,$,MS024,R32,00:46:00,,F,2,T166,"6-1,6-0",M. Tillstrom,O. Ogorodov,,,SWE,UZB,6-1,6-0,,,,00:46:00,293,/en/stats/leaderboard?page=serve,,0,62,26,42,77,20,26,69,11,16,,0,,7,135,/en/stats/leaderboard?page=serve,2,1,50,20,40,35,7,20,35,7,20,44,4,9,6,74,31,42,65,26,40,70,57,82,35,14,40,26,11,42,30,25,82,A,,,,,,,False,,M. Tillstrom,O. Ogorodov,T166,O127,SWE,UZB,,
891,1998,Chennai,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,405000,$,MS025,R32,01:04:00,,F,2,D015,"6-1,6-3",O. Delaitre,D. Scala,,,FRA,ITA,6-1,6-3,,,,01:04:00,276,/en/stats/leaderboard?page=serve,3,4,53,25,47,80,20,25,55,12,22,50,1,2,8,166,/en/stats/leaderboard?page=serve,3,1,43,26,60,38,10,26,50,17,34,44,4,9,8,68,32,47,55,33,60,61,65,107,45,27,60,32,15,47,39,42,107,A,,,,,,,,,O. Delaitre,D. Scala,D015,S465,FRA,ITA,,
891,1998,Chennai,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,405000,$,MS026,R32,01:09:00,,F,2,S636,"6-1,6-3",R. Schuettler,S. Koubek,,,GER,AUT,6-1,6-3,,,,01:09:00,280,/en/stats/leaderboard?page=serve,3,1,60,30,50,80,24,30,55,11,20,,0,,8,208,/en/stats/leaderboard?page=serve,1,1,60,43,72,60,26,43,38,11,29,69,9,13,8,70,35,50,49,35,72,57,70,122,51,37,72,30,15,50,43,52,122,A,,,,,,,,,R. Schuettler,S. Koubek,S636,K310,GER,AUT,,
891,1998,Chennai,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,405000,$,MS027,R32,01:12:00,,F,2,W035,"6-2,6-4",M. Woodforde,D. Nainkin,,,AUS,RSA,6-2,6-4,,,,01:12:00,270,/en/stats/leaderboard?page=serve,3,6,52,27,52,85,23,27,64,16,25,,0,,9,224,/en/stats/leaderboard?page=serve,7,2,52,38,73,68,26,38,43,15,35,57,4,7,9,75,39,52,44,32,73,57,71,125,56,41,73,25,13,52,43,54,125,A,,,,,,,,,M. Woodforde,D. Nainkin,W035,N101,AUS,RSA,,
891,1998,Chennai,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,405000,$,MS028,R32,01:27:00,,F,2,P280,"7-6(7),6-4",A. Pavel,J. Stark,,,ROU,USA,7-6(7),6-4,,,,01:27:00,277,/en/stats/leaderboard?page=serve,2,10,61,40,66,85,34,40,42,11,26,0,0,2,11,259,/en/stats/leaderboard?page=serve,3,9,58,41,71,80,33,41,43,13,30,50,3,6,11,68,45,66,35,25,71,51,70,137,65,46,71,32,21,66,49,67,137,A,,,7,4,,,,,A. Pavel,J. Stark,P280,S403,ROU,USA,,
891,1998,Chennai,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,405000,$,MS029,R32,01:03:00,,F,2,B510,"6-4,6-3",A. Belobrajdic,P. Luxa,,,AUS,CZE,6-4,6-3,,,,01:03:00,293,/en/stats/leaderboard?page=serve,1,1,71,36,51,75,27,36,67,10,15,33,1,3,10,218,/en/stats/leaderboard?page=serve,2,0,60,31,52,48,15,31,57,12,21,20,1,5,9,73,37,51,48,25,52,60,62,103,52,27,52,27,14,51,40,41,103,A,,,,,,,,,A. Belobrajdic,P. Luxa,B510,L353,AUS,CZE,,
891,1998,Chennai,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,405000,$,MS030,R32,00:56:00,,F,2,C270,"6-4,6-0",C. Caratti,V. Santopadre,,,ITA,ITA,6-4,6-0,,,,00:56:00,288,/en/stats/leaderboard?page=serve,2,3,60,28,47,82,23,28,58,11,19,,0,,8,195,/en/stats/leaderboard?page=serve,,0,56,25,45,44,11,25,45,9,20,20,1,5,8,72,34,47,56,25,45,64,59,92,44,20,45,28,13,47,36,33,92,A,,,,,,,,False,C. Caratti,V. Santopadre,C270,S413,ITA,ITA,,
891,1998,Chennai,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,405000,$,MS031,R32,02:01:00,,F,3,W136,"3-6,6-4,6-4",T. Woodbridge,M. Bhupathi,,,AUS,IND,3-6,6-4,6-4,,,02:01:00,226,/en/stats/leaderboard?page=serve,6,4,55,57,103,68,39,57,41,19,46,67,10,15,14,202,/en/stats/leaderboard?page=serve,7,2,47,42,89,67,28,42,36,17,47,40,4,10,14,56,58,103,49,44,89,53,102,192,51,45,89,44,45,103,47,90,192,A,,,,,,,,,T. Woodbridge,M. Bhupathi,W136,B471,AUS,IND,,
