event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
424,2007,San Jose,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Hard,32,391000,$,MS001,F,02:35:00,,F,3,MC10,"6-7(3),6-4,7-6(7)",A. Murray,I. Karlovic,,,GBR,CRO,6-7(3),6-4,7-6(7),,,02:35:00,A,A. Murray,I. Karlovic,GBR,CRO,,,3.0,7.0,7.0,2.0,292,/en/stats/leaderboard?page=serve,3,8,55,66,119,76,50,66,62,33,53,80,4,5,17,302,/en/stats/leaderboard?page=serve,1,26,65,73,113,84,61,73,40,16,40,50,2,4,17,70,83,119,32,36,113,51,119,232,68,77,113,30,36,119,49,113,232,,,MC10,K336
424,2007,San Jose,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Hard,32,391000,$,MS002,SF,01:33:00,,F,2,MC10,"7-6(10),6-4",A. Murray,A. Roddick,,,GBR,USA,7-6(10),6-4,,,,01:33:00,A,A. Murray,A. Roddick,GBR,USA,,,10.0,8.0,,,284,/en/stats/leaderboard?page=serve,2,14,50,37,74,89,33,37,43,16,37,83,5,6,11,263,/en/stats/leaderboard?page=serve,3,9,70,49,70,82,40,49,24,5,21,50,2,4,11,66,49,74,36,25,70,51,74,144,64,45,70,34,25,74,49,70,144,,,MC10,R485
424,2007,San Jose,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Hard,32,391000,$,MS003,SF,01:41:00,,F,2,K336,"7-6(7),7-5",I. Karlovic,B. Becker,,,CRO,GER,7-6(7),7-5,,,,01:41:00,A,I. Karlovic,B. Becker,CRO,GER,,,7.0,5.0,,,344,/en/stats/leaderboard?page=serve,4,27,72,51,71,84,43,51,65,13,20,100,1,1,12,284,/en/stats/leaderboard?page=serve,2,8,51,41,81,73,30,41,63,25,40,50,1,2,12,79,56,71,32,26,81,54,82,152,68,55,81,21,15,71,46,70,152,,,K336,B896
424,2007,San Jose,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Hard,32,391000,$,MS004,QF,02:01:00,,F,3,R485,"6-3,6-7(5),6-1",A. Roddick,V. Spadea,,,USA,USA,6-3,6-7(5),6-1,,,02:01:00,A,A. Roddick,V. Spadea,USA,USA,,,,,,,305,/en/stats/leaderboard?page=serve,5,19,73,69,94,77,53,69,48,12,25,75,3,4,15,240,/en/stats/leaderboard?page=serve,7,4,62,69,111,64,44,69,48,20,42,73,11,15,13,69,65,94,42,47,111,55,112,205,58,64,111,31,29,94,45,93,205,5.0,7.0,R485,S544
424,2007,San Jose,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Hard,32,391000,$,MS005,QF,02:08:00,,F,3,MC10,"4-6,6-3,7-6(7)",A. Murray,H. Lee,,,GBR,KOR,4-6,6-3,7-6(7),,,02:08:00,A,A. Murray,H. Lee,GBR,KOR,,,,,7.0,4.0,270,/en/stats/leaderboard?page=serve,4,9,46,43,93,74,32,43,64,32,50,25,1,4,16,275,/en/stats/leaderboard?page=serve,1,2,67,68,101,66,45,68,61,20,33,50,3,6,15,69,64,93,36,36,101,52,100,194,64,65,101,31,29,93,48,94,194,,,MC10,L311
424,2007,San Jose,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Hard,32,391000,$,MS006,QF,01:01:00,,F,2,B896,"6-4,6-3",B. Becker,M. Safin,,,GER,RUS,6-4,6-3,,,,01:01:00,A,B. Becker,M. Safin,GER,RUS,,,,,,,313,/en/stats/leaderboard?page=serve,2,11,54,28,52,96,27,28,54,13,24,0,0,0,10,261,/en/stats/leaderboard?page=serve,3,3,59,32,54,75,24,32,50,11,22,75,6,8,9,77,40,52,35,19,54,56,59,106,65,35,54,23,12,52,44,47,106,,,B896,S741
424,2007,San Jose,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Hard,32,391000,$,MS007,QF,01:18:00,,F,2,K336,"7-6(7),6-4",I. Karlovic,M. Fish,,,CRO,USA,7-6(7),6-4,,,,01:18:00,A,I. Karlovic,M. Fish,CRO,USA,,,7.0,2.0,,,339,/en/stats/leaderboard?page=serve,2,17,68,40,59,93,37,40,63,12,19,0,0,0,11,302,/en/stats/leaderboard?page=serve,1,10,53,31,58,94,29,31,56,15,27,50,1,2,11,83,49,59,24,14,58,54,63,117,76,44,58,17,10,59,46,54,117,,,K336,F339
424,2007,San Jose,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Hard,32,391000,$,MS008,R16,01:13:00,,F,2,R485,"6-4,7-6(7)",A. Roddick,S. Querrey,,,USA,USA,6-4,7-6(7),,,,01:13:00,A,A. Roddick,S. Querrey,USA,USA,,,,,,,323,/en/stats/leaderboard?page=serve,1,11,57,37,65,81,30,37,75,21,28,100,2,2,11,307,/en/stats/leaderboard?page=serve,1,20,60,43,72,86,37,43,52,15,29,75,3,4,11,78,51,65,28,20,72,52,71,137,72,52,72,22,14,65,48,66,137,7.0,3.0,R485,Q927
424,2007,San Jose,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Hard,32,391000,$,MS009,R16,02:14:00,,F,3,S544,"4-6,7-5,7-6(8)",V. Spadea,F. Lopez,,,USA,ESP,4-6,7-5,7-6(8),,,02:14:00,A,V. Spadea,F. Lopez,USA,ESP,,,,,8.0,6.0,285,/en/stats/leaderboard?page=serve,3,7,55,60,110,78,47,60,60,30,50,67,4,6,17,292,/en/stats/leaderboard?page=serve,2,21,61,64,105,78,50,64,46,19,41,0,0,2,17,70,77,110,34,36,105,53,113,215,66,69,105,30,33,110,47,102,215,,,S544,L397
424,2007,San Jose,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Hard,32,391000,$,MS010,R16,01:42:00,,F,3,MC10,"6-0,6-7(5),6-4",A. Murray,K. Pless,,,GBR,DEN,6-0,6-7(5),6-4,,,01:42:00,A,A. Murray,K. Pless,GBR,DEN,,,,,,,305,/en/stats/leaderboard?page=serve,1,10,51,39,77,87,34,39,66,25,38,80,4,5,14,238,/en/stats/leaderboard?page=serve,4,8,55,55,100,62,34,55,53,24,45,55,6,11,14,77,59,77,42,42,100,57,101,177,58,58,100,23,18,77,43,76,177,5.0,7.0,MC10,P491
